科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"20,970,587.55","54,874,974.84","85,622,742.43","115,983,053.03","26,641,884.32","58,017,522.65","88,805,644.78","112,827,882.43","20,856,526.39","50,592,144.30","82,248,794.03","113,589,392.64","19,713,278.25","51,062,614.54","85,962,731.62","118,716,708.42","22,567,753.62","56,055,794.06","91,850,121.46","132,644,178.44","19,577,381.23","54,566,266.10","88,657,820.23","125,095,650.43","20,736,329.51","53,969,857.70","88,645,953.78","132,092,574.09","19,544,164.64","46,456,089.25","81,255,003.54","123,374,512.20","17,445,619.48","40,088,461.26","65,820,528.12","97,964,520.85","14,782,831.52","37,176,255.08","63,819,544.55","99,687,766.37","13,965,230.05","38,467,417.23","68,199,321.43","111,976,664.80","17,084,464.84","44,822,824.43"
二、营业利润,"264,711.31","4,686,252.34","7,054,655.61","7,541,748.93","892,904.64","3,432,840.87","5,594,173.94","3,398,861.63","-2,783,132.60","167,316.59","3,093,277.10","4,686,470.13","-767,778.75","2,576,257.95","7,987,909.50","11,658,079.34","345,819.50","5,634,294.82","10,138,946.36","12,426,382.22","-3,339,672.15","-1,867,625.67","553,678.30","1,740,403.06","-3,388,035.78","-1,769,828.95","-668,005.85","4,316,490.66","-3,468,575.35","-2,996,814.25","-1,727,772.68","2,291,803.94","-4,780,534.99","-7,435,820.50","-10,094,665.62","-14,472,139.94","-6,111,801.05","-4,005,653.53","-1,870,556.23","1,505,545.59","-4,493,169.73","-4,095,332.71","-1,539,406.58","3,723,029.67","-3,151,021.09","-2,099,921.32"
减:营业成本,"13,202,875.95","34,382,553.38","53,881,368.44","75,369,823.87","17,399,969.16","36,575,608.14","54,355,965.85","69,708,556.49","14,384,045.78","30,952,654.62","48,470,019.33","68,200,495.38","11,913,145.92","30,495,619.98","49,736,578.41","68,165,857.31","13,374,412.49","31,136,999.15","50,283,373.39","74,275,494.81","12,371,769.24","33,621,869.94","53,003,899.27","75,252,886.55","13,439,722.74","34,177,085.33","54,156,074.34","79,730,873.00","12,280,056.41","27,525,919.45","49,455,501.50","73,533,718.81","11,026,699.62","24,759,680.08","41,222,914.12","63,283,085.34","10,214,451.56","24,582,595.07","40,169,819.39","61,564,173.36","9,535,767.33","24,353,088.04","42,663,136.61","69,178,376.37","11,337,437.22","28,888,917.14"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"21,288.77","309,127.02","465,490.33","625,901.30","177,029.71","344,587.48","507,801.44","617,863.01","122,974.26","386,871.63","634,064.18","895,398.50","130,275.66","375,364.34","620,284.88","826,500.19","144,965.18","418,099.54","727,001.34","1,196,929.72","133,097.96","476,751.76","790,112.66","1,062,768.40","119,714.51","320,464.75","559,177.43","1,030,313.04","111,405.19","407,144.48","696,165.63","1,135,872.91","90,156.38","244,633.67","406,137.30","799,169.23","124,374.97","415,680.13","638,923.79","1,782,562.53","34,091.79","510,082.60","718,594.18","1,538,103.14","56,782.50","551,708.52"
营业外收入,"260,000.00","961,832.32","1,814,873.69","4,094,529.80","318,273.05","1,822,336.65","4,086,689.45","5,341,218.80","687,208.17","1,176,683.00","1,628,459.09","3,807,185.33","916,864.41","1,695,332.62","2,079,702.39","3,728,333.97","661,296.30","1,423,845.66","2,328,984.92","3,660,123.85","1,238,543.12","2,128,998.31","3,774,408.93","5,326,041.37","807,348.56","1,759,079.18","2,642,075.20","3,670,480.84","1,172,725.87","2,096,164.34","3,446,229.59","4,792,964.45","495,342.16","1,062,364.57","2,266,661.07","3,771,716.57","955,385.48","1,752,044.14","2,042,401.35","5,384,657.80","357,252.54","155,576.08","499,253.70","1,120,289.08","31,815.29","176,272.42"
销售费用,"2,553,030.32","5,156,818.74","8,456,449.78","11,855,392.35","3,089,407.10","6,145,826.79","8,908,115.24","13,418,615.84","3,461,205.90","6,969,086.35","11,331,143.84","14,483,438.37","3,278,746.34","6,446,189.29","10,507,805.66","14,755,111.47","3,194,033.02","6,977,517.09","11,232,316.67","17,243,821.28","3,797,577.11","7,943,516.87","12,765,397.19","19,940,179.13","4,092,110.38","8,013,647.65","12,628,406.23","19,379,077.77","3,981,494.97","8,183,003.18","12,592,465.61","18,674,345.43","4,060,407.94","8,504,011.35","13,059,681.72","19,053,986.04","4,402,836.92","7,724,418.96","11,163,493.12","16,228,950.64","3,540,179.50","6,816,524.58","10,296,993.08","15,679,581.84","3,501,568.10","6,944,894.58"
减:营业外支出,,,,,"7,432.78","88,638.39","88,638.39","194,076.08",,"12,454.44","15,937.03","18,480.88","7,993.22","7,993.22","7,993.22","16,598.27","6,000.00","6,000.00","6,000.00","32,321.07","12,723.64","54,181.11","255,526.69","70,191.19","124,252.27","191,840.40","214,596.82","218,331.92","10,012.06","10,012.06","10,012.06","22,919.24","8,206.45","8,206.45","9,588.20","27,390.24","26,101.33","26,464.65","26,464.65","26,464.65","5,089.83","5,089.83","9,120.88","9,120.88",,
管理费用,"4,388,144.61","8,979,590.56","13,766,951.98","18,038,265.54","4,704,756.09","10,180,515.28","17,883,056.86","24,081,447.05","5,300,179.35","11,069,981.51","17,313,218.07","23,514,003.93","4,611,207.91","10,205,273.09","16,083,756.53","22,766,513.59","5,357,274.30","11,593,472.83","18,961,705.36","27,110,951.98","6,414,126.17","13,382,520.98","19,838,980.50","25,627,249.12","6,127,489.44","12,078,929.63","19,638,220.23","26,193,772.15","6,262,165.52","12,523,719.91","20,147,499.86","28,029,765.01","6,766,861.67","13,790,098.76","20,708,342.78","28,839,454.03","6,013,298.22","12,740,849.61","18,502,542.35","24,336,171.37","5,824,491.83","12,536,579.34","18,572,365.61","25,637,031.69","5,981,197.26","11,935,663.26"
其中:非流动资产处置净损失,,,,,,,,,,,,"16,781.03",,,,"15,295.88",,,,"26,321.07",,"54,181.11","239,525.25","54,181.11","124,252.27","188,796.90","212,981.72","216,878.92",,"10,012.06","10,012.06","22,832.40",,,,"18,047.52","26,101.33","26,101.33","26,101.33","26,101.33",,,,,,
