科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"613,760,595.03","869,194,956.76","999,879,459.10","1,156,080,834.80","1,381,561,794.35","1,609,014,250.20","1,059,340,285.62","2,721,669,025.58","3,155,698,477.13","3,216,779,102.55","2,779,856,636.55","2,583,000,617.22","3,073,007,210.73","3,104,536,826.16","3,123,257,769.18","4,671,009,877.27","5,535,301,956.98","6,227,369,369.80","8,617,778,792.92","10,581,130,119.11","13,925,689,019.11","10,024,591,408.37","11,942,851,945.94","8,804,040,942.83","10,658,326,879.33","14,004,936,974.04","14,060,903,289.11","10,707,888,923.48","8,077,841,286.96","10,759,477,481.44","11,375,047,768.13","11,724,218,247.02","7,712,630,232.33","5,576,636,785.75","4,344,820,799.36","2,477,589,089.25","2,502,285,585.95","2,344,651,698.57","2,816,075,869.47","2,923,792,126.34","2,277,260,583.17","2,723,695,214.41","2,956,260,914.79","3,162,465,694.16","2,757,330,963.39"
短期借款,"688,900,000.00","625,000,000.00","645,000,000.00","220,000,000.00","240,000,000.00","125,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","205,000,000.00","2,313,000,000.00","1,327,558,900.69","1,511,327,333.85","1,065,123,105.25","4,099,830,574.68","6,857,039,245.47","8,938,109,940.96","10,288,109,940.96","12,347,711,390.96","13,407,680,463.14","13,321,118,463.14","12,274,372,704.83","15,172,760,247.83","15,039,678,338.09","13,428,425,124.15","19,211,354,183.87","20,412,172,284.94","20,611,833,595.73","20,077,176,268.30","19,691,490,349.28","18,157,878,129.29","19,349,410,000.00","19,870,770,000.00","19,006,040,000.00","19,469,433,000.01","18,524,660,000.00","18,439,196,168.06","18,556,332,999.99","18,861,038,400.01","18,509,550,000.00","18,747,280,000.00","19,121,480,000.00","18,412,710,000.00","17,900,077,000.00","17,666,077,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,"2,500,000,000.00","2,500,000,000.00","2,500,000,000.00","2,500,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"173,875,141.33","590,712,226.46","204,221,307.15","391,695,991.16","354,545,926.34","328,807,828.03","423,685,729.24","667,140,224.77","451,251,544.60","1,028,937,419.89","1,142,759,964.09","326,835,864.07","591,524,355.12","138,193,793.53","508,711,701.15","450,383,735.86","568,259,008.61","3,053,960,412.22","3,469,557,610.44","2,680,749,377.96","4,268,068,649.18","4,673,733,671.39","3,372,556,440.29","2,782,591,584.18","2,072,056,690.20","3,057,469,795.42","2,546,318,964.05","3,735,931,678.91","3,651,290,764.33","3,120,957,886.68","1,910,006,687.40","823,207,124.04","1,846,492,745.78","2,522,117,261.79","2,466,953,048.97","1,934,551,034.81","2,163,179,511.24","2,194,290,009.16","2,345,616,774.94","1,278,805,968.25","778,492,141.04","1,065,100,680.18","507,264,841.27","355,729,564.61","484,171,967.12"
应付票据,"400,107,512.00","481,540,000.00","660,000,000.00","863,234,886.60","1,044,000,000.00","1,175,000,000.00","1,678,000,000.00","1,743,590,000.00","1,770,626,444.24","1,861,492,837.16","2,773,108,259.20","3,102,534,544.00","2,415,350,000.00","1,843,235,000.00","2,022,935,000.00","1,684,652,000.00","1,190,480,210.19","3,227,859,710.19","4,605,663,000.00","5,211,480,904.60","6,252,198,887.64","5,663,154,513.73","3,855,418,320.00","1,840,880,000.00","2,799,080,000.00","3,600,700,000.00","2,276,100,000.00","2,231,180,619.88","2,038,416,502.01","1,616,200,000.00","1,795,600,000.00","2,185,278,840.29","2,544,450,000.00","2,115,300,000.00","1,283,850,000.00","1,546,398,410.20","2,191,461,309.50","1,690,112,899.30","2,251,993,553.83","2,465,734,291.02","1,487,998,855.46","884,254,597.70","1,297,480,000.00","2,210,500,000.00","2,915,490,000.00"
应收账款,"1,073,289,513.64","481,154,025.90","538,912,384.11","691,599,510.79","657,881,416.62","684,021,754.96","743,310,123.30","396,704,365.49","301,775,550.98","320,151,027.61","664,265,505.14","541,345,483.50","586,300,788.94","619,591,290.96","575,546,328.19","400,504,966.19","348,335,910.48","336,213,586.20","226,520,577.32","102,852,808.27","262,296,101.90","280,994,405.52","261,028,188.07","287,103,304.72","360,315,380.37","213,955,935.29","161,081,549.77","226,990,639.18","297,559,235.68","278,082,279.98","386,268,770.43","478,705,825.08","513,624,791.43","389,298,150.31","352,131,206.01","965,578,274.89","827,285,526.54","483,604,892.10","246,994,317.65","342,658,517.59","246,179,103.67","300,364,403.05","259,313,041.44","198,770,137.48","267,152,152.47"
应付账款,"1,451,110,822.34","831,464,695.33","927,397,620.24","1,862,829,825.74","2,169,786,565.28","1,741,528,971.69","2,123,128,003.29","1,656,717,838.23","1,811,098,460.99","2,318,031,582.43","5,098,252,603.55","3,889,127,084.13","3,867,625,723.17","3,878,012,902.26","4,666,287,756.89","4,571,507,834.78","4,891,471,995.35","5,400,430,076.17","6,388,143,504.59","5,743,760,933.03","6,461,640,110.85","6,291,859,950.16","5,419,321,636.70","5,669,401,256.17","6,632,758,222.76","5,106,462,256.10","4,931,898,105.12","5,187,146,072.57","4,499,982,960.42","4,574,220,262.62","5,341,794,949.21","4,709,002,078.49","3,914,700,982.09","4,469,489,310.14","4,254,624,328.14","4,302,943,742.13","3,987,098,148.73","3,620,498,851.22","3,081,703,112.51","3,669,457,041.02","3,378,328,844.79","3,597,951,526.77","3,919,146,741.30","5,495,763,945.78","5,814,744,741.28"
预付款项,"230,592,262.75","187,798,154.31","770,725,383.45","275,053,468.33","277,513,403.34","199,988,718.63","236,315,716.72","28,692,548.14","103,220,768.60","198,619,751.59","1,243,063,286.53","550,707,400.84","785,347,066.34","1,410,257,624.14","1,595,172,897.68","1,149,707,708.55","2,344,561,484.59","1,947,232,452.80","1,967,961,601.77","1,314,076,657.73","1,719,593,236.46","1,569,959,633.22","782,588,510.52","1,331,124,490.34","1,338,646,781.51","900,164,753.32","1,063,222,534.84","939,691,770.91","396,322,096.07","409,715,050.39","427,420,262.29","373,021,404.30","432,444,497.97","397,500,551.12","352,727,261.44","315,834,539.52","322,014,733.47","362,310,217.96","404,818,833.65","279,511,642.57","318,245,385.49","270,814,916.25","449,093,710.55","231,390,893.98","270,694,849.34"
预收款项,"647,819,419.03","689,318,540.98","1,038,229,294.81","1,295,627,336.98","976,827,242.25","1,299,842,958.97","1,181,379,447.45","1,384,548,792.47","1,397,603,662.31","1,338,852,957.09","1,084,496,755.89","1,598,887,145.17","1,637,811,036.11","1,244,178,404.89","1,351,073,966.97","1,558,325,028.80","1,969,057,334.97","1,861,630,655.29","1,639,987,385.39","1,392,338,939.01","1,831,821,816.51","1,357,514,754.66","1,163,808,488.82","1,242,332,619.29","1,296,531,042.96","1,175,745,873.78","1,015,483,066.34","839,261,460.90","766,068,155.17","903,231,633.71","784,661,404.10","644,934,632.90","622,854,020.66","477,181,432.45","458,560,805.50","743,621,906.98","641,417,585.61","247,419,315.82","270,545,813.17","312,962,953.46","296,004,662.82","387,512,965.13","382,577,672.44","628,382,550.06","358,794,460.27"
其他应收款,"12,836,066.13","13,498,712.42","105,293,967.55","66,248,751.35","68,308,390.56","84,705,632.17","108,720,453.53","37,856,321.66","44,020,467.32","39,033,815.89","208,391,814.23","177,048,026.26","184,637,974.32","174,460,535.92","285,262,768.47","231,595,472.59","289,279,097.20","253,661,254.68","339,429,093.27","196,397,214.37","305,792,815.76","315,520,721.42","337,193,188.04","142,590,245.82","288,953,419.50","217,768,976.00","280,328,982.21","284,100,039.98","337,882,531.87","300,569,706.15","419,063,169.86","196,956,779.66","200,624,390.09","221,826,667.82","171,743,708.54","37,990,021.74","55,172,111.32","68,463,971.21","105,254,590.81","96,041,262.02","81,147,924.49","64,071,177.61","78,039,409.78","81,285,376.69","67,633,700.77"
应付职工薪酬,"49,206,089.10","47,339,763.25","48,573,246.52","25,717,446.44","25,368,093.61","25,257,856.80","27,254,691.75","15,556,202.25","18,229,644.20","15,782,986.68","271,384,228.31","351,950,302.34","318,188,441.81","232,290,813.47","347,451,558.83","312,809,951.90","262,249,484.29","330,099,868.15","290,420,407.79","359,213,471.48","213,203,826.42","323,835,782.48","330,384,361.60","366,626,179.05","264,807,681.03","248,801,138.47","314,072,602.72","361,799,593.97","231,310,356.06","242,914,102.42","308,862,975.15","178,528,151.93","119,064,483.73","103,705,885.88","109,416,209.84","172,603,849.30","155,843,829.77","166,371,509.91","190,236,949.56","279,703,061.99","273,599,667.20","170,275,001.86","205,327,154.98","255,279,804.72","160,061,940.94"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"100,144,573.20","173,410,337.88","244,309,722.03","302,388,353.82","212,880,325.85","261,564,174.65","88,642,191.00","132,968,933.76","66,266,597.09","80,587,241.56","160,979,096.92","-46,935,368.37","43,929,047.20","104,717,034.98","241,619,701.69","-5,541,838.18","307,754,807.20","447,796,124.63","516,377,402.86","70,895,657.94","-90,996,034.17","-9,995,376.76","-89,067,429.11","29,593,942.17","-134,778,811.95","-290,339,419.15","-153,805,079.14","-367,174,067.90","-465,595,675.00","-118,865,805.55","-226,920,648.85","-179,916,550.88","-219,328,057.63","-307,952,947.42","-176,019,918.28","-319,912,139.38","-320,855,506.46","-315,479,208.45","-325,465,813.55","117,513,633.48","229,673,650.37","155,317,924.84","159,407,251.10","37,784,491.32","171,000,980.55"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,"41,400,000.00","83,250,000.00","125,450,000.00",,"45,233,333.34","89,483,333.34",,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,"9,948,917.55","9,948,917.55","9,948,917.55","9,948,917.55",,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"1,478,066,267.35","1,209,617,834.61","1,750,093,376.53","2,611,471,100.95","2,770,537,012.63","2,759,087,674.41","3,803,519,620.45","2,012,746,816.88","2,108,181,323.24","2,189,183,913.27","4,353,545,113.89","5,336,566,666.51","4,822,563,965.33","4,266,126,692.44","5,183,915,448.14","6,571,966,655.96","6,854,104,773.49","7,184,777,829.19","9,434,771,893.04","8,886,569,948.71","9,100,757,030.70","9,741,566,335.52","8,892,779,313.89","7,967,483,444.87","10,727,637,150.74","11,335,419,748.72","11,665,978,702.01","10,587,952,904.94","10,405,370,403.22","8,346,736,366.55","8,060,974,243.83","8,119,838,767.79","7,619,095,611.03","6,764,582,314.29","4,450,685,843.77","2,331,422,136.34","2,301,097,829.62","2,333,677,239.09","2,267,149,749.37","3,348,981,244.29","4,196,905,262.01","3,382,570,278.44","3,890,291,062.56","6,580,629,621.35","7,406,443,629.65"
其他应付款,"92,121,125.52","132,016,285.46","155,046,291.47","89,515,107.60","87,289,770.11","91,456,145.44","123,302,245.67","135,035,895.56","156,722,449.56","140,776,636.55","347,505,050.69","315,251,968.12","300,361,835.90","404,241,965.28","362,062,173.88","353,233,200.39","931,339,657.50","675,447,069.03","699,401,503.78","883,299,875.70","891,689,563.24","613,790,500.44","812,586,502.80","856,352,498.71","741,116,062.34","526,431,261.24","460,376,028.67","315,875,809.98","282,549,182.73","267,985,917.19","216,093,882.71","171,648,975.21","155,656,414.86","155,156,313.11","215,769,151.45","154,600,764.74","144,123,385.33","156,561,997.46","163,417,476.40","216,620,176.13","232,672,175.33","193,469,148.44","198,143,407.10","447,383,031.99","483,276,545.51"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,"100,000,000.00","100,000,000.00",,,,,,,,,,,"1,415,045,000.00","1,415,045,000.00","1,677,874,000.00","1,677,874,000.00","1,734,130,000.00","1,634,130,000.00","1,080,574,000.00","1,775,120,000.00","1,358,411,000.00","1,158,411,000.00","4,698,911,000.00","4,239,411,000.00","3,886,375,000.00","764,875,000.00","1,084,200,000.00","764,200,000.00","1,232,475,200.00","1,232,475,200.00","1,232,475,200.00","1,232,475,200.00","554,960,000.00","548,200,000.00","554,960,000.00",,"360,000,000.00","360,000,000.00"
