科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"264,811,928.98","682,626,466.33","1,249,812,573.17","2,066,268,423.45","509,583,703.64","1,141,545,504.23","1,836,002,585.03","2,367,897,746.36","345,132,901.00","820,998,463.77","1,435,973,391.81","2,222,810,778.72","139,014,082.71","289,194,442.22","441,951,889.68","611,572,022.59","168,660,305.35","915,281,925.73","1,434,224,551.28","1,917,643,623.10","489,749,734.83","1,001,029,601.66","1,542,518,592.85","2,151,845,762.40","563,714,963.96","1,156,405,978.26","1,795,926,031.22","2,416,650,031.01","621,011,127.34","1,214,223,557.81","1,876,341,768.35","2,724,256,440.91","660,913,813.43","1,493,940,898.08","2,287,267,702.83","3,062,487,115.96","719,437,332.63","1,443,483,977.22","2,221,042,244.27","3,058,335,516.11","781,635,794.02","1,740,141,783.66","2,724,971,727.27"
二、营业利润,"12,777,675.80","42,891,449.38","87,915,064.46","124,436,079.02","9,352,770.08","48,687,256.08","66,330,978.35","-20,348,975.07","-55,726,850.50","-143,316,451.27","-121,980,862.21","-121,257,921.93","62,084,710.44","131,521,340.32","211,642,511.12","278,218,794.09","71,512,207.88","328,937,662.92","549,764,765.65","677,927,603.60","227,046,617.45","424,301,017.44","645,613,163.79","834,677,321.18","238,958,201.96","479,996,614.33","735,354,896.00","867,297,833.37","223,144,643.48","448,305,543.53","728,054,455.47","809,542,312.95","208,762,142.92","483,988,601.20","744,727,557.84","860,429,575.94","223,001,959.44","469,655,080.43","765,404,799.73","860,880,335.45","222,188,307.18","542,062,651.05","891,050,442.96"
减:营业成本,"221,866,582.33","583,518,885.01","1,062,626,871.53","1,752,163,024.38","457,556,288.54","995,543,370.64","1,614,207,500.22","2,136,697,696.62","337,862,528.41","787,313,410.52","1,308,595,702.50","1,989,794,316.84","65,697,090.99","132,217,866.00","191,894,025.36","274,213,888.82","81,503,136.15","462,153,035.48","683,355,857.06","960,836,918.30","215,007,306.29","455,717,031.60","689,644,807.82","1,039,018,395.02","268,699,614.68","564,801,432.80","871,048,244.89","1,257,438,408.52","308,912,926.79","599,466,841.63","913,763,180.01","1,521,465,221.39","367,999,543.75","836,982,289.18","1,261,010,394.91","1,766,521,148.94","406,485,952.68","793,879,679.56","1,206,178,826.65","1,775,309,408.47","460,057,788.83","1,026,670,796.72","1,569,612,634.33"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,738,441.36","4,799,426.00","8,083,716.10","13,574,081.48","2,284,720.46","4,310,990.69","6,509,094.37","10,343,340.81","1,818,737.66","4,226,138.30","7,377,944.80","12,238,299.98","135,214.94","270,994.30","539,514.07","1,310,606.19","180,746.43","8,045,012.11","12,468,946.42","18,309,210.42","4,233,958.31","8,507,068.02","12,676,625.56","22,285,901.02","6,263,829.58","12,965,087.78","19,966,733.67","26,744,553.20","5,591,004.81","9,783,164.12","13,337,049.04","25,828,792.81","5,437,242.69","14,344,268.86","24,084,725.80","35,899,976.00","6,621,050.05","17,125,723.79","23,292,675.96","42,136,589.75","8,774,629.91","20,484,490.02","35,100,902.34"
营业外收入,"36,343.66","293,273.14","1,396,901.37","16,206,997.30","94,851.38","452,444.84","487,333.10","1,927,914.68","612,214.27","2,643,525.01","3,857,838.31","6,634,274.17","36,000.00","36,000.00","36,000.00","36,000.00",,"4,398,240.46","5,640,464.53","19,799,279.09","1,161,710.12","2,727,570.28","11,251,167.69","13,154,118.84","1,109,948.65","2,242,893.22","2,782,085.35","15,953,752.87","532,427.26","19,042,442.99","69,593,180.61","108,222,518.97","29,393,658.87","63,534,270.49","105,484,987.49","129,045,675.30","41,866,926.82","91,876,984.21","137,782,639.49","183,622,576.63","16,918,457.37","2,785,315.31","5,419,103.24"
销售费用,"5,844,507.42","10,718,983.80","18,165,209.80","35,296,763.17","6,703,644.84","15,966,044.58","31,268,085.83","44,462,629.96","9,731,358.38","27,588,426.35","38,924,438.40","58,895,404.78",,,,,,"24,825,922.28","34,043,406.35","54,907,952.00","9,186,007.55","22,590,471.12","32,997,819.48","54,835,727.34","12,173,176.71","25,941,229.19","41,950,926.21","71,366,333.66","12,107,266.45","27,009,741.39","49,124,755.26","80,201,875.27","14,018,536.22","29,493,875.94","47,591,408.45","90,566,472.43","14,708,034.23","30,474,973.69","51,557,214.11","90,018,459.56","17,470,288.38","39,086,636.30","63,798,813.61"
减:营业外支出,"175,807.84","628,296.68","7,883,874.04","11,171,622.21","296,449.71","388,535.72","866,727.13","946,333.65","149,025.66","20,899,435.92","20,950,898.88","24,127,602.19",,,,"147,523.44",,"1,407,419.27","1,892,731.46","2,362,869.63","103,708.48","218,685.49","695,049.83","769,769.98","4,168.40","54,576.20","113,848.65","764,907.09","26,026.70","27,429.14","97,591.56","1,500,375.98","6,580.96","55,110.69","128,363.41","426,760.87",925.62,"106,838.55","167,198.35","3,313,381.41","1,428,244.91","3,028,629.49","7,199,304.76"
管理费用,"13,331,465.99","20,619,975.02","41,309,367.29","89,771,751.86","21,726,212.24","50,035,915.17","75,577,326.86","119,082,838.80","37,789,443.64","95,997,973.41","126,694,582.84","167,063,316.04","3,953,410.24","11,185,321.89","18,042,913.53","31,571,795.27","9,235,892.72","49,696,970.53","74,212,249.40","124,237,662.04","24,935,011.73","54,613,036.85","86,476,215.37","135,998,451.43","34,556,361.03","66,971,272.34","97,124,193.52","143,488,809.19","31,546,211.86","65,112,904.47","105,651,924.51","172,683,850.30","32,891,401.52","69,315,997.16","118,953,439.81","202,408,421.63","38,410,909.87","76,080,322.64","124,832,447.56","218,589,170.54","45,554,181.86","95,278,147.68","164,884,521.71"
其中:非流动资产处置净损失,,,,,,,,"3,582.00",,,,"638,270.15",,,,"147,523.44",,,,"2,132,243.43","30,177.79","35,017.79","352,342.66","617,014.48","4,168.40","53,676.20","113,848.65","764,907.09","26,026.70","27,429.14","60,049.49","492,554.80","6,580.96","54,937.56","102,381.87","102,381.87",925.62,"83,866.55","95,355.56","595,989.33",,"15,376.51","1,201,997.41"
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"9,253,256.08","20,077,747.12","31,712,343.99","48,632,421.50","11,960,067.48","23,470,369.91","38,578,042.24","53,156,195.58","13,657,683.41","27,711,904.59","39,091,324.55","52,040,702.89","7,177,400.30","13,984,723.99","19,308,159.28","25,076,879.32","5,576,958.77","31,541,786.65","66,161,189.92","66,935,375.18","-2,914,462.62","28,974,855.92","57,358,532.17","42,883,078.56","-1,646,522.70","6,558,130.21","28,577,844.21","31,107,768.47","30,940,167.04","54,979,086.42","58,288,654.09","73,214,830.04","28,063,901.10","68,001,062.54","94,448,221.25","118,898,896.98","18,399,361.97","33,498,609.33","51,106,675.59","70,126,692.42","17,839,771.34","24,475,195.83","41,490,285.81"
三、利润总额,"12,638,211.62","42,556,425.84","81,428,091.79","129,471,454.11","9,151,171.75","48,751,165.20","65,951,584.32","-19,367,394.04","-55,263,661.89","-161,572,362.18","-139,073,922.78","-138,751,249.95","62,120,710.44","131,557,340.32","211,678,511.12","278,107,270.65","71,512,207.88","331,928,484.11","553,512,498.72","695,364,013.06","228,104,619.09","426,809,902.23","656,169,281.65","847,061,670.04","240,063,982.21","482,184,931.35","738,023,132.70","882,486,679.15","223,651,044.04","467,320,557.38","797,550,044.52","916,264,455.94","238,149,220.83","547,467,761.00","850,084,181.92","989,048,490.37","264,867,960.64","561,425,226.09","903,020,240.87","1,041,189,530.67","237,678,519.64","541,819,336.87","889,270,241.44"
