科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
长期借款,"64,000,000.00","28,500,000.00",,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,"261,197,750.00","6,360,400.00",,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,"6,285,500.00",,,,,,,,"140,649.89","127,255.10",,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,
固定资产,"225,989,261.60","218,336,983.83","262,177,601.57",,"268,683,131.76",,"255,991,126.17","246,164,492.71","275,051,363.69","267,430,161.06","262,841,838.69","253,689,273.37","245,630,540.98","286,485,734.64","255,508,521.12","277,275,140.14","281,622,576.60","273,162,659.39","293,576,125.90","286,916,160.19"
递延所得税负债,"399,772.00","956,348.06",,,"1,347,121.37",,"764,504.42","163,413.00","245,708.36","23,450.83","711,575.49","432,203.38","624,530.38",,,,"92,862.00",,,
在建工程,"31,315.00","7,729,471.98","43,131,414.58",,"28,185,768.92",,"29,936,423.06","36,944,935.22","13,009,956.40","17,046,265.17","29,865,145.20","30,385,675.97","38,756,281.25","8,267,798.19","30,776,606.82","22,126,824.87","3,789,544.38","18,302,772.22","4,575,864.20","20,837,975.00"
其他非流动负债,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"71,019,912.00","29,749,158.06","5,765,529.89",,"8,644,215.79",,"6,933,917.83","6,350,255.58","5,895,474.66","11,601,744.84","11,404,719.22","10,764,580.41","10,888,298.01","10,221,751.36","9,232,180.46","9,600,382.98","9,425,042.46","9,268,224.21","7,663,698.93","7,821,707.41"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"416,649,160.26","392,845,856.59","448,919,990.33",,"401,167,690.75","381,629,500.00","263,858,503.91","227,650,768.47","243,556,692.16","213,425,114.85","319,819,323.41","381,507,860.70","463,373,263.42","506,154,938.95","489,495,618.02","592,161,963.11","554,473,027.29","693,140,190.44","582,485,519.17","795,350,635.48"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"156,000,000.00","156,000,000.00","156,000,000.00",,"156,000,000.00",,"208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00","208,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"41,102,630.61","38,345,625.18","38,345,625.18",,"38,250,123.61",,"502,410,123.61","502,410,123.61","497,983,043.22","497,983,043.22","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30","497,976,320.30"
无形资产,"45,834,342.58","56,858,070.96","55,268,814.60",,"54,862,357.48",,"53,964,273.16","54,215,302.69","53,791,427.26","53,306,838.53","53,639,975.44","53,600,876.67","53,128,778.04","52,944,416.20","52,469,675.95","52,076,230.89","51,720,837.74","51,275,378.52","50,833,053.23","50,870,645.52"
盈余公积,"5,308,654.79","9,445,321.59","21,837,045.42",,"21,837,045.42",,"30,335,845.27","30,335,845.27","30,335,845.27","30,335,845.27","30,335,845.27","30,335,845.27","30,335,845.27","30,335,845.27","32,638,172.32","32,638,172.32","32,638,172.32","32,638,172.32","37,794,006.08","37,794,006.08"
开发支出,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,
未分配利润,"156,851,584.06","202,681,823.90","283,927,767.42",,"256,584,111.30",,"256,237,548.33","235,422,194.84","204,597,959.93","197,054,866.59","175,397,946.26","182,676,986.29","187,264,638.85","195,587,429.93","202,330,240.65","201,237,260.31","204,285,383.31","242,945,967.87","265,442,534.06","283,781,399.85"
长期待摊费用,"2,339,555.16","2,314,409.69","7,589,603.40",,"8,406,172.27",,"8,157,940.83","8,178,208.70","8,350,418.13","8,411,027.80","9,209,649.87","8,342,978.84","8,135,120.36","7,875,396.49","9,548,034.39","9,556,188.27","8,950,811.49","9,181,816.55","8,732,667.42","9,228,911.39"
少数股东权益,,,,,"4,000,214.75","3,972,900.00","3,623,102.25","2,903,576.81","6,727,263.71","6,220,297.80","5,602,396.05","4,990,179.40","4,619,770.76","4,469,080.15","3,369,990.37","2,549,528.35","2,813,236.31","2,015,016.95","1,524,518.68","1,007,839.71"
递延所得税资产,"1,892,227.11","2,598,811.17","3,908,872.43",,"6,504,887.54",,"7,062,885.56","7,071,006.73","7,597,141.36","9,384,927.83","9,885,232.82","10,151,638.18","10,584,968.85","10,815,834.40","11,615,932.90","11,679,604.55","11,903,292.59","11,021,326.63","10,702,223.47","9,448,453.66"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"1,446,190.56","9,009,019.25","2,247,392.16",,"330,310.00",,"5,257,255.77","9,094,315.37","2,586,417.32","1,881,782.17","6,634,432.95","7,278,067.95","9,301,716.00","7,252,746.00","12,997,646.27","9,234,033.52","17,443,413.63","3,303,172.74","3,861,983.24","3,178,295.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"277,532,892.01","296,846,766.88","374,323,698.74",,"366,972,627.97",,"360,369,904.55","622,866,011.42","366,747,124.16","357,461,002.56","372,076,274.97","363,448,510.98","365,537,405.48","373,641,925.92","372,916,417.45","381,948,022.24","375,430,476.43","366,247,126.05","372,281,917.46","380,480,441.70"
所有者权益(或股东权益)合计,"353,433,525.93","400,151,448.37","493,987,923.77","519,766,000.00","470,560,913.69","483,897,400.00","994,900,645.48","974,093,057.70","944,887,614.82","934,876,555.28","912,508,535.95","921,993,308.45","924,537,897.35","931,032,377.99","937,071,570.97","934,919,583.99","938,618,472.21","976,891,076.09","1,006,146,167.78","1,023,269,654.26"
资产总计,"770,082,686.19","792,997,304.96","942,907,914.10","900,909,000.00","871,728,604.44","865,526,900.00","1,258,759,149.39","1,201,743,826.17","1,188,444,306.98","1,148,301,670.13","1,232,327,859.36","1,303,501,169.15","1,387,911,160.77","1,437,187,316.94","1,426,567,188.99","1,527,081,547.10","1,493,091,499.50","1,670,031,266.53","1,588,631,686.95","1,818,620,289.74"
负债和所有者(或股东权益)合计,"770,082,686.19","792,997,304.96","942,907,914.10","900,909,000.00","871,728,604.44","865,526,900.00","1,258,759,149.39","1,201,743,826.17","1,188,444,306.98","1,148,301,670.13","1,232,327,859.36","1,303,501,169.15","1,387,911,160.77","1,437,187,316.94","1,426,567,188.99","1,527,081,547.10","1,493,091,499.50","1,670,031,266.53","1,588,631,686.95","1,818,620,289.74"
