科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"1,119,497,656.30","2,452,234,213.03","3,885,693,666.99","5,808,138,418.22","1,271,582,043.20","3,065,148,024.51","4,944,339,064.66","9,224,837,639.35","1,618,073,840.73","5,045,443,937.13","8,865,651,479.12","12,488,443,614.79","1,767,470,676.10","3,238,300,443.48","5,834,579,579.23","6,976,394,300.56","1,982,897,520.42","3,764,180,448.93","5,277,300,834.69","8,591,937,170.56","2,148,831,555.47","4,226,845,822.69","6,956,186,430.65","11,421,818,681.36","3,121,957,683.46","7,149,525,934.95","12,070,954,746.55","17,576,394,428.13","5,485,742,318.00","9,601,939,555.08","13,717,777,984.13","21,387,281,056.72","3,345,714,216.81","7,320,101,861.55","11,387,400,423.64","15,706,478,418.77","4,244,964,560.60","7,386,644,157.63","10,353,549,203.81","14,226,130,655.54","1,974,380,143.53","3,591,680,358.04","6,568,010,098.27","9,275,380,667.17","1,735,328,078.83"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,"14,332,081.09","14,329,767.17","33,830,904.00","-6,618,221.57","33,830,904.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"20,530,423.86","35,755,688.13","243,998,419.31","282,780,381.62","29,826,325.06","50,152,189.75","108,792,085.79","144,858,931.51","152,501,834.88","249,587,357.83","267,570,845.39","384,123,422.93","13,050,891.71","38,551,004.12","236,276,134.09","262,547,544.03","93,010,217.13","93,808,529.79","174,760,142.07","244,887,658.46","70,997,557.78","89,158,187.81","185,780,572.93","256,779,891.67","25,104,668.47","152,593,403.28","225,916,205.25","354,557,580.84","149,959,413.43","269,091,752.85","481,832,971.41","680,593,494.53","205,247,457.69","239,987,061.08","407,024,387.40","535,300,150.56","130,473,070.61","281,308,632.90","330,762,812.02","530,829,648.65","62,806,328.84","219,188,144.29","280,678,448.46","440,906,248.34","146,392,458.84"
支付其他与投资活动有关的现金,,,,,,,,,,,,"193,388,351.75",,,,"32,087,483.14",,,,,,,,"22,949,097.65",,"12,798,355.00","12,798,355.00",,,,"9,464,444.00","9,464,444.00",,,,,"20,302,780.00","53,443,046.00","91,987,938.00","147,186,340.00","37,435,561.50","73,377,880.70","98,009,473.32","124,379,720.70",
收到其他与经营活动有关的现金,"5,258,393.21","5,643,900.08","23,906,739.65","24,917,047.50","7,593,164.53","10,309,854.76","26,198,903.39","164,933,364.94","52,639,814.79","33,356,079.96","562,401,964.40","161,478,837.05","60,575,430.49","164,665,288.34","186,426,763.40","241,261,625.60","18,158,129.55","49,520,692.74","158,367,551.56","182,934,154.86","25,341,468.13","113,916,591.53","260,595,066.49","185,740,758.39","20,975,100.20","94,734,409.07","201,209,596.26","220,206,966.57","104,811,676.84","219,592,987.85","256,501,405.35","248,594,740.62","39,352,398.77","80,880,554.48","234,185,479.12","223,971,045.55","104,279,197.62","165,843,673.63","289,187,806.12","367,687,617.18","58,537,201.14","149,759,792.65","244,218,549.11","442,299,295.61","32,723,606.91"
投资活动现金流出小计,"144,991,820.31","447,879,534.85","946,785,327.11","1,685,967,853.58","746,863,730.15","1,134,297,040.78","2,205,546,284.30","3,673,637,677.43","594,043,621.21","1,157,101,804.66","2,266,866,639.50","3,463,823,712.06","323,697,240.15","934,093,998.82","1,653,311,524.12","3,016,858,844.74","283,247,280.84","535,649,543.14","767,311,587.68","1,491,377,752.40","240,441,359.06","477,456,621.48","748,802,476.82","1,430,662,358.78","219,366,157.85","668,192,038.82","2,360,262,584.96","7,787,175,730.00","1,556,692,388.82","3,982,215,921.73","7,020,962,488.18","11,507,333,386.08","1,539,847,188.73","3,026,548,559.35","4,766,649,069.14","7,712,749,338.11","3,795,936,802.41","9,715,299,598.88","14,554,887,422.57","17,197,794,869.50","1,445,273,008.38","3,803,359,607.20","7,147,321,626.65","12,351,160,814.34","2,239,687,527.77"
经营活动现金流入小计,"1,145,286,473.37","2,493,633,801.24","4,153,598,825.95","6,115,835,847.34","1,309,001,532.79","3,125,610,069.02","5,079,330,053.84","9,534,629,935.80","1,823,215,490.40","5,328,387,374.92","9,695,624,288.91","13,034,045,874.77","1,841,096,998.30","3,441,516,735.94","6,257,282,476.72","7,480,203,470.19","2,094,065,867.10","3,907,509,671.46","5,610,428,528.32","9,019,758,983.88","2,245,170,581.38","4,429,920,602.03","7,402,562,070.07","11,864,339,331.42","3,168,037,452.13","7,396,853,747.30","12,498,080,548.06","18,151,158,975.54","5,740,513,408.27","10,090,624,295.78","14,456,112,360.89","22,316,469,291.87","3,590,314,073.27","7,640,969,477.11","12,028,610,290.16","16,465,749,614.88","4,479,716,828.83","7,833,796,464.16","10,973,499,821.95","15,124,647,921.37","2,095,723,673.51","3,960,628,294.98","7,092,907,095.84","10,158,586,211.12","1,914,444,144.58"
投资活动产生的现金流量净额,"-144,970,190.31","-438,423,820.53","-922,026,945.14","-1,657,311,459.11","-745,907,961.10","-1,132,724,272.53","-2,173,150,949.36","-3,644,951,140.69","-594,043,621.21","-1,155,982,401.38","-2,265,657,048.00","-3,456,541,585.29","-323,697,240.15","-850,186,677.50","-1,567,494,857.80","-1,562,423,306.24","-283,241,480.84","-535,638,268.02","-762,076,612.83","-1,475,122,754.64","-240,441,359.06","-207,016,621.48","-487,618,001.22","-1,165,583,504.47","-177,497,766.02","-620,390,530.71","-1,693,939,134.22","-5,412,419,815.78","-188,495,664.26","1,448,422,060.33","1,107,484,161.63","-638,594,194.85","273,280,365.11","580,497,136.18","-146,769,731.80","-517,250,552.39","237,933,446.12","-474,422,600.13","-11,849,600.36","-538,243,047.97","268,133,951.44","1,165,493,103.40","947,940,806.06","-640,634,953.04","671,651,278.04"
购买商品、接受劳务支付的现金,"861,998,708.69","1,772,958,803.21","2,843,663,678.14","4,278,836,106.52","1,472,888,301.67","3,454,861,805.79","5,560,844,595.01","7,222,402,239.33","1,715,146,956.75","4,614,065,569.05","7,298,577,820.99","10,012,764,508.70","1,614,213,386.86","3,189,662,744.36","4,167,989,862.33","4,836,302,665.24","986,109,112.88","2,273,692,764.35","2,923,327,056.06","4,358,531,850.51","1,107,967,517.22","2,743,367,056.78","5,156,030,391.25","7,861,608,699.08","2,118,979,064.54","4,729,955,891.78","8,377,892,284.15","11,915,279,135.73","3,285,646,035.76","6,854,569,231.16","10,539,876,731.28","14,761,465,900.92","2,445,118,733.55","4,337,989,408.18","6,662,922,346.05","9,604,414,527.70","2,428,485,732.03","4,619,349,891.46","6,439,456,237.36","8,767,427,848.43","1,811,184,791.69","3,579,873,847.22","5,156,580,957.51","6,825,437,898.18","1,977,856,666.09"
吸收投资收到的现金,,,,"1,203,907,602.96",,,,"2,993,237,547.30",,,,,,,"66,066,552.88","339,472.00","2,362,860.00","2,331,396.00","2,293,344.00","2,331,954.00",,,,,,,"3,472,372,197.45","3,471,496,197.45",,,,,,,,,,,,,,,,,
