科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"65,581,219.70","75,731,887.03","54,121,533.46","99,698,205.98","29,171,817.80","28,613,192.25","63,000,716.23","195,830,336.14","166,315,781.12","144,279,255.77","128,317,947.70","126,781,696.75","195,520,805.38","208,504,575.51","172,542,442.49","178,535,290.69","117,297,081.13","120,097,150.62","101,836,620.33","125,224,797.31","98,535,569.66","121,815,240.40","158,978,713.77","115,921,494.08","97,566,803.50","132,850,623.67","115,770,598.73","103,473,929.69","99,456,274.04","109,211,278.43","127,557,244.44","114,279,910.36","81,432,450.21","23,666,611.08","17,733,666.51","907,988.08","932,693.30","1,401,231.20","7,180,369.87","10,412,012.00","10,437,229.55","10,199,144.85","12,044,898.75"
短期借款,"478,295,537.44","514,955,900.64","558,788,848.54","550,014,600.00","562,440,766.51","510,637,000.00","489,610,000.00","510,890,000.00","527,150,000.00","572,724,371.32","615,557,088.74","598,394,858.54","600,552,092.22","588,310,492.73","568,614,112.50","551,662,385.00","558,910,000.00","545,058,000.00","548,699,000.00","414,330,810.00","405,920,000.00","407,848,908.00","408,289,620.00","381,630,000.00","398,251,705.94","384,300,345.92","398,286,982.84","378,237,250.92","385,435,464.30","364,136,358.88","357,963,666.67","381,722,185.44","430,147,671.35","531,092,676.83","531,092,676.83","387,390,280.48","387,390,280.48","266,905,005.48","264,705,005.48","262,704,953.53","262,704,953.53","262,704,953.53","261,704,953.53"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"161,706.00","800,000.00","1,945,455.35","337,911.74","610,000.00","2,307,533.44","24,627.58","400,000.00","1,009,025.68","600,000.00","946,144.81","50,000.00","2,450,739.72","4,301,497.90",,,,"1,800,000.00","1,350,000.00","3,778,059.50","8,528,838.52","3,792,099.92","1,100,000.00","1,780,397.99","2,014,810.98","669,217.57","1,736,727.80","4,998,039.23","4,875,394.17","1,104,975.68","1,131,177.03","461,701.37","4,280,000.00","4,030,000.00",,,,,,,,
应付票据,"80,675,900.00","90,300,000.00","74,150,000.00","76,905,000.00","71,100,000.00","90,800,000.00","128,970,000.00","228,650,000.00","220,250,000.00","176,090,000.00","147,530,000.00","169,870,000.00","244,790,000.00","254,790,000.00","244,080,000.00","246,240,000.00","177,510,000.00","177,910,000.00","170,260,000.00","157,151,300.00","162,151,300.00","237,647,500.00","258,760,000.00","188,450,000.00","191,410,000.00","201,000,000.00","223,220,000.00","230,000,000.00","220,000,000.00","231,280,000.00","231,280,000.00","190,100,000.00","139,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,
应收账款,"84,347,764.66","74,826,927.67","85,587,359.88","121,887,410.54","120,621,962.70","125,122,835.41","122,456,074.18","139,908,867.11","130,251,316.87","129,107,055.90","121,931,489.22","108,289,634.28","101,451,657.52","98,085,363.06","84,022,647.00","89,253,798.68","93,692,795.15","80,259,928.07","76,250,743.04","51,449,360.44","110,511,705.23","102,400,509.07","89,914,349.10","86,557,133.08","80,325,045.18","77,600,929.68","74,309,312.65","80,108,787.02","95,171,025.72","95,957,702.32","84,275,119.06","221,055,990.90","259,051,340.64","284,989,482.67","289,902,725.01","222,958,545.13","222,928,737.30","544,407,492.19","13,805,944.81","39,908,317.59","44,102,946.37","55,204,443.46","61,605,588.58"
应付账款,"80,716,881.14","60,485,143.98","67,764,748.79","107,763,552.25","100,350,235.36","83,092,090.12","86,434,157.93","126,803,288.38","115,946,507.57","140,323,927.17","211,535,608.53","148,902,591.90","131,080,280.08","157,945,173.34","132,369,931.17","157,184,572.23","150,376,141.11","144,510,761.21","152,162,109.99","70,708,106.15","134,271,990.59","134,113,766.74","153,220,436.52","153,456,789.29","137,756,956.32","126,641,024.35","157,776,799.89","86,767,116.39","114,302,637.00","102,137,781.69","128,097,572.28","112,792,834.27","107,190,954.47","109,863,524.45","112,930,413.51","72,371,790.25","61,143,124.41","65,431,752.51","67,723,925.59","82,832,196.69","78,942,903.75","74,608,294.50","68,436,311.13"
预付款项,"126,805,512.20","93,365,138.77","156,465,273.40","113,341,240.96","141,026,674.43","100,749,248.05","72,036,862.58","74,734,581.32","75,197,270.34","85,059,153.08","90,042,466.01","83,855,708.37","95,286,984.72","96,439,190.07","125,219,150.31","67,580,336.16","89,962,249.55","66,741,830.81","71,213,842.13","45,459,250.19","81,899,273.93","90,086,521.21","105,487,970.97","68,486,819.08","94,564,573.09","84,081,172.98","90,801,366.56","90,921,500.85","113,102,570.09","83,630,323.33","96,621,433.45","109,635,587.04","91,408,480.79","107,017,473.68","103,081,420.74","17,928,067.99","18,539,645.67","8,679,440.42","10,078,824.49","1,272,775.62","6,529,848.17","2,845,593.74","4,125,651.37"
预收款项,"23,104,753.01","10,174,224.77","13,782,736.75","10,154,596.96","13,851,485.42","13,232,458.22","12,971,542.85","12,488,266.81","13,169,162.62","19,406,244.67","16,448,791.99","22,761,608.85","26,870,379.50","44,598,947.22","35,496,611.19","23,830,815.60","34,127,859.46","28,239,665.99","29,967,827.96","27,916,284.10","33,749,773.16","37,488,547.49","31,536,663.34","38,427,546.69","27,526,688.90","55,398,697.35","40,708,319.57","27,301,684.21","36,604,788.22","36,861,693.79","21,007,663.55","16,412,332.86","13,483,175.18","14,526,766.87","11,676,538.72","13,837,457.33","14,030,258.55","9,597,088.05","11,450,732.19","13,863,379.38","13,627,592.57","15,068,872.18","16,483,748.55"
