科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"6,708,671.30","5,927,933.73","4,038,323.02","3,093,303.06","1,450,843.99","2,619,097.51","3,614,258.11","6,352,964.74","3,732,783.83","4,657,484.24","4,922,171.43","8,054,358.43","5,186,456.60","9,522,225.67","6,916,872.46","11,169,376.15","10,070,960.32","15,167,898.27","19,108,373.58","18,681,405.58","16,618,892.50","16,921,085.28","16,808,783.60","15,246,734.05","11,713,932.30","15,724,599.43","12,784,621.82","20,361,721.73","13,293,212.09","23,030,802.17","19,769,913.38","20,871,308.62","13,309,910.46","19,613,817.53","15,693,104.51","20,316,965.21","11,530,977.04"
应付职工薪酬,"688,346.82","1,103,499.09","1,136,520.89","1,132,183.81","1,472,222.42","1,739,027.47","1,395,933.24","2,815,215.79","7,558,604.14","7,677,839.61","8,099,050.64","8,171,248.75","2,679,760.98","3,110,179.11","3,334,710.99","3,336,973.10","3,351,244.45","4,136,374.07","4,340,157.19","4,756,886.94","6,630,525.76","6,598,834.29","6,571,171.61","6,111,678.82","6,703,933.08","5,629,816.18","5,668,894.03","7,250,827.25","4,364,172.47","6,415,299.01","8,709,445.72","5,903,022.52","3,730,798.75","4,887,457.66","4,748,724.55","6,122,932.53","15,757,761.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,878,072.95","3,907,241.09","6,597,156.49","5,022,334.53","1,088,106.30","4,782,126.50","9,375,546.21","9,574,212.15","14,704,539.13","9,927,048.61","6,286,671.50","8,665,381.57","1,331,166.17","5,251,253.03","2,553,018.50","4,046,003.81","1,870,440.97","4,585,213.14","2,143,418.59","6,501,222.41","4,513,545.58","12,945,026.62","9,225,514.36","19,434,059.18","3,143,427.70","16,000,382.99","7,092,626.64","4,096,001.40","-711,263.52","9,882,729.00","2,683,796.20","-2,946,112.97","15,478,461.35","20,336,420.48","17,617,850.00","11,997,467.65","9,555,324.02"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"149,829.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"33,900,148.60","40,598,111.81","31,061,495.91","40,518,344.04","53,657,883.03","68,052,500.97","71,436,168.01","82,463,303.17","70,931,496.45","87,907,627.45","93,479,963.43","92,732,037.91","88,189,076.75","97,292,326.82","124,118,038.44","117,314,217.65","109,520,155.01","109,243,303.37","116,905,326.12","144,695,380.32","145,994,088.27","155,359,776.51","150,818,526.78","154,289,554.39","197,724,163.69","152,772,401.35","146,816,630.28","145,361,375.74","160,822,444.91","171,722,039.90","187,784,326.58","208,973,694.06","196,608,322.27","203,754,122.45","235,986,669.64","252,130,471.36","244,385,868.41"
其他应付款,"6,125,514.27","5,640,022.86","3,561,171.21","5,295,126.13","12,385,888.68","7,424,582.01","6,678,040.63","8,293,367.90","6,695,996.46","6,749,813.44","5,055,414.33","5,726,578.29","6,253,454.10","8,200,216.90","8,537,177.29","8,952,829.71","7,960,377.30","8,558,699.84","29,838,612.03","32,703,066.61","13,417,752.41","8,652,654.80","21,222,937.76","17,781,466.16","13,961,377.83","22,949,259.59","25,953,447.24","33,407,120.03","12,581,451.42","12,015,607.88","11,805,655.89","12,312,932.74","13,671,108.40","11,172,644.07","9,035,701.69","17,874,984.29","9,845,931.33"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"11,000,000.00","8,000,000.00",,,"16,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,,"3,869,355.43",,,,"522,339.44","101,500.12",,,"13,346,328.14","9,691,359.50","9,516,188.83","9,496,747.61","11,751,344.15"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"151,145,461.94","177,400,182.40","174,406,089.43","183,200,937.69","747,348,664.09","712,337,319.71","708,037,314.58","729,380,027.60","689,289,778.78","717,917,488.67","653,263,101.03","661,021,746.42","620,741,641.19","654,477,841.42","650,157,281.50","608,461,608.83","578,040,409.90","584,807,480.34","563,722,889.23","608,106,036.44","577,331,244.12","636,926,049.27","621,939,178.97","649,543,821.11","711,504,462.76","755,469,709.59","775,153,458.39","1,153,634,458.33","917,589,693.41","989,176,287.31","976,420,296.11","977,721,762.15","974,669,765.43","1,061,462,787.38","1,330,665,288.61","1,414,430,045.82","1,419,645,305.50"
流动负债合计,"62,442,888.22","76,098,619.80","90,568,265.75","86,255,795.89","98,223,989.43","71,877,856.12","77,064,170.97","93,071,000.95","64,005,931.62","77,272,885.57","65,472,266.36","65,054,184.29","52,935,827.27","73,301,090.33","94,204,981.18","88,833,579.70","81,985,088.76","82,487,720.40","109,364,626.39","146,037,891.29","104,655,936.94","138,770,556.24","135,590,733.76","157,827,076.73","241,148,953.42","269,207,467.20","323,661,952.14","314,687,476.24","235,173,338.09","261,738,613.78","264,958,650.61","237,196,660.37","220,314,926.81","251,331,370.18","304,013,787.84","366,940,231.48","344,179,972.83"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000.00","11,250,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00"
长期借款,"11,000,000.00","16,000,000.00","11,000,000.00","11,000,000.00","15,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"186,833.35","186,833.35","186,833.35",,,,,,,,,,,,,,,,,,,,,,,,,"7,500,000.00",,,,,,,,,
专项应付款,"140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00","140,000.00",,,"10,000.00",,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,"29,806,525.16","29,612,293.16","29,472,568.94","29,343,746.28","18,868,469.44","18,674,237.38","18,480,005.34","18,285,773.34","18,091,541.34","17,897,309.28","17,703,077.22","17,508,845.16","29,669,198.45","29,474,966.39","29,002,278.83","28,668,819.05","28,335,359.29","28,131,558.23","27,668,439.79","27,334,980.01","27,001,520.20"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"50,495,426.67","53,730,310.61","55,265,254.11","55,287,838.39","53,979,794.57","51,971,332.14","72,192,043.84","93,143,118.36","174,094,693.28","177,638,897.85","181,899,406.86","191,938,531.78","200,968,700.54","209,798,633.55","207,431,755.50","205,920,806.35","265,928,560.75","262,192,670.10","263,571,377.25","271,765,282.20","413,324,610.76","405,016,938.42","401,912,197.67","407,614,314.84","421,424,783.19","418,898,627.96","422,524,953.44","424,109,944.90","614,492,985.62","605,928,571.31","604,362,551.06","588,130,890.29","608,771,123.22","599,966,454.13","587,518,535.20","577,896,302.59","568,287,981.73"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,"774,134.61",,,,,,,,,
在建工程,"6,284,676.48","21,240,668.17","44,712,972.74","48,775,609.28","88,180,000.14","102,577,911.51","82,439,642.53","81,164,009.02","30,091,706.71","33,768,458.23","65,685,014.20","72,652,337.79","81,083,547.44","85,489,801.00","99,144,024.22","122,045,549.02","71,119,552.61","91,002,256.40","130,207,861.15","133,610,480.52","16,969,180.43","32,795,552.37","41,358,993.20","50,291,097.18","58,699,228.94","76,802,158.92","79,468,457.93","86,917,124.72","15,768,179.24","16,870,484.42","16,113,558.71","23,620,731.44","3,554,430.96","4,974,626.22","7,660,938.35","6,000,689.17","22,052,143.45"
其他非流动负债,,,,,"6,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","5,250,000.00","5,250,000.00","4,875,000.00","5,187,500.00","10,519,821.43","17,737,008.93","17,334,196.43","16,931,383.93","39,364,642.86","38,930,580.36","38,496,517.86","38,062,455.36","36,638,319.29","40,257,424.65","33,876,530.01","32,682,872.87",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"11,140,000.00","16,140,000.00","11,140,000.00","11,140,000.00","21,140,000.00","6,140,000.00","6,140,000.00","6,140,000.00","5,390,000.00","5,390,000.00","5,015,000.00","5,187,500.00","10,519,821.43","17,747,008.93","17,334,196.43","16,931,383.93","39,364,642.86","38,930,580.36","38,496,517.86","38,062,455.36","36,638,319.29","40,257,424.65","33,876,530.01","32,682,872.87","31,114,740.72","30,034,384.08","22,559,027.44","26,898,638.74","23,014,355.82","21,813,165.86","20,611,975.87","25,926,634.20","24,509,883.29","23,065,799.06","21,622,014.83","20,177,380.60","19,771,083.87"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"73,582,888.22","92,238,619.80","101,708,265.75","97,395,795.89","119,363,989.43","78,017,856.12","83,204,170.97","99,211,000.95","69,395,931.62","82,662,885.57","70,487,266.36","70,241,684.29","63,455,648.70","91,048,099.26","111,539,177.61","105,764,963.63","121,349,731.62","121,418,300.76","147,861,144.25","184,100,346.65","141,294,256.23","179,027,980.89","169,467,263.77","190,509,949.60","272,263,694.14","299,241,851.28","346,220,979.58","341,586,114.98","258,187,693.91","283,551,779.64","285,570,626.48","263,123,294.57","244,824,810.10","274,397,169.24","325,635,802.67","387,117,612.08","363,951,056.70"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"48,998,016.00","48,998,016.00","48,998,016.00","48,998,016.00","65,998,016.00","65,998,016.00","65,998,016.00","65,998,016.00","65,998,016.00","65,998,016.00","105,596,825.00","105,596,825.00","105,596,825.00","105,596,825.00","105,596,825.00","105,596,825.00","105,596,825.00","105,596,825.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","168,954,920.00","200,392,190.00","200,392,190.00","200,392,190.00","400,784,380.00","400,784,380.00","400,784,380.00","400,784,380.00","425,712,412.00","425,712,412.00","425,712,412.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"16,167,682.98","16,167,682.98","16,167,682.98","16,167,682.98","570,341,756.12","570,341,756.12","570,341,756.12","570,341,756.12","570,341,756.12","570,341,756.12","530,336,297.44","530,336,297.44","530,336,297.44","530,336,297.44","530,336,297.44","530,336,297.44","530,336,297.44","530,336,297.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","466,978,202.44","831,452,659.20","830,663,404.16","830,663,404.16","630,271,214.16","630,271,214.16","630,271,214.16","630,271,214.16","852,985,990.03","854,656,616.27","854,892,424.68"
无形资产,"19,419,399.84","18,998,477.80","18,781,504.48","18,970,453.72","18,873,864.49","18,782,164.12","18,634,506.55","18,514,827.58","18,395,148.61","18,244,846.64","18,262,508.62","18,140,117.71","35,818,335.40","35,606,629.45","35,387,231.20","70,744,252.55","89,765,594.48","89,292,018.59","89,012,934.79","88,434,155.99","89,473,787.73","88,974,711.78","88,478,426.56","88,084,880.08","116,656,766.19","116,145,818.83","123,167,110.63","126,239,620.45","169,289,935.65","168,552,210.27","176,075,382.01","175,725,637.29","173,923,221.42","172,824,231.34","172,881,247.69","171,597,860.33","168,124,448.47"
盈余公积,"50,104,255.67","52,436,728.07","52,436,728.07","52,436,728.07","55,749,549.45","55,749,549.45","55,749,549.45","55,749,549.45","60,469,003.41","60,469,003.41","60,469,003.41","60,469,003.41","65,561,001.80","65,561,001.80","65,561,001.80","65,561,001.80","69,331,313.76","69,331,313.76","69,331,313.76","69,331,313.76","74,012,068.76","74,012,068.76","74,012,068.76","74,012,068.76","80,589,176.26","80,589,176.26","80,589,176.26","80,589,176.26","83,950,777.78","83,950,777.78","83,950,777.78","83,950,777.78","88,364,726.10","88,364,726.10","88,364,726.10","88,364,726.10","111,725,744.05"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395,849.06","395,849.06",,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,477,230.76","3,217,709.10","3,217,709.10","3,217,709.10","3,217,709.10","5,553.33","5,553.33","5,553.33","5,553.33","5,553.33"
未分配利润,"39,057,478.84","62,273,125.30","74,626,216.50","91,794,315.96","97,450,629.12","116,083,166.62","106,868,811.62","131,760,456.70","147,622,741.99","170,057,274.22","153,239,581.29","178,223,718.98","174,956,765.80","194,084,076.89","181,122,338.97","201,656,198.16","210,234,481.66","232,521,394.80","225,463,346.30","244,705,221.05","268,063,691.46","297,412,048.94","296,489,839.97","317,521,985.69","344,003,613.72","375,447,407.89","361,350,491.82","372,215,775.84","394,082,215.57","432,507,242.74","427,018,254.20","441,758,437.48","456,648,664.46","502,872,993.43","469,070,503.60","487,061,108.30","483,539,088.68"
长期待摊费用,"7,130.61",,,,,,,,,,,,"1,040,000.00","975,000.00","910,000.00","845,000.00","780,000.00","715,000.00","650,000.00","584,999.99","520,000.00","455,000.00","390,000.00","325,000.00","260,000.00","195,000.00","130,000.00","3,310,796.00","3,068,751.00","2,891,707.50","2,794,329.00","2,537,620.50","1,593,300.00","1,473,802.50","1,563,970.00",,
少数股东权益,"175,593.39",,,,,,,,"-268,017.39","-271,139.56","998,205.12","984,177.75","963,917.33","929,543.76","962,968.68","967,681.84","980,533.44","1,001,328.46","1,000,000.76","1,012,022.12","1,029,276.13","1,049,488.83","1,055,878.92","1,053,812.02","1,044,751.36","1,040,276.41","1,059,384.68","2,435,063.54","3,692,405.29","5,870,238.77","5,633,627.18","5,425,597.84","5,327,188.61","5,445,887.82","5,452,404.07","1,672,596.72","3,844,077.54"
递延所得税资产,"546,986.21","557,699.82","584,255.19","557,699.82","521,616.83","521,616.83","858,796.66","858,796.66","1,688,104.37","1,688,104.37","2,017,147.91","2,098,973.17","1,218,231.50","1,207,938.73","2,088,317.08","1,865,751.12","2,388,540.02","2,583,741.63","2,951,296.15","3,237,324.60","3,845,122.54","4,592,220.64","4,399,372.12","4,886,051.96","7,197,575.50","6,843,209.70","7,006,097.17","6,972,959.50","10,372,234.24","9,573,696.79","10,242,774.98","10,690,532.01","9,612,244.78","9,855,726.76","9,971,169.23","11,875,757.97","10,260,228.21"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,360,135.94","8,045,781.80","14,286,696.27","20,443,882.25","13,287,622.76"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"76,940,453.16","94,713,989.75","119,530,819.87","123,591,601.21","161,555,276.03","173,853,024.60","174,124,989.58","193,680,751.62","224,269,652.97","231,340,307.09","267,864,077.59","284,829,960.45","320,128,814.88","333,078,002.73","344,961,328.00","401,421,359.04","459,788,773.02","475,397,979.88","515,866,038.28","526,975,989.58","543,001,170.90","550,508,660.59","555,018,994.89","569,487,117.40","622,329,895.16","636,782,124.69","649,999,696.39","675,036,521.49","853,378,993.30","847,759,345.78","856,808,583.69","847,591,939.68","851,551,218.00","840,673,583.37","836,556,549.86","830,155,025.65","824,019,498.15"
所有者权益(或股东权益)合计,"154,503,026.88","179,875,552.35","192,228,643.55","209,396,743.01","789,539,950.69","808,172,488.19","798,958,133.19","823,849,778.27","844,163,500.13","866,594,910.19","850,639,912.26","875,610,022.58","877,414,807.37","896,507,744.89","883,579,431.89","904,118,004.24","916,479,451.30","938,787,159.46","931,727,783.26","950,981,679.37","979,038,158.79","1,008,406,728.97","1,007,490,910.09","1,028,520,988.91","1,061,570,663.78","1,093,009,983.00","1,078,932,175.20","1,487,084,864.84","1,512,780,992.80","1,553,383,853.45","1,547,658,253.32","1,562,190,407.26","1,581,396,173.33","1,627,739,201.51","1,841,586,035.80","1,857,467,459.39","1,879,713,746.95"
资产总计,"228,085,915.10","272,114,172.15","293,936,909.30","306,792,538.90","908,903,940.12","886,190,344.31","882,162,304.16","923,060,779.22","913,559,431.75","949,257,795.76","921,127,178.62","945,851,706.87","940,870,456.07","987,555,844.15","995,118,609.50","1,009,882,967.87","1,037,829,182.92","1,060,205,460.22","1,079,588,927.51","1,135,082,026.02","1,120,332,415.02","1,187,434,709.86","1,176,958,173.86","1,219,030,938.51","1,333,834,357.92","1,392,251,834.28","1,425,153,154.78","1,828,670,979.82","1,770,968,686.71","1,836,935,633.09","1,833,228,879.80","1,825,313,701.83","1,826,220,983.43","1,902,136,370.75","2,167,221,838.47","2,244,585,071.47","2,243,664,803.65"
负债和所有者(或股东权益)合计,"228,085,915.10","272,114,172.15","293,936,909.30","306,792,538.90","908,903,940.12","886,190,344.31","882,162,304.16","923,060,779.22","913,559,431.75","949,257,795.76","921,127,178.62","945,851,706.87","940,870,456.07","987,555,844.15","995,118,609.50","1,009,882,967.87","1,037,829,182.92","1,060,205,460.22","1,079,588,927.51","1,135,082,026.02","1,120,332,415.02","1,187,434,709.86","1,176,958,173.86","1,219,030,938.51","1,333,834,357.92","1,392,251,834.28","1,425,153,154.78","1,828,670,979.82","1,770,968,686.71","1,836,935,633.09","1,833,228,879.80","1,825,313,701.83","1,826,220,983.43","1,902,136,370.75","2,167,221,838.47","2,244,585,071.47","2,243,664,803.65"
