科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
应交税费,"58,105,056.02","-4,798,316.40","8,697,863.80","13,787,758.07","3,147,633.58","3,888,710.26","2,699,748.28","745,866.01","9,685,105.22","-2,663,287.45","1,554,667.57","7,152,680.63","2,362,060.78","-2,634,156.04","7,869,750.06","1,857,303.75","3,209,944.61","10,692,769.03","14,786,203.58","8,397,244.09","10,526,451.80","5,053,809.15","21,624,011.49","17,145,133.84","20,888,843.96","23,801,348.85","27,407,347.75","28,025,524.93","26,929,418.91","22,340,579.35","24,514,179.51","23,636,479.59","25,231,129.80"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"158,442.96","83,985.00","24,975.00","117,925.00","198,182.51","94,655.00",,,,,,,,,,,,,,,,,,,"278,395.83","860,426.56","884,918.65","993,606.94","1,034,412.83","507,079.50","536,737.42","722,837.08","950,825.42"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,"2,820,000.00",,"10,000,000.00",,,,,,,,
存货,"134,067,904.25","71,392,747.31","89,772,897.21","115,649,190.74","129,505,978.49","146,547,624.43","197,369,057.65","218,000,291.68","186,861,034.41","217,972,479.44","191,648,116.61","186,055,016.17","189,262,847.04","274,176,108.66","224,613,831.97","205,773,900.33","246,052,033.29","261,375,598.70","179,358,799.36","160,703,677.56","222,955,500.27","261,946,023.48","265,841,325.66","279,467,517.21","307,432,627.04","480,802,108.67","533,573,973.80","529,610,851.36","452,892,405.36","510,145,885.26","442,962,943.35","440,562,828.03","539,134,871.76"
其他应付款,"10,028,246.06","9,692,652.72","13,916,237.18","9,640,899.84","7,755,996.93","14,985,093.90","12,789,285.14","19,244,855.45","18,286,413.74","17,776,638.59","18,361,684.18","17,565,205.57","16,470,739.62","14,757,745.11","14,795,258.76","15,029,839.34","17,018,220.89","25,290,621.24","23,601,224.98","26,858,704.95","24,638,563.90","28,225,984.72","21,731,627.77","86,222,040.62","501,747,069.86","335,077,495.42","286,543,192.57","207,486,538.52","91,907,631.64","136,036,729.48","135,544,663.44","82,481,315.53","81,619,528.04"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"42,571.20",,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,"63,736,200.00",,,"7,911,436.62",,"28,477,934.40","8,087,610.21","9,807,642.67","2,603,901.42","10,335,927.13","2,632,543.39","6,128,269.02","18,071,112.09"
其他流动负债,"628,655.46","2,097,619.04","96,000.00","72,000.00","72,000.00","48,000.00","36,000.00","24,000.00","12,000.00",,,,,"675,000.00","506,250.00","337,500.00","168,750.00",,,,,,,,,,,,,,,,
流动资产合计,"485,729,882.17","319,672,079.11","412,387,980.27","527,220,285.84","557,768,173.27","1,144,833,233.34","1,079,971,847.08","1,063,533,972.72","1,083,969,891.30","1,127,406,593.76","1,100,394,046.73","1,123,187,011.49","1,124,385,851.66","1,250,292,467.23","1,179,861,751.37","1,140,651,307.63","1,153,179,815.89","1,288,447,360.72","1,163,518,664.51","1,256,823,895.41","1,262,431,581.19","1,282,227,304.08","1,410,733,082.05","1,452,236,157.41","1,471,014,689.92","1,739,101,742.07","1,779,255,994.20","1,862,810,180.75","3,307,260,028.98","2,970,826,338.82","2,900,155,393.83","2,946,592,912.70","3,230,905,221.48"
流动负债合计,"338,687,219.44","161,754,011.38","227,854,614.64","349,239,597.76","364,381,009.06","352,321,857.26","269,814,488.58","265,501,247.16","273,030,042.52","305,183,473.01","257,403,484.50","320,108,618.40","302,956,639.58","433,271,012.11","341,270,451.58","341,899,127.93","327,268,124.06","419,134,765.71","283,219,321.11","332,885,839.34","318,420,712.58","393,717,703.89","386,277,067.50","470,557,671.46","1,177,591,388.04","1,207,265,828.34","1,178,680,891.19","1,295,413,626.89","1,223,421,066.55","1,207,192,423.44","1,103,004,770.85","1,224,972,286.38","1,510,211,520.97"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,167,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"197,100,000.00","400,000,000.00","400,000,000.00","389,000,000.00","320,000,000.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,"2,047,991.45",,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,"694,081.63","1,026,723.62","1,679,692.00","1,679,692.00","4,228,734.46","4,228,734.46",,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,"2,867.19",,,,,,,,"758,000,000.00","19,258,697.82","19,258,697.82","18,853,730.37","18,853,730.37","18,372,072.89","18,372,072.89","18,043,585.29","18,043,585.29"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"3,588,467.65","3,109,666.02","3,081,179.01","3,141,934.30","3,755,365.32","4,223,123.70","4,692,856.24","6,063,296.83","6,553,517.46","6,884,805.04","7,977,723.72","8,369,275.41","7,064,294.12","7,077,945.46","7,406,833.79","7,339,178.08","8,726,293.99","8,814,146.80","9,798,873.50","10,001,082.24","9,580,265.15","8,660,977.96","8,160,300.29","8,315,737.74","8,670,196.42","10,258,177.95","10,151,676.56","11,573,884.89","10,499,780.73","15,817,541.89","15,294,926.22","13,263,827.93","10,969,648.33"
固定资产,"122,330,112.35","125,705,980.91","141,712,831.96","142,536,993.53","143,563,099.62","167,790,492.99","167,181,263.82","170,065,512.50","171,338,295.04","171,995,830.77","167,566,838.40","168,136,045.82","200,170,393.31","202,198,509.99","198,063,928.93","198,542,312.53","239,426,477.36","236,526,732.23","232,495,225.27","252,359,953.88","325,430,416.92","320,943,153.50","316,560,285.32","310,266,910.78","323,437,823.41","404,694,104.15","401,906,338.78","416,053,587.20","435,198,221.77","453,916,341.28","477,793,624.17","483,310,985.99","500,621,940.75"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,"11,350,255.96","35,089.00","104,615.60","302,186.80","35,089.00","391,154.00","1,322,338.80","5,845,085.20","12,766,775.80","18,951,724.50","29,826,976.80","2,525,254.40","32,557,562.10","38,392,790.70","34,491,708.80",,,,,,,,,,"142,220.00","413,001.76","2,805,333.35","3,499,389.35","3,230,405.50","7,773,622.49","7,356,222.38","21,532,070.53"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,588,467.65","3,109,666.02","3,081,179.01","3,141,934.30","3,755,365.32","4,223,123.70","4,692,856.24","6,063,296.83","6,553,517.46","6,884,805.04","7,977,723.72","8,369,275.41","7,064,294.12","7,077,945.46","7,406,833.79","7,339,178.08","8,726,293.99","9,508,228.43","10,825,597.12","11,680,774.24","11,259,957.15","12,889,712.42","12,389,034.75","8,315,737.74","205,770,196.42","410,258,177.95","410,151,676.56","400,573,884.89","330,499,780.73","15,817,541.89","15,294,926.22","13,263,827.93","10,969,648.33"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"342,275,687.09","164,863,677.40","230,935,793.65","352,381,532.06","368,136,374.38","356,544,980.96","274,507,344.82","271,564,543.99","279,583,559.98","312,068,278.05","265,381,208.22","328,477,893.81","310,020,933.70","440,348,957.57","348,677,285.37","349,238,306.01","335,994,418.05","428,642,994.14","294,044,918.23","344,566,613.58","329,680,669.73","406,607,416.31","398,666,102.25","478,873,409.20","1,383,361,584.46","1,617,524,006.29","1,588,832,567.75","1,695,987,511.78","1,553,920,847.28","1,223,009,965.33","1,118,299,697.07","1,238,236,114.31","1,521,181,169.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"52,800,000.00","52,800,000.00","52,800,000.00","52,800,000.00","52,800,000.00","70,400,000.00","70,400,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","140,800,000.00","211,200,000.00","212,036,600.00","212,828,445.00","212,828,445.00","214,441,145.00","277,261,955.00","277,280,455.00","284,080,955.00","569,161,910.00","569,641,910.00","569,551,910.00","575,051,910.00","575,051,910.00","740,289,872.00","672,487,802.00","672,487,802.00","1,142,222,863.00","1,142,097,063.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"24,328,266.52","24,328,266.52","24,328,266.52","24,328,266.52","24,328,266.52","608,839,123.02","608,839,123.02","538,439,123.02","538,439,123.02","538,439,123.02","540,639,123.02","541,542,923.02","543,094,823.02","544,604,723.02","545,661,673.02","476,318,623.02","484,788,925.02","492,938,474.67","493,418,524.67","508,731,588.25","1,252,062,231.38","1,242,857,979.06","1,324,740,665.70","1,051,187,065.66","928,006,461.54","930,850,889.10","977,662,145.51","982,688,401.84","2,324,997,898.31","2,396,326,224.68","2,397,379,946.96","1,923,708,338.24","1,914,820,281.61"
无形资产,"27,941,873.24","33,467,235.26","32,616,395.17","32,218,823.54","32,028,416.27","31,838,009.00","31,647,601.73","31,457,194.46","31,266,787.19","31,076,379.92","30,885,972.65","30,695,565.38","30,505,158.11","30,314,750.84","30,124,343.57","29,933,936.30","30,987,444.50","29,553,121.76","29,701,745.83","30,656,233.08","142,775,595.44","138,696,689.60","134,617,783.74","130,538,877.89","126,459,972.04","125,519,509.21","122,822,891.03","117,459,362.70","113,460,092.73","109,336,297.83","105,212,502.93","169,072,124.21","164,741,399.03"
盈余公积,"31,252,505.01","37,608,948.58","37,608,948.58","37,608,948.58","37,608,948.58","37,608,948.58","37,608,948.58","37,608,948.58","37,608,948.58","45,389,743.50","45,389,743.50","45,389,743.50","45,389,743.50","54,672,908.15","54,672,908.15","54,672,908.15","54,672,908.15","65,340,899.94","65,340,899.94","65,340,899.94","65,340,899.94","74,179,717.35","74,179,717.35","74,179,717.35","74,179,717.35","88,044,053.79","88,044,053.79","88,044,053.79","88,044,053.79","103,641,652.57","103,641,652.57","103,641,652.57","103,641,652.57"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"92,034,900.00","140,819,900.00","67,802,070.00","67,802,070.00","115,696,430.00","115,696,430.00","61,989,260.00","63,177,380.00"
商誉,,,,,,,,,,,,,,,,,,,,,"626,040,800.54","627,305,431.74","650,587,636.26","650,638,379.81","650,638,379.81","1,259,594,863.01","1,259,594,863.01","1,259,594,863.01","1,238,747,335.34","1,259,594,863.01","1,259,594,863.01","1,259,594,863.01","1,259,594,863.01"
未分配利润,"191,344,266.30","214,072,704.30","245,513,062.98","240,396,649.70","256,318,366.15","277,098,020.67","294,617,317.15","285,740,378.37","304,379,465.88","313,887,689.08","334,548,496.40","303,914,500.84","326,639,226.08","342,617,453.79","365,271,985.06","320,575,287.57","348,012,323.32","373,404,655.94","395,591,444.45","419,567,560.21","444,208,355.19","374,263,550.72","421,435,177.77","354,280,550.78","381,117,038.52","445,699,043.29","514,323,201.99","450,233,245.80","532,064,733.31","596,317,897.97","634,255,026.24","586,386,303.51","627,225,235.17"
长期待摊费用,,,,,,"785,637.41","745,689.74","705,742.07","665,794.40","625,846.73","585,899.06","545,951.39","506,003.72","466,056.05","426,108.38","386,160.71","673,136.12","631,626.19","562,233.67","706,098.53","614,540.78","726,401.82","655,645.34","557,175.18","1,332,776.47","1,137,289.99","1,044,384.63","1,087,827.24","771,893.40","247,165.02","817,536.04","775,706.97","633,534.45"
少数股东权益,"451,778.64","452,739.16",,,,,,,,,,,,,,,,"-580,485.49","-838,361.21","-404,322.33","210,891.56","1,552,413.26","15,658,727.60","21,331,318.35","-39,352.56","11,894,331.30","12,006,105.07","11,841,173.60","295,562.55","-180,025.03","-212,997.24",,"1,583,097.74"
递延所得税资产,"6,450,635.80","3,930,784.72","4,433,775.33","5,434,678.35","5,530,079.67","5,208,611.49","6,035,177.20","7,068,233.41","7,725,244.33","6,713,406.67","8,374,089.80","7,733,510.29","7,852,065.10","7,214,696.32","8,214,928.65","7,999,698.78","9,187,442.03","10,021,849.30","10,884,642.55","11,720,397.45","11,365,568.21","11,651,568.17","10,415,930.17","10,008,736.79","10,615,984.18","15,904,352.20","16,467,844.42","15,980,615.78","17,689,519.81","19,785,311.46","17,556,546.55","16,821,179.17","17,467,005.69"
外币报表折算价差,,,,,,,,,,,,,,,,,,"-194,294.00","-55,261.09","23,093.70","-106,499.72",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"7,200,000.00","23,168,098.16",,,,,,,"11,936,079.19","20,989,551.75","37,312,863.36","31,562,952.01","35,830,558.23","18,110,802.21","25,870,698.43","28,896,765.68"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"156,722,621.39","174,454,256.85","178,798,091.46","180,295,111.02","181,423,782.36","205,657,839.89","206,000,886.49","210,619,021.24","216,841,206.16","223,178,239.89","226,364,524.41","236,938,049.68","241,558,874.64","272,751,575.30","275,222,100.23","271,353,817.12","282,325,358.65","283,933,329.48","296,811,945.48","295,442,682.94","1,106,226,921.89","1,099,323,244.83","1,112,837,280.83","1,102,010,080.45","1,870,484,935.91","1,838,187,115.57","1,842,497,573.20","1,879,148,183.01","1,869,783,134.78","1,910,313,015.22","1,915,231,570.29","1,990,845,365.45","2,021,698,164.43"
所有者权益(或股东权益)合计,"300,176,816.47","329,262,658.56","360,250,278.08","355,133,864.80","371,055,581.25","993,946,092.27","1,011,465,388.75","1,002,588,449.97","1,021,227,537.48","1,038,516,555.60","1,061,377,362.92","1,031,647,167.36","1,055,923,792.60","1,082,695,084.96","1,106,406,566.23","1,062,766,818.74","1,099,510,756.49","1,143,737,696.06","1,166,285,691.76","1,207,699,964.77","2,038,977,833.35","1,974,943,132.60","2,124,904,260.63","2,075,372,828.66","1,958,138,041.37","1,959,764,851.35","2,032,920,999.65","2,045,970,851.98","3,623,122,316.48","3,658,129,388.71","3,697,087,267.05","3,699,202,163.84","3,731,422,216.61"
资产总计,"642,452,503.56","494,126,335.96","591,186,071.73","707,515,396.86","739,191,955.63","1,350,491,073.23","1,285,972,733.57","1,274,152,993.96","1,300,811,097.46","1,350,584,833.65","1,326,758,571.14","1,360,125,061.17","1,365,944,726.30","1,523,044,042.53","1,455,083,851.60","1,412,005,124.75","1,435,505,174.54","1,572,380,690.20","1,460,330,609.99","1,552,266,578.35","2,368,658,503.08","2,381,550,548.91","2,523,570,362.88","2,554,246,237.86","3,341,499,625.83","3,577,288,857.64","3,621,753,567.40","3,741,958,363.76","5,177,043,163.76","4,881,139,354.04","4,815,386,964.12","4,937,438,278.15","5,252,603,385.91"
负债和所有者(或股东权益)合计,"642,452,503.56","494,126,335.96","591,186,071.73","707,515,396.86","739,191,955.63","1,350,491,073.23","1,285,972,733.57","1,274,152,993.96","1,300,811,097.46","1,350,584,833.65","1,326,758,571.14","1,360,125,061.17","1,365,944,726.30","1,523,044,042.53","1,455,083,851.60","1,412,005,124.75","1,435,505,174.54","1,572,380,690.20","1,460,330,609.99","1,552,266,578.35","2,368,658,503.08","2,381,550,548.91","2,523,570,362.88","2,554,246,237.86","3,341,499,625.83","3,577,288,857.64","3,621,753,567.40","3,741,958,363.76","5,177,043,163.76","4,881,139,354.04","4,815,386,964.12","4,937,438,278.15","5,252,603,385.91"
