科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"58,369,820.57","229,068,213.27","280,176,537.96","236,677,815.16","222,128,636.67","264,361,735.33","234,725,585.57","214,673,410.95","236,011,184.39","194,787,997.73","196,136,980.97","183,350,253.75","318,041,848.07","325,562,534.41","605,094,333.57","497,443,221.21","582,307,500.25","602,717,157.23","555,462,589.54","580,757,237.19","632,552,913.44","507,834,499.13","487,213,445.83","269,308,668.11","422,443,264.15","477,829,245.79","423,814,737.84","422,223,790.43","290,316,818.85","422,092,533.20","344,114,052.44","370,406,916.58","270,778,256.70","163,073,443.47","95,027,961.92","682,233,670.56","794,715,902.42","742,577,834.00","373,664,503.19","473,632,218.91","651,714,538.64","738,794,067.35","821,246,146.09","1,461,202,577.10","795,952,008.86","1,138,566,412.35","518,107,229.25","1,189,754,162.14","792,493,596.49"
短期借款,"207,500,000.00","145,000,000.00","260,359,394.60","297,741,462.12","350,559,924.60","361,488,622.74","323,646,350.10","267,452,468.15","362,294,368.33","340,117,752.29","329,851,960.62","312,281,718.84","406,217,669.35","416,819,114.31","268,995,557.53","308,965,824.64","553,406,715.24","636,795,495.24","643,610,431.51","734,264,645.80","721,061,533.49","722,249,189.71","668,770,000.00","751,850,000.00","1,012,000,000.00","902,000,000.00","920,000,000.00","832,000,000.00","849,150,000.00","827,600,000.00","198,800,000.00","198,800,000.00","3,800,000.00",,,,,,,,,,,"65,500,000.00","65,500,000.00","65,500,000.00","100,500,000.00","70,360,000.00","120,360,000.00"
交易性金融资产,"153,000.00","184,295.20","227,418.76","225,708.62","196,076.17","179,774.83","171,884.18","168,893.93","180,184.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,"262,813.16",,,,,,"61,620.00",,,,,,,,,,,,,,,,,,,,,,,
应收票据,"7,872,736.52","2,800,585.40","4,030,314.40","1,582,997.20","1,533,790.89","4,908,754.99","5,569,120.00","2,109,826.00","7,407,772.00","8,958,499.60","3,433,520.96","6,905,552.32","21,195,897.03","27,332,504.75","22,998,852.15","34,326,276.65","141,616,955.55","287,669,311.79","526,554,408.92","540,634,237.41","378,911,768.88","332,555,390.29","570,631,340.97","919,140,446.85","931,463,915.92","796,114,240.81","343,318,945.91","94,040,174.22","136,586,419.79","50,225,624.86","5,978,399.23","3,929,880.00","3,764,883.84","2,630,000.00","4,407,956.70",,,,"400,000.00","14,090,505.77","11,876,858.17","200,000.00","4,300,000.00","34,637,112.07","34,197,112.07","9,528,900.00","4,790,000.00","40,318,407.59","46,902,407.59"
应付票据,"37,209,634.00","44,279,903.20","30,500,000.00","21,880,000.00","10,000,000.00","33,000,000.00","35,000,000.00","25,000,000.00","17,000,000.00","12,200,000.00","21,900,000.00","8,500,000.00","27,000,000.00","34,950,000.00","44,450,000.00","15,000,000.00","264,400,000.00","358,390,000.00","593,800,000.00","505,610,000.00","630,410,600.00","255,175,600.00","753,714,200.00","966,617,804.97","1,091,987,441.20","1,257,058,505.00","886,550,000.00","666,700,000.00","567,300,000.00","631,000,000.00","323,500,000.00","171,250,000.00","54,770,000.00","28,920,000.00",,,,,,,,,,,,,,,
应收账款,"41,430,078.74","54,310,525.94","57,688,268.42","52,607,813.79","56,839,397.27","68,889,286.20","72,253,753.73","53,087,009.00","51,819,334.51","52,267,000.01","59,527,699.66","40,203,358.25","46,838,498.58","68,577,091.09","59,667,081.06","48,733,725.52","64,577,023.61","78,890,539.59","69,749,272.76","53,128,891.90","67,324,014.33","75,133,141.53","70,714,840.22","64,760,984.07","48,815,489.13","74,334,733.26","80,430,677.28","62,999,014.21","60,893,115.72","79,482,089.71","217,670,901.33","213,051,171.64","28,378,001.83","44,821,053.28","39,830,878.44","359,834,438.95","318,005,324.58","493,874,064.02","377,307,323.15","287,851,173.45","277,897,044.22","355,296,321.25","371,232,027.41","507,638,991.46","900,924,354.29","1,014,233,101.07","1,075,755,786.88","724,583,591.63","880,508,871.42"
应付账款,"103,204,852.48","76,280,860.04","77,973,190.36","57,039,689.32","67,018,643.04","137,622,279.15","114,279,860.97","109,867,152.01","59,130,982.00","52,710,156.23","43,395,101.04","51,202,096.14","62,274,231.34","60,108,114.23","57,578,577.42","356,450,281.03","153,071,396.44","161,223,962.32","177,965,033.30","267,983,924.15","214,577,628.16","219,598,378.06","221,844,167.32","282,058,148.62","273,454,132.02","249,742,074.97","213,599,298.95","180,878,993.30","181,161,551.38","152,724,883.42","65,401,642.68","53,691,856.63","37,710,970.02","28,014,403.32","26,781,284.56","35,632,801.88","17,805,303.02","16,005,376.39","27,517,554.72","37,553,096.93","24,305,867.74","17,255,440.40","14,920,745.47","23,844,258.19","47,530,131.21","56,079,880.72",,"52,048,994.98",
预付款项,"40,089,463.95","27,331,122.87","69,216,703.62","33,469,384.96","35,977,585.54","46,322,559.43","43,077,710.19","29,792,062.00","35,004,796.30","34,783,278.56","36,229,279.27","60,415,297.87","89,791,576.81","158,702,484.75","269,913,349.42","123,235,178.54","178,346,573.22","181,345,331.06","249,125,255.01","185,780,185.78","218,743,886.63","181,168,548.83","288,570,330.19","179,629,045.31","216,467,895.89","162,848,178.53","165,877,718.27","153,159,752.61","37,224,808.70","13,733,060.52","6,774,773.10","5,595,844.65","4,469,402.77","5,985,394.60","10,571,775.64","4,779,930.64","2,142,664.07","4,118,413.62","5,922,985.20","4,974,185.87","5,773,814.90","11,031,481.76","12,451,467.68","134,529,130.80","207,545,180.34","257,838,297.13","375,959,678.92","552,797,861.17","251,952,371.02"
预收款项,"46,810,681.20","32,313,575.36","33,334,084.00","18,536,968.53","23,960,260.48","19,532,438.21","24,539,323.09","31,066,779.35","31,243,864.69","29,458,826.51","22,902,158.96","22,048,967.62","43,334,777.79","59,188,496.98","104,802,525.90","57,541,907.01","40,066,618.73","69,747,153.15","86,414,356.83","81,688,890.57","82,471,935.68","49,294,769.51","73,534,586.02","78,216,335.44","61,826,784.12","48,265,322.76","46,610,110.39","36,518,097.77","43,101,880.48","28,700,505.95","7,233,488.88","10,627,273.21","8,821,762.17","7,332,141.16","8,316,790.51","10,060,399.21","11,690,319.51","24,117,211.51","15,346,435.61","26,900,597.69","33,050,125.28","27,041,229.23","23,749,058.54","121,528,701.86","161,779,866.58","175,181,034.38","211,703,694.18","369,750,631.85","156,934,790.11"
