科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"2,292,430,805.24","4,889,026,844.37","7,632,161,906.36","10,393,088,405.00","2,985,131,629.28","5,692,720,197.77","8,966,219,868.60","11,617,673,253.00","2,479,917,477.67","5,270,848,336.89","8,869,340,687.45","12,234,717,490.00","3,139,514,816.06","6,251,011,400.00","9,664,694,482.00","12,642,208,069.00","2,764,782,132.00","6,470,761,685.00","10,500,517,745.00","14,620,140,721.00","3,933,102,585.00","7,826,479,881.00","11,215,260,005.00","29,489,273,619.00","6,418,273,058.00","14,547,027,472.00","23,107,982,409.00","30,830,757,337.00","7,010,362,960.00","14,971,313,646.00","22,722,756,405.00","29,046,568,685.00","6,068,031,708.00","12,911,553,232.00","19,687,792,601.00","25,723,810,816.00","4,405,938,708.00","10,234,989,566.00","16,442,308,125.00","22,681,120,022.00","5,554,665,288.00","12,385,486,577.00","19,932,456,997.00"
二、营业利润,"338,905,054.49","742,344,149.67","996,293,576.36","1,237,023,824.00","33,670,293.46","-136,758,521.81","-328,358,117.94","-271,601,582.00","49,700,015.35","537,808,118.75","1,287,230,790.31","1,671,533,492.00","410,030,165.84","611,264,665.00","973,640,855.00","1,168,796,316.00","-16,035,902.00","387,257,540.00","422,523,028.00","394,403,441.00","94,340,604.00","366,361,520.00","785,603,343.00","3,534,198,845.00","786,410,975.00","2,396,426,117.00","4,423,947,503.00","5,549,494,183.00","1,145,003,016.00","2,969,469,745.00","4,692,811,969.00","5,641,336,977.00","1,281,602,441.00","2,956,389,521.00","4,584,387,701.00","5,713,304,625.00","301,259,702.00","1,468,253,536.00","2,694,607,831.00","2,022,511,842.00","-105,714,395.00","458,775,692.00","1,589,938,685.00"
减:营业成本,"1,695,427,298.32","3,675,016,442.56","5,901,211,957.14","8,213,053,755.00","2,649,885,346.35","5,309,328,423.36","8,583,915,641.83","10,995,011,456.00","2,211,056,434.09","4,376,208,638.87","6,894,518,989.63","9,665,576,263.00","2,582,536,751.49","5,360,853,100.00","8,355,989,415.00","10,877,414,004.00","2,572,999,423.00","5,797,248,108.00","9,453,683,019.00","13,216,297,469.00","3,531,864,514.00","6,997,972,389.00","9,861,999,628.00","23,335,411,211.00","5,042,176,688.00","11,025,868,327.00","17,042,301,470.00","22,684,318,308.00","5,363,797,897.00","10,982,443,113.00","16,435,871,791.00","20,940,100,214.00","4,474,855,779.00","9,181,722,019.00","13,826,201,155.00","18,053,754,759.00","3,593,590,924.00","7,767,910,229.00","12,362,131,227.00","17,793,626,382.00","5,232,107,151.00","11,126,689,991.00","17,176,961,296.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"10,886,344.58","25,550,365.06","41,507,889.53","77,765,928.00","13,643,834.23","-19,078,361.18","-4,412,152.85","4,199,007.00","7,508,852.23","18,677,795.75","38,780,057.50","69,556,182.00","9,236,971.88","14,042,641.00","7,337,567.00","24,850,919.00","12,439,251.00","36,936,079.00","64,556,914.00","77,681,223.00","11,733,929.00","25,656,761.00","37,829,569.00","137,557,101.00","24,573,354.00","100,133,677.00","147,855,987.00","221,166,886.00","34,399,075.00","85,666,772.00","135,690,064.00","204,827,418.00","40,776,196.00","105,962,706.00","157,843,720.00","230,127,055.00","32,165,790.00","76,108,043.00","127,569,340.00","299,690,966.00","46,883,420.00","108,518,658.00","168,293,141.00"
营业外收入,"127,220.59","459,125.69","1,528,344.34","5,856,534.00","46,691.93","790,392.06","1,109,917.25","4,510,837.00","32,998.62","2,057,750.23","3,286,356.54","49,093,874.00","1,168,217.22","3,722,833.00","17,368,255.00","24,356,366.00","3,232,845.00","6,819,739.00","8,470,952.00","22,480,219.00","1,736,281.00","47,922,349.00","55,091,167.00","85,080,886.00","15,391,290.00","22,045,003.00","48,293,632.00","100,887,457.00","8,248,915.00","16,955,331.00","19,077,253.00","40,112,173.00","14,795,617.00","21,200,140.00","61,274,956.00","98,430,653.00","4,265,515.00","10,609,711.00","11,564,474.00","99,260,092.00","15,956,412.00","3,203,012.00","4,211,130.00"
销售费用,,,,,,,,,,,,,"8,000.00","202,227.00","448,099.00","682,742.00","147,360.00","325,957.00","454,295.00","1,260,714.00","253,776.00","714,612.00","1,131,512.00","4,538,881.00","1,025,856.00","1,753,357.00","2,712,919.00","5,835,062.00","626,481.00","1,471,882.00","2,263,407.00","4,540,907.00","458,135.00","821,137.00","1,115,961.00","1,839,453.00","304,397.00","736,468.00","1,303,572.00","2,807,165.00","1,128,943.00","2,788,458.00","4,621,433.00"
减:营业外支出,"758,760.39","2,262,505.05","5,569,255.10","16,502,021.00","1,228,780.87","5,432,041.17","6,479,393.35","12,201,467.00","638,265.07","760,876.04","3,139,947.53","59,292,579.00","525,485.32","2,381,521.00","3,099,235.00","24,056,483.00","1,590,069.00","5,259,255.00","5,934,574.00","10,777,518.00","336,354.00","1,190,397.00","3,440,454.00","39,701,852.00","299,168.00","1,192,282.00","36,591,838.00","69,895,078.00","23,550,535.00","26,279,545.00","54,315,366.00","107,243,577.00","407,451.00","1,064,715.00","6,189,308.00","18,607,598.00","1,327,233.00","14,167,800.00","21,238,175.00","216,864,774.00","2,849,251.00","33,574,072.00","35,800,906.00"
管理费用,"190,501,146.07","331,701,918.62","456,920,205.63","579,934,670.00","128,614,604.54","283,936,055.40","423,408,880.40","604,994,645.00","110,842,747.32","232,251,374.90","366,414,279.28","563,368,182.00","127,089,938.83","253,021,483.00","411,234,604.00","669,469,282.00","118,958,722.00","252,607,719.00","378,529,059.00","597,530,138.00","115,092,310.00","259,461,977.00","368,883,701.00","868,917,602.00","184,263,481.00","401,370,835.00","629,678,682.00","948,320,444.00","164,605,460.00","396,554,512.00","606,895,927.00","902,594,273.00","155,667,663.00","374,363,287.00","604,476,325.00","921,738,681.00","147,067,842.00","348,730,393.00","524,842,412.00","775,880,023.00","135,333,767.00","285,963,326.00","433,804,185.00"
其中:非流动资产处置净损失,,,"242,424.06","11,338,983.00","16,654.44","61,854.64","62,337.14","9,275,333.00",,,,"51,678,947.00",,,,"17,921,715.00",,,,"7,397,309.00",,"18,000.00",,"36,966,239.00",,"190,368.00",,"52,877,956.00",,"20,960,267.00",,"60,929,606.00",,"257,135.00",,"10,075,720.00",,"170,836.00",,"3,740,573.00","359,258.00","655,630.00","1,917,584.00"
