科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"401,315,878.62","762,802,022.49","1,054,271,984.10","1,066,643,610.61","48,995,279.23","53,318,636.30","58,181,439.15","62,473,795.87","4,224,242.58","6,668,230.73","11,426,413.51","11,255,868.54","4,399,029.38","8,423,587.58","13,988,191.99","17,718,177.50","3,083,214.94","7,328,158.50","6,975,886.37","17,268,662.14","4,603,885.32","8,667,090.09","12,787,037.58","39,911,109.03","12,372,346.06","30,691,490.30","43,919,517.75","49,733,567.94","8,315,781.00","16,634,433.70","25,762,180.57","33,785,988.31","3,436,188.84","12,261,985.06","15,400,310.35","13,366,130.47","2,767,499.09","8,717,116.80","12,403,440.21","6,553,705.74","1,073,953.86","3,290,923.74","4,407,794.77","18,045,926.89","3,980,629.23","7,454,781.65"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55,665,956.31",,,,,,
收到的税费返还,,,,,"19,200.00","19,200.00","19,200.00","19,200.00",,,,,,,,,,,,,,,,,,,,,,,,"2,930,771.04",,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,"324,582.66",,,,,,,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"3,646,891.60","1,940,525.32","69,280,722.36","412,933,477.05","53,417,369.66","54,761,829.51","53,864,029.64","63,411,411.95","19,712,283.17","1,882,720.98","161,532.12","3,027,876.99","1,285,595.37","1,234,736.25","1,899,716.71","3,811,851.13","1,624,103.06","841,278.40","5,355,208.32","277,251.45",,"51,595.00","51,595.00","57,588,332.16","11,079,779.87","17,389,180.87","2,506,459.38","9,951,591.17","781,888.08","680,831.44","671,311.44","12,588,687.76",,"2,140,106.53","663,898.58","14,285,667.51","1,350,183.18","41,903,940.20","6,080,381.19","78,877,214.30","1,318,285.19","1,506,634.83","1,545,188.34","340,883.73","437,953.15","73,078.41"
投资活动现金流出小计,,"4,910.00","4,910.00","39,889.81",,"9,000.00","11,690.00","11,690.00",,"4,100.00","79,100.00","81,500.00",,"10,318.00","16,598.00","22,658.00","2,735.00","2,735.00","2,735.00","2,735.00",,,,"337,901,054.66","68,664,789.00","293,303,058.73","293,303,058.73","305,864,808.73","9,881,132.50","9,881,132.50","9,881,132.50","8,523,963.00",,"114,600,000.00","114,600,000.00","100,000,000.00","36,000,000.00","36,000,000.00","36,000,000.00","88,785,956.31",,,,"67,043.40",,
经营活动现金流入小计,"404,962,770.22","764,742,547.81","1,123,552,706.46","1,479,577,087.66","102,431,848.89","108,099,665.81","112,064,668.79","125,904,407.82","23,936,525.75","8,550,951.71","11,587,945.63","14,283,745.53","5,684,624.75","9,658,323.83","15,887,908.70","21,530,028.63","4,707,318.00","8,169,436.90","12,331,094.69","17,545,913.59","4,603,885.32","8,718,685.09","12,838,632.58","97,499,441.19","23,452,125.93","48,080,671.17","46,425,977.13","59,685,159.11","9,097,669.08","17,315,265.14","26,433,492.01","49,305,447.11","3,436,188.84","14,402,091.59","16,064,208.93","27,651,797.98","4,117,682.27","50,621,057.00","18,483,821.40","85,430,920.04","2,392,239.05","4,797,558.57","5,952,983.11","18,386,810.62","4,418,582.38","7,527,860.06"
投资活动产生的现金流量净额,"8,000.00","21,830,004.22","28,123,006.09","34,144,558.28",,"4,157,693.81","9,332,302.75","9,348,902.75","25,758,593.94","26,170,951.94","39,689,562.43","42,941,951.03","1,005,760.00","1,935,501.20","1,938,863.60","2,664,195.03","-2,735.00","-2,735.00","-2,735.00","1,481,865.00",,,971.20,"-232,306,525.19","19,289,367.49","-133,308,757.26","-31,599,932.62","22,044,964.67","73,275,666.73","144,707,696.37","220,866,455.73","273,939,115.88","47,375,520.87","-18,752,020.32","80,801,999.66","78,401,162.36","-12,841,866.05","8,415,078.18","16,566,954.61","21,250,808.79",,,,"-67,043.40",,
购买商品、接受劳务支付的现金,"574,353,102.95","1,049,309,898.24","1,182,583,247.99","1,199,606,325.01","96,255,180.95","100,187,076.87","102,695,156.66","104,849,404.68","2,098,466.79","3,172,293.44","5,982,713.06","3,074,412.26","3,229,391.89","4,761,876.11","7,291,905.98","8,074,605.78","1,836,242.91","3,067,611.50","6,173,954.31","7,634,950.25","3,139,835.91","5,392,902.61","9,040,476.31","8,961,159.76","4,964,839.85","12,520,119.33","20,437,936.42","35,610,923.43","4,360,789.55","6,777,179.51","9,632,630.42","13,215,391.97","502,214.26","1,721,206.68","1,655,606.98","4,262,771.75","853,206.58","1,449,264.88","1,958,466.47","2,084,167.43","189,696.00","379,392.00","379,392.00","9,335,284.05","3,698,356.00","5,249,214.00"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
