科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
长期股权投资,"768,409.23","432,849.17","163,507.51","115,064.85","103,792.04","92,378.13","81,318.45","69,918.06","164,375.19","47,270.70","43,803.50","25,199.87","25,199.87","2,809.40","102,809.40","100,000.00",,,,"10,000,000.00","79,019,317.74","95,519,845.01","97,072,843.30","185,907,579.13","41,129,437.16","40,143,866.32","41,236,146.73","40,843,873.64","90,381,477.22"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,"21,302,391.59","21,302,391.59","20,961,505.49","20,791,062.44","21,264,745.65","21,089,012.97","192,979,839.75","191,455,323.27","195,510,120.34","193,985,603.86","595,284,847.07","590,368,659.36"
预计负债,,,,,,,,,,,,,,"3,471,200.00","3,471,200.00","3,471,200.00","3,471,200.00",,,,,,,,,,,,
固定资产,"80,911,320.08","83,249,563.96","130,886,017.97","128,947,795.02","138,651,422.16","176,593,326.32","178,168,837.52","181,038,542.23","194,304,348.02","194,846,511.70","191,207,638.43","191,285,284.92","191,236,030.29","191,318,944.69","193,792,915.28","206,881,971.99","206,226,050.58","209,252,014.66","207,443,906.34","207,481,496.01","232,257,003.70","226,401,832.84","222,640,688.32","225,521,869.21","240,093,080.63","271,338,652.68","269,370,793.05","269,690,325.80","275,363,854.57"
递延所得税负债,,,,,,,,,"680,873.78",,,,,,,,,,,,,"225,902.29","211,818.32","104,760.19","98,412.89","92,065.59","85,718.29","79,370.99","73,023.69"
在建工程,"21,777,585.12","32,725,969.24","167,281.53","288,111.54","4,771,305.57","8,793,469.40","25,679,640.31","43,190,673.29","50,674,738.38","81,373,909.80","85,492,009.17","110,597,019.92","139,237,518.46","220,172,446.33","223,209,441.73","250,514,657.68","275,471,927.56","309,526,938.00","345,090,902.15","379,053,608.91","419,694,658.31","471,158,886.08","520,412,011.81","430,369,989.32","500,188,775.08","473,462,448.40","501,906,213.42","113,488,883.76","117,951,986.36"
其他非流动负债,"9,095,000.00","9,615,385.00","8,910,770.00","8,558,462.00","8,382,308.00","37,254,070.67","44,528,216.92","50,308,213.17","54,712,346.75","46,217,563.09","45,387,506.69","51,178,869.92","45,119,423.13","25,174,607.57","29,004,037.05","26,436,710.78","31,463,322.15","56,010,050.00","56,010,050.00","56,010,050.00","67,372,539.80",,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"59,095,000.00","9,615,385.00","8,910,770.00","8,558,462.00","8,382,308.00","37,254,070.67","44,528,216.92","50,308,213.17","59,150,579.26","68,955,226.37","67,923,402.13","103,645,074.93","97,690,953.36","117,109,502.99","132,875,863.12","150,202,321.18","154,923,463.24","202,278,215.19","201,057,920.68","225,687,399.07","234,714,514.31","127,532,147.55","179,198,180.70","169,084,317.18","644,309,270.33","585,282,548.01","585,554,019.31","578,350,774.44","549,191,334.46"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"324,153,579.35","400,668,607.29","406,045,219.66","296,020,988.11","511,009,194.62","528,721,712.51","471,281,563.45","459,620,593.26","406,191,064.67","484,877,357.50","463,460,754.75","493,511,319.21","455,959,778.92","490,857,693.89","632,410,923.71","681,147,163.68","715,372,385.67","797,801,217.01","725,812,193.82","858,009,025.94","1,046,306,393.52","1,665,790,447.00","1,726,706,332.61","1,877,042,079.35","2,002,532,456.71","2,376,680,871.98","2,320,559,276.44","2,382,332,324.81","2,496,496,980.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"95,886,776.00","400,000,000.00","400,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","445,000,000.00","453,059,000.00","453,059,000.00","453,059,000.00","453,781,000.00","453,181,400.00","453,181,400.00","452,983,400.00","452,983,400.00","452,983,400.00","452,800,250.00","452,800,250.00","452,800,250.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"58,555,583.27","66,567,729.42","858,445,229.42","858,445,229.42","858,445,229.42","858,811,429.42","858,811,429.42","858,811,429.42","858,756,499.42","858,756,499.42","858,756,499.42","858,756,499.42","858,756,499.42","858,756,499.42","858,756,499.42","858,756,499.42","910,926,065.68","910,926,065.68","923,313,998.48","939,676,852.07","953,330,542.51","953,330,542.51","956,644,308.87","960,317,683.34","963,676,300.29","962,233,209.54","962,285,333.65","963,655,633.71"
无形资产,"25,836,804.18","21,772,053.85","19,452,527.91","17,244,673.77","16,140,746.70","53,853,382.97","52,247,303.40","50,641,223.85","50,317,381.52","66,864,491.46","66,152,563.71","65,138,719.78","63,577,575.69","58,753,194.15","57,741,348.75","81,720,337.33","81,166,592.57","77,522,022.19","75,757,053.49","87,967,036.51","91,440,518.18","112,141,812.61","110,437,163.12","101,241,251.90","100,835,745.36","138,323,343.86","136,423,690.91","122,059,136.86","118,569,226.45"
盈余公积,"15,115,760.70","4,004,403.63","17,100,958.74","17,100,958.74","17,100,958.74","28,998,266.26","28,998,266.26","28,998,266.26","28,998,266.26","39,446,323.36","39,446,323.36","39,446,323.36","39,446,323.36","51,480,862.33","51,480,862.33","51,480,862.33","51,480,862.33","74,381,967.59","74,381,967.59","74,381,967.59","74,381,967.59","82,293,152.78","82,293,152.78","82,293,152.78","82,293,152.78","108,151,333.84","108,151,333.84","108,151,333.84","108,151,333.84"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,"56,010,050.00","56,010,050.00","56,010,050.00","67,374,330.00","52,474,920.00","52,474,920.00","51,010,920.00","51,010,920.00","31,025,952.50","31,025,952.50","29,375,090.00","1,992,177.50"
商誉,,,,,"176,557,475.70","133,619,741.70","133,619,741.70","133,619,741.70","150,067,925.24","226,969,741.70","226,969,741.70","226,969,741.70","226,969,741.70","204,133,305.30","227,986,819.22","285,546,293.39","285,546,293.39","308,877,051.52","308,877,051.52","376,336,438.59","376,336,438.59","562,822,243.42","562,822,243.42","562,822,243.42","643,718,398.80","766,392,030.88","766,392,030.88","769,532,030.88","769,532,030.88"
未分配利润,"58,507,357.88","-25,618,584.13","123,168,483.72","162,232,321.51","207,691,693.37","285,815,322.46","296,127,135.83","322,234,877.46","368,394,892.97","434,942,486.26","448,870,048.74","454,997,703.39","495,559,192.44","546,460,103.31","556,909,206.48","587,599,710.70","638,631,488.74","698,358,082.61","703,372,661.49","757,691,943.30","833,067,671.38","917,127,244.15","927,200,009.82","957,013,920.37","1,123,782,748.11","1,248,312,333.18","1,263,169,969.07","1,281,908,278.52","1,502,443,018.42"
长期待摊费用,,"1,156,313.84","908,532.31","784,641.55","2,167,307.28","2,105,361.90","2,030,812.86","1,548,137.82","1,815,843.19","1,162,642.08","988,738.08","701,127.32","658,839.83","301,386.43","769,552.58","572,274.33","916,729.64","997,255.81","961,575.72","1,082,036.02","884,654.53","460,419.67","550,627.18","906,611.75","1,881,667.10","3,499,817.19","3,693,275.08","3,619,815.36","3,418,114.53"
少数股东权益,"-1,308,032.86","10,309,519.31","964,943.53","866,407.14","3,085,287.05","2,942,411.58","2,761,301.55","2,584,640.28","7,916,263.79","11,998,824.04","11,027,608.56","10,645,395.48","13,396,879.71","14,758,612.84","19,694,235.45","25,752,884.34","25,994,826.56","30,652,555.07","28,400,535.51","48,130,989.99","49,398,407.78","97,488,306.56","94,758,275.95","96,979,180.31","198,844,121.40","296,617,723.78","374,967,884.22","308,794,038.98","315,927,296.74"
递延所得税资产,"5,666,161.87","11,667,386.71","13,519,933.63","12,965,798.22","12,387,873.47","19,119,327.76","19,559,043.40","21,286,744.51","21,852,462.83","23,473,038.11","23,383,111.68","24,807,229.95","25,396,222.09","30,447,946.90","32,397,114.34","30,290,505.53","31,919,303.23","40,848,663.09","40,791,031.23","47,236,067.27","48,423,355.89","67,288,288.37","65,827,069.79","68,876,686.84","74,307,659.67","76,950,070.01","76,948,634.97","77,362,863.10","77,919,502.45"
外币报表折算价差,"10,237.20","10,306.52","89,855.46","126,239.97","195,572.66","218,354.99","212,741.76","191,548.24","995,015.35","243,273.57","-53,753.07","-17,084.49","454,039.91","496,269.83","1,134,974.08","672,953.95",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"21,529,649.00","21,529,649.00","21,529,649.00",,,,,,,,,,"159,879.92","20,100,000.00","55,100,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"134,960,280.48","159,851,240.86","178,390,666.61","172,837,955.37","362,865,739.11","406,361,731.15","423,371,499.02","443,979,607.61","483,319,446.49","613,472,883.86","613,153,596.33","638,604,160.14","666,180,964.61","713,026,153.72","765,425,770.82","885,364,950.07","911,242,376.94","974,290,095.68","1,006,330,843.04","1,135,948,291.98","1,274,677,112.56","1,563,542,559.70","1,607,570,528.83","1,775,326,062.17","1,800,255,199.85","1,971,940,921.70","2,007,597,989.73","2,072,297,589.13","2,159,021,573.92"
所有者权益(或股东权益)合计,"168,212,098.92","447,261,228.60","607,891,970.87","1,483,771,156.78","1,531,518,741.24","1,621,419,584.71","1,631,910,874.82","1,657,820,761.66","1,710,115,867.79","1,790,387,406.65","1,803,046,727.01","1,808,828,837.16","1,852,612,934.84","1,916,952,347.73","1,932,975,777.76","1,969,262,910.74","2,019,077,282.02","2,108,691,937.61","2,110,599,976.71","2,197,100,568.48","2,280,560,190.70","2,447,678,598.77","2,454,838,568.98","2,491,310,144.03","2,763,972,036.24","3,036,636,647.49","3,128,313,189.21","3,083,688,801.87","3,340,064,240.70"
资产总计,"492,365,678.27","847,929,835.89","1,013,937,190.53","1,779,792,144.89","2,042,527,935.86","2,150,141,297.22","2,103,192,438.27","2,117,441,354.92","2,116,306,932.46","2,275,264,764.15","2,266,507,481.76","2,302,340,156.37","2,308,572,713.76","2,407,810,041.62","2,565,386,701.47","2,650,410,074.42","2,734,449,667.69","2,906,493,154.62","2,836,412,170.53","3,055,109,594.42","3,326,866,584.22","4,113,469,045.77","4,181,544,901.59","4,368,352,223.38","4,766,504,492.95","5,413,317,519.47","5,448,872,465.65","5,466,021,126.68","5,836,561,221.20"
负债和所有者(或股东权益)合计,"492,365,678.27","847,929,835.89","1,013,937,190.53","1,779,792,144.89","2,042,527,935.86","2,150,141,297.22","2,103,192,438.27","2,117,441,354.92","2,116,306,932.46","2,275,264,764.15","2,266,507,481.76","2,302,340,156.37","2,308,572,713.76","2,407,810,041.62","2,565,386,701.47","2,650,410,074.42","2,734,449,667.69","2,906,493,154.62","2,836,412,170.53","3,055,109,594.42","3,326,866,584.22","4,113,469,045.77","4,181,544,901.59","4,368,352,223.38","4,766,504,492.95","5,413,317,519.47","5,448,872,465.65","5,466,021,126.68","5,836,561,221.20"
