科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"292,632,358.02","300,020,462.79","264,923,266.95","442,284,525.17","347,927,347.82","352,249,193.44","357,693,106.69","451,450,384.63","398,369,208.00","376,511,400.46","401,331,926.62","562,326,251.75","554,297,235.73","650,963,959.53","644,554,839.19","692,872,915.48","656,340,286.91","634,355,635.62","656,721,197.55","740,571,070.15","795,376,095.75","662,563,646.55","754,821,115.56","908,885,200.23","914,800,541.32","915,413,853.10","733,230,113.98","660,803,415.21","655,359,810.03","605,670,980.67","449,706,490.36","540,916,943.21","444,229,111.95","463,219,538.29","351,646,658.66","448,216,532.13","396,064,619.67","421,337,024.89","404,142,835.18","460,154,548.11","420,570,576.41","426,068,597.57","470,470,594.07","742,277,206.20","715,443,910.57"
短期借款,"553,260,000.00","587,660,000.00","587,310,000.00","507,650,000.00","483,650,000.00","575,650,000.00","575,650,000.00","553,250,000.00","572,950,000.00","465,557,865.00","481,857,865.00","538,557,865.00","501,007,865.00","450,807,865.00","374,757,865.00","294,357,865.00","255,657,865.00","255,157,865.00","264,557,865.00","244,057,865.00","263,057,865.00","222,177,865.00","282,177,865.00","302,177,865.00","419,197,865.00","454,197,865.00","364,500,000.00","378,500,000.00","428,500,000.00","455,500,000.00","301,500,000.00","210,000,000.00","207,000,000.00","180,000,000.00","220,000,000.00","170,000,000.00","170,000,000.00","220,000,000.00","200,000,000.00","345,000,000.00","345,000,000.00","310,000,000.00","240,000,000.00","188,000,000.00","108,000,000.00"
交易性金融资产,,,,,,,,,,,,"28,550.00","28,550.00","20,077,430.00","20,007,400.00","106,225.00","182,720.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,057,824.84","1,522,324.84","1,623,000.00","791,953.00","791,953.00","1,100,000.00","3,100,000.00","100,000.00","500,000.00","2,822,680.00","2,427,680.00","105,000.00",,,"300,000.00",,,,,"3,090,000.00","4,550,000.00","3,000,000.00","5,000,000.00","5,550,000.00","5,150,000.00","5,700,000.00","3,900,000.00","4,450,000.00","3,850,000.00","3,899,011.00","2,569,011.00","2,020,000.00","1,890,000.00","1,732,320.00","1,422,634.00","2,499,000.00","2,899,000.00","1,410,000.00","480,000.00","180,000.00","100,000.00",,"160,000.00","190,000.00","200,000.00"
应付票据,"28,386,205.00","14,640,117.00","27,884,093.74","5,932,350.71","16,881,016.74","2,836,455.80","6,610,561.71","11,406,869.91","25,516,563.00","51,627,177.00","50,000,000.00","30,000,000.00","30,000,000.00",,"1,525,985.00","2,125,985.00","871,701.60","271,701.60",,"600,000.00","600,000.00",,,,,,,,,"900,000.00","10,767,825.46","16,867,825.46","7,000,000.00","7,000,000.00","7,000,000.00",,,,,,,,,,
应收账款,"22,982,128.08","22,900,783.23","20,923,352.26","23,892,598.71","18,743,864.97","23,778,752.65","28,319,082.60","24,394,513.24","21,775,909.49","21,770,889.86","17,360,366.70","18,283,521.61","14,977,085.29","17,847,831.30","19,857,988.38","6,529,425.01","8,531,694.07","10,019,573.61","10,617,442.95","5,257,137.55","3,379,089.63","12,597,744.58","20,174,292.48","9,871,672.01","14,670,906.14","18,499,593.84","13,578,975.56","15,582,478.63","22,235,987.26","24,536,196.63","29,504,017.49","32,521,165.94","46,343,571.69","41,745,984.85","49,885,133.77","36,851,529.32","47,441,541.50","56,018,382.07","61,449,912.43","45,213,312.99","62,126,260.29","45,824,391.50","68,369,107.54","46,382,698.65","84,902,422.64"
应付账款,"186,710,815.96","235,938,720.44","245,529,615.97","313,525,126.17","251,106,595.20","262,629,463.54","258,698,651.56","347,346,476.05","245,799,617.74","255,494,372.25","239,339,836.90","355,124,277.71","318,492,496.60","309,101,590.64","458,766,540.29","374,043,706.16","344,064,845.07","296,461,419.90","346,876,527.18","387,358,733.62","373,088,692.82","262,854,106.69","314,874,934.56","369,600,163.62","290,769,934.60","306,388,801.53","312,710,036.07","395,075,233.75","300,232,905.43","286,707,972.51","308,727,353.78","382,390,465.16","336,161,559.80","304,623,540.66","347,325,995.54","360,944,335.90","348,096,725.70","269,275,700.01","260,012,784.86","376,348,408.88","268,696,234.72","263,647,542.88","285,559,747.96","389,410,793.22","311,897,550.77"
预付款项,"43,744,264.21","53,913,414.27","68,727,374.44","54,859,680.49","60,224,634.17","49,659,614.61","49,814,938.18","54,150,246.09","41,446,040.86","43,024,088.02","34,909,697.39","38,519,078.18","34,627,842.09","26,801,709.84","37,885,007.65","28,461,578.57","46,621,134.81","24,463,295.98","38,524,244.83","42,765,539.05","39,271,836.97","21,459,256.15","26,676,722.74","47,103,603.97","26,935,627.56","21,793,514.88","36,281,950.42","77,198,410.75","58,844,362.74","47,892,744.82","65,390,881.40","69,550,423.40","62,040,629.63","49,303,656.10","53,757,718.64","57,252,033.85","42,212,716.17","32,826,444.11","34,139,190.16","46,999,316.62","27,326,349.93","35,574,830.04","36,989,628.19","50,691,446.73","26,192,209.77"
预收款项,"32,940,773.14","36,940,179.89","42,977,059.76","135,953,629.17","151,965,957.92","126,394,297.47","152,894,654.50","175,429,630.68","195,485,784.70","171,419,340.97","232,129,358.94","252,121,865.52","276,600,789.33","243,261,395.83","215,051,906.93","297,644,280.75","310,149,361.44","284,321,455.91","307,758,803.71","361,552,786.74","374,805,413.05","347,968,053.94","334,770,389.71","408,224,535.83","453,539,053.00","416,181,240.06","424,365,627.48","419,305,814.75","428,953,355.10","372,089,199.70","369,118,604.31","352,809,943.82","349,399,454.60","320,400,807.15","318,685,075.89","301,771,391.21","298,670,866.22","275,134,570.07","281,710,959.19","273,204,387.88","271,725,731.12","256,399,962.38","261,044,414.33","261,446,595.75","254,090,328.64"
