科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"415,111,158.88","839,260,667.75","1,265,208,141.89","1,768,190,627.01","502,415,155.73","990,898,785.03","1,519,418,242.70","2,097,499,883.98","563,388,588.02","1,246,066,738.72","1,915,802,325.43","2,786,256,592.26","911,381,306.03","1,791,905,283.95","2,651,824,782.14","3,734,341,049.76","1,125,675,865.00","2,166,953,633.77","3,140,323,604.06","4,314,857,454.14","1,085,895,539.93","2,173,986,716.11","3,204,959,220.88","4,477,165,217.59","1,216,295,587.47","2,434,499,874.62","3,586,360,483.33","4,923,448,943.68","1,287,102,748.92","2,487,891,396.00","3,605,912,611.34","4,930,242,181.23","1,303,928,681.09","2,479,985,821.54","3,590,469,796.96",,"1,128,946,553.49","2,143,819,369.65","3,120,405,356.08","4,350,961,578.36","1,161,493,713.90","2,257,907,247.05","3,306,542,319.42","4,532,789,818.61","1,185,211,205.45","2,221,941,408.48","3,188,494,613.28","4,333,792,446.53","1,035,674,832.90"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"15,585,638.44",,,,,,,,,,,,"70,420,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"1,483,116.00",,,,"1,930,864.00",,,,"2,634,000.00",,,,"8,526,644.76",,,"1,000,000.00","1,726,526.00",,"5,580,000.00","6,160,000.00","6,280,000.00",,"5,856,448.19","6,913,164.00","4,135,564.00",,,"1,706,545.62","680,000.00",,,,,,,,"6,931,978.18",,,"1,020,989.38","6,687,218.33",,"81,068.93","3,232,434.43","3,237,119.60",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00",,,,,,,,,,,,,,,,,
收到其他与经营活动有关的现金,"5,758,838.40","34,050,232.29","30,578,632.06","21,008,304.03","9,854,380.48","1,895,521.22","4,162,270.56","9,504,102.90","11,546,996.74","5,678,271.34","9,303,245.08","8,217,799.78","10,698,819.04","14,515,581.12","27,790,651.96","63,616,073.78","12,516,785.98","19,367,080.82","28,351,956.35","67,175,595.83","10,078,840.96","26,541,051.26","58,918,720.28","82,318,576.70","15,497,681.64","31,822,016.31","67,956,572.69","101,771,865.04","13,569,288.76","39,520,565.82","69,906,429.52","165,673,630.77","60,657,954.19","88,127,700.87","78,290,683.79","93,683,997.57","46,801,579.76","68,136,914.38","44,051,462.66","46,484,845.02","20,024,536.80","60,890,270.47","35,740,910.23","38,452,793.45","3,370,003.82","26,265,200.78","50,864,026.52","48,926,252.55","23,357,006.84"
投资活动现金流出小计,"27,989,539.57","55,377,013.31","100,344,506.12","131,069,532.52","24,617,829.24","79,640,718.17","164,985,986.23","373,412,440.89","87,404,424.58","222,221,596.87","243,245,586.46","510,322,377.36","168,087,913.80","202,705,523.00","208,232,194.85","331,797,698.30","28,877,118.72","56,857,737.63","116,416,501.66","158,305,831.38","4,838,229.03","28,178,983.39","33,808,618.27","337,109,530.34","18,259,531.48","43,805,545.04","49,773,631.64","131,446,564.59","27,582,971.47","26,495,664.11","157,225,818.21","254,178,721.62","94,318,823.17","236,033,320.96","293,885,338.81","521,889,785.39","94,245,152.29","323,461,037.00","362,647,270.96","418,065,827.52","130,528,270.20","266,547,542.92","302,246,986.92","415,077,870.37","16,973,352.17","70,362,525.89","80,498,441.92","62,386,056.08","100,396,683.09"
经营活动现金流入小计,"420,869,997.28","873,310,900.04","1,295,786,773.95","1,790,682,047.04","512,269,536.21","992,794,306.25","1,523,580,513.26","2,108,934,850.88","574,935,584.76","1,251,745,010.06","1,925,105,570.51","2,797,108,392.04","922,080,125.07","1,806,420,865.07","2,679,615,434.10","3,806,483,768.30","1,138,192,650.98","2,186,320,714.59","3,169,675,560.41","4,383,759,575.97","1,095,974,380.89","2,206,107,767.37","3,270,037,941.16","4,565,763,794.29","1,231,793,269.11","2,472,178,339.12","3,661,230,220.02","5,029,356,372.72","1,300,672,037.68","2,527,411,961.82","3,677,525,586.48","5,096,595,812.00","1,364,586,635.28","2,568,113,522.41","3,718,046,602.58","4,970,661,169.61","1,198,752,625.00","2,261,074,519.63","3,230,920,934.89","4,494,577,035.07","1,202,869,493.97","2,369,893,524.64","3,432,761,377.88","4,706,060,457.87","1,229,791,037.20","2,343,566,652.13","3,388,514,151.20","4,572,070,333.60","1,107,659,814.12"
投资活动产生的现金流量净额,"102,010,492.56","94,688,089.93","51,811,701.30","44,254,431.73","-22,617,829.24","-77,633,934.63","-162,979,202.69","-371,400,819.60","-87,390,674.58","-195,759,929.77","-195,770,865.86","-455,354,803.86","-168,065,962.80","-202,227,397.12","-207,879,439.85","-296,545,960.67","-28,872,777.56","-23,774,749.95","-75,194,147.03","-24,111,652.53","98,510,256.78","75,159,416.61","80,168,506.27","-223,071,811.22","-8,100,628.47","-10,586,518.39","-5,049,440.41","25,049,357.59","-27,382,971.47","189,636,029.16","59,757,283.62","-13,371,173.83","28,886,906.29","-92,985,185.56","-121,867,397.43","-193,221,595.86","-87,358,979.37","-117,943,239.05","-120,729,870.26","-21,516,611.46","-127,289,477.84","-240,399,512.80","-151,844,420.84","-229,688,767.19","206,377,250.80","153,261,145.94","163,581,068.13","161,081,151.36","-100,396,683.09"
购买商品、接受劳务支付的现金,"303,060,982.10","624,146,584.89","940,819,673.23","1,337,043,207.36","427,989,643.16","793,166,066.52","1,201,878,480.26","1,602,741,623.94","458,764,531.68","896,478,523.67","1,401,722,154.82","1,922,962,462.95","707,058,663.32","1,464,272,056.87","2,205,913,833.52","2,889,023,113.87","880,146,403.47","1,745,038,800.72","2,576,999,510.23","3,493,927,389.80","1,000,707,551.40","1,783,333,287.35","2,523,890,117.00","3,348,167,374.61","1,129,462,689.81","2,071,999,577.85","2,987,490,013.47","3,860,062,990.13","1,298,690,740.59","2,295,461,066.88","3,183,966,477.80","4,038,358,087.98","1,290,577,397.75","2,185,060,551.67","3,166,858,748.32","3,964,371,401.67","1,253,108,155.95","1,959,471,877.14","2,765,528,737.15","3,554,409,562.36","1,099,384,464.43","1,984,536,099.94","2,834,739,989.29","3,609,573,986.53","1,099,673,876.36","1,968,021,256.06","2,845,902,385.28","3,615,284,786.88","981,948,546.88"
吸收投资收到的现金,,,,,,,,"1,200,000.00",,,,,,,"26,800,000.00","26,800,000.00",,"557,650,199.02","557,650,199.02","557,650,199.02",,,,"18,765,000.00",,,,,,,"22,181,681.34","22,181,681.34",,,,,,,,,,"30,164,851.67","30,164,851.67","30,164,851.67",,,,"1,250,000.00",
支付给职工以及为职工支付的现金,"20,077,551.56","33,445,630.59","44,267,012.62","71,885,977.35","28,796,964.82","51,806,393.18","68,384,903.42","91,019,201.41","38,740,860.15","62,542,483.66","90,022,738.11","115,130,378.32","44,761,602.85","78,444,742.36","116,100,957.45","151,724,982.87","59,814,365.72","98,865,036.20","140,763,019.86","185,797,693.05","55,268,801.41","111,813,567.52","155,910,610.69","215,644,159.72","59,674,799.99","113,196,405.43","167,471,450.84","216,789,480.59","58,682,816.95","113,715,791.37","169,573,342.65","229,488,045.80","61,450,250.05","119,735,311.57","175,071,999.24","235,855,806.62","61,540,671.57","119,486,535.91","172,840,394.54","238,258,470.94","65,367,673.00","125,243,540.35","155,713,801.77","244,708,464.11","63,324,010.00","119,037,269.97","174,713,790.05","234,886,176.22","66,022,215.32"
取得借款收到的现金,,"36,000,000.00","127,000,000.00","202,000,000.00","104,000,000.00","104,000,000.00","251,000,000.00","417,000,000.00","170,000,000.00","220,000,000.00","346,000,000.00","550,000,000.00","103,000,000.00","571,000,000.00","718,000,000.00","1,081,000,000.00","249,000,000.00","384,000,000.00","434,000,000.00","524,000,000.00",,"224,000,000.00","170,000,000.00","425,000,000.00","30,000,000.00","220,000,000.00","220,000,000.00","220,000,000.00","35,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00","50,000,000.00","180,000,000.00","180,000,000.00","312,000,000.00","130,000,000.00","150,000,000.00","150,000,000.00","212,000,000.00","68,000,000.00","383,000,000.00","383,000,000.00","483,000,000.00","50,000,000.00","130,000,000.00","130,000,000.00","240,000,000.00","120,000,000.00"
支付的各项税费,"22,955,553.83","34,965,385.11","46,106,037.17","55,616,414.63","39,730,804.83","52,906,011.65","66,394,408.63","86,366,904.07","29,044,166.61","48,350,941.27","68,036,446.74","94,780,961.68","42,993,446.41","80,177,674.79","101,712,446.34","127,261,579.87","67,197,160.49","94,666,113.67","115,340,088.33","130,234,809.58","94,789,417.06","160,583,806.23","196,809,011.76","249,534,742.42","69,622,818.84","139,723,355.52","182,105,860.86","217,919,841.93","68,602,861.42","121,641,205.13","169,053,364.13","192,972,717.68","82,513,265.14","138,425,698.15","176,499,974.24","237,963,418.13","44,132,889.83","87,056,565.90","133,494,254.45","182,157,802.56","38,146,345.29","83,084,554.58","131,047,080.92","174,034,879.19","38,915,374.49","83,635,172.00","124,026,548.93","175,355,272.58","32,388,390.65"
收到其他与筹资活动有关的现金,"853,627.82","478,912.52","774,298.39","1,832,733.21","723,444.17","1,167,421.40","1,486,307.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"30,343,216.25","73,363,298.07","137,057,121.14","115,273,290.93","55,224,823.18","83,525,825.35","133,474,279.16","151,077,729.13","40,939,147.80","104,825,963.51","148,034,930.79","207,751,373.81","60,384,477.67","123,101,140.52","187,577,410.84","311,049,051.39","62,783,856.34","159,955,364.07","207,800,698.66","285,903,294.49","111,896,911.14","171,820,663.49","263,069,031.41","361,147,255.68","79,728,850.67","147,639,980.44","302,730,454.93","433,361,193.23","20,267,090.94","64,278,703.24","335,496,932.16","457,404,681.47","82,633,254.63","152,698,960.13","274,228,354.79","327,692,824.33","78,748,639.37","147,110,628.66","247,748,806.95","346,523,208.13","118,441,953.12","160,113,911.70","283,716,289.94","314,754,535.05","123,533,900.86","249,756,268.43","347,521,423.77","393,853,548.95","109,963,561.51"
