科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"244,575.93","658,249.33","1,793,762.96","2,221,000.97","4,115,566.33","4,450,440.73","40,774,952.38","65,857,960.31","94,787,109.23","68,032,285.47","58,013,026.59","57,965,195.79","60,124,124.59","61,985,730.85","53,799,984.61","49,735,076.00","11,767,814.42","12,183,033.32","25,845,022.51","25,703,014.92","13,930,166.57","18,407,872.58","29,643,368.04","25,455,083.19","16,034,040.03","13,273,525.76","6,201,692.28","10,451,435.10","9,617,670.34","15,531,846.37","12,272,693.14","7,410,580.98","7,785,493.02","13,253,912.71"
应付职工薪酬,"1,870,731.79","1,911,648.35","3,446,101.18","1,173,288.09","1,533,792.13","1,401,247.44","4,388,374.16","1,483,859.04","1,575,982.38","1,665,541.25","2,729,921.93","1,528,170.37","1,856,714.75","2,293,610.50","7,754,488.64","2,187,295.40","2,817,518.34","3,762,415.24","9,063,765.90","3,960,477.86","3,860,791.24","7,369,591.19","10,303,232.10","4,531,905.68","4,566,906.22","4,254,781.37","6,205,265.44","4,503,320.76","4,707,008.20","4,670,836.10","10,133,443.00","7,121,400.06","6,133,713.66","6,124,249.03"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,232,680.45","5,960,112.61","7,862,791.03","8,105,740.14","7,180,031.87","13,509,698.11","13,281,767.79","2,745,889.54","-3,508,090.97","-3,445,538.91","-3,601,469.96","-716,805.32","-3,794,394.57","-923,674.57","3,312,490.19","2,879,546.64","7,368,318.74","1,927,949.00","8,027,968.64","10,898,648.71","5,656,888.23","5,685,707.68","17,828,665.19","2,565,488.42","15,307,276.23","6,867,605.60","24,795,262.67","15,711,751.81","8,921,901.31","6,618,388.43","12,532,032.29","7,219,452.79","10,703,135.06","10,908,072.53"
应收利息,,,,,,,"12,065,334.86","10,676,502.22","6,028,444.44","11,678,330.73","9,238,162.00","14,465,167.42","5,658,070.94","11,442,801.76","8,348,675.92","14,872,442.05","6,821,929.05","8,992,314.37","4,772,794.34","6,982,845.57","6,359,470.95","5,244,693.53","8,834,485.18","7,448,473.97","5,753,855.92","3,669,544.80","3,729,487.35","5,213,533.17","5,741,928.12","5,744,379.67","8,641,736.83","8,717,825.74","8,570,904.14","8,654,435.43"
应付利息,,,,,,,,,,,"5,265,984.76","5,265,984.76","5,265,984.76",,,,,,,,,,,,,,"81,777.77",,,,"120,833.29",,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,345,482.87",,,
应付股利,,"3,900,000.00",,,,,,,,"30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
存货,"7,597,605.35","13,736,542.61","13,417,167.07","17,581,515.30","24,359,439.70","24,389,817.09","31,068,965.61","44,411,602.74","44,472,993.47","49,109,785.27","53,975,811.60","49,972,551.98","53,948,368.28","58,409,247.42","55,083,559.09","67,290,587.75","65,611,082.81","58,594,735.00","47,585,339.00","51,681,852.93","67,801,584.11","77,714,059.92","53,983,690.98","63,413,981.87","67,685,011.78","90,710,790.42","88,397,200.02","100,625,358.12","93,433,911.69","127,686,591.10","106,645,924.53","95,683,165.55","110,472,984.67","118,527,254.98"
其他应付款,"1,459,878.08","2,862,768.65","2,256,572.96","862,888.50","2,153,288.94","2,328,413.22","6,038,535.14","60,008,986.33","14,972,274.37","9,636,848.88","18,726,176.93","17,828,819.84","13,817,524.16","12,827,352.60","28,055,194.71","8,698,024.59","12,607,346.60","10,736,014.33","20,540,710.95","20,014,977.66","22,701,358.68","29,986,982.29","22,697,799.40","19,709,877.84","16,554,569.44","22,875,278.00","33,895,915.27","52,664,766.95","49,724,600.61","55,434,365.15","63,816,685.60","57,894,084.87","57,973,981.04","58,725,737.06"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,"604,899.06","425,934.66","392,291.76","321,839.74","913,093.20","419,754.50","345,786.28","277,037.62","5,548,274.71","4,285,402.80","3,081,250.92","1,390,201.70","799,829.38","569,778.04","316,268.87","149,708.74","1,011,323.60","773,084.89","601,389.10","332,424.09"
一年内到期的非流动负债,,,,,,,,,,,"24,468,000.00","24,468,000.00","24,468,000.00",,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"60,000,000.00",,,"2,892,117.64",,"75,000,000.00","85,000,000.00","10,000,000.00",,,,,"53,000,000.00","75,000,000.00","50,000,000.00","50,000,000.00","51,353,454.13","816,258,030.03","876,359,379.06","876,241,319.42","954,273,052.42","832,336,198.89","1,048,669,913.93","856,585,493.07","1,055,637,475.93","994,416,688.70","1,104,416,688.70","787,416,688.70"
其他流动负债,,,,,,,,,"1,200,000.00","1,200,000.00","500,000.00","375,000.00","250,000.00","125,000.00","500,000.00","375,000.00","250,000.00","125,000.00","850,840.11","645,630.08","440,420.05","235,210.02","1,090,414.36","1,018,747.69","1,090,414.36","1,018,747.69","1,394,777.06","1,018,747.69","697,388.28","348,694.26","2,438,337.06","852,502.80","704,168.56","352,084.30"
流动资产合计,"95,971,680.36","121,351,369.09","176,622,998.52","189,470,594.28","1,621,009,125.20","1,656,057,576.52","1,682,450,460.78","1,726,287,105.69","1,610,581,590.10","1,442,189,938.71","1,389,680,813.61","1,403,779,209.82","1,387,966,161.49","1,362,841,967.32","1,365,157,134.97","1,361,902,802.40","1,259,542,812.88","1,256,883,438.97","1,248,550,978.10","1,259,183,512.13","1,266,658,367.28","1,258,731,360.23","1,272,827,749.56","1,265,940,750.10","1,288,026,941.14","1,321,603,409.23","1,421,599,799.29","1,481,272,723.15","1,474,732,800.75","1,488,859,226.90","1,472,113,974.49","1,399,841,660.60","1,408,789,134.56","1,361,088,956.43"
流动负债合计,"25,683,437.13","55,925,492.31","53,196,014.18","72,953,557.29","38,816,036.29","43,199,982.30","70,108,593.33","102,991,713.80","48,184,550.87","84,897,252.97","106,440,832.89","115,292,750.49","95,645,341.84","60,075,647.96","91,191,420.06","70,808,221.00","72,802,696.86","66,303,985.49","88,864,068.72","91,624,284.63","121,653,759.93","125,977,214.86","86,855,182.11","78,651,235.49","86,743,383.75","123,306,954.12","214,596,502.21","268,217,584.98","246,248,311.57","249,623,119.27","275,774,950.56","196,031,153.44","198,278,909.04","193,064,475.39"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,050,000.00","5,050,000.00","5,050,000.00","5,050,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,500,375.00",,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,"500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,"22,500,000.00","21,728,245.58","21,397,966.77","22,521,231.84","30,102,192.83","29,579,176.80","35,825,485.75"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,506,403.75"
预计负债,,,,,,,,,,,,,,"12,729,368.00",,,,,,,,,"3,071,057.50","3,071,057.50","3,071,057.50","3,029,727.50",,,,,,,,
固定资产,"33,762,742.70","33,520,572.95","43,498,004.92","41,931,383.61","42,540,468.25","43,900,789.72","106,340,932.30","140,040,596.82","138,589,830.79","176,586,302.40","259,564,448.41","258,784,867.80","298,132,301.31","298,504,424.70","299,677,558.07","294,360,069.03","296,294,281.84","294,353,928.99","346,426,723.37","351,599,142.15","348,673,242.71","347,303,127.31","337,385,900.12","333,144,313.63","329,008,160.01","323,777,439.05","321,220,310.70","314,252,836.75","309,173,132.99","303,007,622.86","303,832,177.83","297,084,817.46","291,018,016.12","284,726,006.33"
递延所得税负债,,,,,,,,,,,,,,"1,501,154.19",,,,,"65,751.67",,,,"24,122,694.31","65,855.50","430,855.51","65,855.50","21,857,045.63","21,857,045.63","22,222,045.63","22,404,545.64","20,648,928.93","20,831,428.93","21,013,928.93","21,196,428.94"
在建工程,,"22,167,615.76","48,101,524.41","81,686,205.08","88,281,028.57","102,826,335.34","90,129,479.15","92,742,311.90","127,810,323.04","134,877,170.77","78,541,506.98","83,075,221.30","46,349,988.87","64,215,077.57","72,394,316.80","79,487,127.30","83,866,141.88","84,532,489.11","34,101,617.23","36,447,718.90","38,338,385.55","38,739,920.55","27,239,732.44","26,110,628.43","26,070,457.51","26,269,828.51","17,215,292.94","19,050,195.39","19,565,216.59","22,647,941.79","22,203,150.69","29,946,122.04","34,901,215.08","51,612,028.51"
其他非流动负债,,,"400,000.00","400,000.00",,"6,400,000.00","5,904,000.00","5,904,000.00","6,404,000.00","900,000.00","4,333,333.33","4,333,333.33","4,333,333.33","4,333,333.33","3,833,333.33","3,833,333.33","3,833,333.33","3,833,333.33","5,432,855.23","7,432,855.23","7,417,855.23","8,402,021.90",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,"31,592.00","73,080.00",,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"400,000.00","400,000.00","500,000.00","6,400,000.00","5,904,000.00","5,904,000.00","6,404,000.00","900,000.00","4,333,333.33","4,333,333.33","4,333,333.33","18,563,855.52","3,833,333.33","3,833,333.33","3,833,333.33","3,833,333.33","5,498,606.90","7,432,855.23","7,417,855.23","8,402,021.90","35,630,923.69","11,204,918.21","11,418,877.71","11,172,088.21","33,650,460.58","37,574,879.53","38,065,460.58","37,862,543.95","41,050,566.58","48,043,833.48","48,387,166.58","48,569,666.59"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,"25,759.28",,,,,,,,,,
负债合计,"25,683,437.13","55,925,492.31","53,596,014.18","73,353,557.29","39,316,036.29","49,599,982.30","76,012,593.33","108,895,713.80","54,588,550.87","85,797,252.97","110,774,166.22","119,626,083.82","99,978,675.17","78,639,503.48","95,024,753.39","74,641,554.33","76,636,030.19","70,137,318.82","94,362,675.62","99,057,139.86","129,071,615.16","134,379,236.76","122,486,105.80","89,856,153.70","98,162,261.46","134,479,042.33","248,246,962.79","305,792,464.51","284,313,772.15","287,485,663.22","316,825,517.14","244,074,986.92","246,666,075.62","241,634,141.98"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","300,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"40,573,883.95","40,573,883.95","40,573,883.95","40,573,883.95","1,458,401,883.95","1,458,401,883.95","1,464,371,583.95","1,464,371,583.95","1,364,371,583.95","1,365,076,296.22","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,364,371,583.95","1,366,505,283.95","1,366,505,283.95","1,266,505,283.95","1,266,505,283.95","1,266,505,283.95","1,266,505,283.95","1,266,505,283.95","1,116,505,283.95","1,116,505,283.95","1,116,505,283.95","1,116,505,283.95","1,116,505,283.95","1,108,960,496.79","1,108,960,496.79","1,108,960,496.79","1,108,960,496.79"
无形资产,"11,556,833.73","29,229,949.67","25,829,813.80","25,733,258.77","25,115,696.35","24,552,402.56","25,027,146.08","75,383,823.92","75,525,685.59","172,017,807.29","201,323,491.55","200,204,206.73","196,080,062.70","193,065,150.81","188,071,139.23","184,467,936.70","253,968,979.84","251,204,792.97","242,917,678.10","238,203,964.49","233,752,729.95","249,765,079.19","244,764,819.70","239,622,060.64","236,589,036.84","232,423,411.51","258,591,132.28","253,817,842.90","252,239,971.80","249,074,160.16","267,086,941.97","265,735,436.78","262,460,529.12","258,207,016.52"
盈余公积,"31,504.94","4,984,288.61","12,290,260.23","14,741,700.04","14,741,700.04","14,741,700.04","23,315,639.20","23,315,639.20","23,315,639.20","23,315,639.20","24,132,067.37","24,165,109.39","24,165,109.39","24,165,109.39","26,856,079.81","26,856,079.81","26,856,079.81","26,856,079.81","28,329,030.05","28,329,030.05","28,329,030.05","28,329,030.05","36,467,837.92","39,315,715.20","40,950,946.26","39,315,715.20","37,830,023.95","37,830,023.95","37,830,023.95","37,830,023.95","42,019,890.75","42,019,890.75","42,019,890.75","42,019,890.75"
开发支出,,,,,,,,,,,,,,,,,,"3,107,225.97","768,867.92","768,867.92","1,778,301.89","2,787,735.86","3,325,471.71","3,357,971.71","22,334,905.68","15,957,971.71","23,665,094.37","23,665,094.37","23,665,094.37","23,665,094.37","25,578,791.16","25,578,791.16","25,578,791.16","25,578,791.16"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"23,520,716.36","31,639,475.81","31,639,475.81","31,639,475.81","31,639,475.81","38,362,361.12","38,362,361.12","38,362,361.12","38,362,361.12","27,513,913.81","27,513,913.81","26,472,486.59","31,731,760.99","32,503,042.34","32,562,716.27","32,562,716.27","32,562,716.27","31,061,573.99","31,061,573.99","29,829,473.99","29,215,073.99","26,744,273.99","26,744,273.99","26,744,273.99","26,744,273.99"
未分配利润,"283,544.49","29,855,553.75","112,626,740.22","135,186,857.39","164,521,255.02","204,628,094.78","240,918,908.10","253,652,348.63","223,511,040.65","189,250,081.44","178,965,336.25","185,040,660.06","188,379,915.48","200,095,603.29","198,821,857.59","209,273,520.06","180,120,506.30","182,183,851.74","132,201,843.34","142,263,249.33","114,661,097.97","128,379,049.03","120,834,918.40","133,510,561.09","157,410,285.87","141,326,232.38","157,783,838.20","173,829,021.84","181,827,015.53","190,628,570.46","199,636,673.88","214,603,046.82","231,477,561.76","240,860,871.29"
长期待摊费用,"268,056.07",,,,,,"539,139.40","5,687,129.30","4,767,585.87","6,027,030.69","1,937,457.85","2,391,438.02","2,341,204.20","3,546,241.18","2,525,356.01","2,525,356.01","2,610,086.86","2,499,350.23","1,847,787.97","2,127,593.43","2,040,292.62","8,004,490.20","1,253,330.63","1,153,537.13","1,351,346.04","2,098,213.53","1,059,116.76","1,103,992.67","1,184,680.93","1,189,843.26","2,607,707.94","2,598,871.09","2,726,179.39","5,321,612.39"
少数股东权益,,,,,,,,"89,928,300.49","91,510,819.16","91,802,314.83","86,485,792.53","88,375,708.03","87,695,874.72","88,555,333.54","83,536,434.12","88,131,358.52","88,690,646.00","89,469,508.75","83,110,428.60","82,034,099.14","82,386,029.59","82,314,780.53","80,820,937.51","80,556,827.77","81,514,256.98","81,079,657.69","79,498,684.26","78,151,697.66","75,891,733.26","73,147,744.96","72,019,768.37","71,954,301.37","71,081,672.21","70,857,821.47"
递延所得税资产,"13,057.65","69,711.15","34,556.93","34,556.93","34,556.93","34,556.93","131,566.87","22,618.44","22,618.44","22,618.44","2,041,752.11","1,704,725.77","2,050,372.33","1,941,716.26","2,422,842.66","2,168,444.11","2,030,181.83","2,074,755.71","2,381,695.06","2,344,089.50","3,239,250.13","2,843,905.99","3,173,003.83","3,132,333.65","3,713,393.30","3,126,864.01","5,985,995.07","5,692,974.19","6,096,487.06","7,346,395.38","12,634,723.92","12,826,695.26","13,332,021.21","12,681,123.80"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"4,642,033.25","4,694,470.87","4,886,077.73","4,886,077.73","9,466,477.75","9,691,258.50","8,152,724.78","9,193,961.06","29,089,373.10","28,603,486.44","50,026,359.70","55,991,523.65"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"45,600,690.15","84,987,849.53","117,463,900.06","149,385,404.39","155,971,750.10","171,314,084.55","222,168,263.80","313,876,480.38","346,716,043.73","513,051,645.95","575,048,132.71","577,799,935.43","576,624,997.22","592,985,166.33","603,453,573.89","601,371,294.27","677,132,033.37","676,134,904.10","655,958,283.46","659,005,290.20","654,294,689.44","681,176,020.09","654,287,334.02","643,803,791.61","656,516,093.38","641,102,522.32","668,264,993.86","680,835,768.76","671,635,028.09","666,738,059.64","717,348,372.44","731,771,062.05","741,416,562.57","793,244,265.85"
所有者权益(或股东权益)合计,"115,888,933.38","150,413,726.31","240,490,884.40","265,502,441.38","1,737,664,839.01","1,777,771,678.77","1,828,606,131.25","1,931,267,872.27","1,902,709,082.96","1,869,444,331.69","1,853,954,780.10","1,861,953,061.43","1,864,612,483.54","1,877,187,630.17","1,873,585,955.47","1,888,632,542.34","1,860,038,816.06","1,862,881,024.25","1,810,146,585.94","1,819,131,662.47","1,791,881,441.56","1,805,528,143.56","1,804,628,977.78","1,819,888,388.01","1,846,380,773.06","1,828,226,889.22","1,841,617,830.36","1,856,316,027.40","1,862,054,056.69","1,868,111,623.32","1,872,636,829.79","1,887,537,735.73","1,903,539,621.51","1,912,699,080.30"
资产总计,"141,572,370.51","206,339,218.62","294,086,898.58","338,855,998.67","1,776,980,875.30","1,827,371,661.07","1,904,618,724.58","2,040,163,586.07","1,957,297,633.83","1,955,241,584.66","1,964,728,946.32","1,981,579,145.25","1,964,591,158.71","1,955,827,133.65","1,968,610,708.86","1,963,274,096.67","1,936,674,846.25","1,933,018,343.07","1,904,509,261.56","1,918,188,802.33","1,920,953,056.72","1,939,907,380.32","1,927,115,083.58","1,909,744,541.71","1,944,543,034.52","1,962,705,931.55","2,089,864,793.15","2,162,108,491.91","2,146,367,828.84","2,155,597,286.54","2,189,462,346.93","2,131,612,722.65","2,150,205,697.13","2,154,333,222.28"
负债和所有者(或股东权益)合计,"141,572,370.51","206,339,218.62","294,086,898.58","338,855,998.67","1,776,980,875.30","1,827,371,661.07","1,904,618,724.58","2,040,163,586.07","1,957,297,633.83","1,955,241,584.66","1,964,728,946.32","1,981,579,145.25","1,964,591,158.71","1,955,827,133.65","1,968,610,708.86","1,963,274,096.67","1,936,674,846.25","1,933,018,343.07","1,904,509,261.56","1,918,188,802.33","1,920,953,056.72","1,939,907,380.32","1,927,115,083.58","1,909,744,541.71","1,944,543,034.52","1,962,705,931.55","2,089,864,793.15","2,162,108,491.91","2,146,367,828.84","2,155,597,286.54","2,189,462,346.93","2,131,612,722.65","2,150,205,697.13","2,154,333,222.28"
