科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"165,404,384.55","164,031,353.27","121,258,773.65","179,847,770.82","174,349,710.87","212,329,439.61","162,548,217.78","200,701,466.53","122,583,124.64","118,823,465.88","131,504,999.41","203,678,300.59","155,694,704.62","95,641,324.49","102,248,536.17","677,323,324.97","574,415,928.20","452,569,761.75","861,278,458.72","946,105,490.48","889,144,484.88","955,837,526.72","678,425,276.99","791,777,973.36","492,876,922.88","249,843,341.88","310,030,572.79","218,976,659.39","187,478,833.93","496,265,397.49","367,979,269.50","284,709,878.61","283,435,595.05","122,350,819.73","253,128,725.84","193,565,604.83","127,491,725.63","143,751,119.16","205,951,802.79","1,661,734,392.44","1,641,516,222.45","588,873,263.30","483,960,502.95","479,921,383.45","522,563,570.44"
短期借款,,"30,000,000.00","49,895,279.78","101,629,406.56","124,399,796.96","192,370,166.21","137,215,358.24","118,669,200.00","75,000,000.00","174,659,696.13","116,272,253.19","104,440,505.24","158,408,134.38","146,401,259.73","239,048,169.45","172,814,021.60","151,311,751.01","90,173,562.73","71,931,812.46","60,154,307.18","67,349,964.43","300,489,623.71","247,579,523.48","142,621,900.62","10,000,000.00","40,000,000.00","99,450,000.00","120,000,000.00","133,000,000.00","169,000,000.00","140,000,000.00","120,000,000.00","130,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","5,000,000.00","20,500,000.00","65,000,000.00","80,000,000.00","89,000,000.00","177,227,000.00","174,000,000.00","142,000,000.00","177,000,000.00"
交易性金融资产,"3,486,885.19","5,240.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,"25,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,"5,483,901.45",,,"1,151,235.00",,,"226,098.00","7,271,027.00","1,218,176.24",,"2,043,431.16","1,193,380.00","2,258,496.00","14,156,960.00","1,039,453.00","489,636.00","556,584.00","346,540.00","1,646,678.96","5,697,400.20",,,,"300,000.00","280,000.00","550,000.00","550,000.00","3,094,000.00",,,,,"3,940,407.97",,,,,,,,
应付票据,,,,,,,,,,,,,,,,"2,819,494.89","2,819,494.89",,,,,,,,,,,,,,,,"2,475,065.00","2,475,065.00",,"945,000.00",,"4,470,000.00","45,000,000.00","53,455,000.00","15,000,000.00","90,519,137.00","100,519,137.00","86,000,000.00","44,000,000.00"
应收账款,"21,289,849.72","27,309,929.35","31,912,169.34","60,033,044.97","92,581,616.89","132,145,296.69","71,702,735.82","67,745,476.35","82,998,899.03","158,323,868.37","147,225,500.55","139,723,286.09","202,925,989.17","240,242,030.20","259,973,695.58","195,691,973.72","276,422,846.49","290,965,853.59","264,509,156.55","197,417,368.34","213,733,986.97","208,325,941.96","198,699,402.86","246,345,858.16","136,915,129.83","151,174,547.08","155,335,608.41","147,472,580.13","177,642,884.68","111,740,036.76","125,809,302.11","202,536,434.85","196,872,621.10","190,769,755.60","201,919,354.65","174,277,614.56","201,898,274.83","213,055,017.95","227,207,066.81","191,479,790.88","225,059,522.71","226,175,090.47","221,960,622.68","266,593,271.69","311,737,946.61"
应付账款,"14,385,187.09","12,832,470.52","17,234,077.52","16,931,085.26","15,997,996.88","77,467,748.34","73,319,265.34","26,226,439.49","50,666,595.61","43,685,682.65","38,741,524.91","50,673,337.53","30,316,304.66","76,834,402.68","57,059,842.52","64,745,599.61","58,468,721.49","91,640,335.00","52,769,750.26","75,079,133.12","41,412,151.73","42,832,866.10","13,449,728.45","49,945,353.42","5,735,354.98","9,529,616.98","11,944,357.04","30,609,021.52","12,857,184.74","19,224,193.40","20,918,203.47","71,170,883.63","80,915,950.41","121,017,435.12","126,645,240.95","151,355,071.67","154,291,640.88","164,747,487.28","157,760,556.54","191,099,930.16","184,401,050.34","162,234,539.09","167,624,816.27","137,729,625.71","161,152,326.37"
预付款项,"4,866,734.27","26,650,373.02","14,638,820.20","16,735,411.28","35,483,068.38","46,294,893.45","72,371,184.34","47,713,400.48","47,908,038.95","53,108,518.12","52,613,499.19","56,125,646.99","54,570,733.51","76,593,595.85","97,326,349.35","105,299,033.87","102,754,155.64","112,391,275.76","129,364,729.37","157,676,603.78","25,250,117.22","40,746,118.01","238,178,585.12","243,760,440.33","419,429,653.04","467,196,025.80","102,602,454.27","5,487,073.15","18,553,763.50","36,198,332.89","63,093,438.18","2,826,381.82","53,266,933.21","20,813,022.52","47,941,677.40","40,115,867.93","62,535,696.21","64,612,573.10","105,182,708.98","63,023,824.30","95,387,674.84","110,608,541.94","149,493,726.39","99,503,196.93","161,804,551.28"
预收款项,"1,575,190.92","1,321,056.00","3,391,648.13","6,404,269.21","3,001,577.73","4,734,036.14","24,901,011.48","102,184,253.76","30,595,284.11","14,080,729.38","71,931,473.11","47,651,417.69","21,185,868.25","13,778,334.90","45,300,146.48","64,451,710.00","33,177,310.96","25,380,368.71","58,732,700.11","52,690,040.33","31,387,178.99","33,204,999.79","83,436,557.98","65,805,229.07","26,201,455.73","16,243,028.26","40,584,896.05","32,473,539.13","23,445,563.02","26,162,201.04","55,128,893.39","33,564,288.10","27,051,299.28","24,972,042.92","79,990,183.88","77,850,761.07","65,617,789.87","51,598,868.86","151,997,693.76","220,103,687.97","233,438,199.84","284,069,462.84","392,408,928.01","349,296,804.04","240,355,127.76"
