科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"335,673,328.98","447,269,986.08","540,586,802.94","411,106,103.89","379,867,810.13","469,619,801.83","384,375,675.86","430,289,808.10","482,676,051.17","881,342,494.44","797,306,424.57","1,044,513,632.90","868,639,079.91","981,337,664.63","745,224,083.64","970,960,777.45","749,054,277.77","868,451,058.11","551,407,947.98","561,297,698.68","453,993,129.15","603,048,056.39","537,292,270.03","716,212,308.35","595,140,143.77","790,246,872.90","1,066,870,957.91","976,934,964.86","813,124,415.98","1,043,919,065.92","1,017,759,100.67","1,650,067,856.16","1,286,233,026.57","1,477,472,137.93","1,424,801,231.59","2,302,619,875.72","1,964,853,403.33","1,925,732,747.77","1,894,032,636.26","2,548,750,349.06","2,116,474,507.16","1,599,792,684.28","1,448,454,499.97","2,031,392,556.33","2,384,959,852.22"
短期借款,"266,000,000.00","194,600,000.00","135,000,000.00","209,500,000.00","300,500,000.00","191,000,000.00","20,000,000.00","30,000,000.00","155,000,000.00","40,000,000.00",,"13,812,304.28","13,812,304.28","11,660,753.56","11,660,753.56","58,711,037.67","80,366,507.58","82,254,310.54","141,706,697.76","143,354,050.00","273,324,350.00","263,462,050.00","145,000,000.00","170,000,000.00","255,000,000.00","413,425,720.32","391,464,929.20","336,203,120.00","377,557,300.74","352,338,933.42","360,962,312.10","203,688,333.60","98,839,082.70","81,426,000.00","90,335,000.00","90,564,867.51","83,495,360.00","48,639,000.00","20,974,800.00","21,378,720.00","19,146,993.48","18,864,000.00","18,247,166.64","18,354,490.20","900,000,000.00"
交易性金融资产,,,"813,780.00",,,,,,,,,,,,,"1,190,176.67","815,167.00","1,115,633.40","1,295,144.33","82,865.63","105,315.38",,,"312,948.56",,"792,140.34","3,143,305.55","5,160,935.01","2,608,411.40","1,430,600.07","1,663,244.01","1,288,858.64","1,397,963.66","1,397,963.66",,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,"454,255.54","454,255.54","2,537,159.10","2,537,159.10",,,,,,,"201,049.22","216,904.66",,"36,006.38",,,,,,,,,,,,,,,,,,,,
应收票据,"16,249,524.00","49,494,042.79","92,327,891.23","92,704,754.02","110,363,943.20","139,349,642.15","89,262,950.48","32,098,736.05","70,282,933.69","125,782,333.00","204,832,771.59","189,214,458.60","124,832,141.79","178,627,096.26","216,558,097.67","318,788,403.35","249,396,593.19","267,420,703.36","418,635,227.57","390,588,287.68","286,010,536.83","250,922,785.22","271,196,192.93","337,303,362.46","293,481,999.37","407,706,034.61","476,259,615.01","618,802,732.17","599,940,735.16","762,137,796.89","778,093,073.22","900,396,795.59","728,525,866.22","761,449,747.79","830,310,714.26","901,446,976.30","946,159,979.59","1,091,834,256.36","1,005,187,275.51","1,322,998,558.61","1,402,711,441.60","1,124,552,917.50","1,238,826,692.27","1,362,681,172.24","1,129,353,128.49"
应付票据,"52,000,000.00","60,000,000.00","20,600,000.00","80,600,000.00","39,070,000.00","23,220,000.00",,,"135,745,114.00","126,360,312.60","31,411,862.60","16,294,300.00",,,,"5,079,850.00","9,779,850.00","9,779,850.00",,,,"6,400,000.00","18,780,650.00","48,500,341.00","135,327,341.00","365,102,603.00","305,916,790.00","85,328,199.60","71,019,100.00","66,206,426.70","57,706,326.70","48,218,000.00","28,458,935.19","36,665,400.56","63,844,665.37","121,666,928.92","65,094,572.87","98,783,602.14","130,428,700.56","271,152,152.94","302,550,144.11","181,640,916.20","223,614,436.56","248,803,056.01","210,173,579.51"
应收账款,"405,866,258.83","432,747,157.16","456,150,416.08","452,394,847.51","507,823,479.16","554,974,062.73","530,884,298.42","522,913,155.47","617,957,793.96","642,313,985.24","687,232,591.14","560,274,955.38","637,603,873.46","692,734,028.78","654,203,552.38","774,677,801.48","870,693,243.69","800,412,221.23","802,630,507.23","842,823,416.29","900,055,708.36","1,141,327,734.67","1,076,480,235.43","1,134,331,637.31","1,193,517,108.11","1,248,706,369.06","1,245,928,834.02","1,318,653,342.37","1,373,466,754.35","1,427,107,771.20","1,554,279,551.68","1,593,452,295.35","1,577,044,738.15","1,551,310,084.32","1,707,504,906.37","1,958,824,277.75","1,815,531,801.73","2,037,679,625.44","2,116,056,867.76","2,147,127,619.31","1,895,527,673.88","2,013,288,161.30","2,026,263,832.59","2,179,911,355.28","2,121,158,187.06"
应付账款,"303,673,524.54","358,566,913.56","361,095,099.37","433,939,851.86","512,756,387.24","477,227,971.41","548,954,122.65","643,988,557.62","617,769,386.74","691,140,302.91","668,758,033.73","748,228,630.77","828,145,355.17","697,660,540.75","715,803,331.79","764,033,777.16","782,830,423.30","739,166,412.47","759,372,991.51","781,694,372.10","871,996,567.90","959,817,616.40","1,016,563,895.28","1,157,253,736.98","1,098,256,898.27","1,317,855,880.93","1,391,135,702.47","1,628,663,888.10","1,630,174,429.20","1,773,917,105.57","1,847,874,716.71","2,058,881,852.33","1,947,268,944.10","2,240,685,793.33","2,390,968,143.34","2,760,799,191.15","2,604,227,327.31","2,769,579,024.30","2,856,943,250.40","2,934,296,932.33","2,816,847,468.95","2,789,160,563.95","2,894,024,606.68","2,999,539,882.08","2,597,344,085.01"
预付款项,"327,553,002.28","386,322,765.86","413,669,246.10","418,658,687.54","454,831,920.47","521,639,970.29","602,389,148.05","570,474,215.56","574,728,516.35","735,026,524.57","605,921,007.75","447,506,106.02","630,118,037.31","513,531,224.68","509,625,215.57","356,925,887.07","491,151,923.23","469,705,610.70","582,111,596.15","506,512,296.46","676,269,371.40","631,695,395.27","742,665,934.09","465,800,763.60","651,250,149.11","783,924,077.18","792,574,090.11","538,550,440.96","815,757,233.31","795,294,205.70","862,242,782.17","411,275,553.20","683,588,812.75","645,430,491.37","735,669,761.83","398,843,350.85","562,962,981.73","575,630,649.78","675,662,050.66","408,726,801.90","649,668,035.25","647,218,228.25","682,532,639.40","332,801,471.58","506,381,557.74"
预收款项,"1,216,241,845.97","1,327,663,044.44","1,563,344,606.45","1,466,430,637.50","1,702,921,552.47","2,014,626,306.97","2,314,156,330.28","2,252,595,472.79","2,202,685,589.14","2,046,011,240.37","2,140,653,428.79","1,984,006,019.06","2,072,820,850.08","2,234,179,033.75","2,307,701,524.21","2,512,393,182.01","2,563,401,702.47","2,580,427,192.02","2,679,689,394.76","2,378,497,353.75","2,478,314,116.33","2,513,253,554.16","2,782,737,709.36","2,706,628,709.34","2,858,507,132.50","2,646,052,453.20","3,003,831,759.14","2,662,822,242.68","3,190,258,435.95","3,780,948,956.36","4,445,794,993.28","4,543,783,962.51","5,126,281,729.28","5,481,702,561.35","5,548,023,395.67","5,385,209,931.55","5,848,348,487.27","5,826,634,095.39","6,134,786,670.60","5,973,473,939.29","6,330,291,297.18","6,287,076,529.84","6,483,430,057.55","5,902,146,189.00","6,185,008,138.85"
