科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"147,229,123.65","103,555,733.47","117,877,927.74","197,640,537.14","200,006,188.97","74,321,761.96","114,960,826.15","146,320,046.64","179,876,394.93","193,257,642.53","443,220,882.41","344,044,714.55","431,950,288.92","254,122,512.37","236,490,256.96","378,493,878.98","335,546,550.98","335,116,808.28","191,506,781.28","468,804,515.11","129,850,589.96","248,092,164.10","240,218,529.12","368,395,034.67","621,628,310.85","398,417,566.25","394,241,437.83","614,523,832.30","535,512,334.66","452,674,304.21","377,456,833.74","1,068,885,771.84","961,043,213.10","767,811,768.23","1,080,959,533.46","1,541,247,471.83","1,283,017,911.52","1,069,878,481.10","959,013,669.99","1,117,248,080.21","1,218,527,169.17","1,178,945,430.64","1,370,284,384.34","1,847,384,083.05","1,023,848,648.25"
短期借款,"327,150,000.05","378,300,000.00","394,300,000.00","439,593,028.75","536,940,000.00","534,240,000.00","587,317,087.14","629,986,585.48","729,554,294.35","815,835,040.00","866,825,960.00","743,744,819.00","914,226,659.00","751,433,779.00","757,879,553.40","812,568,072.92","746,679,606.60","841,590,000.00","861,916,620.00","923,627,635.57","886,557,635.57","874,323,899.09","910,000,000.00","960,000,000.00","650,000,000.00","513,000,000.00","537,950,000.00","484,540,000.00","549,700,000.00","568,000,000.00","568,000,000.00","748,000,000.00","644,000,000.00","644,000,000.00","644,000,000.00","543,700,000.00","699,000,000.00","839,000,000.00","844,000,000.00","555,600,000.00","777,500,000.00","797,000,000.00","776,300,000.00","866,300,000.00","942,854,025.20"
交易性金融资产,,,,,,,,,,,,"35,808,225.00",,,,,,,,,,,,,,,,,,,,,,,,,"13,230.00","12,003,230.00","13,230.00",,,,,"61,023,363.83","39,100,000.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,219,526.50",,,"540,000.00",,,,,,,,,,,,,,,,,"28,732,500.00","28,158,000.00","26,725,152.40",,"30,322,059.00","46,791,872.00","32,604,586.92","23,385,776.56","30,330,117.00","58,294,962.20","76,304,401.85","17,594,141.13","14,124,107.13","22,533,779.40","14,250,912.00","5,566,916.00","5,296,500.00","9,796,492.00","13,148,881.80","74,018,301.80","78,537,936.33","44,837,768.12","16,604,381.09","30,385,044.00","17,100,000.00"
应付票据,"73,743,800.00","85,382,700.00","52,902,300.00","58,612,020.00","69,140,800.00","59,818,300.00","52,105,300.00","74,476,600.00","64,224,300.00","46,566,600.00","27,201,600.00","32,939,000.00","18,860,000.00","26,833,500.00","26,188,500.00","46,167,500.00","26,812,500.00","6,087,000.00","28,712,800.00","45,651,200.00","29,310,400.00","6,285,000.00",,"10,730,000.00","11,676,500.00","946,500.00","2,000,000.00","26,600,000.00","24,600,000.00","100,000,000.00","66,000,000.00","69,645,596.93","249,225,693.42","235,844,282.69","230,429,014.72","241,277,635.66","93,579,364.24","99,866,557.10","267,400,000.00","240,000,000.00","100,000,000.00","100,000,000.00","100,000,000.00","322,567,000.00","322,567,000.00"
应收账款,"149,277,424.97","235,259,058.26","206,122,932.52","217,066,629.27","244,128,339.59","224,131,544.05","212,937,348.21","241,834,576.78","266,555,827.36","288,962,908.78","357,145,961.16","336,300,122.67","356,695,156.91","382,676,404.13","373,789,120.09","407,244,937.36","366,089,933.96","463,856,376.61","466,856,566.26","339,625,871.73","352,898,731.27","490,542,391.19","498,280,392.26","447,629,567.17","502,617,121.52","508,997,688.44","543,705,720.32","508,377,806.00","548,949,379.99","608,663,496.18","609,713,908.63","499,285,738.85","552,462,506.85","609,624,670.07","595,416,888.15","478,807,456.88","546,797,573.77","651,536,353.58","619,549,340.84","528,787,175.30","575,142,752.12","669,781,962.85","683,008,874.58","533,048,991.71","639,426,736.19"
应付账款,"28,580,510.42","38,506,312.20","35,432,724.75","57,861,080.83","84,777,660.55","31,763,468.34","20,114,932.21","34,220,622.17","19,352,137.02","18,119,074.52","6,244,973.96","45,181,808.67","23,197,053.56","25,012,141.64","15,690,610.07","60,910,093.14","44,200,310.54","36,118,389.08","20,530,955.24","34,205,112.44","8,474,896.54","12,161,157.05","17,226,626.66","54,100,457.16","27,183,087.18","25,843,438.70","15,618,403.98","28,426,031.46","13,920,531.59","21,184,328.79","22,461,370.91","24,582,295.32","23,862,862.22","26,275,924.88","36,396,113.49","17,177,088.15","11,476,539.63","14,091,679.09","15,943,931.27","25,157,219.65","26,189,011.19","29,163,766.91","31,316,655.17","26,414,036.87","12,092,339.36"
预付款项,"11,200,000.00","28,847,494.50","66,174,708.45","142,641,109.05","162,957,848.99","112,449,449.48","144,468,228.09","175,068,628.77","182,445,008.26","171,357,325.32","191,564,564.76","304,962,881.89","306,331,790.48","277,905,149.42","281,596,432.83","375,122,216.10","340,098,814.90","335,908,904.21","352,452,551.21","216,948,597.29","269,747,897.65","261,717,897.65","271,906,717.65","146,762,768.63","160,393,824.29","185,008,529.79","198,708,529.79","85,464,213.28","105,832,527.16","107,078,857.64","107,342,055.16","97,942,173.68","135,047,357.94","135,047,357.94","199,719,594.33","60,540,120.50","80,468,557.63","141,631,778.62","116,433,779.01","118,718,095.99","140,432,596.55","175,435,025.20","243,266,511.16","156,398,842.79","187,100,824.48"
预收款项,"18,356,407.30","17,606,267.30","17,137,465.20","74,514,063.94","77,046,656.23","60,061,574.73","61,078,574.73","60,292,399.13","20,592,409.59","13,592,409.59","20,592,409.59","50,249,899.78","15,901,275.20","22,525,040.49","23,001,275.20","74,963,511.18","64,548,149.62","64,548,149.62","54,568,149.57","63,603,624.20","31,373,257.08","33,273,957.08","33,373,269.08","56,352,584.48","42,939,920.73","38,941,154.73","40,441,154.73","52,227,921.83","45,602,492.08","27,272,492.08","33,612,851.18","23,351,469.84","26,122,492.08","26,122,492.08","29,243,600.50","20,218,349.91","22,879,738.05","15,698,495.09","13,317,153.10","48,953,461.64","23,708,048.40","24,939,841.96","26,660,992.70","30,359,430.89","12,043,998.38"
