科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"858,559,697.68","668,491,881.46","598,774,960.61","530,425,647.88","631,154,241.41","520,699,538.55","590,488,149.52","683,644,450.43","590,258,370.72","577,777,620.47","563,884,931.31","403,140,718.84","479,867,116.28","473,593,480.80","522,469,777.61","910,960,099.57","957,148,005.98","879,672,214.73","859,642,297.49","939,681,800.09","849,583,591.06","1,268,884,490.68","626,613,230.34","1,212,417,714.71","670,508,912.68","618,451,808.40","400,973,413.38","525,653,871.53","412,814,794.55","573,844,167.83","471,768,858.85","603,088,248.05","455,247,753.45","615,907,001.69","435,215,912.49","702,328,473.35","748,949,688.76","485,337,105.89","396,213,701.95","553,060,433.50","564,458,467.96","400,196,797.34","344,383,780.21","442,999,761.09","432,937,885.55","457,343,649.22","312,908,821.80","305,115,286.72","302,629,656.07"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,"7,942,444.51","4,669,505.94","6,297,805.03","3,672,421.20","2,655,806.34","1,543,015.21","1,224,483.92","1,087,970.51","1,563,699.06","2,051,837.92","1,902,914.20","2,448,967.84","2,664,079.88","1,993,923.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"60,845,051.48","85,245,798.96","106,976,361.45","108,235,340.29","128,219,688.53","153,270,862.16","176,169,907.57","414,362,116.33","433,640,185.29","452,126,127.48","477,601,972.68","493,082,634.97","511,396,629.97","528,377,469.77","548,042,178.20","227,204,904.59","230,175,336.17","228,823,290.71","229,304,659.54","225,496,663.32","16,760,391.30","20,197,720.18","18,409,645.25","3,929,824.04","15,663,985.32","16,676,681.67","16,817,311.75","10,121,638.48","10,834,410.91","9,296,829.65","36,476,316.34","31,606,626.89","22,264,138.62","23,693,849.43","22,072,266.48","16,995,905.22","18,306,285.43","11,979,014.61","12,164,232.53","8,168,181.53","10,050,128.79","9,627,457.13","48,885,190.05","20,225,305.38","20,882,755.99","14,103,711.37","13,886,713.59","11,714,543.05","10,299,227.43"
应付账款,"25,997,164.08","23,829,345.30","23,990,985.86","12,682,952.90","12,035,699.06","12,794,140.52","12,472,985.56","13,545,329.21","16,246,689.79","67,369,995.97","74,960,794.07","59,291,846.10","47,453,104.39","73,796,675.62","65,633,390.21","138,501,961.50","113,837,080.04","108,884,727.15","108,694,978.20","109,421,600.24","67,517,098.42","72,674,427.98","79,186,650.90","80,793,702.08","85,225,280.19","109,568,526.88","127,526,975.96","138,531,565.63","142,280,514.14","150,627,366.24","155,961,262.69","178,624,561.19","139,705,294.71","137,712,481.72","136,511,677.56","215,335,119.96","174,370,457.83","170,045,588.00","153,712,982.00","180,271,244.94","149,313,916.41","147,574,230.50","137,481,631.72","135,854,304.88","132,125,898.98","131,936,133.20",,"127,003,430.65",
预付款项,"26,569,150.18","28,121,414.46","9,484,749.80","10,008,130.95","28,342,326.41","27,239,188.64","29,077,809.18","28,172,349.90","21,508,899.43","20,609,061.34","16,216,060.63","7,360,002.54","4,494,239.59","3,143,904.83","2,605,138.28","1,461,620.04","65,365,288.60","66,137,471.08","66,092,445.40","64,312,890.27","74,321,717.18","74,689,005.47","100,769,606.84","147,033,644.98","139,503,475.72","137,819,734.25","143,483,667.00","141,544,200.58","138,966,307.46","139,796,635.07","157,506,264.53","130,987,078.75","135,164,938.85","135,911,886.62","137,742,004.15","45,299,307.90","45,338,265.33","45,117,867.65","45,647,467.69","1,084,557.62","1,074,899.20","1,436,964.23","1,932,831.77","1,078,609.60","1,152,800.95","1,038,546.02","1,614,900.05","254,410.89","1,859,587.00"
预收款项,"15,215,926.74","50,399,834.17","18,689,588.81","52,795,721.49","75,547,133.94","76,620,239.49","71,600,052.07","28,718,303.22","30,935,063.22","28,666,624.85","99,916,453.06","31,655,242.52","214,181,439.77","279,541,986.62","372,073,188.51","105,397,060.69","85,074,207.69","51,313,414.53","49,659,858.28","25,850,492.81","20,452,001.42","18,233,714.72","18,285,322.45","27,407,631.89","33,812,139.75","18,916,719.42","17,111,999.93","52,341,831.68","88,864,033.29","149,105,146.17","136,939,932.81","136,399,029.09","147,926,524.89","163,443,343.27","160,894,532.40","167,454,333.33","182,712,737.04","185,150,958.38","197,514,437.65","113,422,032.82","188,172,590.03","100,886,487.03","87,155,609.70","57,314,905.84","141,430,419.14","142,121,180.48","96,325,993.99","52,975,635.02","23,570,240.45"
其他应收款,"17,792,083.36","15,671,794.56","16,335,679.37","84,126,963.20","35,955,630.09","67,653,313.45","126,196,862.72","185,426,467.88","199,731,838.61","197,142,759.06","201,768,758.26","171,182,047.11","205,001,071.35","206,258,512.92","185,168,307.69","174,103,091.23","175,373,328.10","170,868,772.06","177,635,516.72","167,232,395.11","18,717,146.61","72,726,275.92","23,435,103.69","25,833,996.40","27,563,891.60","46,472,756.32","27,732,119.28","27,998,570.31","29,737,143.00","30,474,098.49","24,016,471.75","26,300,562.97","34,583,664.05","25,962,340.91","25,780,217.60","17,759,143.38","19,613,753.68","19,590,506.00","17,484,038.19","18,577,162.15","17,740,549.84","14,161,466.81","13,035,527.49","15,322,258.87","15,111,477.41","8,875,964.09","13,139,804.30","10,335,537.31","9,029,570.41"
应付职工薪酬,"5,044,099.57","5,215,266.12","5,203,371.67","11,575,481.73","7,176,261.18","7,541,743.97","7,829,986.46","15,546,347.76","9,198,071.32","8,126,727.89","8,040,498.58","17,296,071.59","8,645,805.08","7,461,605.83","7,697,893.38","24,591,001.81","12,167,295.22","10,540,908.76","10,722,123.74","26,424,431.51","12,317,214.29","10,535,071.57","13,481,307.26","31,624,120.13","15,606,076.86","13,920,128.22","13,310,187.22","27,388,349.83","10,253,985.96","10,001,599.04","9,754,290.87","27,647,809.54","16,312,930.08","16,686,957.89","15,306,122.74","14,717,838.99","10,444,137.66","10,362,461.52","10,316,637.30","26,994,666.12","16,960,491.25","17,323,544.88","16,374,088.42","32,628,002.36","17,325,745.12","16,628,286.11","16,463,667.14","32,535,349.50","18,139,611.84"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-28,828,308.18","-25,462,880.15","-24,176,619.88","-13,217,784.40","-13,549,956.16","-13,595,461.07","-12,167,568.36","79,214.70","150,346.89","2,899,885.08","1,426,023.92","8,935,472.08","1,368,557.54","-9,820,762.15","-16,208,740.65","66,594,948.23","128,941,277.94","101,611,119.41","92,777,655.57","124,372,309.30","129,308,089.91","115,337,320.42","120,231,704.37","118,533,895.73","94,772,037.47","98,272,685.94","75,048,499.81","139,004,996.07","102,772,204.19","38,700,663.78","45,024,326.19","43,154,859.25","21,116,864.96","7,337,739.61","11,874,467.28","15,546,879.61","16,102,810.35","10,732,442.05","14,062,387.47","16,599,716.73","22,494,511.38","32,793,796.31","26,740,409.58","26,482,648.53","24,608,851.88","51,748,062.85","52,193,340.23","65,270,652.01","71,556,447.93"
应收利息,"3,163,068.55",,,"4,503,750.00","4,503,750.00","10,710,199.32","6,149,530.14","3,466,863.52","6,451,358.52","9,525,384.02","5,710,246.50","4,918,390.50","4,812,443.11","5,683,855.52","5,123,721.16","6,651,282.17","7,101,794.40","6,993,625.31","4,882,017.12","6,348,107.11","5,711,897.77","1,423,333.33","1,440,833.33","1,197,123.29","2,284,479.50","1,316,414.22","1,299,775.22","1,232,739.67","1,038,061.50","1,175,306.50","900,066.00","814,707.21","786,982.13","749,522.00","757,524.38","770,898.34","625,547.11","638,374.83","1,040,576.80","1,949,020.01","2,913,845.35","3,680,328.31","2,743,839.27","3,822,421.72","3,526,289.77","2,802,979.55",,"2,147,000.00","757,660.12"
应付利息,"1,933,123.19","2,138,688.35","2,028,465.37","2,136,260.11","2,136,260.11","2,322,142.94","2,415,359.06","2,573,707.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,"1,757,010.06","1,757,010.06",,,,,,,,,,"1,507,010.06","1,507,010.06","457,010.06","457,010.06","1,914,152.91","1,914,152.91","25,914,152.91","25,914,152.91","32,765,206.94","32,765,206.94","32,765,206.94","32,765,206.94","37,389,509.98","30,352,034.55","30,352,034.55","30,352,034.55","39,685,379.55","30,352,034.55","30,352,034.55","30,352,034.55","28,526,789.55","40,477,830.56","32,477,830.56","24,308,830.56","31,081,768.75","31,081,768.75","10,942,367.14","212,632.94","1,012,632.94","1,012,632.94","1,012,632.94","1,012,632.94","1,012,632.94","1,012,632.94","2,962,500.00",,,
应付股利,"10,358,420.72","10,358,420.72",,,,,,,,,,"8,558,420.72","8,558,420.72","8,558,420.72","8,558,420.72","8,558,420.72","7,958,420.72","26,805,548.96","26,796,122.77","10,936,122.77","10,936,122.77","10,936,122.77","10,436,122.77","10,436,122.77","10,215,069.89","10,177,504.21","10,177,504.21","10,177,504.21","10,177,504.21","59,556,309.85","23,691,678.38","11,237,830.93","10,485,220.55","10,422,611.19","10,422,611.19","10,422,611.19","10,422,611.19","10,422,611.19","10,422,611.19","10,392,089.14","10,392,089.14","10,392,089.14","10,392,089.14","10,392,089.14","10,392,089.14","59,833,504.14",,"11,058,065.06","11,058,065.06"
存货,"163,234,440.15","143,494,146.18","140,415,518.47","162,565,870.63","192,437,022.51","209,969,305.85","156,268,314.42","174,826,204.19","200,672,690.02","246,358,381.52","306,472,471.68","654,399,036.21","701,773,753.69","798,726,388.88","851,290,194.23","732,411,881.45","664,700,173.70","655,408,222.76","662,365,176.12","648,833,139.19","626,629,114.41","639,547,377.86","653,402,977.03","668,882,399.46","678,968,488.92","711,421,107.26","791,391,457.24","810,447,727.50","851,707,162.56","881,926,837.25","867,800,601.93","888,680,286.34","931,862,337.96","933,741,065.37","943,628,264.74","822,555,899.54","847,821,968.38","853,952,652.29","860,664,457.04","771,723,112.16","663,419,608.36","587,162,261.34","572,124,744.77","510,428,147.99","476,627,185.10","434,941,182.59","405,939,151.93","384,128,546.88","368,686,032.40"
其他应付款,"141,431,349.20","173,635,802.84","145,776,092.71","148,977,839.42","137,055,926.33","142,982,932.50","138,265,406.86","171,056,729.53","154,066,398.07","145,174,715.97","147,640,946.71","150,345,778.30","153,642,229.05","164,459,233.23","151,095,116.28","177,704,190.35","121,515,917.09","131,575,474.14","143,334,846.11","169,661,398.09","133,765,791.72","132,276,833.90","109,860,989.16","105,049,212.60","89,516,456.47","78,828,637.72","74,324,415.83","97,243,433.46","82,901,933.00","84,287,314.79","99,340,972.31","113,501,033.60","121,459,284.27","108,339,364.98","114,218,798.41","111,727,368.82","108,806,868.65","110,386,838.02","116,174,919.36","132,356,968.17","129,154,929.47","136,301,863.82","140,938,475.71","192,027,588.06","206,232,657.51","156,094,329.01","154,695,443.62","163,997,910.19","157,395,233.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"820,374.46","772,749.49","406,818.48","800,799.47","800,799.47","1,208,774.21","1,205,549.21","1,891,248.76",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,"1,757,010.06","1,257,010.06","1,257,010.06","1,257,010.06","1,257,010.06","757,010.06","457,010.06","457,010.06","457,010.06","1,687,892.36","2,130,188.06","2,451,753.87","5,851,070.79",,,,,,,,"669,141,950.47","113,273,972.60","337,563,530.14","367,542,167.67","517,718,788.58","556,615,361.64","646,049,157.56","494,929,913.70","587,485,664.10","479,193,564.79","560,833,411.28","427,637,841.53","645,241,117.62","395,449,989.53","314,681,759.49","618,377,993.49","741,378,567.17","680,827,115.66","878,303,275.97","1,099,732,866.14","1,135,715,744.74","1,186,566,415.40","1,353,269,778.54","1,411,441,758.92","1,522,358,978.21","1,567,238,550.00","1,570,536,167.15"
其他流动负债,,,"10,358,420.72","10,358,420.72","10,358,420.72","9,758,420.72","9,758,420.72","9,758,420.72","9,158,420.72","9,158,420.72","8,558,420.72",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
