科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"2,466,516.50","2,974,737.42","1,762,136.33","2,137,023.48","5,747,660.16","3,298,475.36","4,998,684.10","4,943,911.63","6,067,456.35","3,085,665.14","5,133,912.63","17,168,716.76","16,218,567.33","10,405,006.29","18,244,568.29","18,806,132.72","21,764,909.41","14,683,979.57","16,028,813.62","19,086,697.77","21,131,556.05","13,722,013.70","16,079,675.94","26,897,317.66","19,446,884.53","13,790,131.14","17,545,004.09","17,339,571.37","24,835,947.32","22,984,541.95","32,823,170.59","26,933,937.80","25,115,905.55","19,884,046.38","28,414,808.69"
应付职工薪酬,"4,469,436.93","6,298,564.21","8,559,285.17","4,183,634.81","4,080,343.60","12,228,829.60","5,475,736.64","5,904,281.95","6,696,685.77","17,843,407.92","7,812,206.46","7,127,535.57","7,053,448.30","21,684,023.67","9,963,788.67","11,143,533.20","11,730,246.41","32,684,241.98","14,076,124.49","12,979,870.65","12,328,944.07","28,440,303.27","12,640,598.35","12,973,629.09","13,832,294.35","36,851,600.94","16,741,054.38","14,776,917.35","15,640,297.53","38,351,712.45","22,655,275.03","18,922,562.42","19,181,798.26","50,715,664.52","17,587,821.27"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,999,388.75","9,914,572.66","7,662,754.01","3,261,895.42","1,090,009.87","12,470,910.86","6,250,068.90","2,597,495.76","2,532,550.99","10,740,979.16","1,529,431.28","4,628,802.78","5,757,490.02","16,252,659.97","12,407,373.16","7,746,224.96","14,314,137.31","32,123,384.06","14,371,640.57","16,098,552.25","13,772,679.08","22,141,346.68","10,432,201.70","17,345,437.85","26,087,484.55","38,284,896.66","28,312,323.52","29,529,260.35","28,965,465.92","36,791,548.61","17,092,348.00","44,786,569.10","28,026,847.63","80,617,947.47","30,671,067.79"
应收利息,,,,,,,"4,825,852.78","8,258,673.20","12,024,375.00","229,055.56","2,749,333.33","2,136,833.33","4,777,343.04","117,005.88",,,,,,,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,"43,537.50","43,537.50","43,537.50","43,537.50","503,975.00","503,975.00","300,333.00","300,333.00","964,227.00","964,227.00","440,071.35","440,071.35","963,076.35","938,327.55",,,,,,
存货,"64,988,108.62","37,750,750.29","54,078,137.81","66,282,425.90","93,439,166.39","83,435,624.83","106,640,814.13","124,651,414.40","143,064,583.30","122,408,080.70","121,587,357.44","149,915,269.05","157,061,321.19","169,422,429.50","172,979,501.55","206,054,564.00","300,868,111.79","264,016,009.09","280,605,044.12","263,760,249.79","314,546,436.12","268,475,614.86","280,598,967.91","234,720,577.90","288,585,825.29","291,262,137.06","290,917,845.86","296,406,580.95","318,350,988.74","331,526,352.26","401,291,110.22","395,861,220.60","569,701,912.12","428,433,943.68","640,172,634.52"
其他应付款,"10,620,809.51","3,135,090.23","3,541,257.71","3,707,273.42","2,425,778.34","7,188,662.35","5,131,702.88","3,665,960.17","2,878,094.90","7,001,851.95","2,326,444.37","6,098,917.04","5,829,724.17","16,934,393.44","9,796,899.99","10,195,562.90","38,824,518.30","44,425,305.86","21,397,410.02","21,676,069.06","14,882,448.13","21,176,300.33","19,596,497.84","14,677,250.98","14,089,489.76","35,145,832.79","21,027,244.15","24,664,231.87","16,593,715.11","24,560,404.30","18,309,933.22","27,227,843.76","101,767,127.42","118,299,429.36","92,882,449.69"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,"1,246,492.07","715,686.58","3,994,350.16","9,864,190.09","11,630,428.28","7,834,602.79","11,269,430.18","29,045,807.78","27,538,766.93","14,015,524.85","3,448,120.77","10,828,664.49","15,522,229.61","6,979,659.73","7,615,745.51","438,038,876.52","386,639,931.05","419,886,566.92","380,227,950.55","313,148,900.78","310,796,736.58","566,068,616.82","545,242,712.35","479,622,396.73","562,861,893.92","712,572,283.12","405,765,786.17","467,517,617.20","511,292,287.40","557,047,547.54","447,087,171.23","324,576,024.65","166,304,745.24","636,187,742.75","229,558,964.78"
其他流动负债,,,,,,,,,,,,,,,,,,"1,465,688.78","1,200,304.00","903,017.38","604,980.06",,,,,,,,,,,,,,
流动资产合计,"179,955,235.65","201,160,281.46","292,055,479.99","276,127,466.13","310,589,834.08","1,269,791,750.65","1,210,252,025.96","1,183,185,117.69","1,167,500,357.72","1,212,430,176.95","1,144,050,919.58","1,105,504,218.91","1,115,941,673.58","1,244,259,219.67","1,173,712,245.82","1,192,440,543.86","1,358,729,028.40","1,540,751,007.76","1,408,773,480.47","1,355,499,042.23","1,470,831,619.55","1,668,228,132.64","1,624,465,813.35","1,550,061,982.28","1,720,600,757.50","1,930,083,081.41","1,797,482,898.15","1,733,326,846.12","1,945,697,309.81","2,165,881,820.37","2,200,168,838.95","2,240,053,254.04","2,621,526,875.72","2,992,169,295.08","2,712,090,294.34"
流动负债合计,"176,413,490.44","187,659,011.14","257,809,086.42","203,981,176.78","223,218,544.61","284,883,067.96","227,707,050.32","236,502,608.93","219,009,540.91","253,533,922.43","176,545,475.77","174,264,650.50","204,826,750.25","327,187,486.59","261,408,280.46","303,400,091.10","449,265,119.46","585,078,965.62","416,782,490.12","403,508,605.69","487,396,276.88","563,868,777.36","471,600,896.04","395,052,822.08","508,337,583.69","720,276,288.42","590,272,682.62","536,265,774.22","552,739,034.92","672,257,100.83","645,984,406.86","724,317,704.52","1,062,869,928.98","1,349,929,978.27","1,075,912,217.41"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00","51,800,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,"60,000,000.00","60,000,000.00",,,,"6,000,000.00","5,590,905.13","57,217,084.87","57,136,622.50","57,071,867.35","5,229,485.59","5,184,876.61","5,143,786.85","5,831,389.38","5,626,630.17","38,949,441.64"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00","105,000,000.00"
投资性房地产,"5,903,402.22","5,572,533.06","5,241,663.90","5,076,229.32","4,993,512.03",,,,,,,,,,,,,"2,073,499.87","2,036,357.71","9,817,500.75","9,629,902.35","9,442,303.95","18,163,740.72","17,808,639.81","17,453,538.90","17,098,438.02","16,743,337.11","16,388,236.20","16,033,135.29","20,205,722.89","21,914,970.36","94,836,564.45","100,352,299.72","89,709,208.30","93,394,662.33"
预计负债,"1,616,211.84","2,328,099.83","3,260,900.00","3,384,800.00","3,384,800.00","4,212,500.00","4,466,700.00","4,633,372.69","4,861,722.69","5,613,757.11","6,312,457.11","5,791,940.81","6,074,850.85","6,835,893.44","7,335,593.44","6,776,843.44","7,499,343.44","8,397,793.44","8,397,793.44","8,811,493.44","8,811,493.44","10,376,393.44","10,376,393.44","10,395,693.44","10,395,693.44","12,200,700.00","12,200,700.00","12,561,100.00","12,561,100.00","14,205,500.00","14,205,500.00","15,481,700.00","15,481,700.00","19,171,400.00","19,171,400.00"
固定资产,"52,077,862.36","51,835,712.70","132,477,309.95","133,470,058.20","135,024,030.26","146,052,927.16","151,616,729.41","150,821,748.80","154,200,509.62","156,494,172.14","157,858,344.19","156,418,319.31","153,713,028.19","154,768,431.73","156,090,128.33","155,181,927.20","427,897,564.19","437,048,362.20","434,001,770.41","425,112,148.28","431,119,712.85","431,979,560.87","418,951,810.01","417,673,010.82","412,356,209.01","423,013,112.63","430,245,318.62","429,046,422.05","427,688,807.05","426,824,459.23","423,643,959.08","428,234,544.53","427,502,855.68","510,233,803.74","512,157,802.49"
递延所得税负债,"26,890.34",,,,,,,,,"17,518.21",,,,"8,790.00",,"8,685.00","91,830.00","175,530.00",,,,,,,,,,"10,327.81","9,733.46",,,,,,
在建工程,,"25,739,377.72","1,167,504.05","1,178,600.00","1,535,843.54","6,672,565.15","34,770,647.81","53,655,221.80","73,459,818.70","88,582,990.46","103,875,593.16","127,261,901.53","171,468,391.15","195,927,399.93","218,973,520.02","237,576,511.10","6,511,405.99","1,895,397.00","2,125,861.00","1,134,137.87","205,744.10",,,,,,,,,,"842,227.40","29,494,748.65","35,458,321.51","42,233,645.41","50,668,649.57"
其他非流动负债,,"3,000,000.00","2,584,351.20","2,368,091.36","2,368,091.36","2,134,441.52","2,134,441.52","1,900,791.68","1,900,791.68","1,667,141.84","4,667,141.84","9,433,492.00","9,316,667.08","10,345,528.19","10,840,691.45","10,447,907.82","15,132,314.46","14,436,631.78","19,208,126.22","20,995,966.01","20,979,309.05","18,907,424.80",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"1,643,102.18","5,328,099.83","5,845,251.20","5,752,891.36","5,752,891.36","6,346,941.52","6,601,141.52","6,534,164.37","6,762,514.37","7,298,417.16","10,979,598.95","15,225,432.81","15,391,517.93","17,190,211.63","18,176,284.89","17,233,436.26","22,723,487.90","23,009,955.22","27,605,919.66","29,807,459.45","29,790,802.49","29,283,818.24","34,555,859.89","33,838,525.00","36,199,487.77","38,176,648.14","37,415,841.06","40,893,696.47","47,984,835.91","152,924,121.04","174,132,433.33","183,778,636.97","182,623,836.21","197,268,662.12","195,524,422.84"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"178,056,592.62","192,987,110.97","263,654,337.62","209,734,068.14","228,971,435.97","291,230,009.48","234,308,191.84","243,036,773.30","225,772,055.28","260,832,339.59","187,525,074.72","189,490,083.31","220,218,268.18","344,377,698.22","279,584,565.35","320,633,527.36","471,988,607.36","608,088,920.84","444,388,409.78","433,316,065.14","517,187,079.37","593,152,595.60","506,156,755.93","428,891,347.08","544,537,071.46","758,452,936.56","627,688,523.68","577,159,470.69","600,723,870.83","825,181,221.87","820,116,840.19","908,096,341.49","1,245,493,765.19","1,547,198,640.39","1,271,436,640.25"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"80,000,000.00","80,000,000.00","86,000,000.00","86,000,000.00","86,000,000.00","115,000,000.00","115,000,000.00","115,000,000.00","115,000,000.00","115,000,000.00","115,000,000.00","207,000,000.00","207,000,000.00","207,000,000.00","207,000,000.00","207,000,000.00","212,305,000.00","212,305,000.00","212,305,000.00","297,227,000.00","297,176,600.00","297,176,600.00","297,176,600.00","297,176,600.00","296,934,680.00","296,934,680.00","296,934,680.00","445,402,020.00","445,321,380.00","445,321,380.00","445,321,380.00","578,917,794.00","589,078,794.00","589,078,794.00","589,078,794.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"8,628,338.15","8,628,338.15","16,428,338.15","16,428,338.15","16,428,338.15","871,056,524.06","871,056,524.06","871,056,524.06","870,906,959.36","870,906,959.36","870,906,959.36","778,906,959.36","778,906,959.36","778,906,959.36","778,906,959.36","778,906,959.36","799,458,529.36","803,124,424.36","806,230,798.36","724,415,172.36","727,396,482.36","730,506,456.36","731,706,456.36","732,906,456.36","733,506,149.16","734,757,738.76","735,322,538.76","587,419,999.76","587,903,025.96","587,903,025.96","587,903,025.96","454,306,611.96","509,298,347.07","530,765,312.76","534,557,737.77"
无形资产,"46,556,681.23","48,689,339.57","47,734,069.66","47,319,276.88","47,025,117.55","46,948,454.76","46,630,638.50","46,486,968.97","47,103,654.28","46,810,260.89","46,474,863.54","46,239,407.73","46,182,357.36","50,129,989.68","49,679,797.49","49,497,420.00","49,043,195.58","49,042,303.04","49,095,635.64","49,165,060.81","48,672,479.77","48,258,120.32","47,788,286.70","47,512,707.55","47,023,792.30","46,541,378.14","46,067,503.86","45,626,217.66","45,655,044.24","45,195,154.69","48,782,139.99","48,315,119.89","49,870,120.67","50,327,811.28","49,680,156.37"
盈余公积,"1,473,215.43","4,848,035.70","8,486,891.96","8,486,891.96","8,486,891.96","16,132,966.80","16,132,966.80","16,132,966.80","16,132,966.80","21,621,925.91","21,621,925.91","21,621,925.91","21,621,925.91","28,154,570.56","28,154,570.56","28,154,570.56","28,154,570.56","41,562,266.84","41,562,266.84","41,562,266.84","41,562,266.84","53,234,705.49","53,234,705.49","53,234,705.49","53,234,705.49","76,460,837.71","76,460,837.71","76,460,837.71","76,460,837.71","100,211,559.03","100,211,559.03","100,211,559.03","100,211,559.03","123,140,905.38","123,140,905.38"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,"6,843,146.85","6,843,146.85","6,320,141.85",,,,,"74,937,375.00","74,937,375.00","74,937,375.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"481,726.20","481,726.20","481,726.20","481,726.20","481,726.20","481,726.20","481,726.20","481,726.20","481,726.20","481,726.20"
未分配利润,"16,915,471.06","47,454,540.73","105,255,061.74","141,302,103.89","158,411,235.35","176,767,316.94","196,293,938.56","180,019,032.69","197,994,741.04","220,917,787.83","242,144,672.16","226,127,069.96","246,389,330.52","271,455,164.42","289,747,887.58","283,825,662.10","314,906,313.93","353,680,362.25","378,116,353.47","393,558,846.63","425,467,287.06","473,335,883.70","506,236,336.93","508,697,379.43","568,002,097.79","638,949,186.83","687,791,449.60","678,445,945.10","749,622,770.97","836,823,247.79","887,647,070.92","896,488,363.32","994,250,392.51","1,096,269,026.76","1,138,627,887.61"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,"2,381,945.00","2,177,780.00","3,561,588.00","3,223,098.15","2,813,096.15","3,053,406.15","2,666,772.15","2,293,632.34","1,893,504.15","1,506,870.15","1,832,196.13","1,687,146.44","929,484.13","732,564.13"
少数股东权益,,,,"2,854,048.05","2,495,879.41","2,016,782.62","13,348,553.51","12,990,675.59","21,009,639.95","20,664,029.78","19,617,363.78","19,381,268.75","19,420,365.47","20,760,586.18","19,950,014.89","22,508,760.01","23,562,535.89","23,789,358.56","23,170,974.66","23,300,330.65","23,646,080.61","22,588,502.21","26,765,132.47","26,055,078.10","23,852,134.04","26,072,407.03","26,586,137.51","23,539,250.22","129,351,032.98","26,301,479.80","25,997,519.48","24,998,228.89","4,091,647.46","4,669,541.20","4,836,270.29"
递延所得税资产,"580,435.80","920,781.04","1,148,601.92","1,633,819.66","1,625,443.38","2,737,902.18","2,870,133.09","4,086,915.18","4,552,022.11","5,625,442.03","4,556,275.46","7,103,459.81","6,252,896.12","5,589,071.97","4,897,813.48","6,338,260.16","8,199,099.93","11,731,577.04","9,726,232.38","12,648,911.45","11,952,579.87","9,666,780.42","9,703,413.12","10,317,120.95","13,363,915.15","15,899,412.52","15,849,574.38","15,723,854.81","15,626,862.17","16,671,137.50","19,508,607.53","22,224,321.58","22,987,673.65","37,084,175.67","38,993,398.03"
外币报表折算价差,,,,,,,,,,,,,"1,496.96","19,134.24","9,507.40","5,182.93","4,736.99","-8,185.94","-14,465.50","-2,880.23","-23,757.75",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,"83,228,802.38","76,774,278.38","81,699,654.55","78,843,097.30","87,571,956.26","93,430,180.17","40,647,124.28","50,032,957.44","35,624,433.04","37,815,347.62"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"105,118,381.61","132,757,744.09","187,769,149.48","188,677,984.06","190,203,946.76","202,411,849.25","235,888,148.81","255,050,854.75","279,316,004.71","297,512,865.52","312,765,076.35","337,023,088.38","377,616,672.82","406,414,893.31","429,641,259.32","448,594,118.46","491,651,265.69","501,791,139.15","496,985,857.14","557,877,759.16","561,580,418.94","501,728,710.56","496,785,030.55","496,873,067.13","499,420,553.51","594,666,871.17","646,432,229.57","648,769,506.12","643,694,171.94","655,873,146.51","667,095,557.49","723,010,132.56","746,004,490.69","824,050,917.94","874,673,748.38"
所有者权益(或股东权益)合计,"107,017,024.64","140,930,914.58","216,170,291.85","255,071,382.05","271,822,344.87","1,180,973,590.42","1,211,831,982.93","1,195,199,199.14","1,221,044,307.15","1,249,110,702.88","1,269,290,921.21","1,253,037,223.98","1,273,340,078.22","1,306,296,414.76","1,323,768,939.79","1,320,401,134.96","1,378,391,686.73","1,434,453,226.07","1,461,370,927.83","1,480,060,736.25","1,515,224,959.12","1,576,804,247.60","1,615,094,087.97","1,618,043,702.33","1,675,484,239.55","1,766,297,016.02","1,816,226,604.04","1,804,936,881.55","1,988,667,610.92","1,996,573,745.01","2,047,147,556.25","2,054,967,045.11","2,122,037,601.22","2,269,021,572.63","2,315,327,402.47"
资产总计,"285,073,617.26","333,918,025.55","479,824,629.47","464,805,450.19","500,793,780.84","1,472,203,599.90","1,446,140,174.77","1,438,235,972.44","1,446,816,362.43","1,509,943,042.47","1,456,815,995.93","1,442,527,307.29","1,493,558,346.40","1,650,674,112.98","1,603,353,505.14","1,641,034,662.32","1,850,380,294.09","2,042,542,146.91","1,905,759,337.61","1,913,376,801.39","2,032,412,038.49","2,169,956,843.20","2,121,250,843.90","2,046,935,049.41","2,220,021,311.01","2,524,749,952.58","2,443,915,127.72","2,382,096,352.24","2,589,391,481.75","2,821,754,966.88","2,867,264,396.44","2,963,063,386.60","3,367,531,366.41","3,816,220,213.02","3,586,764,042.72"
负债和所有者(或股东权益)合计,"285,073,617.26","333,918,025.55","479,824,629.47","464,805,450.19","500,793,780.84","1,472,203,599.90","1,446,140,174.77","1,438,235,972.44","1,446,816,362.43","1,509,943,042.47","1,456,815,995.93","1,442,527,307.29","1,493,558,346.40","1,650,674,112.98","1,603,353,505.14","1,641,034,662.32","1,850,380,294.09","2,042,542,146.91","1,905,759,337.61","1,913,376,801.39","2,032,412,038.49","2,169,956,843.20","2,121,250,843.90","2,046,935,049.41","2,220,021,311.01","2,524,749,952.58","2,443,915,127.72","2,382,096,352.24","2,589,391,481.75","2,821,754,966.88","2,867,264,396.44","2,963,063,386.60","3,367,531,366.41","3,816,220,213.02","3,586,764,042.72"
