科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"363,739,227.94","715,667,476.95","1,037,358,764.67","1,422,541,157.00","376,425,862.37","704,303,971.22","1,064,614,169.83","1,395,568,848.20","297,232,848.16","636,153,763.48","917,816,592.55","1,326,065,260.78","311,849,209.48","677,970,741.45","1,043,674,259.54","1,520,145,164.91","403,080,377.89","876,067,960.91","1,325,723,270.14","1,836,698,185.26","450,550,485.20","972,925,429.02","1,432,691,964.83","1,916,951,463.26","484,656,993.80","1,057,167,068.76","1,548,573,912.81","2,010,979,459.54","503,092,325.39","1,142,765,349.16","1,580,054,629.86","2,058,002,797.83","465,222,475.41","1,042,720,359.57","1,425,705,670.33","1,805,151,541.76","377,406,923.34","906,885,680.65","1,364,446,786.78","1,816,085,979.48","384,306,239.33","927,793,002.71","1,412,725,385.78","1,904,348,967.99","358,325,894.11"
二、营业利润,"11,718,099.04","37,011,315.65","47,903,311.85","50,706,887.40","17,423,675.53","33,187,253.40","34,331,534.47","3,384,310.43","700,206.20","8,070,972.38","8,547,865.68","-2,808,998.90","5,239,482.95","15,604,000.66","21,806,341.87","25,114,831.39","2,470,259.78","10,690,742.28","20,307,382.34","28,559,673.09","8,789,941.93","26,245,490.45","39,352,424.51","34,758,351.29","14,418,785.67","36,451,980.85","53,725,229.66","47,443,871.94","22,503,622.97","46,873,430.93","55,781,759.39","29,201,669.99","18,160,586.77","24,018,253.79","22,281,227.61","10,281,457.49","4,797,660.47","8,262,946.91","13,142,239.48","3,513,945.43","4,036,735.68","4,415,016.57","7,551,247.40","30,561,164.48","4,208,113.05"
减:营业成本,"311,977,814.93","577,728,592.05","849,402,033.85","1,157,778,472.45","310,132,572.96","570,491,042.24","885,505,762.63","1,152,684,899.28","244,995,672.92","509,788,162.80","726,512,234.82","1,015,501,289.18","242,832,391.36","513,312,395.93","797,610,166.99","1,154,210,741.62","322,663,694.77","695,306,778.49","1,044,820,772.96","1,426,702,132.55","350,451,101.56","745,762,298.55","1,102,202,622.27","1,452,597,642.66","376,205,660.55","804,370,129.06","1,181,006,734.22","1,487,763,608.25","377,315,666.74","862,216,780.75","1,183,307,061.20","1,547,935,138.92","343,190,024.75","795,921,256.92","1,066,772,410.62","1,333,826,139.87","276,724,382.63","693,831,664.45","1,044,940,377.78","1,360,698,477.96","288,346,529.66","716,663,936.03","1,099,900,453.04","1,422,929,225.34","275,673,571.82"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,640,966.70","2,924,122.02","3,962,821.62","5,477,570.82","808,368.42","2,268,790.81","3,754,589.53","7,355,413.56","599,523.28","2,712,889.03","3,699,076.92","6,121,859.78","738,310.88","2,661,360.77","4,136,207.67","6,466,207.42","1,351,829.29","4,232,440.39","6,745,853.18","9,666,281.26","2,801,963.56","6,207,233.58","9,142,154.77","12,510,992.36","2,422,416.35","6,700,372.21","9,616,862.55","14,369,885.81","3,566,374.29","7,009,917.11","9,359,539.23","12,355,469.15","2,320,218.70","5,291,906.74","7,790,108.87","10,177,644.93","1,240,365.63","3,120,388.23","5,299,378.70","19,122,350.47","1,147,262.44","10,041,065.60","12,879,720.91","21,668,927.35","973,314.69"
营业外收入,"92,821.40","192,941.45","6,000,044.59","28,328,951.22","2,059,976.44","7,289,002.62","14,888,947.94","46,079,647.17","6,824,869.08","13,990,400.96","23,703,766.52","42,017,155.79","323,846.47","2,135,383.98","3,019,763.75","19,427,068.14","3,550,810.00","9,543,414.87","9,784,611.99","24,674,989.36","1,791,749.89","5,239,135.57","12,757,158.87","38,637,621.91","9,426,500.39","19,798,048.34","27,957,826.20","51,325,876.40","9,642,719.72","23,509,614.55","37,549,274.43","71,627,017.96","6,748,657.41","19,754,547.53","31,635,113.50","51,446,337.24","1,987,994.20","18,137,699.31","22,252,592.91","29,579,836.05","2,119,429.27","17,759,028.39","20,925,177.20","12,300,293.08","877,281.38"
销售费用,"14,743,253.93","34,510,443.03","43,140,001.95","66,940,934.48","15,930,257.56","26,730,881.96","38,660,544.18","64,464,137.17","14,821,191.52","32,557,782.03","53,382,203.32","105,890,638.18","22,482,513.57","47,233,401.80","72,572,561.12","131,710,004.86","25,755,440.18","58,964,895.73","91,239,589.71","144,223,606.87","34,402,732.65","79,440,102.35","114,634,513.09","166,327,378.91","37,019,818.53","80,259,552.33","126,907,239.69","186,370,409.38","40,400,950.13","75,363,266.15","122,385,602.88","177,328,283.94","38,478,005.46","79,634,874.12","118,093,183.32","162,495,763.74","32,249,127.84","64,171,809.71","98,542,341.30","158,684,515.96","33,719,686.29","69,896,791.64","105,008,723.22","161,705,461.11","25,000,202.10"
减:营业外支出,"209,814.14","396,137.79","1,092,939.83","959,915.19","551,310.22","1,193,479.84","1,398,902.78","37,151,657.90","217,676.55","142,212.01","511,216.18","994,909.99","119,517.81","442,211.57","1,144,823.58","1,604,368.58","68,227.37","1,874,144.95","2,197,864.24","3,012,488.79","185,427.73","264,150.51","447,454.00","748,046.01","122,396.16","667,911.19","1,230,649.41","1,861,373.80","179,280.79","411,751.94","572,543.55","1,475,351.17","2,020,934.97","1,723,427.54","1,855,849.85","4,336,608.95","114,264.62","89,925.04","205,993.36","1,405,973.37","466,780.49","1,375,393.76","1,664,347.69","2,287,163.91","139,651.55"
管理费用,"20,517,978.76","54,757,806.14","75,476,209.34","114,238,711.30","25,739,987.30","52,362,217.02","75,898,837.23","111,899,020.80","27,957,860.56","60,691,517.53","93,540,719.35","141,384,619.47","32,718,888.85","78,887,833.79","119,349,561.49","160,120,712.21","39,610,366.55","81,394,147.04","123,746,949.52","176,872,884.64","42,456,986.21","86,436,651.49","128,373,687.41","188,549,167.00","41,830,056.20","97,167,349.62","131,021,716.37","195,348,000.33","45,544,195.31","113,686,646.03","160,210,424.01","222,262,028.52","48,265,955.25","100,423,062.10","158,634,856.66","219,608,845.23","50,794,944.22","107,756,231.55","162,255,519.37","209,932,704.95","46,331,738.89","99,899,660.18","146,933,409.21","218,845,040.88","46,680,872.07"
其中:非流动资产处置净损失,,,,"3,652.87",,,,"614,404.72",-649.39,153.74,153.74,"103,532.20",,,,,,"1,330,911.86","1,330,911.86","1,502,346.50",,,,"8,146.40","104,235.78","143,039.58","145,832.11","207,296.31",,"89,003.36","68,291.07","107,222.57","127,088.62","135,743.62","229,703.38","230,665.01","51,608.44","52,852.79","55,873.72","75,627.39",,"56,509.94","180,522.67",,
