科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"428,504,369.68","767,609,915.74","1,204,598,433.09","1,769,967,613.57","421,160,226.58","2,055,231,189.30","4,004,777,130.13","7,439,930,628.05","422,884,144.82","2,355,164,006.32","3,454,823,471.61","7,281,876,182.99","922,873,851.02","3,487,827,510.08","3,996,266,906.14","9,245,899,166.94","1,502,596,913.78","4,356,896,171.49","5,024,788,005.32","9,945,344,183.67","763,781,707.41","3,672,998,706.06","5,097,146,443.18","14,643,402,082.43","1,322,762,051.90","3,910,827,947.12","6,026,043,852.25","16,804,956,678.89","2,574,927,087.49","6,252,232,997.59","8,772,548,576.71","15,847,788,923.22","2,602,111,630.80","5,521,569,878.54","12,511,482,269.96","21,663,380,281.11","4,054,222,907.79","8,525,481,197.32","10,671,456,560.13","21,747,493,029.45","5,676,088,156.55","10,203,570,844.40","13,948,013,878.96"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,"1,141,218.80",,"10,420,237.28","10,420,237.28","17,584,960.77","7,660,658.95","36,110,323.30","36,110,323.30","49,993,415.95","19,898,491.78","30,208,320.37","44,086,814.47","65,957,121.75","28,844,846.59","36,164,708.82","55,654,043.73","65,374,282.01","9,706,775.48","15,496,717.73","20,534,075.92","22,138,701.52","9,326,344.47","30,669,731.00","40,645,388.83","75,290,059.12","21,462,537.56","41,707,075.71","59,134,315.72","52,193,907.62","27,313,157.92","79,304,990.65","104,094,196.67"
支付其他与投资活动有关的现金,"7,640.00","19,640.00","29,300.00",,,"3,000,000.00","5,000,000.00","7,000,000.00",,,,,,,,,,,,,,,,"3,944.00","166,149.46","146,147.46","146,147.46","64,560.31",,,,,,,,,,,"2,920.00",,,,
收到其他与经营活动有关的现金,"3,545,299.27","13,956,136.36","39,090,096.09","69,527,850.16","9,675,472.98","34,490,085.23","55,031,753.23","110,007,085.10","13,327,490.47","45,606,248.98","138,137,041.32","178,317,927.67","39,107,934.24","60,200,463.79","90,167,639.23","131,356,546.60","13,539,257.76","52,556,590.96","71,466,663.96","133,077,175.46","24,162,962.51","56,894,716.17","46,051,564.16","164,487,414.24","88,902,023.74","23,078,512.44","66,754,183.66","124,889,993.09","103,362,881.64","144,456,902.99","203,624,834.49","351,383,265.22","101,170,887.78","160,851,655.66","429,174,451.89","636,118,427.27","135,762,739.27","212,616,119.31","279,931,047.69","417,666,844.24","95,317,182.22","130,569,463.57","314,350,827.42"
投资活动现金流出小计,"39,298,928.45","74,667,679.16","177,349,356.74","104,316,567.57","14,720,802.21","37,285,777.70","230,758,257.32","331,463,827.87","64,535,098.60","177,710,253.22","343,612,491.94","571,924,264.60","89,440,327.69","171,492,096.33","412,700,510.52","631,049,073.43","179,681,560.55","345,961,260.65","503,349,354.17","637,635,633.81","131,343,537.57","232,551,558.87","370,249,242.07","643,923,802.75","160,485,384.14","281,048,402.40","515,260,132.51","843,156,809.11","206,495,079.69","360,089,398.67","581,293,274.94","893,817,394.05","160,565,336.00","322,461,459.99","510,117,893.44","816,775,073.26","117,038,703.59","230,215,330.07","364,329,556.77","640,306,125.38","141,660,696.39","292,097,036.46","458,536,790.35"
经营活动现金流入小计,"432,049,668.95","781,566,052.10","1,243,688,529.18","1,839,495,463.73","430,835,699.56","2,089,721,274.53","4,059,808,883.36","7,549,937,713.15","436,211,635.29","2,400,770,255.30","3,592,960,512.93","7,461,335,329.46","961,981,785.26","3,558,448,211.15","4,096,854,782.65","9,394,840,674.31","1,523,796,830.49","4,445,563,085.75","5,132,364,992.58","10,128,414,775.08","807,843,161.70","3,760,101,742.60","5,187,284,821.81","14,873,846,618.42","1,440,508,922.23","3,970,071,168.38","6,148,452,079.64","16,995,220,953.99","2,687,996,744.61","6,412,186,618.31","8,996,707,487.12","16,221,310,889.96","2,712,608,863.05","5,713,091,265.20","12,981,302,110.68","22,374,788,767.50","4,211,448,184.62","8,779,804,392.34","11,010,521,923.54","22,217,353,781.31","5,798,718,496.69","10,413,445,298.62","14,366,458,903.05"
投资活动产生的现金流量净额,"-39,287,028.45","-40,704,679.16","-138,382,513.89","-66,826,840.30","-14,691,660.57","-27,166,389.76","-220,605,869.38","-321,307,008.59","-52,988,678.60","-165,985,033.22","-328,022,049.49","-532,840,681.59","-85,608,327.69","-143,715,831.53","-383,344,914.18","-600,569,812.87","-176,975,869.64","-325,821,964.79","-481,720,557.71","-613,428,657.35","-130,793,659.77","-202,234,899.70","-339,274,082.90","-614,064,326.81","-159,700,584.14","-274,149,677.62","-508,916,625.19","-805,851,652.57","-206,495,079.69","-360,045,986.67","-580,468,030.64","-881,820,628.57","-131,394,788.88","-291,190,912.87","-466,391,267.26","-769,117,883.88","-117,036,462.59","-225,037,713.55","-346,899,768.39","-598,279,533.29","-137,789,136.75","-285,218,276.82","-440,876,835.41"
购买商品、接受劳务支付的现金,"332,632,180.83","632,329,871.85","1,014,189,623.44","1,348,169,453.75","1,157,791,405.96","2,027,031,424.70","3,364,237,062.49","5,308,579,679.53","1,513,271,633.81","2,617,890,329.20","3,786,684,523.91","5,255,886,644.65","1,756,111,951.24","3,601,549,080.47","5,323,355,366.87","7,050,422,149.52","1,788,568,207.12","4,219,469,863.13","5,889,350,294.51","7,547,695,905.66","1,495,415,163.46","3,863,095,289.91","5,924,835,350.85","11,105,523,557.23","2,356,947,905.44","4,915,083,120.70","7,151,021,536.19","10,259,676,926.90","2,548,008,718.03","5,569,584,767.56","7,976,269,754.01","11,714,392,900.75","2,656,212,162.95","5,918,779,108.32","8,918,019,922.55","15,198,991,964.01","2,801,340,251.94","6,562,669,931.20","9,413,799,222.05","15,051,494,434.18","3,872,654,612.50","8,448,296,203.93","11,934,404,173.01"
吸收投资收到的现金,,,,"56,257,149.00","3,201,510,000.00","4,622,363,533.91","4,782,363,533.91","4,964,012,259.71",,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,"250,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00",,"480,000,000.00","3,542,199,985.06","3,592,199,985.06",,"150,000,000.00","600,000,000.00","600,000,000.00","16,853,400.00","16,853,400.00","16,853,400.00"
支付给职工以及为职工支付的现金,"71,522,553.98","142,026,235.77","207,320,678.01","281,517,562.61","196,933,849.16","449,710,913.17","711,810,739.52","1,154,717,816.89","371,764,847.78","675,822,100.40","1,020,399,077.12","1,445,468,939.95","444,858,525.01","807,244,162.67","1,169,927,556.04","1,709,786,904.22","409,851,294.82","827,395,889.46","1,283,779,427.95","1,967,869,684.83","482,439,796.94","1,014,811,767.82","1,546,161,278.51","3,470,020,451.54","871,096,241.17","1,846,512,943.41","2,736,509,363.83","4,086,379,005.19","980,292,316.06","2,000,558,435.03","3,105,873,800.21","4,519,637,369.32","1,077,768,911.64","2,063,076,461.45","3,149,015,682.13","4,818,149,742.26","1,009,940,545.89","1,971,489,369.55","3,051,386,406.31","4,895,533,029.18","1,035,492,182.03","2,058,981,042.30","3,255,093,033.67"
取得借款收到的现金,"110,000,000.00","340,000,000.00","590,000,000.00","696,110,000.00","50,000,000.00","180,000,000.00","190,000,000.00","284,500,000.00","91,400,000.00","135,400,000.00","155,400,000.00","185,400,000.00","153,653,800.00","234,603,800.00","444,603,800.00","1,348,603,800.00","160,000,000.00","381,985,627.13","531,049,627.13","1,745,107,511.78","90,923,591.91","673,497,616.65","1,507,884,775.49","5,063,918,716.12","288,567,503.52","3,540,834,677.50","5,047,634,937.40","5,995,612,857.40","358,501,800.00","2,610,168,992.00","3,541,841,692.00","4,543,615,437.08","1,703,033,475.00","4,847,691,035.00","6,178,251,628.00","6,593,746,628.00","88,000,000.00","1,192,650,000.00","3,133,023,106.00","5,127,516,384.04","482,520,000.00","1,067,887,600.00","2,202,503,600.00"
支付的各项税费,"10,351,574.20","23,195,538.80","31,825,133.16","44,582,831.31","19,186,379.70","46,475,230.76","88,576,406.29","106,640,642.17","47,238,499.10","108,024,733.33","140,179,087.82","195,230,529.52","90,319,671.27","114,409,883.66","187,102,508.55","236,851,919.37","44,747,031.78","77,857,601.38","103,258,526.77","133,007,250.68","58,663,712.90","102,987,649.53","142,855,669.24","261,396,655.54","41,832,901.42","147,153,552.52","184,537,994.00","181,950,271.09","106,536,426.94","189,122,667.58","263,134,099.37","275,981,194.16","107,833,787.40","192,826,653.35","234,235,369.05","262,413,239.14","181,243,139.44","251,722,436.63","294,403,589.40","287,045,327.51","93,496,438.68","243,120,967.34","314,926,770.63"
收到其他与筹资活动有关的现金,798.05,,"1,110,000.00",,"202,384.28","603,680.16","1,293,524.59",,"10,000,000.00","10,000,000.00",,,,,"390,000,000.00","390,000,000.00",,,"10,000,000.00","45,000,000.00","20,000,000.00","32,500,000.00","56,215,207.92","61,133,200.00","6,800,000.00","19,000,000.00","30,870,000.00","86,213,435.85","6,861,108.00","3,288,708.00","5,996,491.77","24,501,849.63","783,722.17","33,417,532.67","53,104,552.67","159,403,129.67","24,354,702.62","29,131,215.27","48,240,715.27","78,276,337.65","3,374,203.48","3,542,200.48","37,755,625.18"
支付其他与经营活动有关的现金,"15,872,165.00","30,383,913.30","44,151,653.99","64,266,536.14","51,761,413.32","136,154,244.52","205,105,705.91","300,602,628.40","74,918,391.53","113,467,517.51","189,712,627.74","318,912,579.68","60,030,013.40","145,092,342.24","218,945,025.75","286,452,602.16","76,472,020.79","142,940,758.82","220,775,128.97","380,480,799.61","167,303,117.40","253,363,957.53","349,002,898.84","765,244,473.59","235,914,460.90","301,545,430.00","410,120,061.62","574,100,564.96","235,211,118.21","376,287,446.60","512,845,001.16","843,882,696.95","246,306,694.78","279,288,857.50","519,072,439.81","772,946,323.10","134,074,695.64","261,149,677.97","405,621,379.28","561,551,960.63","161,305,631.79","281,892,650.53","613,287,871.21"
