科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"27,374,193.98","48,150,935.02","7,404,483.45","6,380,858.51","8,785,479.62","9,296,215.03","10,883,778.92","16,986,380.56","21,929,405.86","8,342,212.23","15,459,458.72","15,638,752.67","21,343,932.95","9,480,635.25","13,217,442.65","20,779,589.20","33,018,796.15","26,543,721.18","41,464,882.69","37,268,841.01","38,853,349.15","32,934,713.06","37,992,362.24","41,367,806.18","34,990,911.48","33,644,454.80","38,380,864.94","33,349,125.26","29,412,297.34"
应付职工薪酬,"9,818,694.00","22,457,183.26","13,494,996.59","18,662,935.43","22,178,064.50","29,379,803.60","17,505,748.15","28,933,061.38","36,435,054.86","42,755,341.92","28,453,626.76","37,297,266.28","39,595,536.32","58,643,775.54","37,304,951.51","44,945,584.64","55,856,787.37","70,522,152.43","49,493,314.97","61,593,745.54","70,022,434.42","83,954,638.04","64,534,726.68","72,985,916.73","83,431,654.90","95,325,960.29","60,850,638.94","75,641,270.84","88,905,494.56"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"13,463,921.96","19,206,802.05","17,958,732.54","14,841,932.06","16,060,263.04","6,216,607.28","14,272,065.87","27,719,954.05","37,697,561.96","30,608,707.79","30,170,997.75","26,194,910.42","29,388,202.92","22,821,769.12","33,689,232.21","27,638,866.26","21,643,739.98","41,817,574.60","30,986,299.34","47,256,834.21","49,253,206.12","45,368,720.24","21,942,434.12","21,547,595.14","41,314,384.56","32,697,802.01","17,745,749.81","15,706,041.19","28,623,076.72"
应收利息,,,,,,,"2,963,054.37","7,702,506.69","8,852,071.11","12,132,263.95","1,533,993.10","3,001,008.47","2,723,747.88","1,139,254.25","2,324,153.77","730,924.20","852,427.78","282,022.22","158,477.79","44,508.34","9,966.67",,,,,,,,
应付利息,"196,264.75","65,535.00","389,044.96","458,592.19","622,168.13","509,155.70","760,007.73","332,205.47","241,666.68","457,720.45","533,770.83","667,638.84","476,778.77","430,570.48","586,787.17","1,018,558.72","714,462.89","583,527.79","599,944.45","694,183.82","1,120,216.55","757,379.75","694,297.90","820,290.78","927,487.91","1,193,971.98","1,454,410.42","426,801.70","489,732.74"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,"22,000,000.00",,,,,,,,,,,,"1,620,000.00",,,,,,,,,
存货,"171,345,496.66","159,709,773.15","240,308,460.97","305,446,365.33","330,006,937.01","321,438,805.72","370,081,249.71","362,278,498.60","353,656,763.39","372,677,541.04","395,089,510.39","402,710,959.08","391,576,676.02","420,055,481.34","462,471,372.95","467,098,016.71","536,892,193.23","521,406,788.89","552,962,684.22","596,890,487.52","636,137,648.17","535,570,065.09","641,704,390.46","708,895,217.27","729,714,739.13","709,304,145.37","773,819,013.62","828,665,674.64","851,952,165.81"
其他应付款,"11,522,680.82","12,400,146.48","11,707,685.13","7,971,282.20","6,631,144.95","17,505,911.81","7,681,067.80","8,643,867.45","8,357,424.29","24,404,642.74","22,538,234.68","14,576,004.30","15,911,076.80","26,909,728.58","20,755,813.89","32,743,419.53","40,167,056.49","40,577,607.57","53,143,338.72","58,711,470.37","114,730,715.67","55,648,004.36","46,557,406.83","54,477,714.61","59,372,312.27","98,893,367.81","111,542,033.63","134,924,926.47","148,040,022.74"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"10,000,000.00","10,000,000.00","25,000,000.00","55,000,000.00","55,000,000.00","60,000,000.00","15,000,000.00","25,000,000.00","25,000,000.00",,,"7,500,000.00","57,500,000.00","66,750,000.00","66,750,000.00","70,000,000.00","20,000,000.00","20,000,000.00","10,500,000.00","30,500,000.00","1,000,000.00",,,,,,
其他流动资产,,"7,325,000.00",,,,,,,,"15,550,068.77","14,924,476.84","20,643,014.53","20,905,187.03","29,902,087.27","30,013,550.83","29,520,271.45","32,540,812.26","34,808,224.52","33,484,140.55","27,698,033.25","19,626,092.28","30,519,908.00","15,300,475.57","14,078,772.72","5,648,573.44","18,314,838.45","17,225,803.61","20,930,234.25","20,213,894.98"
其他流动负债,,,,,,,,,,,,,,,,,,,"575,000.00","450,000.00","375,000.00",,,,,,,,
流动资产合计,"461,954,113.06","515,063,031.31","632,792,439.98","737,187,576.00","830,532,915.98","1,618,225,361.04","1,581,328,205.30","1,568,739,219.45","1,711,598,778.68","1,497,931,809.08","1,487,156,046.33","1,578,579,004.05","1,540,363,225.05","1,400,099,974.01","1,474,458,637.45","1,553,157,439.00","1,593,420,745.99","1,627,839,759.32","1,751,257,909.40","1,773,061,732.33","1,925,567,992.60","1,811,508,064.59","1,921,211,406.19","1,829,070,742.80","2,012,249,517.00","2,090,891,922.86","2,238,605,019.40","2,211,217,961.12","2,329,425,816.83"
流动负债合计,"551,918,818.95","447,877,489.39","642,529,445.71","684,597,765.15","759,906,204.36","709,555,021.09","635,427,669.33","599,328,115.02","696,524,242.55","825,448,558.82","766,528,306.16","770,700,115.82","765,617,572.13","724,915,413.47","872,593,881.50","1,002,533,599.80","1,022,815,655.92","1,081,386,506.74","1,183,785,625.82","1,155,110,882.56","1,373,771,712.43","1,238,612,996.63","1,455,980,428.72","1,386,257,839.36","1,526,130,982.43","1,675,448,631.15","1,815,530,260.51","1,773,035,955.44","1,800,643,851.45"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,"40,000,000.00","80,000,000.00","80,000,000.00","65,000,000.00","25,000,000.00","25,000,000.00","10,000,000.00","10,000,000.00",,"50,000,000.00","147,500,000.00","147,500,000.00","140,000,000.00","90,000,000.00","80,000,000.00","80,000,000.00","70,000,000.00","130,000,000.00","205,000,000.00","264,000,000.00","234,000,000.00","133,500,000.00","85,000,000.00","53,000,000.00",,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"1,250,000.00","988,231.61","880,826.24","764,501.84","634,698.73","628,732.44","680,074.76","486,789.27","1,128,427.15"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,"1,770,836.06",,,,,,,,
预计负债,,,,,,,,,,,,,,,"51,000.00",,,,,,,,,,,,"6,443,582.51","4,338,910.74","20,229,035.54"
固定资产,"315,838,228.80","311,083,482.77","412,481,045.44","416,164,912.55","415,107,707.93","420,347,824.45","417,395,777.61","455,108,068.25","454,710,481.01","652,955,463.44","645,158,603.77","706,154,684.36","732,419,229.83","867,676,422.90","918,945,938.55","975,629,600.46","991,538,428.32","1,086,998,984.06","1,081,594,660.76","1,159,253,774.69","1,264,566,507.47","1,508,253,999.91","1,549,982,576.46","1,576,138,234.46","1,589,823,004.52","1,608,897,284.32","1,786,050,347.89","1,768,221,117.13","1,755,665,624.41"
递延所得税负债,,,"276,292.11","227,324.52","227,324.52","178,356.92",,"129,389.33","104,905.54","80,421.73","55,937.94","31,454.15","6,970.35","381,830.72","379,604.85","67,066.47","64,840.59","172,801.72","170,575.85","168,349.97","166,124.09","163,898.21","161,672.34","159,446.46","157,220.58","154,994.70","152,768.82","150,542.94","148,317.06"
在建工程,"18,239,721.84","44,191,330.44","43,357,128.84","75,088,107.45","82,548,685.78","108,688,508.76","114,003,428.29","85,681,106.91","110,051,845.52","256,444,711.51","302,033,407.49","299,553,061.29","331,532,002.56","312,736,878.40","313,130,949.24","329,691,205.95","359,918,379.93","350,658,574.53","427,410,423.14","404,809,449.89","428,231,676.68","242,707,275.98","234,809,537.60","239,675,738.62","248,262,124.26","242,182,496.37","70,365,148.96","84,111,971.02","90,464,767.23"
其他非流动负债,"120,000.00",,"6,602,913.33","44,382,121.26","44,020,214.43","43,688,351.61","52,341,099.79","51,748,047.97","51,154,996.15","72,875,006.21","72,003,845.03","71,132,683.85","81,362,413.51","86,445,101.67","93,753,048.24","93,970,363.56","95,593,333.81",,,,,,,,,,,,
工程物资,,,,,,,,,,,,"170,940.18",,,,,,,,,,,,,"51,110.37",,,,
非流动负债合计,"120,000.00","40,000,000.00","86,879,205.44","124,609,445.78","109,247,538.95","68,866,708.53","77,341,099.79","61,877,437.30","61,259,901.69","72,955,427.94","122,059,782.97","218,664,138.00","228,869,383.86","226,826,932.39","184,183,653.09","174,037,430.03","175,658,174.40","180,781,612.59","247,995,745.92","326,391,041.15","388,939,959.57","366,958,638.70","266,981,507.75","219,147,522.85","190,607,378.62","131,427,446.88","134,758,930.31","129,855,943.94","146,655,477.67"
固定资产清理,,,,,,,,,,,,,,,,"667,324.09","75,259.03",,"149,645.85","91,763.05","91,763.05",,"37,220.00",,"8,400.00",,,"5,099.00","151,442.59"
负债合计,"552,038,818.95","487,877,489.39","729,408,651.15","809,207,210.93","869,153,743.31","778,421,729.62","712,768,769.12","661,205,552.32","757,784,144.24","898,403,986.76","888,588,089.13","989,364,253.82","994,486,955.99","951,742,345.86","1,056,777,534.59","1,176,571,029.83","1,198,473,830.32","1,262,168,119.33","1,431,781,371.74","1,481,501,923.71","1,762,711,672.00","1,605,571,635.33","1,722,961,936.47","1,605,405,362.21","1,716,738,361.05","1,806,876,078.03","1,950,289,190.82","1,902,891,899.38","1,947,299,329.12"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"100,000,000.00","100,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","432,000,000.00","432,000,000.00","432,000,000.00","432,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","864,000,000.00","1,123,200,000.00","1,123,200,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"151,641,955.77","151,641,955.77","71,889,298.33","71,889,298.33","71,889,298.33","880,565,240.87","880,565,240.87","880,565,240.87","880,565,240.87","881,065,240.87","881,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","721,065,240.87","406,865,240.87","724,123,993.20","724,123,993.20","724,123,993.20","724,123,993.20","724,123,993.20","724,123,993.20","724,123,993.20","637,723,993.20","637,723,993.20"
无形资产,"83,695,145.97","99,520,652.56","155,853,349.63","163,634,541.29","162,693,695.83","177,202,736.39","176,371,540.86","177,527,423.66","184,869,350.64","232,734,950.33","231,227,185.56","233,111,462.49","299,411,965.41","312,082,193.34","310,100,141.09","308,210,991.39","306,635,353.49","305,670,120.41","303,782,731.28","301,824,376.91","309,044,937.60","307,392,461.83","305,555,011.26","303,779,687.30","303,098,003.89","301,334,770.68","299,339,734.24","297,927,403.30","293,074,102.87"
盈余公积,"11,062,187.84","25,524,529.94","38,912,649.15","38,912,649.15","38,912,649.15","54,108,563.70","54,108,563.70","54,108,563.70","54,108,563.70","77,882,171.23","77,882,171.23","77,882,171.23","77,882,171.23","108,323,525.87","108,323,525.87","108,323,525.87","108,323,525.87","130,385,300.88","130,385,300.88","130,385,300.88","133,471,950.96","162,253,238.24","162,253,238.24","162,253,238.24","162,253,238.24","191,625,844.52","191,625,844.52","191,625,844.52","191,625,844.52"
开发支出,,,,,"93,527.90",,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,"48,169,275.37","48,169,275.37","46,669,275.37","46,669,275.37","51,490,230.95","51,490,230.95","51,490,230.95","51,490,230.95","51,490,230.95","51,490,230.95","51,490,230.95","51,490,230.95","46,669,275.37","46,669,275.37","46,669,275.37","46,669,275.37","46,669,275.37","46,669,275.37","46,669,275.37","46,669,275.37"
未分配利润,"80,769,722.06","218,466,717.43","285,196,835.31","366,399,342.91","407,899,425.92","440,621,956.30","473,767,737.07","523,854,473.00","600,301,410.06","665,930,589.70","702,713,789.64","749,501,692.69","830,507,977.46","842,446,570.26","861,375,477.81","820,798,204.24","882,133,196.15","926,624,727.00","952,565,632.90","868,331,162.59","564,838,334.62","618,773,000.64","644,906,808.98","697,698,427.23","791,609,417.05","761,047,801.83","767,126,021.23","608,219,259.45","675,031,222.25"
长期待摊费用,"15,383,192.66","12,887,500.04","27,623,315.35","30,069,897.82","32,372,038.89","23,050,235.55","21,694,875.84","20,836,492.45","19,039,735.43","19,410,261.61","20,539,821.92","20,099,617.27","18,662,998.67","19,063,894.04","18,753,923.33","17,881,596.08","17,026,228.88","17,647,725.74","19,084,468.87","19,099,338.35","20,175,341.11","20,919,578.24","23,171,458.51","21,167,931.79","19,440,673.11","17,972,405.25","16,989,178.18","15,965,686.17","15,354,574.11"
少数股东权益,"1,467,604.19","581,252.92",,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,"1,869,886.48","1,345,948.33","3,300,154.70","14,263,466.21","14,506,544.40","6,202,824.30","10,416,482.86","11,841,519.17","12,489,167.59","12,263,517.22","12,592,950.43","12,975,313.60","14,883,648.66","20,428,089.22","20,661,958.53","22,029,612.89","21,891,166.62","31,937,993.07","33,027,476.14","41,452,961.88","46,956,665.26","36,282,979.88","35,928,665.26","36,214,908.70","38,488,202.29","39,096,830.29","38,466,270.97","39,055,694.17","42,946,358.53"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,"3,372,000.00","3,372,000.00","500,000.00",,,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"435,026,175.75","469,028,914.14","642,614,993.96","699,220,925.32","707,322,200.73","735,492,129.45","739,882,105.46","750,994,610.44","781,160,580.19","1,225,350,179.48","1,263,093,244.54","1,319,234,354.56","1,443,579,120.50","1,583,477,708.85","1,633,083,141.69","1,705,600,561.81","1,748,575,047.22","1,844,403,628.76","1,916,539,636.99","1,978,021,895.72","2,123,577,958.18","2,163,213,802.82","2,197,034,570.70","2,224,410,278.08","2,246,475,492.54","2,256,781,794.72","2,258,560,030.37","2,252,443,035.43","2,245,454,572.26"
所有者权益(或股东权益)合计,"344,941,469.86","496,214,456.06","545,998,782.79","627,201,290.39","668,701,373.40","1,575,295,760.87","1,608,441,541.64","1,658,528,277.57","1,734,975,214.63","1,824,878,001.80","1,861,661,201.74","1,908,449,104.79","1,989,455,389.56","2,031,835,337.00","2,050,764,244.55","2,082,186,970.98","2,143,521,962.89","2,210,075,268.75","2,236,016,174.65","2,269,581,704.34","2,286,434,278.78","2,369,150,232.08","2,395,284,040.42","2,448,075,658.67","2,541,986,648.49","2,540,797,639.55","2,546,875,858.95","2,560,769,097.17","2,627,581,059.97"
资产总计,"896,980,288.81","984,091,945.45","1,275,407,433.94","1,436,408,501.32","1,537,855,116.71","2,353,717,490.49","2,321,210,310.76","2,319,733,829.89","2,492,759,358.87","2,723,281,988.56","2,750,249,290.87","2,897,813,358.61","2,983,942,345.55","2,983,577,682.86","3,107,541,779.14","3,258,758,000.81","3,341,995,793.21","3,472,243,388.08","3,667,797,546.39","3,751,083,628.05","4,049,145,950.78","3,974,721,867.41","4,118,245,976.89","4,053,481,020.88","4,258,725,009.54","4,347,673,717.58","4,497,165,049.77","4,463,660,996.55","4,574,880,389.09"
负债和所有者(或股东权益)合计,"896,980,288.81","984,091,945.45","1,275,407,433.94","1,436,408,501.32","1,537,855,116.71","2,353,717,490.49","2,321,210,310.76","2,319,733,829.89","2,492,759,358.87","2,723,281,988.56","2,750,249,290.87","2,897,813,358.61","2,983,942,345.55","2,983,577,682.86","3,107,541,779.14","3,258,758,000.81","3,341,995,793.21","3,472,243,388.08","3,667,797,546.39","3,751,083,628.05","4,049,145,950.78","3,974,721,867.41","4,118,245,976.89","4,053,481,020.88","4,258,725,009.54","4,347,673,717.58","4,497,165,049.77","4,463,660,996.55","4,574,880,389.09"
