科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"112,002,384.00","200,163,170.46","229,949,867.33","130,441,317.14","156,959,701.05","525,146,080.16","341,583,128.10","353,312,870.52","324,976,389.30","330,992,328.86","395,404,866.36","386,847,612.75","432,314,500.85","422,991,761.91","441,900,702.85","452,335,435.17","481,706,421.60","509,377,718.36","507,485,896.65","481,844,755.10","529,294,280.64","524,919,122.09","513,047,434.18","497,295,616.47","529,885,023.11","527,929,647.65","494,576,763.56","270,244,219.21","201,514,891.57","218,543,154.51","201,072,652.01","104,954,131.77","130,452,281.32","98,994,840.18","47,783,900.86","155,970,914.86","66,736,949.83","123,044,399.28","169,510,306.15","110,709,128.75","66,033,595.92","73,551,348.32","113,302,391.55","256,990,719.09","83,737,044.72"
短期借款,"182,700,000.00","149,700,000.00","255,000,000.00","195,000,000.00","215,000,000.00","175,000,000.00",,"50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"440,000.00","1,224,100.00","7,062,680.00","2,718,080.78","58,000.00",,"785,900.00","1,174,600.00","311,244.00","265,771.90","1,876,158.25","13,557,822.12","1,508,900.00","4,043,903.54","14,990,603.63","1,412,486.00","2,677,404.00","2,558,726.60","6,707,086.40","150,000.00","2,933,808.12","10,471,488.12","2,218,000.00","2,426,060.00","1,156,000.00","10,380,000.00","12,300,000.00","17,730,000.00","13,560,000.00","7,528,089.50","13,228,484.89","1,350,000.00","1,094,047.63","4,017,688.90","9,798,523.15","10,002,678.17","4,263,039.67","727,482.11","450,820.00","5,319,518.08","4,366,926.00","1,837,358.30","2,606,618.06","12,632,849.00","8,606,350.65"
应付票据,"630,000.00","630,000.00","630,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"125,347,439.78","94,808,426.03","36,847,308.78","62,276,881.77","96,216,250.80","148,511,217.68","98,943,150.11","113,144,728.38","132,591,327.20","132,310,447.08","87,319,680.48","65,413,170.87","58,524,055.63","81,389,180.83","78,885,839.26","48,764,895.71","57,436,007.30","50,625,031.12","54,015,048.25","48,212,854.51","51,946,927.69","56,527,009.67","45,697,417.11","61,233,945.49","67,392,852.33","57,541,662.26","44,845,657.52","67,964,912.23","62,456,821.95","87,420,046.45","74,053,136.72","42,594,243.81","38,141,082.67","40,791,612.08","54,606,692.01","21,513,549.74","27,515,251.08","18,325,295.98","20,128,783.51","11,090,517.40","10,252,917.14","12,893,393.66","13,475,357.45","23,803,217.68","37,631,081.23"
应付账款,"27,403,246.46","33,509,425.53","32,340,341.11","29,136,514.64","27,638,614.05","23,829,228.92","24,742,107.96","39,703,094.85","35,617,556.04","26,939,212.85","23,150,326.71","38,267,660.63","44,936,381.55","33,927,529.01","24,022,790.15","36,151,628.35","37,606,006.53","32,832,428.00","28,830,210.87","50,945,465.85","43,090,820.22","61,639,202.61","44,140,959.42","35,851,958.86","38,258,356.56","27,077,252.19","33,519,387.41","42,034,189.23","45,006,725.93","44,412,494.58","38,565,713.02","57,635,762.94","41,526,312.03","48,829,991.87","45,110,456.17","39,012,195.32","36,273,905.95","28,397,344.44","32,692,544.29","61,200,060.89","52,853,813.77","46,385,253.07","30,320,131.80","54,995,350.78","42,179,280.57"
预付款项,"65,929,451.37","50,585,685.06","31,722,704.10","10,484,373.87","39,942,729.98","44,261,955.74","33,560,862.22","11,853,206.49","13,587,828.55","10,356,790.06","15,332,200.33","3,529,223.50","6,446,973.94","3,987,692.94","2,631,041.68","5,207,816.96","4,549,097.62","4,054,560.88","4,787,852.74","8,993,177.54","7,827,963.36","10,511,052.93","7,689,470.43","5,105,745.02","5,082,728.20","6,117,425.25","47,006,527.73","1,488,857.56","1,657,386.06","1,243,758.41","1,128,393.26","4,025,407.72","4,114,524.74","4,556,926.53","5,123,213.49","5,129,825.87","4,401,080.47","4,742,596.27","4,086,594.15","624,121.01","501,730.63","665,085.51","1,786,699.46","219,835.39","328,761.78"
预收款项,"23,801,542.20","8,761,628.45","9,098,575.75","25,477,017.68","27,372,515.87","26,966,206.39","29,398,467.54","29,391,861.21","32,593,739.64","18,643,458.12","25,532,939.47","15,934,930.49","14,914,701.49","12,775,873.64","18,472,670.99","22,673,637.72","19,289,202.32","28,011,145.62","25,100,628.93","28,240,834.38","33,079,852.94","26,837,962.94","20,876,823.43","29,238,383.91","30,082,540.08","27,777,013.38","33,810,702.06","44,929,581.72","42,560,095.30","40,550,131.13","40,103,238.90","42,442,160.32","31,771,541.06","40,742,558.46","30,722,397.46","39,981,981.31","33,781,559.97","28,929,948.21","29,010,143.21","36,512,286.11","31,017,403.70","27,896,523.03","35,549,043.65","39,008,722.87","31,185,269.23"
