科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"90,020,433.68","194,262,519.78","428,287,214.82","689,053,710.20","168,149,520.66","393,603,686.65","611,840,042.25","1,063,533,419.37","384,364,274.25","860,101,902.68","1,470,424,229.37","2,079,047,867.44","491,648,663.41","969,207,395.88","1,585,967,848.88","2,444,350,941.43","496,830,819.74","1,115,396,845.18","1,915,776,727.80","3,032,707,402.72","647,792,352.67","1,407,912,932.80","2,353,386,372.36","3,321,205,267.96","825,950,936.56","1,647,902,882.71","2,558,678,189.01","3,963,323,035.82","731,405,449.66","1,682,648,227.16","2,748,807,152.91","4,205,014,934.43","749,079,766.49","1,722,982,057.36","2,889,796,415.65","4,314,668,093.03","846,582,846.29","1,924,897,968.57","2,753,329,737.69","4,702,260,859.13","874,146,287.86","1,949,713,553.87","2,942,893,748.11","4,694,755,473.67","819,591,898.95","1,961,670,343.64"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,000,000.00",,,"78,250,000.00",,,,,,
收到的税费返还,,,,,"45,234.70","45,234.70","45,234.70",,,,,"1,639,584.74",,,,"126,000.00",,,,"363,000.00",,,,"545,281.57",,,,866.67,,,,"4,878,473.00",,,,,,,,,,,"547,647.00","547,647.00",,"1,878,427.35"
支付其他与投资活动有关的现金,,,,,,,,"1,660,800.00",,,,,,"431,454.20","431,454.20",,,,,"23,098,000.00",,,,,,,,,,,,,,,,"22,983,268.65",,,,,,,,"1,338,959.98","60,000,000.00","20,000,000.00"
收到其他与经营活动有关的现金,,,,"3,000,188.81","2,649,004.75","2,810,920.24","2,810,920.24","49,704,406.85","1,100,000.00","1,929,150.28","2,629,150.28","5,429,888.10","780,000.00","2,051,353.74","5,336,777.68","23,548,049.97","2,000,000.00","4,216,275.14","4,216,275.14","59,057,872.98","7,850,000.00","3,472,408.47","3,472,408.47","62,730,042.47","950,300.00","2,713,671.07","3,013,671.07","65,226,995.95",,"6,819,353.96","7,235,789.19","28,508,605.50",,"29,402,626.72","30,156,212.51","194,286,906.88","28,916,706.48","105,658,007.72","8,028,040.39","61,471,373.74","9,075,318.08","97,529,443.32","33,520,015.12","26,339,829.62","2,832,546.27","40,627,845.68"
投资活动现金流出小计,"20,246,295.68","42,693,607.51","55,914,386.97","96,616,854.55","31,956,284.18","81,419,196.93","78,442,653.38","131,485,980.60","9,234,510.93","35,656,887.45","78,264,227.37","100,503,606.48","32,094,753.67","47,667,580.20","108,748,243.16","150,995,444.94","51,580,617.31","98,985,778.42","141,752,278.42","309,402,924.65","48,872,377.41","68,355,996.39","88,972,896.22","140,600,448.05","42,593,544.51","103,789,264.90","233,282,781.53","270,001,314.09","20,280,459.00","59,405,229.10","69,336,991.60","160,660,658.86","7,473,421.26","125,288,843.84","151,470,235.28","241,059,813.16","113,874,508.55","120,318,833.48","253,894,317.37","382,036,906.92","45,662,712.36","130,508,956.14","245,596,446.23","586,457,053.08","118,221,757.24","201,351,480.12"
经营活动现金流入小计,"90,020,433.68","194,262,519.78","428,287,214.82","692,053,899.01","170,843,760.11","396,459,841.59","614,696,197.19","1,113,237,826.22","385,464,274.25","862,031,052.96","1,473,053,379.65","2,086,117,340.28","492,428,663.41","971,258,749.62","1,591,304,626.56","2,468,024,991.40","498,830,819.74","1,119,613,120.32","1,919,993,002.94","3,092,128,275.70","655,642,352.67","1,411,385,341.27","2,356,858,780.83","3,384,480,592.00","826,901,236.56","1,650,616,553.78","2,561,691,860.08","4,028,550,898.44","731,405,449.66","1,689,467,581.12","2,756,042,942.10","4,238,402,012.93","749,079,766.49","1,752,384,684.08","2,919,952,628.16","4,508,954,999.91","875,499,552.77","2,030,555,976.29","2,761,357,778.08","4,763,732,232.87","883,221,605.94","2,047,242,997.19","2,976,961,410.23","4,721,642,950.29","822,424,445.22","2,004,176,616.67"
投资活动产生的现金流量净额,"-20,246,295.68","-42,662,857.51","-55,883,636.97","-96,225,272.42","-31,956,284.18","-81,419,196.93","-75,329,301.65","-127,566,046.25","-9,234,510.93","-35,445,040.33","-78,052,380.25","-99,976,564.39","-32,094,753.67","-47,231,669.89","-108,312,332.85","-149,431,444.94","-50,272,740.57","-77,184,195.59","-119,950,695.59","-277,900,451.76","-48,416,298.39","-68,349,203.49","-88,966,103.32","-88,838,470.12","-39,766,050.32","-73,901,017.01","-203,394,533.64","-241,573,842.17","-20,045,820.39","-57,997,227.64","-67,928,990.14","-158,268,150.81","-7,392,227.32","-22,313,322.21","-48,494,713.65","-188,246,054.27","-113,874,508.55","-120,216,164.73","-253,756,547.43","-337,188,999.93","-45,660,194.15","-128,007,303.61","-238,947,988.58","-546,136,247.29","-115,741,885.58","-197,027,280.28"
购买商品、接受劳务支付的现金,"98,979,719.79","171,029,133.39","324,338,289.18","582,568,648.86","124,109,033.45","313,137,068.73","475,459,282.88","837,614,129.23","387,336,092.85","817,265,705.52","1,371,186,262.25","2,317,560,313.63","322,008,845.68","667,100,190.08","1,137,999,834.80","1,973,956,616.55","699,355,394.90","1,081,515,815.28","1,618,149,694.01","2,362,103,126.82","549,390,621.25","1,100,455,694.69","1,763,473,792.70","2,779,444,654.79","682,188,860.54","1,301,571,622.67","1,960,715,273.83","3,461,979,848.99","563,565,174.37","1,346,616,139.76","2,018,673,145.09","3,171,128,088.51","664,909,891.59","1,181,315,965.32","2,043,374,007.06","3,303,338,122.71","519,132,398.72","1,466,403,658.20","1,910,820,821.43","3,587,521,045.27","711,768,036.42","1,416,931,261.66","1,888,409,471.33","3,388,288,884.41","798,963,874.30","1,556,605,044.00"
吸收投资收到的现金,,,,,,,,,,,,"3,000,000.00",,"214,522,000.00","214,522,000.00","226,520,000.00",,,,"1,000,000.00",,,,,,,"333,659,991.72","331,739,291.72",,,,,,,,,,,,"11,550,000.00",,,,"4,750,000.00",,
