科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
经营活动产生的现金流量净额,"58,352,324.04","46,543,009.90","82,056,483.86","14,040,744.88","25,750,284.64","35,582,979.40","-15,500,781.35","-4,978,164.60","-45,218,659.20","-11,232,834.78","3,450,187.86","42,792,863.84","64,818,295.53","127,170,747.04","-1,260,081.93","45,392,680.18","68,772,603.82","148,325,548.67","-6,195,077.94","31,563,867.82","20,267,668.27","87,472,902.94","-8,275,424.00","49,590.73","-6,731,284.03","108,105,529.12","8,564,807.94","-26,834,629.27","43,916,714.31","237,202,647.53","-107,764,579.90","-231,642,040.06","-163,644,364.26","53,197,781.97","-233,298,858.10","-298,974,960.11","-443,547,712.39","38,226,255.09","-20,362,819.49"
分配股利、利润或偿还利息支付的现金,"11,632,829.69","38,023,429.85","20,794,081.25","21,728,793.08","22,298,818.08","23,072,502.11","503,196.53","24,833,044.01","25,910,644.01","25,894,796.53",,"33,247,875.46","33,406,394.76","35,505,055.75",,"5,819,078.41","43,576,413.41","45,621,879.18","101,047.44","49,215,288.22","49,215,288.22","52,772,161.88",,"65,827,854.25","68,538,304.25","72,891,634.49","313,381.25","90,087,735.93","111,599,052.02","127,959,489.89","9,276,979.16","81,414,913.58","97,706,564.41","113,532,966.29","16,590,595.17","75,798,305.58","92,211,053.27","110,552,601.61","14,061,248.28"
收回投资收到的现金,,"7,350,000.00","3,150,000.00",,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,"11,000,000.00",,,"900,000,000.00","2,255,000,000.00","430,000,000.00"
支付其他与筹资活动有关的现金,"660,000.00","1,473,370.00","937,000.00","900,000.00","900,000.00","5,748,007.00","3,987,047.47","3,987,047.47","4,054,557.47",,,,,"826,800.00","2,815,186.16",,,"3,875,720.00",,,,"24,271,861.46",,,,"5,048,221.84",,,,"9,298,025.80",,,,"6,547,522.43",,,,,
取得投资收益收到的现金,"12,000.00","16,000.00","16,000.00","18,000.00","18,000.00","18,000.00",,"18,000.00","18,000.00","18,000.00",,,"24,000.00","24,000.00",,,"26,000.00","26,000.00",,"28,000.00","28,000.00","28,000.00",,"36,000.00","36,000.00","36,000.00",,,"40,000.00","40,000.00","1,750,000.00","1,750,000.00","1,829,492.48","1,882,219.18","7,000,000.00","7,051,200.00","15,663,515.07","27,130,535.61","15,448,986.30"
筹资活动现金流出小计,"23,292,829.69","97,496,799.85","112,731,081.25","33,628,793.08","34,198,818.08","39,820,509.11","54,490,244.00","78,820,091.48","79,965,201.48","75,894,796.53",,"33,247,875.46","33,406,394.76","36,331,855.75","2,815,186.16","5,819,078.41","43,576,413.41","49,497,599.18","101,047.44","49,215,288.22","49,215,288.22","77,044,023.34",,"81,827,854.25","194,538,304.25","223,939,856.33","30,313,381.25","567,787,735.93","1,129,299,052.02","1,154,957,515.69","349,276,979.16","421,414,913.58","1,067,706,564.41","1,355,620,488.72","448,210,595.17","789,038,305.58","1,347,081,053.27","1,948,022,601.61","464,051,248.28"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"281,797.33","44,968.26","173,458.31","173,523.69","26,224.36","10,000.00","10,000.00","60,000.00","139,916.74",500.00,500.00,500.00,500.00,,"30,933.00","30,933.00","26,438.46",,,"247,400.00","614,705.80","15,000.00","467,391.12","1,157,391.12","1,378,389.26","35,000.00","76,000.00","76,989.58","2,294,815.15","30,000.00","30,000.00","74,200.00","817,981.49",,"66,400.00","85,680.00","795,951.17","75,781.00"
筹资活动产生的现金流量净额,"84,707,170.31","-47,496,799.85","-20,731,081.25","-23,628,793.08","-24,198,818.08","744,179,490.89","-54,490,244.00","-78,820,091.48","-79,945,201.48","-75,894,796.53",,"13,638,574.54","13,480,055.24","10,554,594.25","1,489,813.84","-1,514,078.41","-39,271,413.41","-45,192,599.18","-101,047.44","-49,215,288.22","-49,215,288.22","-77,044,023.34",,"48,172,145.75","55,461,695.75","256,060,143.67","449,686,618.75","312,416,894.07","291,245,577.98","265,921,895.91","80,523,020.84","328,725,086.42","423,533,435.59","1,160,655,211.28","661,789,404.83","615,961,694.42","547,918,946.73","479,977,398.39","-254,051,248.28"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,"31,953,517.89",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-290,641.50","-504,606.06","-240,195.50","-435,580.14","-74,449.44","-1,068,259.73","-316,419.58","-33,044.81","-456,740.35","-34,685.91","586,126.04","419,311.40","270,423.70","-97,494.11","-292,797.17","-50,694.32","-547,474.40","-752,850.83","579,079.56","566,344.07","262,488.47","-806,749.98","-6,900.37","-580,373.61","1,902,597.40","2,192,668.48","-113,039.08","1,949,580.27","2,342,858.48","3,613,355.39","-527,346.32","-2,642,587.45","-3,448,964.34","-2,049,349.03","-1,528,821.07","365,096.37","3,912,716.52","4,306,527.09","-2,579,561.18"
收到其他与投资活动有关的现金,,,,"356,450.01","356,450.01","356,450.01",,,,,,,,"10,000,000.00",,,,,,,"3,000,000.00",,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"12,000.00","7,647,797.33","3,210,968.26","547,908.32","547,973.70","400,674.37","10,000.00","28,000.00","78,000.00","157,916.74","10,000,500.00","10,000,500.00","10,024,500.00","10,024,500.00",,"30,933.00","56,933.00","52,438.46",,"28,000.00","3,275,400.00","32,596,223.69","15,000.00","503,391.12","1,193,391.12","1,414,389.26","35,000.00","76,000.00","116,989.58","2,334,815.15","1,780,000.00","1,780,000.00","1,903,692.48","13,700,200.67","7,000,000.00","7,117,600.00","915,749,195.07","2,282,926,486.78","445,524,767.30"
五、现金及现金等价物净增加额,"43,564,537.21","-40,982,078.70","45,961,448.56","-31,246,760.02","-28,984,009.73","744,759,281.28","-82,690,933.14","-118,017,623.78","-211,467,542.74","-194,549,710.87","-38,332,122.53","7,409,419.70","-8,447,862.43","-67,916,516.43","-14,913,545.68","5,077,871.39","-33,677,130.32","13,818,425.20","-91,561,941.18","-110,565,177.23","-254,032,910.43","-200,761,685.34","-36,724,354.74","-35,192,465.07","-35,981,479.81","269,278,222.32","421,454,653.64","-143,786,084.96","-192,792,899.42","-51,107,198.58","-37,522,631.03","22,592,329.65","33,907,385.45","949,642,958.55","368,361,316.01","-518,041,016.29","-890,956,588.46","-474,649,451.80","-352,061,777.35"
购建固定资产、无形资产和其他长期资产支付的现金,"99,216,315.64","47,171,480.02","18,334,726.81","17,478,040.00","26,716,000.55","30,042,603.65","12,393,488.21","34,214,322.89","85,924,941.71","97,545,310.39","16,743,745.89","23,816,639.54","61,415,946.36","81,143,603.07","14,850,480.42","38,780,969.06","62,687,779.33","79,467,647.52","25,574,895.36","33,238,100.90","50,847,896.48","65,690,756.18","28,457,030.37","30,603,844.80","33,858,493.02","45,027,639.69","36,718,733.97","40,616,769.24","139,637,878.98","165,381,548.21","11,533,725.65","19,030,130.04","44,838,414.80","83,762,887.12","65,600,409.65","92,510,446.97","109,989,734.39","165,086,119.15","22,692,915.70"
期初现金及现金等价物余额,"36,734,585.53","80,299,122.74","39,317,044.04","85,278,492.60","85,278,492.60","85,278,492.60","830,037,773.88","830,037,773.88","830,037,773.88","830,037,773.88","635,488,063.01","635,488,063.01","635,488,063.01","635,488,063.01","567,728,546.58","567,728,546.58","567,728,546.58","567,571,546.58","581,794,971.78","581,794,971.78","581,794,971.78","581,389,971.78","380,756,286.44","380,628,286.44","380,628,286.44","380,628,286.44","649,906,508.76","649,906,508.76","649,906,508.76","649,906,508.76","598,799,310.18","598,799,310.18","598,799,310.18","598,799,310.18","1,548,442,268.73","1,548,442,268.73","1,548,442,268.73","1,548,442,268.73","1,073,792,816.93"
投资支付的现金,,,,"4,293,000.00","4,293,000.00","4,293,000.00",,,,,"35,625,190.54","35,625,190.54","35,625,190.54","93,800,000.00",,,,"9,146,464.40","60,270,000.00","60,270,000.00","60,270,000.00","60,270,000.00",,,"1,216,012.77","733,494.26",,,,"6,000,000.00",,,,"9,500,000.00",,"750,000,000.00","1,805,000,000.00","3,115,000,000.00","497,900,000.00"
期末现金及现金等价物余额,"80,299,122.74","39,317,044.04","85,278,492.60","54,031,732.58","56,294,482.87","830,037,773.88","747,346,840.74","712,020,150.10","618,570,231.14","635,488,063.01","597,155,940.48","642,897,482.71","627,040,200.58","567,571,546.58","552,815,000.90","572,806,417.97","534,051,416.26","581,389,971.78","490,233,030.60","471,229,794.55","327,762,061.35","380,628,286.44","344,031,931.70","345,435,821.37","344,646,806.63","649,906,508.76","1,071,361,162.40","506,120,423.80","457,113,609.34","598,799,310.18","561,276,679.15","621,391,639.83","632,706,695.63","1,548,442,268.73","1,916,803,584.74","1,030,401,252.44","657,485,680.27","1,073,792,816.93","721,731,039.58"
