科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"108,931,188.23","196,391,017.67","319,221,835.04","457,695,320.04","168,947,457.63","354,781,600.23","525,088,323.82","820,080,391.95","211,331,274.55","514,966,916.09","720,902,918.81","1,008,807,760.40","212,939,605.07","472,652,130.11","774,562,486.26","1,247,357,746.23","290,208,258.91","664,395,757.14","1,016,447,179.54","1,474,159,382.28","308,452,971.25","700,724,076.13","1,066,082,754.64","1,597,873,966.98","310,743,315.19","776,022,399.01","1,206,437,613.89","1,810,281,131.54","467,681,588.93","1,103,322,291.14","1,718,697,726.84","2,687,805,695.26","664,108,465.19","1,735,534,559.64","2,596,297,595.91","4,096,051,669.15","932,902,255.36","2,161,427,685.22","3,245,318,393.82","4,772,272,706.23","1,038,322,554.60","2,549,821,639.48","3,581,890,968.82","5,146,025,904.50","1,102,359,136.67"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,162,524.33",,,,"111,763,303.81",,,,,,,,,,,,,
收到的税费返还,,,,"9,771,857.83","11,458,578.77","13,161,876.60","13,416,249.89","18,824,401.44","3,574,918.72","3,574,918.72","3,769,715.04","4,194,365.02",,,,,,,,"129,422.53","39,179.91","39,179.91","39,179.91","294,335.23",,,"1,972.80","1,101,225.49",,,,"245,365.36",,,166.09,"203,844.30","110,336.85","113,912.42","2,973,166.29","2,979,701.28","1,781,597.07","2,605,933.30","3,637,658.27","5,363,576.18","1,353,471.37"
支付其他与投资活动有关的现金,"484,911.34",,,,"2,407,996.26","5,233,276.56","21,827,045.47","727,634.39",,,,"64,743.50","3,811,901.84","4,858,101.84","5,528,101.84","2,258,101.84",,"15,765.76","15,765.76","2,660,059.00",,,,,,,"50,000.00",,,"114,200.00","289,200.00",,"134,500.00","1,235,300.40","880,583.96","2,092,366.75","1,471,740.00","785,214.28","1,221,606.39","2,783,221.09","671,110.00","21,223.41","81,143.41","4,602,990.01",
收到其他与经营活动有关的现金,"1,600,055.74","12,813,672.01","15,272,615.90","19,192,164.74","2,061,334.28","8,387,757.81","13,134,156.79","29,059,496.88","2,383,708.14","9,172,152.86","13,808,924.29","19,690,390.61","3,537,374.32","11,378,784.94","22,172,996.08","36,102,770.93","3,685,803.01","17,236,858.98","32,461,533.05","38,720,755.27","20,609,905.07","26,055,837.92","28,971,411.03","39,082,031.93","12,700,398.63","21,220,516.23","33,557,750.35","60,184,893.42","14,180,742.17","47,585,719.62","99,128,112.54","103,363,051.83","12,810,698.32","21,811,799.23","38,487,143.97","72,193,806.84","12,775,129.47","24,746,351.85","31,625,329.42","63,994,314.96","18,065,403.31","27,217,710.62","42,706,100.48","84,933,536.07","33,199,302.53"
投资活动现金流出小计,"16,047,902.38","41,900,351.55","66,065,681.11","95,894,698.70","20,743,925.61","53,571,446.34","118,429,235.63","212,270,127.83","49,182,566.87","114,913,252.26","186,566,968.27","224,100,508.89","78,149,913.40","108,401,934.41","135,875,473.67","173,608,397.59","16,831,698.34","36,186,197.24","75,335,794.97","106,920,065.83","17,713,324.22","94,588,511.39","175,168,263.70","216,957,043.12","48,552,063.59","966,785,657.37","1,536,565,571.28","1,776,503,162.54","48,409,797.29","126,588,002.08","165,563,256.79","297,327,760.94","106,953,061.10","130,441,829.08","187,050,617.19","246,481,142.39","63,427,180.13","173,816,580.78","214,998,228.14","252,378,863.75","76,113,088.07","134,724,906.52","204,388,731.49","299,123,385.79","90,122,736.19"
经营活动现金流入小计,"110,531,243.97","209,204,689.68","334,494,450.94","486,659,342.61","182,467,370.68","376,331,234.64","551,638,730.50","867,964,290.27","217,289,901.41","527,713,987.67","738,481,558.14","1,032,692,516.03","216,476,979.39","484,030,915.05","796,735,482.34","1,283,460,517.16","293,894,061.92","681,632,616.12","1,048,908,712.59","1,513,009,560.08","329,102,056.23","726,819,093.96","1,095,093,345.58","1,637,250,334.14","323,443,713.82","797,242,915.24","1,239,997,337.04","1,871,567,250.45","481,862,331.10","1,150,908,010.76","1,817,825,839.38","2,791,414,112.45","676,919,163.51","1,757,346,358.87","2,634,784,905.97","4,168,449,320.29","945,787,721.68","2,186,287,949.49","3,279,916,889.53","4,839,246,722.47","1,058,169,554.98","2,579,645,283.40","3,628,234,727.57","5,236,323,016.75","1,136,911,910.57"
投资活动产生的现金流量净额,"-12,438,940.74","-41,372,451.55","-65,392,631.11","-95,201,648.70","-15,212,080.47","-46,497,885.57","-107,695,570.96","-163,618,533.08","-38,491,031.23","-90,699,715.09","-133,396,215.50","-189,481,476.94","-78,016,051.17","-107,451,484.87","-134,259,834.54","-167,081,110.08","-16,451,082.64","-29,414,022.16","-60,835,360.88","-89,259,745.23","-17,711,625.94","-94,582,712.78","-175,106,334.56","-216,045,858.89","-47,711,645.73","-555,598,859.46","-454,344,019.59","-282,955,854.13","-36,934,031.10","-103,326,253.91","-139,926,819.04","-273,801,111.30","-99,579,013.30","-119,395,846.63","-164,815,950.11","-221,699,397.46","-40,961,919.20","-129,723,974.52","-170,576,905.44","-240,823,096.21","-75,393,107.55","-120,662,326.21","-189,134,935.15","-287,188,036.79","-89,132,791.52"
购买商品、接受劳务支付的现金,"87,458,875.90","121,907,121.11","156,443,785.11","227,039,126.46","131,909,081.09","261,609,307.57","372,363,492.71","448,369,314.86","102,032,434.17","238,978,032.54","369,355,945.73","486,835,048.21","176,006,551.97","340,354,153.79","519,791,690.30","651,512,490.67","235,574,939.61","470,439,303.66","721,815,504.03","913,173,768.77","230,191,490.51","531,767,731.25","699,815,534.53","823,404,793.75","186,026,409.75","426,491,508.44","607,112,692.67","833,607,673.99","318,076,332.58","716,750,322.70","1,099,047,808.19","1,479,550,361.16","485,048,494.86","1,005,454,675.39","1,584,371,675.00","2,010,811,484.62","637,515,816.45","1,250,981,671.14","2,027,656,471.37","2,772,520,907.93","739,981,335.53","1,453,524,131.69","2,148,824,354.19","2,734,102,514.54","803,650,115.01"
吸收投资收到的现金,,,,"466,806,270.00",,,,"5,107,610.00",,,,,,,,,,,,,,,,,"807,459,998.99","807,459,998.99","807,459,998.99","808,419,998.99",,"2,450,000.00","2,450,000.00","2,450,000.00",,,,"850,000.00","1,133,816.00","14,550,416.00","14,550,416.00","15,894,902.00","168,066,464.59","167,933,468.00","167,933,468.00","175,913,468.00","10,300,000.00"
支付给职工以及为职工支付的现金,"44,171,310.29","54,743,732.57","78,889,264.30","107,324,441.90","45,142,532.51","90,367,208.96","145,004,266.03","203,236,177.64","69,268,131.98","130,311,705.83","193,747,874.39","260,946,341.75","81,231,392.50","156,292,195.07","246,105,748.69","337,242,405.98","113,456,693.73","210,544,873.05","303,708,516.12","448,441,083.42","133,254,811.85","239,807,592.41","365,997,925.88","511,434,502.77","153,967,614.03","285,597,434.65","415,854,724.25","544,911,505.95","206,878,040.23","369,398,864.36","549,462,785.64","810,947,896.10","296,593,466.02","524,759,658.38","773,351,629.00","1,056,615,094.23","327,159,522.91","615,203,355.22","906,702,611.80","1,258,466,991.00","345,740,827.58","644,195,119.71","969,367,780.25","1,390,141,522.22","460,181,443.76"
取得借款收到的现金,"66,000,000.00","62,000,000.00","86,000,000.00","86,000,000.00","68,000,000.00","118,000,000.00","278,000,000.00","288,000,000.00","30,000,000.00","265,080,000.00","470,000,000.00","818,080,000.00","20,000,000.00","70,000,000.00","90,000,000.00","120,000,000.00","50,000,000.00","115,404,964.74","145,404,964.74","145,404,964.74","70,000,000.00","234,500,000.00","394,500,000.00","444,500,000.00","60,000,000.00","190,000,000.00","270,000,000.00","778,205,705.28","20,000,000.00","119,626,013.95","199,626,013.95","364,106,013.95","45,000,000.00","155,000,000.00","282,999,553.55","321,123,551.53","223,601,329.98","333,464,738.17","452,503,968.42","697,695,668.42","214,517,090.00","309,800,000.00","378,619,523.94","545,712,019.64","759,528,934.90"
支付的各项税费,"7,789,684.29","18,117,902.86","28,874,828.13","37,421,093.54","8,604,135.97","30,479,859.03","42,229,138.35","53,329,847.05","6,444,399.63","34,872,351.38","47,404,012.94","60,549,625.03","11,539,539.76","34,790,428.11","51,986,932.74","68,596,617.16","16,994,753.16","44,916,486.89","68,282,426.17","71,456,837.93","8,690,370.29","45,516,729.04","64,702,354.43","85,996,446.78","19,824,668.59","68,535,712.03","89,506,403.72","116,022,948.10","43,447,004.59","100,564,045.94","136,108,967.12","166,710,620.53","33,237,636.31","141,343,183.80","185,275,445.80","220,417,529.20","42,830,261.11","105,514,130.33","182,224,159.83","255,637,203.41","49,302,697.47","155,098,348.75","219,273,253.78","309,884,555.66","54,037,202.54"
收到其他与筹资活动有关的现金,,,,,,"6,346,607.70","20,346,607.70",,,,,,,,,,,,,,,,,,,,"270,000.00","270,000.00",,,,,,,,,,,"43,560,000.00","79,246,817.00","1,604,401.79","2,196,629.06","2,212,733.33","6,010,575.66",
支付其他与经营活动有关的现金,"19,498,717.29","25,301,612.22","40,456,421.05","55,452,010.84","28,466,173.37","51,801,989.70","72,482,484.06","98,671,596.45","26,196,691.43","47,817,423.27","86,101,091.01","112,281,926.37","35,094,285.98","60,462,269.18","91,390,409.27","125,088,581.46","36,282,293.88","65,399,886.97","104,210,539.01","143,806,721.77","32,875,638.48","63,458,008.03","100,496,248.94","134,227,149.66","42,181,684.70","79,958,743.77","113,096,506.67","172,918,557.51","49,206,643.24","97,288,616.12","153,637,147.29","180,721,451.47","65,597,631.04","121,595,323.27","178,187,284.42","256,951,339.45","85,436,876.96","171,282,147.70","253,744,982.37","321,621,476.27","95,642,500.80","178,931,896.77","284,167,042.02","322,103,073.34","101,130,156.69"
筹资活动现金流入小计,"66,000,000.00","62,000,000.00","86,000,000.00","552,806,270.00","68,000,000.00","124,346,607.70","298,346,607.70","293,107,610.00","30,000,000.00","265,080,000.00","470,000,000.00","818,080,000.00","20,000,000.00","70,000,000.00","90,000,000.00","120,000,000.00","50,000,000.00","115,404,964.74","145,404,964.74","145,404,964.74","70,000,000.00","234,500,000.00","394,500,000.00","444,500,000.00","1,365,659,998.99","1,495,659,998.99","1,575,929,998.99","1,586,895,704.27","20,000,000.00","122,076,013.95","202,076,013.95","366,556,013.95","45,000,000.00","155,000,000.00","282,999,553.55","321,973,551.53","224,735,145.98","348,015,154.17","510,614,384.42","792,837,387.42","384,187,956.38","479,930,097.06","548,765,725.27","727,636,063.30","769,828,934.90"
经营活动现金流出小计,"158,918,587.77","220,070,368.76","304,664,298.59","427,236,672.74","214,121,922.94","434,258,365.26","632,079,381.15","803,606,936.00","203,941,657.21","451,979,513.02","696,608,924.07","920,612,941.36","303,871,770.21","591,899,046.15","909,274,781.00","1,182,440,095.27","402,308,680.38","791,300,550.57","1,198,016,985.33","1,576,878,411.89","405,012,311.13","880,550,060.73","1,231,012,063.78","1,555,062,892.96","402,000,377.07","860,583,398.89","1,225,570,327.31","1,667,460,685.55","617,608,020.64","1,284,001,849.12","1,938,256,708.24","2,637,930,329.26","880,477,228.23","1,793,152,840.84","2,721,186,034.22","3,544,795,447.50","1,092,942,477.43","2,142,981,304.39","3,370,328,225.37","4,608,246,578.61","1,230,667,361.38","2,431,749,496.92","3,621,632,430.24","4,756,231,665.76","1,418,998,918.00"
偿还债务支付的现金,"52,500,000.00","45,000,000.00","50,000,000.00","67,000,000.00","64,000,000.00","209,000,000.00","277,190,000.00","279,190,000.00","20,000,000.00","90,000,000.00","290,000,000.00","442,000,000.00","20,000,000.00","70,000,000.00","90,000,000.00","121,500,000.00","30,000,000.00","90,000,000.00","100,000,000.00","100,000,000.00","50,000,000.00","110,404,964.74","240,404,964.74","319,904,964.74","140,000,000.00","280,000,000.00","340,000,000.00","355,062,617.83","115,000,000.00","210,080,000.00","384,743,369.57","415,831,011.41","33,000,000.00","121,445,000.00","319,444,553.55","371,286,051.53","203,102,465.27","313,000,000.00","447,799,968.42","659,422,373.58","188,000,000.00","241,672,000.00","344,272,957.61","517,159,523.94","710,000,000.00"
经营活动产生的现金流量净额,"-48,387,343.80","-10,865,679.08","29,830,152.35","59,422,669.87","-31,654,552.26","-57,927,130.62","-80,440,650.65","64,357,354.27","13,348,244.20","75,734,474.65","41,872,634.07","112,079,574.67","-87,394,790.82","-107,868,131.10","-112,539,298.66","101,020,421.89","-108,414,618.46","-109,667,934.45","-149,108,272.74","-63,868,851.81","-75,910,254.90","-153,730,966.77","-135,918,718.20","82,187,441.18","-78,556,663.25","-63,340,483.65","14,427,009.73","204,106,564.90","-135,745,689.54","-133,093,838.36","-120,430,868.86","153,483,783.19","-203,558,064.72","-35,806,481.97","-86,401,128.25","623,653,872.79","-147,154,755.75","43,306,645.10","-90,411,335.84","231,000,143.86","-172,497,806.40","147,895,786.48","6,602,297.33","480,091,350.99","-282,087,007.43"
分配股利、利润或偿还利息支付的现金,"2,411,447.11","10,905,235.09","17,504,411.43","19,878,356.10","2,561,952.88","22,048,181.24","24,176,700.31","27,796,201.43","2,101,590.50","13,435,190.50","22,804,215.59","29,607,119.72","2,893,748.33","20,900,894.79","24,036,641.84","41,963,004.54","4,020,162.51","37,164,434.82","42,498,665.34","60,331,235.21","5,876,100.30","52,447,453.82","60,400,381.15","80,734,604.99","7,313,565.55","14,501,598.31","68,748,608.61","87,888,673.75","34,291,873.90","93,456,071.55","104,154,066.27","121,365,464.44","32,411,097.57","89,145,841.80","106,746,429.57","126,705,218.28","32,986,226.62","110,876,700.87","128,381,414.22","139,461,860.57","31,773,763.54","110,752,384.29","119,783,920.57","146,476,236.15","36,123,178.91"
收回投资收到的现金,,,,,,,,"459,667.20",,,,,,,,,,,,,,,,,,"400,000,000.00","1,060,000,000.00","1,460,000,000.00",,,"1,081,015.02",,,,,,,"10,000,000.00",,,,,,,
支付其他与筹资活动有关的现金,"1,097,869.95","1,532,586.81","2,886,114.46","5,895,955.28","224,777.65","536,373.23","560,820.32","971,664.91","128,078.57","281,057.83","281,068.33","4,290,919.11",,"402,457.57","631,002.76","1,617,351.32","637,094.83","1,138,629.56","1,437,150.09","3,999,990.04","212,690.76","1,351,830.17","2,243,717.89","4,968,761.91","187,601.55","297,761.89","442,884.22","6,358,292.13","215,006.34","11,588,845.59","11,698,236.29","11,766,380.46","55,063.69","115,369.23","302,776.33","787,422.38","93,139.50","142,095.40","279,938.51","1,254,260.83","77,869.73","569,653.13","615,997.76","1,997,186.06","97,874.78"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,599,602.74",,"1,079,793.52",,"965,278.40","5,685,046.08","5,685,046.08","5,693,569.51","5,693,569.51","9,683,021.14","9,683,021.14","9,683,021.14","9,683,021.14",,"10,509,216.74","10,881,112.11","10,509,216.74",
筹资活动现金流出小计,"56,009,317.06","57,437,821.90","70,390,525.89","92,774,311.38","66,786,730.53","231,584,554.47","301,927,520.63","307,957,866.34","22,229,669.07","103,716,248.33","313,085,283.92","475,898,038.83","22,893,748.33","91,303,352.36","114,667,644.60","165,080,355.86","34,657,257.34","128,303,064.38","143,935,815.43","164,331,225.25","56,088,791.06","164,204,248.73","303,049,063.78","405,608,331.64","147,501,167.10","294,799,360.20","409,191,492.83","449,309,583.71","149,506,880.24","315,124,917.14","500,595,672.13","548,962,856.31","65,466,161.26","210,706,211.03","426,493,759.45","498,778,692.19","236,181,831.39","424,018,796.27","576,461,321.15","800,138,494.98","219,851,633.27","352,994,037.42","464,672,875.94","665,632,946.15","746,221,053.69"
处置固定资产、无形资产和其他长期资产收回的现金净额,"6,700.00","527,900.00","673,050.00","693,050.00","9,864.00","671,981.50","964,722.30","1,202,304.80","286,934.44","417,475.64","423,179.49","6,743,331.95","133,862.23",,"258,549.54","332,230.85","76,268.18",,"315,264.57","208,608.12","1,556.62","1,556.62","53,037.39","53,037.39","16,000.00","111,374.64","134,842.02","197,156.00","33,373.60","147,112.06","207,326.17","359,089.56","7,700.00","209,850.00","336,276.64","368,166.17","353,113.35","589,874.95","662,543.95","1,120,878.27","41,070.00","393,878.70","749,881.89","998,022.94","23,770.00"
筹资活动产生的现金流量净额,"9,990,682.94","4,562,178.10","15,609,474.11","460,031,958.62","1,213,269.47","-107,237,946.77","-3,580,912.93","-14,850,256.34","7,770,330.93","161,363,751.67","156,914,716.08","342,181,961.17","-2,893,748.33","-21,303,352.36","-24,667,644.60","-45,080,355.86","15,342,742.66","-12,898,099.64","1,469,149.31","-18,926,260.51","13,911,208.94","70,295,751.27","91,450,936.22","38,891,668.36","1,218,158,831.89","1,200,860,638.79","1,166,738,506.16","1,137,586,120.56","-129,506,880.24","-193,048,903.19","-298,519,658.18","-182,406,842.36","-20,466,161.26","-55,706,211.03","-143,494,205.90","-176,805,140.66","-11,446,685.41","-76,003,642.10","-65,846,936.73","-7,301,107.56","164,336,323.11","126,936,059.64","84,092,849.33","62,003,117.15","23,607,881.21"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"223,602.61",,,,"95,097.91",,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-61,875.97","-142,333.34","-270,385.16","-611,127.47","-72,332.29","-648,131.27","-700,444.55","-777,631.44","-47,271.94","-55,157.79","-46,212.84","-23,581.68","-146,759.54","-569,094.64","-668,976.48","-1,096,888.96","-42,185.83","-151,052.16","-461,239.02","-1,408,732.34",0.44,"-284,061.61","48,577.43","85,543.25","38,956.89","-917,525.65","-710,367.73","-1,230,578.71","-73,423.62","-104,087.45","-80,497.44","-2,706,529.42","-1,913,381.80","-2,019,320.79","-1,338,617.95","9,962,081.52","-23,602.11","7,376,996.58","10,397,047.76","23,146,409.21","-1,127,052.28","-7,623,847.50","-17,988,088.44","-26,757,116.75","-11,895,413.06"
收到其他与投资活动有关的现金,"3,602,261.64",,,,"5,521,981.14","6,401,579.27","9,768,942.37","46,989,622.75","10,404,601.20","23,796,061.53","52,747,573.28","27,875,700.00",,"726,846.93","1,357,089.59","6,195,056.66","304,347.52","6,677,077.17","14,185,169.52","17,451,712.48",141.66,"4,241.99","8,891.75","858,146.84","824,417.86","11,075,423.27","22,086,709.67","24,750,549.67","11,442,392.59","22,034,842.59","24,348,096.56","22,202,281.68","1,681,301.72","5,151,086.37","16,204,820.93","18,720,009.25","12,429,126.44","23,819,710.17","34,075,757.61","751,868.13","678,910.52","3,159,484.87","3,622,802.34","428,109.32","966,174.67"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,608,961.64","527,900.00","673,050.00","693,050.00","5,531,845.14","7,073,560.77","10,733,664.67","48,651,594.75","10,691,535.64","24,213,537.17","53,170,752.77","34,619,031.95","133,862.23","950,449.54","1,615,639.13","6,527,287.51","380,615.70","6,772,175.08","14,500,434.09","17,660,320.60","1,698.28","5,798.61","61,929.14","911,184.23","840,417.86","411,186,797.91","1,082,221,551.69","1,493,547,308.41","11,475,766.19","23,261,748.17","25,636,437.75","23,526,649.64","7,374,047.80","11,045,982.45","22,234,667.08","24,781,744.93","22,465,260.93","44,092,606.26","44,421,322.70","11,555,767.54","719,980.52","14,062,580.31","15,253,796.34","11,935,349.00","989,944.67"
五、现金及现金等价物净增加额,"-50,897,477.57","-47,818,285.87","-20,223,389.81","423,641,852.32","-45,725,695.55","-212,311,094.23","-192,417,579.09","-114,889,066.59","-17,419,728.04","146,343,353.44","65,344,921.81","264,756,477.22","-168,451,349.86","-237,192,062.97","-272,135,754.28","-112,237,933.01","-109,565,144.27","-152,131,108.41","-208,935,723.33","-173,463,589.89","-79,710,671.46","-178,301,989.89","-219,525,539.11","-94,881,206.10","1,091,929,479.80","581,003,770.03","726,111,128.57","1,057,506,252.62","-302,260,024.50","-429,573,082.91","-558,957,843.52","-305,430,699.89","-325,516,621.08","-212,927,860.42","-396,049,902.21","235,111,416.19","-199,586,962.47","-155,043,974.94","-316,438,130.25","6,022,349.30","-84,681,643.12","146,545,672.41","-116,427,876.93","228,149,314.60","-359,507,330.80"
