科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"71,988,218.11","55,062,908.92","94,405,897.83","30,780,539.03","55,819,856.31","87,278,210.52","121,370,766.35","24,748,380.03","64,231,359.91","100,718,223.02","130,541,265.66","32,764,694.08","68,309,207.68","105,376,084.63","143,293,073.41","33,012,733.51","67,143,957.94","105,249,033.05","137,989,413.23","32,003,494.55","62,603,271.64","84,323,556.49","106,734,746.75","17,380,505.13","36,862,863.39","71,835,946.94","88,043,847.45","25,489,254.49","57,020,774.91","80,867,634.57","74,741,697.85","8,582,831.77","30,421,497.16","48,770,351.70","67,279,481.51","7,881,761.43"
三、利润总额,"244,106,244.72","144,354,077.85","259,052,317.89","49,947,302.63","115,022,591.78","207,080,203.25","268,006,109.36","42,996,867.53","137,026,559.04","133,152,022.08","99,668,757.13","-46,340,107.83","2,267,526.38","-51,160,145.43","14,687,039.49","29,560,153.24","42,314,418.99","66,064,624.08","91,436,699.00","-22,523,130.50","75,082,628.47","76,451,697.22","88,054,243.84","-473,380.09","6,228,481.14","29,084,561.17","134,954,256.42","26,504,795.00","81,915,140.87","191,773,182.38","222,040,107.69","78,734,360.29","201,191,262.88","363,730,458.00","455,968,152.51","89,630,125.01"
资产减值损失,"5,553,349.43","-6,904,492.63","902,317.45","1,527,717.49","3,761,914.10","5,339,749.78","2,908,114.23","662,435.84","2,589,440.88","5,302,729.89","1,221,389.90","3,981,203.84","7,850,698.38","4,775,976.04","4,869,401.58","4,974,924.34","3,867,714.72","4,979,579.80","29,354,379.45","2,333,033.24","12,474,865.42","11,176,525.49","16,732,246.81","-134,737.77","-98,801.92","5,254,458.14","12,819,277.11","793,050.15","18,608,465.26","19,301,834.56","91,226,834.69","19,883,044.80","18,727,802.12","21,837,486.52","33,199,074.57",
减:所得税,"51,585,371.86","21,082,639.77","53,752,059.53","9,819,155.10","19,176,006.74","41,040,644.26","54,499,174.48","10,826,485.08","33,259,917.92","33,838,484.47","25,938,992.64","-7,021,524.57","585,873.42","-4,104,475.74","7,107,108.46","7,193,972.95","10,777,575.37","15,875,398.90","24,943,002.08","-518,647.55","-8,917,119.26","-12,608,378.74","-1,717,600.11","-1,416,114.09","-6,250,894.87","6,202,450.28","45,522,204.66","6,659,770.21","23,997,177.68","47,717,486.95","66,009,258.15","20,260,039.53","49,989,800.91","90,332,437.67","123,848,585.84","13,325,563.30"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"30,821,200.00","49,977,636.16","33,832,732.81","6,058,828.10","26,470,957.19","24,956,798.13","22,380,873.98","-58,461.99","1,567,531.62","1,860,501.69","34,460,401.64","-999,274.68","1,045,221.96","300,501.52","26,765,175.58","-1,173,576.44","-698,819.94","141,359.00","2,329,216.06","1,166,596.32","154,330,086.38","154,649,706.38","150,368,338.69","629,074.47","315,218.94","-1,701,301.43","5,394,931.25","12,529.11","-999,201.96","-8,357,071.72","21,342,336.44","-2,096,219.18","-4,261,743.58","-3,074,983.51","-7,747,173.51","-2,690,608.81"
四、净利润,"192,520,872.86","123,271,438.08","205,300,258.36","40,128,147.53","95,846,585.04","166,039,558.99","213,506,934.88","32,170,382.45","103,766,641.12","99,313,537.61","73,729,764.49","-39,318,583.26","1,681,652.96","-47,055,669.69","7,579,931.03","22,366,180.29","31,536,843.62","50,189,225.18","66,493,696.92","-22,004,482.95","83,999,747.73","89,060,075.96","89,771,843.95","942,734.00","12,479,376.01","22,882,110.89","89,432,051.76","19,845,024.79","57,917,963.19","144,055,695.43","156,030,849.54","58,474,320.76","151,201,461.97","273,398,020.33","332,119,566.67","76,304,561.71"
其中:对联营企业和合营企业的投资权益,,,"-1,167,267.19","-997,011.90","-659,677.33","-2,173,836.39","-4,749,760.54","-58,461.99","819,993.76","1,112,963.83","1,120,008.77","-999,274.68","-1,153,420.74","-1,898,141.18","4,103,477.54","-1,173,576.44","-1,769,003.61","-2,666,418.30","-1,261,612.12","-353,951.63","-737,648.96","-1,118,151.48","-2,629,755.62","-335,877.30","-869,083.53","-2,885,603.90","-1,265,016.05",,"-3,115,769.23","-5,168,377.46","-10,240,674.96","-2,400,000.00","-4,626,099.74","-4,647,651.19","-9,319,841.19","-2,183,949.90"
归属于母公司所有者的净利润,"192,189,777.46","123,271,438.08","193,928,362.96","39,421,630.65","93,970,755.08","163,692,667.43","212,702,828.63","32,154,496.27","100,526,359.29","95,046,650.08","72,585,429.88","-36,469,571.66","3,891,419.27","-44,197,722.90","11,662,752.66","24,306,235.15","34,482,723.59","54,417,208.78","70,443,923.98","-19,464,887.68","84,704,720.55","90,630,724.54","91,176,183.40","2,289,408.76","14,157,989.95","24,704,838.92","93,339,972.49","21,787,225.56","60,921,548.85","146,978,878.96","161,704,216.60","60,429,397.27","154,148,415.68","276,264,831.40","342,583,828.23","77,482,047.45"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"331,095.40",,"11,371,895.40","706,516.88","1,875,829.96","2,346,891.56","804,106.25","15,886.18","3,240,281.83","4,266,887.53","1,144,334.61","-2,849,011.60","-2,209,766.31","-2,857,946.79","-4,082,821.63","-1,940,054.86","-2,945,879.97","-4,227,983.60","-3,950,227.06","-2,539,595.27","-704,972.82","-1,570,648.58","-1,404,339.45","-1,346,674.76","-1,678,613.94","-1,822,728.03","-3,907,920.73","-1,942,200.77","-3,003,585.66","-2,923,183.53","-5,673,367.06","-1,955,076.51","-2,946,953.71","-2,866,811.07","-10,464,261.56","-1,177,485.74"
