科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"25,427,906.83","69,785,357.97","66,019,599.92","148,153,254.73","144,278,313.65","75,223,730.79","149,737,739.39","202,950,755.26","210,583,724.71","189,294,623.62","76,153,261.93","125,440,336.20","106,698,860.86","101,902,143.37","239,712,161.59","287,364,562.71","274,657,609.29","204,475,271.54","170,093,058.85","264,121,856.40","120,884,174.83","64,833,436.17","141,739,822.93","428,861,041.14","283,867,042.31","115,848,731.04","52,712,425.91","566,733,461.39","243,746,984.29","195,822,738.49","66,967,933.59","507,636,412.69","80,810,182.38","180,925,850.55","142,729,184.42","1,649,795,845.63","1,247,947,766.37","819,769,434.85","355,809,540.53","856,680,463.53","715,479,035.85","544,516,644.97","224,063,681.11","924,635,202.00","858,490,189.11","309,355,352.76","230,227,801.98","784,534,907.63","493,924,381.61"
短期借款,"132,000,000.00","159,000,000.00","168,000,000.00","148,000,000.00","128,000,000.00","118,000,000.00","103,000,000.00","146,000,000.00","166,000,000.00","170,000,000.00","149,000,000.00","208,000,000.00","248,000,000.00","218,000,000.00","353,000,000.00","279,874,258.13","326,874,258.13","405,698,275.74","468,698,275.74","554,698,275.74","449,698,275.74","460,000,000.00","340,000,000.00","300,000,000.00","300,000,000.00","100,000,000.00","130,000,000.00","242,000,000.00","297,000,000.00","467,000,000.00","497,000,000.00","195,000,000.00","150,000,000.00","475,000,000.00","475,000,000.00","85,000,000.00","20,000,000.00",,,,,,"100,000,000.00","100,000,000.00",,"90,000,000.00","230,000,000.00","120,000,000.00",
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,121,000.00","1,260,000.00","2,839,850.00","8,177,934.50","5,630,000.00","7,060,000.00","9,228,947.81","11,390,884.17","6,494,000.00","2,391,678.28","7,203,605.74","14,608,747.92","13,039,033.43","10,089,545.35",,"39,691,277.51","149,261,179.55","162,307,098.18","64,551,869.12","87,592,436.43","181,764,563.53","159,289,396.72","80,399,204.64","77,238,453.33","68,918,964.93","81,259,374.84","148,746,636.25","110,909,772.94","45,437,568.14","126,650,759.45","205,888,582.10","96,139,057.31","101,654,242.19","155,072,600.40","176,223,443.92","118,424,694.43","67,203,764.74","88,395,066.12","155,244,439.67","267,373,988.33","164,979,551.63","142,042,211.39","186,166,740.31","490,927,599.47","389,410,057.27","377,033,676.79","397,379,841.75","331,757,479.91","304,944,554.25"
应付票据,"11,391,893.00","10,051,543.00","12,873,270.00","10,582,827.00","10,604,962.00","16,804,862.40","17,262,975.34","25,013,579.23","20,374,209.29","10,000,000.00","10,454,088.19","36,067,735.15","23,819,147.96","34,069,445.70","157,522,082.50","237,327,092.67","191,858,570.92","166,356,242.73","143,402,755.01","145,120,136.17","123,634,284.59","122,336,775.79","115,731,769.60","317,853,227.20","292,960,115.57","118,395,781.77","184,727,381.40","345,868,260.00","301,011,980.00","260,990,604.00","336,529,444.00","344,541,738.40","321,841,753.40","164,102,845.50","95,637,776.20","660,484,537.77","536,162,146.67","473,695,821.67","199,851,313.20","687,867,759.07","619,092,648.87","480,167,005.89","142,190,412.13","515,853,400.03","488,121,540.22","340,213,624.35",,"425,599,188.44",
应收账款,"89,782,346.98","96,839,633.91","135,604,236.11","110,971,385.00","120,801,025.27","127,727,341.32","132,243,553.41","95,216,475.29","116,189,057.82","137,733,215.86","185,354,083.73","224,767,112.61","239,519,526.03","212,197,334.79","40,419,668.79","668,116,830.82","475,977,103.99","675,678,612.54","648,059,693.96","693,905,527.37","601,484,699.65","664,845,146.73","596,324,832.06","589,716,567.44","540,895,241.02","556,617,810.58","598,584,783.30","474,886,837.38","472,674,466.21","664,103,505.27","607,420,551.49","503,706,624.17","538,406,863.59","591,411,416.46","535,613,117.93","576,923,547.45","576,099,337.49","755,192,528.62","738,942,270.51","518,413,074.30","630,556,460.38","694,485,639.39","770,729,451.98","501,508,416.08","541,496,816.19","658,975,411.77","657,092,083.01","626,815,211.03","639,058,318.52"
应付账款,"50,541,006.17","27,171,294.89","43,935,150.33","38,984,862.14","38,676,784.25","47,630,047.21","74,131,302.80","39,106,672.40","48,129,549.34","47,090,817.57","53,804,096.62","79,722,583.27","103,229,278.41","114,836,267.63","595,653,275.04","428,529,785.71","481,179,341.97","506,737,524.02","576,088,099.76","422,641,031.47","612,677,537.22","594,507,758.12","812,926,476.83","380,417,314.54","387,169,330.34","361,283,524.61","467,449,073.68","371,857,516.50","378,946,289.35","497,918,271.35","487,921,052.57","333,214,097.35","362,758,650.74","702,155,272.66","1,080,592,319.92","531,325,716.09","553,753,470.74","552,462,983.69","840,119,633.34","566,861,215.37","583,704,750.50","628,826,623.18","721,194,165.45","633,191,545.25","762,158,596.42","747,351,544.26",,"590,117,987.37",
预付款项,"69,231,193.42","66,293,266.41","86,868,909.71","146,840,108.74","191,983,745.66","218,099,383.67","154,473,494.70","231,718,743.58","224,614,920.95","272,805,871.92","254,999,721.00","240,526,518.95","237,606,304.55","256,564,299.97","580,817,134.77","300,089,637.90","359,263,849.63","342,804,145.19","302,050,686.06","289,041,377.68","328,766,117.01","316,198,538.72","327,615,602.72","322,790,266.99","354,154,604.41","128,162,064.93","54,460,878.10","50,912,167.73","104,234,966.54","105,976,928.63","143,466,179.38","358,836,882.39","633,469,293.42","341,575,355.09","217,718,886.66","226,789,552.80","273,894,215.92","264,806,480.32","204,995,170.23","215,376,052.70","257,787,722.90","241,183,792.01","211,080,292.44","234,036,890.80","287,294,889.95","177,845,009.09","278,654,925.64","164,434,761.36","228,218,280.08"
预收款项,"14,456,801.96","10,870,698.13","10,810,900.07","16,344,051.72","14,260,736.78","20,345,657.86","8,336,538.82","25,991,040.83","29,055,329.04","59,847,859.33","35,088,568.62","27,972,726.67","37,118,268.35","25,620,583.48","156,401,387.50","37,292,286.23","75,136,386.86","132,512,012.29","131,857,887.40","38,699,098.79","158,258,516.88","53,067,794.03","57,024,439.59","154,563,016.24","163,716,427.24","99,220,747.09","97,113,270.83","94,683,378.54","159,083,455.94","3,420,230.13","5,369,468.40","729,817,631.02","739,970,936.92","321,308,472.90","143,888,506.54","416,535,338.80","375,431,836.52","392,117,944.14","392,879,717.42","2,092,955.43","1,424,946.73","2,267,946.91","2,993,921.04","1,284,223.19","217,246,409.73","287,345,615.11","304,571,088.82","24,768,918.53","18,178,305.72"
