科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"29,634,746.13","47,686,054.51","41,966,992.87","39,674,853.56","47,405,669.39","30,919,090.99","28,765,862.82","30,977,062.83","56,815,660.79","59,697,197.20","50,010,732.80","71,463,940.15","58,752,549.67","59,656,872.81","46,116,534.31","71,371,040.73","132,217,943.86","160,045,842.26","155,850,562.07","165,698,082.05","127,862,107.71","121,413,171.82","156,108,445.58","121,041,236.04","132,607,763.56","134,537,015.94","124,250,556.81","214,338,837.00","653,184,234.05","473,920,377.54"
应付职工薪酬,"6,611,838.57","6,412,365.04","6,445,050.74","3,106,648.62","2,765,463.78","6,638,857.82","2,262,268.35","2,067,613.71","2,189,386.70","6,960,974.02","2,229,182.69","1,791,694.01","2,120,169.73","7,211,001.14","1,887,488.62","2,430,162.72","2,049,827.25","7,260,466.19","2,268,759.42","2,224,093.10","2,230,477.27","10,013,067.08","2,069,257.51","1,773,904.29","1,812,038.07","9,249,425.14","2,239,775.03","2,747,039.73","1,381,458.53","13,246,344.67"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-10,458,766.34","-12,533,576.63","51,504,628.44","73,726,717.68","96,343,047.74","80,577,354.54","69,514,799.37","15,865,075.09","8,153,414.50","-32,102,851.35","-17,876,383.92","-23,084,344.92","-10,590,550.69","11,065,329.42","13,078,645.67","34,042,715.38","7,183,959.82","53,202,433.31","22,326,213.54","35,990,047.76","35,878,039.51","39,443,473.02","10,316,617.30","44,756,685.00","80,163,935.83","21,550,422.49","25,993,562.18","47,545,624.22","43,050,289.49","41,729,138.95"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,,,"123,587.43","421,392.51",,"608,400.00","1,164,831.22","1,607,200.00","3,033,500.00","6,425,830.13","10,641,730.13","11,065,838.45","2,734,905.12","3,776,205.56","3,758,205.56","3,690,427.78","2,483,872.23","3,694,316.68","2,187,357.76","325,230.79","17,111.11","264,222.23","494,222.24","2,450,043.22","35,250,541.93","22,294,911.21","60,600,846.11","107,168,794.46","126,674,409.05","103,309,996.24"
应收股利,,"2,000,000.00","1,600,000.00","283,442.57","283,442.57","283,442.57","283,442.57","365,662.57","365,662.57","365,662.57","365,662.57","1,365,662.57","1,365,662.57","1,365,662.57","623,662.57","763,662.57","763,662.57","763,662.57",,,,,,"960,000.00",,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,"4,500,000.00","4,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00",,,,,,
存货,"612,947,514.03","869,372,652.40","763,585,385.92","904,975,817.35","985,401,893.66","987,407,207.39","989,402,881.85","1,052,027,923.40","1,234,625,334.99","1,155,670,386.72","1,175,426,076.23","1,129,885,265.13","1,353,085,623.87","1,326,714,911.37","1,529,826,394.13","1,690,333,311.97","1,963,905,406.73","2,356,733,783.56","2,675,342,136.93","3,100,327,038.16","3,548,112,313.53","2,972,458,477.48","3,601,525,364.57","3,592,495,346.62","3,377,366,546.66","3,516,467,136.89","4,309,569,135.43","4,579,831,664.02","4,654,405,255.27","3,754,992,905.56"
其他应付款,"13,330,597.84","17,026,279.61","18,837,853.41","18,090,006.70","22,575,799.60","29,877,242.23","27,991,831.62","30,484,056.43","44,454,841.91","33,784,372.92","33,401,204.71","43,072,028.34","22,980,800.14","26,750,720.48","24,637,886.92","31,838,956.44","37,090,567.67","35,996,442.64","38,304,016.93","79,296,555.98","184,558,178.26","235,054,592.43","242,019,392.04","242,383,741.09","232,457,673.89","170,359,055.46","161,486,050.76","222,303,289.54","697,323,300.54","710,458,240.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,"30,000,000.00","30,000,000.00","30,000,000.00",,,,,,"40,000,000.00","40,000,000.00","80,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00","6,500,000.00","6,500,000.00","6,500,000.00",,"126,000,000.00","126,000,000.00","175,500,000.00","82,000,000.00","79,500,000.00","79,500,000.00","186,800,000.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,,"39,083,071.72","35,083,071.72","69,572,342.12","79,224,154.73","70,993,756.24","967,197,063.41","100,133,921.17"
其他流动负债,,,,,,,,,,"2,689,500.00","2,689,500.00","15,932,500.00","15,569,000.00","1,681,000.00","940,874.00","482,500.00","321,668.00","965,000.00","723,752.00","965,000.00","723,752.00","965,000.00","965,000.00","1,965,000.00","1,965,000.00","3,152,750.00","3,152,750.00","3,152,750.00","3,152,750.00","4,352,730.00"
流动资产合计,"1,355,171,984.27","1,837,981,812.14","2,132,953,650.01","2,399,562,149.99","2,473,649,692.42","3,263,723,135.80","3,201,226,367.66","3,047,692,762.98","3,247,817,949.50","3,908,448,592.58","3,861,327,016.14","3,976,683,194.37","3,558,612,412.36","3,617,999,720.41","4,785,872,701.35","5,250,007,792.99","5,028,070,877.44","5,311,505,394.59","5,518,341,546.74","6,018,136,991.59","6,708,675,681.03","6,437,033,825.42","6,965,714,329.24","7,333,332,287.92","7,361,131,590.73","7,536,816,999.51","8,606,188,923.84","8,905,310,005.56","9,982,963,534.47","9,667,021,779.58"
流动负债合计,"1,042,914,580.59","1,373,648,196.56","1,655,110,977.01","1,936,554,422.14","2,016,790,982.28","2,315,630,105.34","2,234,137,844.33","2,182,829,028.23","2,384,636,635.63","2,627,547,247.20","2,521,734,965.80","2,614,210,353.09","2,662,713,275.28","2,762,596,068.48","3,038,391,429.37","3,498,066,131.77","3,363,934,382.90","3,710,988,379.30","4,012,992,194.82","4,507,675,961.30","4,823,832,289.82","4,929,066,960.78","5,321,778,300.08","5,901,530,878.78","5,827,228,877.68","5,724,089,715.14","5,402,250,574.69","6,062,268,906.65","6,332,780,480.97","6,700,222,998.85"
可供出售金融资产,"1,570,504.20","3,097,935.50","2,038,461.36","2,060,780.28","1,666,479.36","1,833,126.40","1,927,237.80","1,857,677.20","1,743,106.80","2,021,349.20","1,927,237.80","1,665,362.60","1,759,474.00","1,571,251.20","1,546,700.40","1,587,618.40","1,865,382.20","2,892,424.00","2,724,660.20","3,481,643.20","2,597,814.40","2,745,119.20","2,389,132.60","2,413,683.40","2,372,765.40","2,470,968.60","2,659,191.40","2,630,548.80","2,696,017.60","282,321,713.53"
长期借款,,"150,000,000.00","150,000,000.00","150,000,000.00","150,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","40,000,000.00","40,000,000.00",,,,"130,000,000.00","123,500,000.00","123,500,000.00","183,500,000.00","213,500,000.00","87,500,000.00","237,500,000.00","188,000,000.00","752,000,000.00","1,051,980,000.00","1,651,980,000.00","1,745,180,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,"598,885,917.61","608,206,436.72","617,528,642.39","626,850,848.06","600,307,362.52","609,645,391.71","618,990,299.14","628,340,651.53","601,696,593.64","611,058,095.18","620,425,303.64","1,028,528,518.02","1,009,044,483.54","1,025,578,207.65","1,040,432,333.31","996,394,786.71","1,492,346,523.59","2,989,685,214.42","2,990,870,796.34","2,992,077,667.23","2,393,181,788.28"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"22,468,367.06","26,326,965.32","29,049,287.06","29,798,588.35","30,579,815.49","40,455,376.32","41,468,005.38","71,436,906.28","71,999,377.83","59,851,361.62","57,865,600.65","61,083,953.59","63,742,852.07","74,706,925.74","574,753,727.30","583,205,339.40","591,063,050.95","592,343,843.28","816,583,982.27","824,691,066.12","886,689,289.60","915,921,408.88","945,276,104.42","979,256,920.57","1,047,415,886.94","1,099,576,561.85","1,834,771,024.92","2,118,030,896.16","1,813,507,469.39","1,542,724,268.02"
专项应付款,,,,,,,,,,,"766,346.11",,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"107,230,760.21","112,824,335.56","117,351,578.10","116,975,317.61","118,949,917.34"
预计负债,"12,664,318.38","14,262,350.95","18,835,701.04","21,067,670.89","23,741,335.74","24,696,210.03","27,095,557.90","30,523,289.65","31,997,506.35","28,862,545.54","31,516,638.95","33,746,532.19","36,396,165.12","35,424,899.32","38,090,162.68","40,034,074.61","41,717,192.53","43,683,007.29","45,567,000.16","48,865,949.11","52,502,843.47","39,366,861.92","43,772,737.84","41,900,998.63","40,700,548.67","18,130,636.85","18,289,468.17","19,584,273.66","21,346,199.64","13,143,061.77"
固定资产,"79,261,923.91","73,557,992.50","290,009,143.49","388,352,038.59","383,181,479.83","436,506,964.93","430,366,637.86","462,769,487.89","456,371,229.58","490,640,185.48","803,262,025.61","893,041,557.44","894,503,601.10","846,479,685.26","842,251,286.56","833,945,728.97","832,140,727.89","956,928,044.96","1,002,290,609.14","985,908,809.66","974,064,508.39","1,130,229,591.30","1,117,941,054.83","1,301,984,921.46","1,286,912,454.07","1,174,690,849.02","1,136,783,448.79","1,121,959,149.22","1,110,962,741.00","1,107,838,555.46"
递延所得税负债,"180,051.03","409,165.72","222,804.49","226,152.33","226,152.33","192,004.26","192,004.26","195,686.88","178,501.32","220,237.68","220,237.68","166,839.69","402,429.00","152,722.98","149,040.30","155,178.06","180,342.63","334,398.90","309,234.33","757,343.20","624,768.88","646,864.60","258,905.19","597,149.23","591,011.54","605,742.01","633,975.43","629,679.05","639,499.37","632,747.90"
在建工程,"1,580,572.18","105,270,255.30","83,272,374.24","53,113,184.45","93,706,194.19","175,609,853.62","188,359,322.22","250,700,203.88","291,205,741.11","422,524,646.88","92,087,457.01","1,878,339.88","3,290,681.98","45,595,950.80","48,954,031.03","48,175,007.76","195,666,551.84","141,330,062.86","135,400,571.73","185,066,442.07","210,228,973.89","438,851,121.81","373,121,983.45","320,366,644.47","324,067,206.39","481,243,184.13","464,835,747.76","910,121,200.69","1,069,627,528.02","961,383,994.66"
其他非流动负债,,,,,,,,,,,,,,"20,840,000.00","30,500,000.00","32,500,000.00","54,524,584.00",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,"5,642,633.84",,,,,
非流动负债合计,"12,844,369.41","164,671,516.67","169,058,505.53","171,293,823.22","173,967,488.07","144,888,214.29","147,287,562.16","150,718,976.53","152,176,007.67","707,968,700.83","720,709,659.46","731,442,014.27","743,649,442.18","696,724,984.82","718,384,594.69","691,679,551.81","724,762,770.69","710,853,999.83","852,074,329.67","858,206,099.95","1,269,813,634.37","1,301,533,218.06","1,351,843,610.68","1,232,517,993.17","1,337,032,610.92","1,757,812,418.45","3,818,846,927.02","4,120,217,896.05","4,732,308,330.74","4,216,614,399.95"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"1,055,758,950.00","1,538,319,713.23","1,824,169,482.54","2,107,848,245.36","2,190,758,470.35","2,460,518,319.63","2,381,425,406.49","2,333,548,004.76","2,536,812,643.30","3,335,515,948.03","3,242,444,625.26","3,345,652,367.36","3,406,362,717.46","3,459,321,053.30","3,756,776,024.06","4,189,745,683.58","4,088,697,153.59","4,421,842,379.13","4,865,066,524.49","5,365,882,061.25","6,093,645,924.19","6,230,600,178.84","6,673,621,910.76","7,134,048,871.95","7,164,261,488.60","7,481,902,133.59","9,221,097,501.71","10,182,486,802.70","11,065,088,811.71","10,916,837,398.80"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","125,000,000.00","125,000,000.00","125,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","167,000,000.00","205,000,000.00","369,000,000.00","369,000,000.00","369,000,000.00","369,000,000.00","369,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00","738,000,000.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"207,805,022.93","227,103,339.54","359,847,292.63","360,074,027.33","359,679,726.41","976,534,781.22","978,628,892.62","978,555,649.40","978,458,264.56","978,694,770.60","978,600,659.20","978,392,181.99","979,727,188.08","979,567,198.70","1,788,824,443.79","1,624,859,224.03","1,625,001,823.26","1,624,201,354.29","1,623,993,590.67","1,624,201,354.29","1,255,201,354.29","1,255,201,354.29","1,255,201,354.29","1,255,201,354.29","1,255,201,354.29","1,255,201,354.29","1,255,201,354.30","1,255,201,354.29","1,255,201,354.29","1,255,201,354.29"
无形资产,"34,135,118.61","41,726,788.67","67,616,518.62","66,800,951.16","66,393,167.43","73,714,916.58","73,156,836.41","72,684,639.92","64,777,499.17","64,270,965.44","64,128,170.67","64,738,264.25","80,703,750.63","97,645,484.08","97,399,996.92","96,750,457.98","96,615,546.29","96,032,803.76","95,351,731.19","98,569,088.91","98,300,343.47","97,844,120.38","98,353,928.06","97,490,399.79","96,665,822.27","95,869,101.50","95,002,120.01","94,795,360.32","94,730,358.34","451,168,622.35"
盈余公积,"19,444,928.34","28,949,964.36","37,911,539.20","37,911,539.20","37,911,539.20","48,153,232.68","48,153,232.68","48,153,232.68","48,153,232.68","58,780,101.22","58,780,101.22","58,780,101.22","58,780,101.22","71,771,686.20","71,771,686.20","71,771,686.20","71,771,686.20","88,653,407.22","88,671,386.75","88,653,407.22","88,653,407.22","96,832,632.11","96,832,632.11","96,832,632.11","96,832,632.11","112,669,443.22","112,669,443.22","112,669,443.22","112,669,443.22","113,144,919.24"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,"14,573,612.26","14,573,612.26","14,573,612.26","14,573,612.26","14,573,612.26"
未分配利润,"107,878,249.85","193,127,167.25","273,225,161.98","329,402,028.71","358,819,188.17","365,443,123.64","387,149,309.29","407,750,189.13","437,387,509.40","441,575,396.13","467,586,977.60","490,094,943.76","527,039,864.87","543,308,665.01","576,753,256.24","614,567,058.54","649,239,699.71","655,049,245.04","685,570,558.67","768,170,394.15","806,341,647.99","808,385,793.73","842,796,338.02","902,289,077.42","959,086,422.35","971,909,911.84","990,118,542.36","1,033,516,307.80","1,060,660,751.33","1,142,000,207.36"
长期待摊费用,,,,,,,,,,,,,,,,,,,,"125,815.20","115,330.60","104,846.00","94,361.40","83,876.80","103,356.83","90,389.15","166,704.45","89,258.72","1,583,161.66","551,392.74"
少数股东权益,"3,338,058.95","3,598,460.11","3,572,401.16","814,523.77","809,598.41","830,234.69","783,884.46","774,626.08","768,385.17","771,914.79","766,174.17","756,820.33","750,280.27","751,694.59","731,474.39","731,474.39","727,534.66","732,881.24","724,690.94","21,262,893.15","21,259,145.35","29,644,139.57","26,989,699.65","52,220,235.95","50,728,678.43","56,149,810.63","54,793,226.70","69,267,259.07","84,510,702.40","94,910,392.39"
递延所得税资产,"10,036,739.84","13,136,895.06","18,786,442.73","21,362,671.55","23,801,693.82","26,636,318.21","26,636,318.21","28,640,023.90","34,665,131.12","34,581,029.57","34,581,029.57","43,029,677.77","44,903,770.07","45,895,892.32","51,478,055.23","59,748,904.68","61,748,794.32","63,472,744.03","67,948,135.52","78,440,411.42","78,418,809.60","80,022,159.07","76,163,111.77","87,069,104.80","83,221,094.04","96,641,675.46","97,756,262.01","102,595,229.81","104,953,030.27","122,600,621.06"
外币报表折算价差,,,,,,,,,,,,"5,885.41","-7,865.41","-7,341.30","-4,474.72","-4,397.57","-6,272.65",,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,"493,839,720.00","493,839,720.00",,,,,,"50,000,000.00","50,000,000.00","64,218,785.73","64,209,065.73","64,218,785.73","64,218,785.73","14,218,785.73","14,218,785.73","12,270,705.73","12,270,705.73",
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"149,053,225.80","263,116,832.35","490,772,227.50","561,488,214.38","599,328,830.12","754,756,556.06","761,914,357.88","888,088,939.07","920,762,085.61","1,073,889,538.19","1,053,851,521.31","1,065,437,155.53","1,582,743,849.85","1,605,734,909.40","1,616,383,797.44","1,623,413,057.19","1,779,100,053.49","1,852,999,922.89","2,120,299,690.05","2,226,283,276.58","2,300,415,069.95","2,729,937,152.37","2,677,548,742.26","2,852,884,337.02","2,910,620,005.51","3,086,605,887.91","3,773,591,232.89","4,494,417,539.81","4,341,879,941.88","4,602,112,697.42"
所有者权益(或股东权益)合计,"448,466,260.07","562,778,931.26","799,556,394.97","853,202,119.01","882,220,052.19","1,557,961,372.23","1,581,715,319.05","1,602,233,697.29","1,631,767,391.81","1,646,822,182.74","1,672,733,912.19","1,696,467,982.54","1,734,993,544.75","1,764,413,576.51","2,645,480,474.73","2,683,675,166.60","2,718,473,777.34","2,742,662,938.35","2,773,574,712.30","2,878,538,206.92","2,915,444,826.79","2,936,370,798.95","2,969,641,160.74","3,052,167,752.99","3,107,490,107.64","3,141,520,753.83","3,158,682,655.02","3,217,240,742.67","3,259,754,664.64","3,352,297,078.20"
资产总计,"1,504,225,210.07","2,101,098,644.49","2,623,725,877.51","2,961,050,364.37","3,072,978,522.54","4,018,479,691.86","3,963,140,725.54","3,935,781,702.05","4,168,580,035.11","4,982,338,130.77","4,915,178,537.45","5,042,120,349.90","5,141,356,262.21","5,223,734,629.81","6,402,256,498.79","6,873,420,850.18","6,807,170,930.93","7,164,505,317.48","7,638,641,236.79","8,244,420,268.17","9,009,090,750.98","9,166,970,977.79","9,643,263,071.50","10,186,216,624.94","10,271,751,596.24","10,623,422,887.42","12,379,780,156.73","13,399,727,545.37","14,324,843,476.35","14,269,134,477.00"
负债和所有者(或股东权益)合计,"1,504,225,210.07","2,101,098,644.49","2,623,725,877.51","2,961,050,364.37","3,072,978,522.54","4,018,479,691.86","3,963,140,725.54","3,935,781,702.05","4,168,580,035.11","4,982,338,130.77","4,915,178,537.45","5,042,120,349.90","5,141,356,262.21","5,223,734,629.81","6,402,256,498.79","6,873,420,850.18","6,807,170,930.93","7,164,505,317.48","7,638,641,236.79","8,244,420,268.17","9,009,090,750.98","9,166,970,977.79","9,643,263,071.50","10,186,216,624.94","10,271,751,596.24","10,623,422,887.42","12,379,780,156.73","13,399,727,545.37","14,324,843,476.35","14,269,134,477.00"
