科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"286,017,052.78","390,992,550.64","803,265,807.01","923,479,418.92","2,693,419,330.67","2,345,630,853.88","1,844,115,173.01","1,581,099,297.44","1,598,317,325.35","1,026,501,568.81","1,976,964,436.37","1,303,314,210.48","1,276,251,903.94","1,637,009,386.39","1,837,747,960.12","1,023,197,320.02","2,283,137,043.59","3,554,790,693.35","3,506,817,368.48","3,994,906,179.54","3,769,518,376.29","3,387,241,787.07","2,186,649,202.94","1,668,618,444.40","3,180,339,866.20","3,422,087,218.10","3,029,822,607.51","2,278,499,830.67","2,049,348,205.01","4,142,731,708.78","2,778,144,567.77","3,195,802,705.18","3,863,861,529.06","3,172,704,670.19","2,108,692,671.89","2,914,771,514.13"
短期借款,"50,000,000.00",,"60,000,000.00","130,000,000.00","275,000,000.00","45,000,000.00",,,,"302,000,000.00","997,839,880.00","543,500,000.00","385,000,000.00","388,000,000.00","1,181,598,480.00","1,919,230,000.00","2,349,000,000.00","2,167,210,000.00","2,553,157,500.00","2,558,381,978.78","2,398,796,334.00","2,701,696,005.08","2,237,188,000.00","2,884,031,355.15","3,225,265,040.69","3,498,046,492.48","3,001,055,291.52","2,374,977,249.99","1,699,743,000.00","3,323,785,212.57","1,236,767,188.87","1,881,754,581.14","3,245,915,648.56","3,371,709,800.00","1,982,966,940.00","2,274,681,625.06"
交易性金融资产,,,,,,,,,"7,764,474.80","6,845,860.88","4,275,929.08","5,019,568.92","5,052,376.56","4,625,877.24","4,461,839.04","4,363,416.12","4,593,069.60","4,789,915.44","4,604,005.48","5,358,581.20","5,238,286.52","7,775,410.68","7,480,141.92","10,006,330.20","10,006,330.20","362,565,326.12","30,565,784.60","30,565,784.60","24,605,730.00","31,331,296.20","24,408,884.16","26,738,226.60","26,738,226.60","23,621,500.80","23,621,500.80","23,621,500.80"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,894,831.00","39,115,545.03","35,633,815.00","131,374,620.86","42,326,233.51","114,456,645.99","425,165,041.15","241,108,039.84","201,942,761.74","293,492,493.09","266,218,629.79","252,230,769.31","131,209,155.07","112,969,149.98","171,473,488.98","215,484,497.06","593,227,721.85","542,083,153.23","188,757,290.90","162,012,728.57","270,415,136.86","425,540,617.20","741,070,598.98","366,729,084.46","325,164,682.94","342,489,493.00","231,556,788.67","227,854,897.00","302,628,810.24","260,172,196.90","487,933,208.53","148,034,899.80","689,351,368.26","888,193,336.70","282,638,903.96","612,550,163.11"
应付票据,"458,185,000.00","390,000,000.00","1,150,000,000.00","1,620,000,000.00","790,000,000.00","140,000,000.00","55,000,000.00","246,000,000.00","173,020,000.00","341,545,469.00","576,551,599.00","117,807,937.28","129,671,083.00","363,439,696.83","1,854,184,834.00","1,345,723,948.00","2,140,729,060.90","2,164,353,905.94","3,046,722,082.39","6,402,439,396.42","5,186,812,726.00","3,304,839,406.00","864,688,774.30","616,712,214.60","1,947,205,073.50","1,460,907,710.00","3,150,000.00","180,786,100.00","650,585,020.00","3,021,193,666.00","1,347,439,514.00","1,631,365,000.00","2,673,911,575.00","1,709,462,862.40",,"560,974,131.00"
应收账款,"415,471,261.76","342,645,748.24","764,268,177.92","566,714,252.27","669,972,777.21","949,329,749.17","872,828,629.69","843,394,233.87","984,023,023.46","1,345,726,820.37","1,158,326,642.24","1,276,324,828.22","1,119,272,801.14","1,001,694,846.32","920,497,619.12","859,943,049.54","1,301,123,633.92","1,322,022,668.67","1,289,813,777.64","1,878,723,368.82","2,152,830,623.59","2,193,645,186.98","1,307,710,501.85","972,320,039.43","986,297,963.35","1,052,190,633.23","800,474,693.08","1,245,129,053.66","824,865,812.51","971,653,877.09","884,564,085.34","991,012,503.71","1,379,904,794.14","1,399,649,197.18","1,296,889,502.25","1,831,246,194.22"
应付账款,"127,270,305.83","145,385,072.78","172,110,001.29","214,722,024.05","283,335,193.99","259,297,050.14","205,001,010.07","193,530,688.28","157,592,493.15","97,610,160.80","251,774,271.34","216,138,539.69","98,597,535.66","354,495,937.80","138,878,662.10","450,140,880.32","529,374,573.64","453,174,215.75","1,112,120,794.34","818,952,351.38","1,047,526,239.05","793,241,027.83","971,792,186.80","214,633,205.86","397,054,941.63","1,823,694,205.99","1,646,806,847.73","1,465,371,350.36","423,775,523.81","862,033,380.04","572,468,014.95","370,217,783.78","125,268,259.30","348,605,597.81","2,855,479,741.27","1,707,189,111.78"
预付款项,"30,298,690.41","93,547,830.13","66,451,116.72","140,216,551.32","158,165,724.00","271,126,529.57","282,817,773.47","204,186,216.30","313,874,714.76","483,762,402.74","600,960,929.40","409,030,252.71","634,604,520.41","803,147,319.68","1,838,655,037.79","2,644,378,804.05","1,949,100,480.71","1,779,452,721.88","2,296,761,326.94","2,266,968,713.95","1,619,302,259.80","1,875,974,700.26","1,653,589,918.75","2,455,701,260.63","1,561,674,288.12","1,540,817,899.22","1,889,573,794.62","1,650,758,587.54","1,884,323,488.55","2,439,034,047.02","1,147,089,473.96","1,026,796,586.48","1,891,059,173.11","2,880,032,818.22","1,758,668,802.33","1,084,640,704.74"
预收款项,"94,442,550.94","74,601,846.98","96,825,574.85","96,992,021.50","104,650,839.69","141,748,295.66","120,928,755.27","99,090,808.02","134,460,615.72","208,129,563.50","144,839,949.38","138,828,756.81","118,181,988.87","256,115,962.00","452,595,123.81","215,748,737.77","295,978,445.38","409,274,808.45","411,189,692.64","339,727,842.12","326,261,548.37","299,769,861.53","392,378,175.85","326,096,215.17","370,423,047.38","612,490,098.25","457,561,960.54","432,335,318.35","359,043,909.08","609,965,886.27","421,714,361.55","381,315,496.09","570,066,447.32","1,209,433,676.40","669,371,497.39","672,827,194.30"
其他应收款,"50,218,791.29","58,295,548.18","37,029,945.41","45,057,296.19","43,584,579.21","49,360,710.24","44,540,922.53","60,891,824.58","80,119,029.84","93,081,015.32","73,460,308.00","81,297,108.02","65,940,868.18","82,212,261.52","74,949,684.98","61,428,587.54","73,881,740.89","97,176,395.82","53,578,218.91","85,235,679.00","60,721,997.96","339,954,303.89","73,733,176.76","86,998,762.64","60,036,137.91","76,880,287.28","82,798,670.50","65,215,541.79","75,741,300.25","93,486,209.23","62,365,153.01","69,568,021.82","90,665,145.49","156,800,118.09","114,827,584.16","124,794,521.71"
应付职工薪酬,"34,060,150.15","54,698,940.80","55,877,314.68","2,096,676.47","40,685,580.15","31,735,869.97","62,362,928.55","5,103,280.10","28,180,051.68","10,083,955.37","52,489,707.76","8,165,319.80","21,425,419.57","7,753,743.89","51,632,332.52","26,228,218.47","38,521,750.55","73,090,780.28","181,370,379.63","29,780,990.04","40,063,936.97","35,906,205.59","66,049,625.46","40,561,270.10","42,822,041.16","42,647,705.45","77,121,214.22","32,998,268.62","35,329,140.39","58,571,438.05","83,090,839.76","29,130,654.97","38,814,035.71","70,636,356.89","93,931,190.96","35,215,344.75"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,410,566.14","19,856,258.21","14,193,444.80","-23,230,139.99","-31,190,135.76","108,577,678.22","54,465,471.42","-44,861,082.72","-26,579,079.43","-51,467,879.91","-132,334,593.37","-124,825,786.54","-58,073,977.95","-39,061,404.30","-219,840,232.18","-245,326,883.28","-182,115,423.08","-60,106,228.08","-195,051,223.21","-340,468,043.24","-324,063,295.67","-58,349,944.94","26,114,288.73","-37,736,721.96","3,841,515.40","33,520,893.13","69,265,642.17","42,569,158.19","52,561,051.69","30,567,966.73","145,520,450.73","43,175,618.45","100,133,768.67","128,021,613.04","63,470,420.55","62,254,864.72"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,"3,693,600.00",,"3,749,850.00","5,629,282.36","9,336,873.95","4,952,659.21","8,255,781.69","2,785,568.89","7,317,711.54","3,807,799.77","7,215,886.28"
应付利息,"91,455.00",,,,,,,,,,"3,072,427.64",,,,"1,576,476.45","1,950,200.00","3,143,688.89","2,776,126.67","7,505,466.67","4,281,437.78","2,673,288.89","2,813,104.45","3,093,894.45","3,461,927.78","3,718,291.67","4,643,381.74","8,687,232.27","16,876,027.59","26,202,783.52","36,976,991.43","6,899,520.29","15,548,307.30","26,770,906.03","39,890,900.75","18,412,793.14","37,215,100.45"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"30,000,000.00",,,,,,,,,"149,865,000.00","1,875,000.00",,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,,,"154,910,225.85",,,
存货,"189,539,424.47","453,341,424.66","1,013,072,033.29","1,585,272,837.24","1,519,010,528.47","827,968,858.16","918,060,538.82","1,560,377,206.26","1,422,232,053.68","1,898,493,983.83","2,228,434,968.08","2,070,000,095.64","1,319,224,003.09","1,536,435,134.08","2,344,599,969.60","2,779,861,330.04","3,060,305,288.01","2,371,332,315.75","4,347,086,068.66","5,899,430,749.54","4,950,673,185.33","2,809,699,098.77","2,268,108,419.28","2,094,434,071.66","3,310,509,897.76","4,226,790,910.06","2,970,564,392.10","2,836,041,181.25","1,905,393,174.22","3,848,269,667.50","2,683,834,038.15","3,380,120,651.67","3,066,669,312.27","2,974,994,048.17","3,937,640,208.30","3,007,003,093.95"
其他应付款,"10,876,591.90","19,173,536.17","15,705,954.64","25,230,234.45","28,320,267.66","6,781,012.02","11,155,398.73","4,871,731.70","20,388,400.94","5,438,019.65","30,626,342.22","212,436,120.34","23,559,582.58","6,791,375.28","23,276,817.55","32,415,168.13","35,295,560.60","33,761,025.46","29,138,557.96","179,986,825.29","44,231,612.95","45,407,727.89","35,778,117.61","50,367,634.72","104,690,273.64","334,010,108.09","109,436,304.56","99,977,598.18","68,986,613.95","68,137,214.75","61,235,295.99","64,219,008.67","84,628,067.53","91,656,691.93","105,555,122.13","113,867,104.29"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501,649,478.68","501,981,186.76"
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"167,030,287.52","324,247,617.62","329,727,647.74","370,106,865.36","203,573,413.92","146,513,529.72","104,186,684.96","531,358,317.06","190,297,596.85","144,205,892.39","205,684,516.04","192,901,329.95","766,928,133.00","592,476,214.59"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,611,909.38",,,,,,
流动资产合计,"974,440,051.71","1,377,938,646.88","2,719,720,895.35","3,392,114,976.80","5,126,479,173.07","4,557,873,347.01","4,387,528,078.67","4,491,056,818.29","4,608,273,383.63","5,147,904,145.04","6,308,641,842.96","5,397,216,833.30","4,551,555,628.39","5,178,093,975.21","7,192,385,599.63","7,588,657,004.37","9,265,368,978.57","9,671,647,864.14","11,687,418,057.01","14,292,636,000.62","12,828,699,866.35","11,039,831,104.85","8,405,372,248.00","7,979,055,611.04","9,763,756,814.22","11,397,622,232.37","9,238,930,145.00","8,484,328,256.23","7,390,545,305.18","12,527,488,647.39","8,263,589,666.98","8,990,535,269.34","11,216,719,633.86","11,696,214,730.84","10,293,715,106.46","10,198,319,793.53"
流动负债合计,"785,336,619.96","703,715,654.94","1,564,712,290.26","2,065,810,816.48","1,490,801,745.73","733,139,906.01","508,913,564.04","503,735,425.38","487,062,482.06","913,339,288.41","1,924,859,583.97","1,142,050,887.38","718,361,631.73","1,337,535,311.50","3,483,902,494.25","3,746,110,269.41","5,209,927,656.88","5,243,534,634.47","7,146,153,250.42","9,993,082,778.57","8,872,167,390.56","7,127,198,393.43","4,597,083,063.20","4,098,127,101.42","6,095,020,225.07","7,812,960,595.13","5,376,084,493.01","4,648,891,071.28","3,319,227,042.44","8,014,843,665.22","3,875,135,186.14","4,416,726,450.40","7,020,418,933.97","6,969,417,499.22","6,290,837,184.12","5,966,205,663.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,"251,580,000.00","261,240,000.00","681,105,010.00","710,850,334.50","715,629,436.78","996,728,916.66","967,752,745.35","1,097,944,326.27","1,025,825,726.93","861,896,613.96","838,364,981.27","817,762,862.06"
长期借款,,"90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00","90,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
