科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"35,330,405.56","64,792,643.92","75,846,731.75","53,022,814.19","83,521,868.95","109,771,503.15","32,182,408.00","68,609,506.33","100,563,624.82","147,731,594.71","38,026,085.26","82,414,883.50","126,623,638.03","184,433,279.10","49,723,972.75","100,924,945.64","141,889,184.71","216,910,429.43","53,367,419.96","105,106,392.68","164,679,549.14","226,695,784.24","48,004,683.76","120,862,834.47","174,808,827.02","231,023,025.70","57,522,227.29","123,117,420.50","198,186,011.89","293,128,871.58","65,806,901.18","166,905,027.41","249,243,310.54"
取得借款收到的现金,"114,800,000.00","114,800,000.00","199,500,000.00","85,000,000.00","165,500,000.00","275,000,000.00","63,000,000.00","103,000,000.00","265,000,000.00","153,000,000.00","145,580,000.00","153,000,000.00","255,000,000.00","363,000,000.00","180,000,000.00","270,000,000.00","374,650,000.00","539,650,000.00","83,000,000.00","283,000,000.00","283,000,000.00","383,000,000.00","160,000,000.00","315,000,000.00","389,540,000.00","731,290,000.00","128,500,000.00","479,200,000.00","669,200,000.00","689,200,000.00","16,450,000.00","240,100,000.00","371,450,000.00"
支付的各项税费,"51,378,109.93","85,680,509.02","107,494,246.93","63,755,384.72","94,163,028.94","134,570,377.56","28,230,162.51","59,380,378.35","130,418,054.03","138,925,700.68","36,337,012.12","80,340,181.15","118,886,342.96","168,229,776.47","39,444,387.93","90,610,964.60","128,380,030.00","179,645,270.80","39,119,611.93","81,474,562.75","124,977,101.23","173,228,146.13","39,434,905.77","80,229,251.71","127,993,683.81","187,958,766.44","57,921,355.94","101,462,587.60","164,666,647.25","276,488,182.64","106,104,621.84","197,704,209.47","299,009,277.77"
收到其他与筹资活动有关的现金,,,"4,000,000.00",,,"16,500,000.00",,"8,641,168.86","8,641,168.86","33,810,140.50","71,200,000.00","8,802,200.00","16,670,630.37","50,246,279.71","21,200,000.00","12,427,222.88","17,407,222.88","46,158,311.11","180,000.00",,"1,680,000.00","70,325,758.09","12,624,756.20","64,787,956.40","85,687,956.40","508,441,751.91","101,264,000.00","71,867,500.00","86,913,423.80","168,913,423.80","52,121,413.23","81,906,413.23","129,414,008.83"
支付其他与经营活动有关的现金,"158,895,754.17","296,758,354.39","275,831,484.20","164,672,334.82","279,388,033.16","361,571,141.86","93,821,579.76","288,319,001.39","446,927,734.67","491,650,384.92","342,808,197.26","273,514,476.41","371,536,037.63","451,114,575.39","151,743,479.42","252,032,798.57","387,787,740.40","633,001,357.30","155,189,482.61","233,903,732.58","699,790,205.42","529,631,052.84","239,272,963.47","214,032,707.94","440,421,641.16","680,284,461.95","265,765,051.47","267,010,331.63","795,114,561.88","965,554,792.17","192,405,264.95","402,240,949.10","735,214,253.80"
筹资活动现金流入小计,"114,800,000.00","150,710,000.00","233,740,000.00","110,450,000.00","190,950,000.00","1,629,192,000.00","63,000,000.00","111,641,168.86","273,641,168.86","186,810,140.50","216,780,000.00","161,802,200.00","271,670,630.37","413,246,279.71","201,200,000.00","287,817,222.88","392,057,222.88","591,198,311.11","83,180,000.00","283,000,000.00","284,680,000.00","493,495,758.09","172,624,756.20","384,932,956.40","480,372,956.40","1,244,876,751.91","229,764,000.00","617,223,500.00","1,589,269,407.05","1,691,269,407.05","68,571,413.23","322,006,413.23","500,864,008.83"
经营活动现金流出小计,"301,510,249.12","545,581,676.44","590,987,401.23","416,835,643.69","770,546,240.29","1,043,786,232.47","231,017,654.74","697,443,689.78","1,207,391,707.52","1,535,265,950.51","635,405,940.07","744,198,465.51","928,679,078.56","1,434,654,009.39","364,493,249.27","815,345,242.40","1,514,573,027.82","1,978,544,764.80","419,099,464.58","845,083,811.18","1,252,664,581.28","1,932,170,759.26","438,310,193.96","992,901,924.58","1,504,587,413.47","2,344,679,809.30","564,608,011.77","1,069,488,801.19","2,035,839,453.96","3,804,506,544.13","697,255,607.67","1,513,868,165.36","2,300,975,097.35"
偿还债务支付的现金,"64,800,000.00","142,100,000.00","156,825,000.00","49,500,000.00","99,500,000.00","219,825,000.00","225,000,000.00","245,000,000.00","282,000,000.00","295,000,000.00","53,050,000.00","78,000,000.00","128,000,000.00","271,000,000.00","80,101,691.00","140,000,000.00","240,000,000.00","425,000,000.00","95,000,000.00","175,000,000.00","197,650,000.00","394,650,000.00","173,000,000.00","223,000,000.00","297,116,003.52","430,462,869.00","63,845,064.69","369,031,684.56","809,135,491.00","876,503,331.08",,"97,953,074.90","267,000,000.00"
经营活动产生的现金流量净额,"128,645,101.24","33,184,991.35","42,276,522.01","-36,372,409.92","-24,793,514.15","32,397,264.23","-20,670,003.98","-109,754,666.64","-181,844,794.93","-88,734,175.42","-41,143,103.01","60,433,110.52","99,210,538.22","189,400,099.86","-63,240,604.26","-62,793,217.92","-39,088,688.64","-75,040,589.32","-18,981,910.27","-24,143,632.38","-17,293,708.66","73,228,987.59","-18,053,710.41","-22,655,248.15","-32,753,599.23","151,844,461.47","-97,588,463.56","27,839,261.75","-87,109,334.46","-44,720,063.83","-62,939,736.44","-109,748,249.94","-149,032,135.74"
分配股利、利润或偿还利息支付的现金,"6,516,193.89","10,921,118.64","8,856,964.68","5,396,345.90","7,654,844.29","10,800,692.91","1,726,302.82","46,233,736.13","51,397,014.15","51,402,009.62","3,964,277.33","7,600,407.75","52,696,830.25","59,649,394.51","4,948,271.23","19,833,476.59","26,838,260.85","33,356,826.55","5,178,468.76","40,657,398.20","47,382,517.25","54,409,055.66","5,804,954.22","11,269,516.78","45,347,658.83","88,417,891.07","7,738,939.16","87,067,737.22","194,380,613.39","200,423,009.43","3,200,427.01","12,585,369.70","37,917,077.03"
收回投资收到的现金,,,,,,,,,,"54,500.00",,"5,000,000.00","5,000,000.00",,,"5,000,000.00","5,000,000.00",,"500,000.00","500,000.00","548,000.00","548,000.00",,,,,,,"50,000,000.00","440,050,000.00","145,264,387.36","236,850,000.00","387,256,597.26"
支付其他与筹资活动有关的现金,,"5,000,000.00","9,200,000.00",,,"8,490,691.49","6,179,511.71","26,684,413.47","30,284,413.47","33,722,642.03","156,267.32","39,437,701.78","39,474,428.00","69,041,478.06","12,295.08",,,"19,384,801.72",,,"2,541,239.49","105,542,252.84","20,900,615.33","87,995,797.17","123,995,797.17","229,732,797.17","15,045,923.80","30,426,423.80","151,506,895.03","149,132,837.03","22,042,505.60","57,781,295.60","74,507,915.60"
取得投资收益收到的现金,,"78,293.28","26,613.32",,,"11,999.65",,,,"5,456.05",,"27,400.00","27,400.00","27,400.00",,,,"27,400.00","48,000.00","48,000.00",,,,,,,,,"147,945.21","1,206,620.80","560,471.98","2,466,462.54","1,947,233.02"
筹资活动现金流出小计,"71,316,193.89","158,021,118.64","174,881,964.68","54,896,345.90","107,154,844.29","239,116,384.40","232,905,814.53","317,918,149.60","363,681,427.62","380,124,651.65","57,170,544.65","125,038,109.53","220,171,258.25","399,690,872.57","85,062,257.31","159,833,476.59","266,838,260.85","477,741,628.27","100,178,468.76","215,657,398.20","247,573,756.74","554,601,308.50","199,705,569.55","322,265,313.95","466,459,459.52","748,613,557.24","86,629,927.65","486,525,845.58","1,155,022,999.42","1,226,059,177.54","25,242,932.61","168,319,740.20","379,424,992.63"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,"110,952.34","110,952.34","110,952.34",,,,,,,"322,766.25",,,,,"15,350.00",,"2,640.00","2,640.00",,,,,,,,"165,000.00",,"5,000.00",,
筹资活动产生的现金流量净额,"43,483,806.11","-7,311,118.64","58,858,035.32","55,553,654.10","83,795,155.71","1,390,075,615.60","-169,905,814.53","-206,276,980.74","-90,040,258.76","-193,314,511.15","159,609,455.35","36,764,090.47","51,499,372.12","13,555,407.14","116,137,742.69","127,983,746.29","125,218,962.03","113,456,682.84","-16,998,468.76","67,342,601.80","37,106,243.26","-61,105,550.41","-27,080,813.35","62,667,642.45","13,913,496.88","496,263,194.67","143,134,072.35","130,697,654.42","434,246,407.63","465,210,229.51","43,328,480.62","153,686,673.03","121,439,016.20"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,"13,123,759.87",,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"5,000,000.00",,,,,,,"600,000.00",,,,,,,,"213,919,696.22","53,919,696.22",,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"78,293.28","26,613.32","110,952.34","110,952.34","122,951.99",,,,"59,956.05",,"5,027,400.00","5,350,166.25","18,151,159.87",,"5,000,000.00","5,000,000.00","42,750.00","548,000.00","550,640.00","1,150,640.00","548,000.00",,,,,,,"264,232,641.43","495,176,317.02","145,829,859.34","239,316,462.54","389,203,830.28"
五、现金及现金等价物净增加额,"27,918,337.71","-8,394,118.15","47,652,790.36","-18,180,091.03","14,118,019.48","1,342,502,494.46","-310,334,587.87","-511,954,326.64","-671,964,478.64","-752,942,425.00","69,217,638.26","-3,082,250.02","7,341,466.11","-127,642,151.15","864,984.62","-97,640,298.51","-122,695,080.36","-196,898,816.73","-59,832,520.32","-31,399,769.99","-91,561,355.25","-141,477,394.36","-53,730,720.95","26,719,267.95","-49,233,823.61","-27,990,245.50","35,342,342.82","126,039,622.13","478,470,487.88","328,199,201.54","-76,585,758.80","76,693,086.57","-51,784,960.38"
购建固定资产、无形资产和其他长期资产支付的现金,"42,072,875.30","29,346,284.14","28,009,743.43","37,472,287.55","44,994,574.42","80,093,337.36","119,758,769.36","173,922,679.26","290,879,936.23","347,045,982.41","49,248,714.08","101,841,589.57","145,253,349.04","348,748,818.02","52,032,153.81","167,830,826.88","213,825,353.75","235,357,660.25","24,400,141.29","75,149,379.41","112,524,529.85","144,148,831.90","8,596,197.19","13,293,126.35","30,393,721.26","46,917,901.64","10,203,265.97","32,497,294.04","82,899,226.72","146,811,281.16","17,047,357.32","22,461,799.06","35,895,671.12"
期初现金及现金等价物余额,"4,730,145.88","32,648,483.59","24,254,365.44","71,907,155.80","71,907,155.80","71,907,155.80","1,414,409,650.26","1,414,409,650.26","1,414,409,650.26","1,414,409,650.26","666,177,718.87","661,467,225.26","661,467,225.26","661,467,225.26","533,825,074.11","533,825,074.11","533,825,074.11","533,825,074.11","336,926,257.38","336,926,257.38","336,926,769.38","336,926,257.38","195,448,863.02","195,448,863.02","195,448,863.02","195,448,863.02","167,458,617.52","167,458,617.52","167,458,617.52","167,458,617.52","495,657,819.06","495,657,819.06","495,657,819.06"
投资支付的现金,,,,,,,,,,"12,000,000.00",,,,,,,,,,,,,,,,"629,180,000.00",,,"50,000,000.00","440,656,000.00","185,757,005.00","184,100,000.00","377,500,000.00"
期末现金及现金等价物余额,"32,648,483.59","24,254,365.44","71,907,155.80","53,727,064.77","86,025,175.28","1,414,409,650.26","1,104,075,062.39","902,455,323.62","742,445,171.62","661,467,225.26","735,395,357.13","658,384,975.24","668,808,691.37","533,825,074.11","534,690,058.73","436,184,775.60","411,129,993.75","336,926,257.38","277,093,737.06","305,526,487.39","245,365,414.13","195,448,863.02","141,718,142.07","222,168,130.97","146,215,039.41","167,458,617.52","202,800,960.34","293,498,239.65","645,929,105.40","495,657,819.06","419,072,060.26","572,350,905.63","443,872,858.68"
