科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"885,865,696.78","919,772,338.08","1,600,666,147.09","1,079,767,951.45","1,624,942,881.61","1,306,711,894.57","2,472,813,717.00","1,858,400,861.75","1,679,747,275.46","866,907,501.46","808,310,993.88","2,222,147,128.18","1,708,868,877.06","2,846,294,408.59","1,162,120,620.72","1,061,734,716.74","1,538,831,955.63","1,793,770,102.96","5,380,867,800.84","3,376,692,007.19","4,307,058,696.51","2,774,479,449.35","4,111,187,328.43","3,285,744,885.61","2,155,751,533.02","2,281,743,696.69","1,875,202,660.88","1,919,204,136.32","1,660,367,734.99","3,509,673,636.67","2,657,589,033.78","3,061,140,277.90","2,565,586,825.07","2,320,987,687.92","2,145,960,602.82","2,085,888,552.68","3,341,519,347.08","4,405,593,330.66","9,615,319,644.47","6,388,717,618.66","6,398,361,925.00","6,471,522,513.59","6,317,118,927.20","5,007,754,402.14","4,553,559,840.70","4,653,673,815.96"
短期借款,,,,"511,320,283.60","1,059,233,304.15","1,902,179,041.44","1,491,776,720.39","778,422,000.00","3,722,066,900.00","3,741,595,000.00","741,450,000.00","541,410,000.00","438,920,500.00","587,681,500.00","254,543,800.99","1,662,809,871.00","3,237,565,192.98","4,328,417,715.14","1,509,201,720.03","1,452,992,683.56","1,707,742,939.39","1,653,510,894.52","2,792,420,596.72","1,419,908,152.39","2,535,804,347.63","3,195,100,678.95","3,579,863,836.97","4,402,458,876.43","4,290,878,012.00","6,997,631,142.72","6,675,189,696.06","6,164,278,043.21","5,571,074,714.57","5,136,197,113.95","4,714,613,055.31","5,389,593,406.22","5,758,763,031.19","4,329,426,447.23","2,663,512,201.85","1,872,990,050.99","1,778,856,365.01","2,442,683,057.55","2,413,400,834.86","2,730,939,723.97","2,257,785,533.16","3,570,370,703.04"
交易性金融资产,"182,200,000.00","219,400,000.00","271,000,000.00","257,400,000.00","159,600,000.00","123,400,000.00","100,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86,686,936.51",
交易性金融负债,,,,,,,"6,372,130.62",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"19,382,469.43","12,981,354.44","9,850,000.00","1,500,000.00",,,"4,160,000.00","87,975,919.51","58,499,932.51","88,212,002.40","38,989,763.50","52,282,803.96","63,747,321.99","68,043,896.39","92,367,679.88","109,962,901.23","124,674,801.72","110,477,114.84","148,849,789.83","189,619,482.98","147,654,787.01","102,970,634.02","101,511,319.10","199,817,806.92","61,814,250.50","84,413,801.12","116,838,843.58","151,653,977.10","296,120,821.79","245,940,888.45","346,560,180.41","238,629,601.40","320,073,319.54","313,027,544.97","208,805,965.26","457,141,777.86","587,171,411.97","47,933,226.50","67,288,499.38","74,076,177.86","78,030,910.73","65,680,255.15","30,939,192.29","36,021,570.75","45,539,360.00",
应付票据,,,,,,,,,"109,140,000.00","331,859,586.40","704,806,706.00","482,087,119.60","327,420,000.00","327,420,000.00",,"272,850,000.00","200,000,000.00","728,106,758.84","1,231,830,738.84","304,200,000.00","195,060,000.00",,"87,954,950.00",,,"20,000,000.00","50,000,000.00","433,770,000.00","299,520,000.00",,,,,"2,000,000.00",,,,,,,,,,,,
应收账款,"596,730,127.59","477,473,187.03","478,848,810.00","557,936,636.83","963,469,737.11","1,042,666,340.20","932,512,614.59","696,566,343.92","618,531,679.52","654,509,220.34","665,016,888.33","617,974,074.83","773,974,539.26","847,514,270.21","925,934,525.51","781,100,552.66","1,081,479,605.98","1,056,668,413.66","1,281,259,710.75","938,325,840.05","1,259,261,786.17","1,409,443,281.24","1,864,774,645.54","1,285,048,607.55","1,556,852,655.19","1,331,701,994.17","1,362,816,320.42","1,598,630,832.46","1,714,167,902.65","1,745,697,962.90","1,695,831,813.45","1,507,633,195.10","1,536,238,516.28","1,806,394,655.01","2,014,318,800.83","1,816,968,647.86","1,444,455,845.90","1,345,647,891.80","1,253,234,183.44","1,132,382,089.98","1,271,437,419.06","1,139,139,242.54","901,184,067.68","918,346,943.74","1,357,684,237.46",
应付账款,"407,130,337.29","385,512,254.90","409,370,210.68","462,145,622.34","656,446,023.83","792,508,948.66","738,969,659.71","528,827,069.17","615,542,714.05","603,535,941.01","654,367,664.07","555,755,943.69","678,949,311.63","819,890,267.87","721,126,756.08","640,870,701.44","882,898,234.26","1,060,851,405.58","1,038,795,136.67","768,961,493.47","1,109,631,868.23","1,135,315,121.33","1,518,513,020.82","1,207,913,382.69","1,406,063,293.49","1,394,530,320.76","1,365,011,247.67","1,108,963,229.05","1,545,186,069.02","1,244,129,584.56","1,515,742,338.43","990,669,006.13","1,132,136,684.12","1,132,733,961.65","1,303,529,858.62","904,437,611.48","1,007,064,307.77","900,266,952.56","1,173,636,526.97","1,349,983,852.11","1,306,170,413.17","1,191,873,064.25","1,218,804,617.90","1,046,560,822.48","1,653,630,641.33",
预付款项,"208,851,874.05","163,048,975.30","248,653,805.87","157,672,874.47","331,422,929.57","395,847,606.08","296,299,987.57","89,349,801.81","133,082,385.55","148,367,129.99","103,068,506.83","140,712,729.24","142,071,140.68","185,560,035.29","205,382,978.50","157,614,095.59","262,672,804.45","253,798,463.55","295,456,684.15","329,603,488.98","410,216,104.70","293,628,897.12","539,750,149.16","316,333,024.87","485,517,897.35","312,611,307.36","585,816,208.60","256,319,634.34","414,566,542.56","397,288,971.06","736,464,596.88","400,745,311.18","705,098,291.86","394,926,444.86","773,386,728.48","362,656,212.35","617,726,589.88","360,558,042.16","621,797,818.51","426,873,115.89","495,103,278.88","458,332,027.16","472,741,143.64","262,688,229.36","431,905,366.62","580,570,348.98"
预收款项,"20,018,947.77","99,220,735.23","68,279,140.79","129,212,207.87","110,738,219.44","153,397,088.27","148,654,228.67","89,562,275.76","133,437,967.60","118,359,690.94","78,017,116.68","83,453,769.83","91,736,920.84","76,133,241.77","196,236,421.65","59,019,786.78","197,919,829.73","37,776,442.51","399,944,913.04","127,504,009.11","121,331,488.83","96,157,298.49","160,288,138.22","71,004,821.82","112,298,670.34","46,554,581.58","195,342,059.63","111,150,075.54","231,717,075.25","261,704,307.57","347,198,791.80","185,002,919.43","282,445,035.32","265,230,634.52","475,600,455.52","269,052,486.46","191,200,384.76","287,500,726.59","303,517,029.90","218,889,646.39","206,089,834.69","220,628,864.86","101,824,183.19","13,033,298.73","35,985,251.01",
