科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"117,100,814.97","106,135,841.54","103,268,120.16","72,503,019.48","97,041,970.15","152,782,077.32","180,071,993.30","196,799,604.01","227,149,522.47","236,815,352.13","271,281,638.55","331,504,893.10","353,323,668.38","373,515,040.03","411,738,166.77","460,116,775.46","511,263,615.86","530,482,758.53","533,881,998.28","586,841,245.66","677,888,968.69","680,948,362.15","622,942,555.02","624,391,974.01","611,312,144.10","600,826,371.55","615,364,971.87","816,340,685.72","824,436,432.10","743,958,717.72","611,006,725.06","352,084,141.72","484,854,154.67","465,682,232.92","286,136,016.13","544,819,618.30","438,540,687.44","449,545,978.53","308,920,615.95","284,366,175.80","204,097,046.94","171,639,617.95","232,032,541.42","252,502,558.77","246,890,004.22"
短期借款,"65,280,000.00","47,000,000.00","7,600,000.00","7,000,000.00","7,000,000.00","7,000,000.00","6,000,000.00","6,000,000.00","6,800,000.00","6,600,000.00","6,600,000.00","5,800,000.00","6,300,000.00",,,,,,,,"65,000,000.00","50,000,000.00",,,,,,,,,,,,,,,,"705,833.00","513,332.00","20,332,057.58","33,173,544.22","26,317,929.55","29,332,256.19",,
交易性金融资产,,"4,339,770.00","22,116,729.23","21,901,122.40","4,321,207.00","2,692,375.00","1,641,232.00","31,612,522.27","3,339,790.81","3,926,400.02","1,332,000.02",,"15,865,305.06","29,994,139.96","37,910,276.18","42,451,800.00","15,518,400.00","15,518,400.00",,,,,,,,,,,,,"162,038,862.75","367,388,673.90","413,481,743.59","789,693,370.44","507,567,380.46","4,250.00",,"187,030,885.98","166,679,206.38","129,102,471.80","93,156,991.00","79,405,896.74","71,451,762.12",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"500,000.00","100,000.00",,"600,000.00",,,"650,000.00","750,000.00",,"300,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"712,324.00","235,253.50","522,823.00","1,814,763.99"
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"34,468,391.91","35,653,082.01","22,978,546.74","34,645,526.77","20,079,933.41","30,519,736.65","34,670,165.28","29,039,797.70","24,441,573.83","31,554,627.31","24,122,851.58","27,648,906.27","22,575,964.17","15,753,068.42","15,892,621.50","20,372,076.66","22,637,110.52","22,605,594.09","21,042,089.30","25,672,793.72","27,148,731.12","26,814,458.45","26,758,975.01","41,144,489.72","37,795,301.98","56,680,518.52","59,002,901.84","50,991,106.73","48,121,085.21","53,411,842.10","49,431,511.02","118,941,173.18","115,223,335.39","109,743,314.94","104,188,337.34","162,563,613.56","153,487,162.08","171,542,760.39","176,730,265.91","189,019,729.24","206,224,031.54","204,274,640.57","222,283,419.76","189,747,274.68","223,584,900.93"
应付账款,"26,168,420.79","28,767,291.54","22,701,383.15","28,285,974.70","22,485,996.74","26,090,137.48","23,640,612.60","23,020,178.97","21,118,649.65","18,683,036.80","14,058,544.87","11,268,079.38","7,435,016.39","4,398,287.05","5,454,754.11","6,284,269.17","7,375,370.35","6,105,366.12","5,470,082.82","6,379,228.07","32,968,014.29","39,346,785.28","38,160,467.62","32,984,227.94","10,374,875.57","54,416,875.70","53,266,199.21","21,025,396.62","13,283,744.69","12,275,943.41","10,145,601.17","29,685,395.84","20,666,116.69","16,427,678.57","21,608,494.07","34,519,310.93","41,562,233.87","36,226,368.57","28,220,488.74","53,088,252.24","37,253,266.91","50,963,162.31","59,917,305.32","49,109,468.74","51,997,015.33"
预付款项,"15,126,284.14","8,571,163.54","12,397,576.61","11,454,356.64","6,332,779.27","5,261,113.60","5,766,116.71","3,231,993.67","3,155,991.32","13,487,606.38","15,578,995.95","3,385,898.57","3,277,481.16","4,767,052.21","3,696,344.74","3,830,557.31","3,156,661.18","3,690,959.37","7,816,719.06","7,434,807.70","33,933,445.61","37,708,102.79","45,152,199.69","21,703,470.41","28,187,200.66","8,868,621.28","15,434,265.75","7,687,820.81","11,155,787.62","12,589,806.90","14,249,220.10","14,817,916.42","25,702,622.01","38,771,508.17","45,299,557.53","32,042,595.60","56,783,412.66","203,510,640.82","250,701,822.63","25,039,210.73","26,316,319.42","56,245,147.95","65,727,360.74","40,624,487.34","41,429,583.25"
预收款项,"117,633,218.76","142,301,084.43","157,718,210.75","184,926,395.67","197,088,466.18","230,153,530.44","236,382,401.97","262,199,233.05","276,047,360.70","306,778,309.26","322,367,794.88","348,694,243.05","370,778,203.12","392,965,545.06","417,527,918.37","454,734,756.11","475,906,665.88","494,911,846.86","508,433,798.26","541,491,608.38","596,000,730.27","630,929,147.47","652,897,860.39","687,308,703.46","697,967,126.89","722,297,624.19","740,029,120.37","771,071,090.81","784,125,391.81","820,764,660.81","831,444,891.67","877,313,297.64","873,507,031.84","869,452,007.91","877,235,875.43","905,908,613.13","877,348,030.78","922,036,493.32","924,258,964.71","937,569,226.37","934,346,486.91","975,305,465.99","980,827,827.54","970,183,391.22","970,549,238.04"
