科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他流动负债,"4,916,227.81","2,023,714.47","5,244,562.57","6,584,423.71","9,339,788.87","9,241,235.47","9,555,531.81","10,571,507.88","10,549,308.85","9,566,997.02","8,740,026.04","7,747,782.88","7,194,253.09","6,803,127.27","9,584,391.18","9,151,304.46","9,804,022.77","12,952,186.87","16,840,254.02","15,402,767.81","17,140,562.23","19,160,432.02","16,902,539.86","16,055,671.09","19,747,990.39","14,346,042.28","6,726,393.85","3,754,716.99","254,242.56","1,381,348.51","1,512,296.31","966,836.04","1,812,466.41","2,406,031.15","1,774,011.94","1,405,027.32","1,536,717.95"
流动资产合计,"490,418,751.71","387,071,164.80","549,133,942.15","634,286,749.74","1,289,732,780.79","1,302,835,925.44","1,272,062,036.89","1,258,432,559.75","1,236,169,895.73","1,114,860,037.86","962,456,950.68","918,567,162.08","889,171,365.93","852,523,049.67","805,220,641.73","872,694,813.48","1,068,832,044.69","1,055,040,747.61","1,105,505,979.27","1,066,015,055.65","1,065,640,171.04","1,052,552,492.69","1,022,908,203.40","1,022,692,114.73","1,375,472,286.91","1,368,899,381.20","1,700,579,508.54","1,406,464,618.26","1,269,957,884.10","1,842,660,556.03","1,839,709,621.31","1,842,690,600.70","1,921,899,262.98","1,968,080,661.70","1,980,724,664.60","2,054,150,512.51","2,395,308,086.33"
流动负债合计,"482,586,653.89","359,828,073.56","541,040,464.28","610,137,703.38","600,172,039.71","608,674,161.53","584,897,898.37","630,463,719.59","616,894,493.02","549,478,666.22","457,958,339.14","387,411,869.80","356,024,665.97","308,272,660.95","283,098,820.59","328,795,475.22","527,111,549.06","556,875,712.37","594,143,291.87","534,031,519.78","463,185,796.88","429,104,368.99","397,530,493.04","372,050,528.22","556,622,811.81","542,660,381.55","203,806,573.31","190,395,216.74","192,180,821.04","167,497,091.02","194,781,974.81","171,044,392.73","291,609,612.38","374,389,456.97","364,835,237.88","412,187,693.26","418,172,312.39"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","50,000,000.00","50,000,000.00","51,000,000.00","51,000,000.00","51,000,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,"30,210,900.29",,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00",,,"1,500,000.00"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"400,000.00",,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00"
投资性房地产,,,,,,,,,,,,,,,"4,142,017.64","4,077,138.20","4,012,258.76","3,947,379.32","3,882,499.88","3,817,620.44","3,752,741.00","3,687,861.56","17,521,239.85","17,211,785.53","16,902,331.21","17,516,741.39",,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"174,517,637.07","174,409,943.02","162,404,903.89","158,045,846.57","280,892,698.10","276,513,429.86","279,827,264.71","307,164,817.32","328,087,971.64","319,858,112.98","435,835,219.61","429,677,740.98","433,562,241.24","428,176,196.24","582,002,443.27","567,524,354.96","553,147,637.95","540,672,761.22","520,461,814.80","507,086,441.83","468,768,417.74","458,695,488.98","435,136,624.76","422,398,948.35","436,122,485.56","433,047,580.50","6,130,036.10","46,841,796.31","46,565,726.83","54,905,795.69","73,043,972.56","74,326,169.39","74,435,324.45","79,163,200.95","101,086,777.70","98,631,475.02","108,192,201.15"
递延所得税负债,,,,,,,"87,512.50","-23,131.25","390,581.25",,,,"44,456.25","273,393.75","27,868.75",,,"166,506.25","69,906.25",,,,,"334,318.75","15,007,805.89",,"2,508,202.60","5,780,591.51","4,633,941.65","24,870,313.06","20,934,854.89","16,778,516.92","18,923,557.81","17,940,230.07","24,662,485.33","23,530,647.16","22,119,514.07"
在建工程,"5,914,823.09","8,940,008.32","121,606,302.14","127,624,922.58","9,586,703.51","13,582,950.04","37,436,722.59","90,214,254.28","115,207,991.25","174,678,841.96","138,120,723.84","137,301,971.28","127,252,871.86","134,085,435.16","920,492.86","533,915.94","424,882.83","500,096.52","3,509,223.57","3,617,883.81","39,931,946.28","40,358,368.14","49,633,445.12","52,603,915.70","37,700,630.20","8,440,678.88",,,,"21,308,112.28","39,158,738.61","42,265,748.99","43,049,957.84","39,335,211.11","37,274,781.50","42,020,706.98","43,649,067.07"
其他非流动负债,,,,,,,,,,,,,,,,,,,"1,794,833.33","1,794,833.33","2,195,888.89","2,131,416.67",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,"87,512.50","-23,131.25","390,581.25",,,,"44,456.25","273,393.75","27,868.75",,,"166,506.25","1,864,739.58","1,794,833.33","2,195,888.89","2,131,416.67","3,124,722.23","3,361,513.19","26,390,535.23","13,928,271.26","13,437,787.93","18,110,176.84","16,843,099.63","45,619,257.36","41,773,585.50","41,714,297.34","41,283,661.04","42,090,119.61","50,844,814.51","49,652,762.65","48,393,915.87"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"482,586,653.89","359,828,073.56","541,040,464.28","610,137,703.38","600,172,039.71","608,674,161.53","584,985,410.87","630,440,588.34","617,285,074.27","549,478,666.22","457,958,339.14","387,411,869.80","356,069,122.22","308,546,054.70","283,126,689.34","328,795,475.22","527,111,549.06","557,042,218.62","596,008,031.45","535,826,353.11","465,381,685.77","431,235,785.66","400,655,215.27","375,412,041.41","583,013,347.04","556,588,652.81","217,244,361.24","208,505,393.58","209,023,920.67","213,116,348.38","236,555,560.31","212,758,690.07","332,893,273.42","416,479,576.58","415,680,052.39","461,840,455.91","466,566,228.26"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","317,399,633.00","317,399,633.00","317,399,633.00","317,399,633.00","983,938,862.00","1,093,179,134.00","1,093,179,134.00","1,093,179,134.00","1,093,179,134.00","1,102,643,134.00","1,102,643,134.00","1,102,546,134.00","1,155,537,134.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"49,431,389.16","35,641,589.16","49,692,514.16","50,723,089.16","656,450,062.78","656,816,156.53","660,190,576.66","659,858,645.41","661,099,782.91","650,213,870.41","582,056,013.91","586,090,415.91","586,561,407.91","587,248,220.41","586,511,645.51","584,518,745.51","583,713,939.26","586,927,558.01","586,637,758.01","583,604,289.26","586,192,464.26","586,919,003.63","586,428,039.26","586,428,039.26","1,268,644,429.89","1,268,644,429.89","1,268,644,429.89","1,268,644,429.89","602,105,200.89","1,894,997,936.48","1,894,997,936.48","1,894,997,936.48","1,894,997,936.48","1,942,696,496.48","1,947,764,890.75","1,947,786,426.17","2,225,150,224.79"
无形资产,"55,236,533.86","54,040,948.59","52,856,840.79","52,560,813.84","52,430,029.07","71,826,291.70","71,415,267.73","71,012,592.11","70,602,131.54","70,190,435.93","69,858,642.02","69,484,770.97","69,076,024.78","68,806,776.68","68,339,735.60","68,070,549.22","69,382,036.12","68,945,342.08","68,143,595.41","67,695,159.92","67,273,997.13","66,839,162.19","66,404,326.65","65,969,491.41","81,318,736.66","85,673,107.06","16,541,398.27","21,014,524.25","20,650,669.40","97,769,560.88","95,101,803.76","91,281,203.47","89,862,395.08","86,005,104.00","126,003,235.29","122,312,795.81","127,629,736.97"
盈余公积,"9,550,889.70","13,305,490.43","19,705,334.21","19,705,334.21","19,705,334.21","19,705,334.21","28,082,552.90","28,082,552.90","28,082,552.90","28,082,552.90","37,386,057.19","37,386,057.19","37,386,057.19","37,386,057.19","42,471,230.64","42,471,230.64","42,471,230.64","42,471,230.64","44,751,551.12","44,751,551.12","44,751,551.12","44,751,551.12","47,912,625.60","47,912,625.60","47,912,625.60","47,912,625.60","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85","57,416,990.85"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,594,482.09","9,601,085.86","9,601,085.86","9,601,085.86","13,916,710.50","9,884,108.50","12,531,608.50",
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,"615,342,242.66","615,342,242.66","617,850,445.26","900,204,594.42","900,204,594.42","1,636,811,784.96","1,639,971,730.81","1,639,971,730.81","1,639,971,730.81","1,756,204,990.47","1,750,772,583.14","1,750,772,583.14","1,750,772,583.14"
未分配利润,"80,968,368.42","114,371,085.45","172,534,387.35","189,576,060.79","218,743,644.25","241,658,371.37","249,247,663.60","271,711,382.19","307,840,006.58","318,730,522.80","321,172,065.56","335,096,572.88","331,582,190.14","342,465,484.68","342,485,281.28","351,943,532.18","338,798,388.18","351,838,497.52","343,670,140.60","353,800,346.64","344,967,102.78","355,329,991.75","351,856,515.94","362,374,441.98","383,642,551.66","405,350,857.33","482,905,384.92","504,828,139.14","351,942,986.38","372,551,833.70","413,648,395.04","440,442,427.98","431,317,327.52","456,930,811.31","503,415,603.99","527,244,567.15","536,693,758.82"
长期待摊费用,"4,192,056.63","4,078,569.80","2,682,269.97","2,414,081.91","3,441,060.48","3,217,241.46","3,553,092.55","3,796,004.37","3,459,764.31","3,309,549.52","6,063,397.25","5,853,861.19","7,145,376.76","6,701,061.93","8,504,193.21","7,883,136.63","7,313,211.03","6,712,191.24","6,383,739.30","5,851,148.28","5,751,694.18","5,417,096.77","4,892,792.58","4,428,777.83","4,900,019.51","5,661,080.99","688,980.47","637,360.53","793,217.29","1,042,631.66","6,627,400.47","6,915,968.65","6,583,240.39","10,488,940.61","12,254,232.07","13,067,021.42","14,060,024.50"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,389,162.74","36,357,473.75","36,818,502.58","36,888,706.53","38,774,633.79","37,405,891.02","39,116,346.28","69,462,128.86","74,962,907.81","73,466,900.38"
递延所得税资产,"2,257,498.81","4,605,604.07","4,288,441.06","5,209,772.90","5,987,809.00","5,878,185.14","5,211,819.56","6,472,941.01","7,779,662.19","10,608,634.08","6,737,542.40","5,599,409.28","5,890,896.89","5,853,297.30","5,965,322.46","7,445,075.12","9,483,035.76","7,960,986.80","8,680,628.95","9,399,230.20","10,673,836.56","9,727,959.96","9,644,719.96","8,325,070.95","31,396,041.98","29,744,829.41","1,820,431.26","2,020,855.43","2,613,342.50","3,987,822.40","6,082,042.76","6,289,105.30","7,202,555.88","7,426,400.44","11,494,812.68","11,204,073.15","12,665,909.21"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"75,000,000.00","75,000,000.00","75,000,000.00",,,,,,,,,,,"3,390,327.07","4,228,200.00","4,605,000.00","3,662,135.72","15,887,605.36","16,106,705.36","10,053,628.73"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"242,118,549.46","246,075,073.80","343,838,757.85","345,855,437.80","352,338,300.16","371,018,098.20","397,444,167.14","478,660,609.09","525,137,520.93","578,645,574.47","656,615,525.12","647,917,753.70","642,927,411.53","643,622,767.31","669,874,205.04","655,534,170.07","643,763,062.45","703,738,757.18","686,061,501.91","672,467,484.48","596,152,632.89","584,725,937.60","583,233,148.92","570,937,989.77","1,223,682,487.78","1,225,637,161.18","643,031,291.36","970,719,130.94","970,827,550.44","1,825,420,189.96","1,892,977,101.90","1,894,879,212.47","1,925,311,290.31","2,047,202,693.80","2,115,658,136.24","2,117,646,969.38","2,119,523,150.77"
所有者权益(或股东权益)合计,"249,950,647.28","273,318,165.04","351,932,235.72","370,004,484.16","1,041,899,041.24","1,065,179,862.11","1,084,520,793.16","1,106,652,580.50","1,144,022,342.39","1,144,026,946.11","1,161,114,136.66","1,179,073,045.98","1,176,029,655.24","1,187,599,762.28","1,191,968,157.43","1,199,433,508.33","1,185,483,558.08","1,201,737,286.17","1,195,559,449.73","1,202,656,187.02","1,196,411,118.16","1,206,042,644.63","1,205,486,137.05","1,218,218,063.09","2,016,141,427.65","2,037,947,889.57","2,126,366,438.66","2,168,678,355.62","2,031,761,513.87","3,454,964,397.61","3,496,131,162.90","3,524,811,123.10","3,514,317,279.87","3,598,803,778.92","3,680,702,748.45","3,709,957,025.98","4,048,265,008.84"
资产总计,"732,537,301.17","633,146,238.60","892,972,700.00","980,142,187.54","1,642,071,080.95","1,673,854,023.64","1,669,506,204.03","1,737,093,168.84","1,761,307,416.66","1,693,505,612.33","1,619,072,475.80","1,566,484,915.78","1,532,098,777.46","1,496,145,816.98","1,475,094,846.77","1,528,228,983.55","1,712,595,107.14","1,758,779,504.79","1,791,567,481.18","1,738,482,540.13","1,661,792,803.93","1,637,278,430.29","1,606,141,352.32","1,593,630,104.50","2,599,154,774.69","2,594,536,542.38","2,343,610,799.90","2,377,183,749.20","2,240,785,434.54","3,668,080,745.99","3,732,686,723.21","3,737,569,813.17","3,847,210,553.29","4,015,283,355.50","4,096,382,800.84","4,171,797,481.89","4,514,831,237.10"
负债和所有者(或股东权益)合计,"732,537,301.17","633,146,238.60","892,972,700.00","980,142,187.54","1,642,071,080.95","1,673,854,023.64","1,669,506,204.03","1,737,093,168.84","1,761,307,416.66","1,693,505,612.33","1,619,072,475.80","1,566,484,915.78","1,532,098,777.46","1,496,145,816.98","1,475,094,846.77","1,528,228,983.55","1,712,595,107.14","1,758,779,504.79","1,791,567,481.18","1,738,482,540.13","1,661,792,803.93","1,637,278,430.29","1,606,141,352.32","1,593,630,104.50","2,599,154,774.69","2,594,536,542.38","2,343,610,799.90","2,377,183,749.20","2,240,785,434.54","3,668,080,745.99","3,732,686,723.21","3,737,569,813.17","3,847,210,553.29","4,015,283,355.50","4,096,382,800.84","4,171,797,481.89","4,514,831,237.10"
