科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"28,431,727.87","103,480,796.74","178,717,883.97","295,014,295.07","32,142,703.15","73,250,149.78","98,256,203.35","754,740,569.84","71,507,239.38","273,681,643.27","445,683,662.28","539,577,671.69","79,199,423.24","240,932,346.41","299,271,249.12","477,924,504.67","133,313,283.69","339,487,682.41","425,089,896.70","544,995,232.73","169,290,040.08","378,106,552.65","547,755,910.00","682,639,632.86","178,605,976.57","429,427,536.68","534,441,055.75","673,127,175.39","131,831,947.01","388,386,687.99","577,418,888.30","706,697,058.59","96,810,872.92","241,125,028.64","423,662,341.76","576,931,395.38","161,122,129.31","374,867,327.73","731,746,964.75","1,140,081,621.35","337,769,732.06","682,823,528.18","1,256,188,451.97","1,709,976,115.43"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"395,259,019.84","395,259,019.84","395,259,019.84",,,,
收到的税费返还,"1,659,162.40","2,424,114.47","3,091,013.03","4,402,246.31","1,426,635.77","2,824,521.96","3,316,051.40",,,,,,,,,"328,807.73",,,"1,181,816.96","1,181,816.96",,"588,363.76","681,031.71","681,031.71",,,,,,,,"76,790.59",,,"1,202,761.54","1,202,761.54",,,,"17,515,849.91","10,863,102.70","8,868,279.60","8,960,340.92","27,251,960.98"
支付其他与投资活动有关的现金,,,,"14,758,595.79","177,688.00","900,969.90","1,164,353.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,190,400.00",,,,"15,793,165.46",,,,"4,879,215.92"
收到其他与经营活动有关的现金,"48,508,511.40","43,826,504.74","51,600,718.11","57,292,140.50","4,484,894.83","9,646,271.92","15,732,977.31","168,728,962.50","64,848,826.35","31,439,050.41","42,704,374.25","64,334,318.98","20,824,267.60","23,857,246.86","94,241,178.83","63,053,995.00","35,510,207.64","142,011,929.57","142,861,792.48","136,005,947.64","26,803,757.27","233,458,783.65","233,951,754.21","240,257,728.44","2,170,315.46","15,868,891.84","218,791,797.65","233,317,398.51","2,396,554.24","1,043,975.20","18,583,850.40","173,194,041.52","1,718,505.77","35,576,330.28","191,427,302.60","212,339,500.13","1,532,676.58","9,293,109.58","11,743,994.15","152,786,857.04","1,519,866.85","5,404,832.38","15,003,498.63","120,126,013.30"
投资活动现金流出小计,"258,816.00","385,846.00","741,319.50","22,084,408.50","961,372.88","2,366,088.29","3,115,741.30","178,349,965.83","152,054,441.02","185,442,705.62","249,087,875.90","277,505,925.77","32,665,082.09","64,058,664.30","101,655,285.58","135,940,286.69","19,477,550.01","34,843,755.09","43,005,053.73","65,566,710.09","7,574,192.45","8,975,869.60","18,189,686.12","46,955,770.70","119,023,539.42","119,209,270.13","124,823,810.39","141,006,408.10","567,738.92","18,943,086.39","29,547,538.65","47,533,440.99","349,786.28","1,660,025.23","3,923,835.89","33,400,550.71","16,114,095.54","413,140,267.79","419,388,405.16","469,053,174.11","4,714,941.61","19,499,378.41","21,846,443.04","38,172,329.60"
经营活动现金流入小计,"78,599,401.67","149,731,415.95","233,409,615.11","356,708,681.88","38,054,233.75","85,720,943.66","117,305,232.06","923,469,532.34","136,356,065.73","305,120,693.68","488,388,036.53","603,911,990.67","100,023,690.84","264,789,593.27","393,512,427.95","541,307,307.40","168,823,491.33","481,499,611.98","569,133,506.14","682,182,997.33","196,093,797.35","612,153,700.06","782,388,695.92","923,578,393.01","180,776,292.03","445,296,428.52","753,232,853.40","906,444,573.90","134,228,501.25","389,430,663.19","596,002,738.70","879,967,890.70","98,529,378.69","276,701,358.92","616,292,405.90","790,473,657.05","162,654,805.89","384,160,437.31","743,490,958.90","1,310,384,328.30","350,152,701.61","697,096,640.16","1,280,152,291.52","1,857,354,089.71"
投资活动产生的现金流量净额,"35,733,653.35","52,894,920.00","69,978,917.50","48,630,291.50","-903,281.88","7,522,812.71","6,773,159.70","-155,026,354.07","-152,054,441.02","-185,442,705.62","-249,087,875.90","-277,505,925.77","-32,665,082.09","-63,893,664.30","-101,490,285.58","-130,608,808.81","-19,477,440.01","-34,843,645.09","-36,539,400.39","-59,101,600.09","-7,574,192.45","-8,975,869.60","-18,189,686.12","-43,045,770.70","-118,943,739.42","-119,129,470.13","-123,394,010.39","-123,091,102.72","-567,738.92","-18,943,086.39","-29,547,538.65","-46,273,520.99","-349,786.28","-1,660,025.23","-3,923,835.89","-33,400,550.71","-16,114,095.54","-396,069,236.75","-402,317,374.12","-436,138,392.32","-4,712,076.73","-19,499,378.41","-19,675,691.04","887,455.64"
购买商品、接受劳务支付的现金,"72,845,645.85","153,780,833.47","216,379,509.31","261,925,670.95","33,590,778.45","77,286,533.09","84,524,484.02","556,276,910.20","71,729,657.54","175,962,855.92","217,048,980.27","240,237,304.78","115,088,859.75","200,568,317.72","243,227,051.52","326,402,598.08","145,393,251.56","255,034,752.88","370,022,245.08","445,902,407.72","130,049,168.19","250,436,621.40","398,205,714.54","466,501,916.68","143,479,926.53","291,246,009.70","440,234,469.82","566,345,249.43","121,730,336.87","277,291,608.84","455,341,385.34","526,470,620.10","140,223,236.18","298,285,461.60","440,169,661.82","508,961,277.61","100,293,680.82","308,210,391.04","594,063,385.30","890,375,980.33","312,506,405.54","592,153,556.35","1,019,129,743.71","1,395,473,334.60"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,117,037.00","3,129,483.00",,,"7,994,552.50","8,137,552.50",,,,"586,499,997.70"
