科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"20,020,513.63","21,082,376.43","16,597,170.85","20,580,789.60","33,576,922.91","13,902,490.93","11,736,422.60","40,635,219.95","41,771,128.82","62,175,581.24","63,312,122.34","45,829,363.49","40,611,189.90","35,898,398.52","45,738,924.15","39,629,361.82","58,094,661.19","50,995,197.63","53,585,506.72","47,067,610.50","28,902,466.45","126,915,914.35","142,943,376.38","145,750,041.28","147,645,529.40","238,774,398.64","245,806,503.00","45,471,872.37","49,898,062.38","34,196,026.52","54,557,551.89"
应付职工薪酬,"509,914.52","476,586.62","4,544,176.19","4,144,720.02","6,235,844.12","6,032,488.19","2,196,560.54","3,121,975.97","3,216,562.85","2,721,521.88","1,477,070.99","2,029,394.78","2,574,721.65","2,976,281.24","1,780,691.39","1,134,058.45","1,194,343.35","4,319,392.87","3,271,341.86","3,199,749.06","3,276,983.62","3,666,131.46","3,146,959.61","3,504,265.53","3,066,252.63","3,241,408.90","2,894,456.17","3,091,664.70","3,350,262.49","4,060,130.17","3,515,937.14"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,794,600.38","10,996,939.47","-24,813,904.06","-63,773,950.74","-35,825,230.67","-40,475,541.88","-55,666,703.19","-56,072,075.90","-50,222,504.22","-58,657,713.81","-75,924,990.12","-149,044,994.18","-140,037,821.86","6,352,463.73","11,883,091.21","756,364.59","8,435,441.31","36,177,584.15","12,723,790.86","2,943,906.00","4,728,638.45","9,499,497.29","24,643,275.12","25,771,463.21","17,416,327.57","10,401,191.19","16,602,220.31","16,817,767.10","33,554,655.89","9,820,243.96","10,303,996.32"
应收利息,"1,706,377.00","7,738,537.00","759,000.00",,,"18,616,726.00","30,169,095.54","45,766,931.46","15,645,891.22","19,675,436.77","30,383,461.24","37,294,434.57","22,207,644.23","20,727,938.47","26,836,024.85","22,917,298.87","15,391,055.73","2,015,065.52","1,157,566.67","996,192.21","1,208,870.24","2,843,964.52","7,558,106.63","7,356,200.34","9,373,527.85","13,881,982.34","17,856,968.81","3,171,203.78","3,474,626.90","4,654,152.18","2,428,798.48"
应付利息,,"74,989.00","626,111.11","3,062,500.00","4,287,500.00","612,500.00","1,837,500.00","3,118,413.68","4,343,416.71","192,798.42","255,440.52","170,833.33","170,833.33","608,375.01","178,520.84","152,041.68","154,604.18","717,337.51","140,937.51","2,469,445.07","141,400.00","3,962,870.13","3,201,365.16","3,900,106.91","3,647,276.09","19,878,175.10","43,174,416.84","66,846,001.97","90,831,240.12","23,087,151.49","48,874,222.04"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,139,878.21",,,,
应付股利,,,,,,,,,,,,,,"240,000.00","240,000.00","400,000.00",,,,,,,,"79,892,708.04","170,000.00","152,000.00","152,000.00","80,024,708.04","152,000.00","152,000.00","152,000.00"
存货,"220,553,998.82","193,433,777.64","364,934,777.69","625,769,901.40","487,590,516.37","388,431,870.69","410,353,449.82","361,260,041.48","338,619,460.09","383,502,180.36","423,972,589.07","388,943,525.54","422,913,381.14","427,657,380.87","514,817,940.62","613,085,965.56","577,389,417.08","752,593,295.78","867,312,530.09","469,631,777.68","546,364,119.31","726,747,798.26","708,925,864.47","585,735,545.26","518,007,548.40","278,714,751.86","325,804,059.22","273,182,300.57","287,869,392.09","415,667,249.90","590,663,929.23"
其他应付款,"492,535.40","114,901.44","497,659.50","649,004.17","969,659.09","149,219.39","449,034.68","157,260.87","55,835.74","263,514.02","76,512.95","15,390,303.40","129,557,641.46","91,732,519.49","99,820,285.24","92,094,891.69","42,467,543.22","57,776,996.79","58,828,907.46","29,923,489.45","28,926,017.43","1,498,863.96","1,616,213.61","57,602,676.49","32,497,044.23","32,883,247.62","30,119,774.29","65,847,750.69","61,374,652.53","57,695,914.12","291,304,184.49"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,659,795.47","1,565,923.67",,
一年内到期的非流动负债,,"200,000,000.00",,,,"200,000,000.00","250,000,000.00","250,000,000.00","150,000,000.00","50,000,000.00","50,000,000.00","55,000,000.00","55,000,000.00","70,000,000.00","20,000,000.00","37,000,000.00","63,100,000.00","96,400,000.00","235,100,000.00","244,400,000.00","265,500,000.00","334,500,000.00","331,500,000.00","355,900,000.00","367,350,000.00","421,100,000.00","402,450,000.00","420,100,000.00","400,543,007.14","477,215,416.28","416,100,416.28"
其他流动资产,,,,,,,,,"166,080,000.00","443,199,616.47","278,148,884.99",,"28,003.56","743,812,202.24","660,809,898.64","443,003,608.72","335,837,141.17","311,961,226.52","557,139,181.89","494,687,979.68","595,203,089.26","2,137,553,898.07","1,965,358,563.54","904,901,879.74","999,534,324.35","2,715,617,913.27","1,480,110,438.13","545,618,081.48","1,257,434,470.13","732,970,637.87","444,749,321.33"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,526,133.03","8,376,154.99"
流动资产合计,"682,686,452.88","725,854,888.73","1,130,704,226.56","1,397,272,544.20","3,848,454,194.03","3,595,516,590.90","3,489,542,524.55","3,509,929,303.48","3,424,981,980.85","3,374,375,899.62","3,316,621,796.99","2,605,072,076.77","2,164,461,316.12","2,149,896,172.90","2,081,051,964.64","2,073,760,843.73","1,995,255,208.91","1,857,189,964.54","2,327,198,131.49","2,214,783,054.17","2,600,003,876.96","5,107,658,152.93","4,639,935,825.03","3,666,056,851.13","3,364,920,775.58","5,101,066,378.97","4,233,308,689.73","3,179,319,600.92","3,528,357,864.06","3,182,835,050.98","3,095,544,886.08"
流动负债合计,"224,897,751.96","381,907,323.48","578,470,612.26","553,361,138.23","531,497,472.51","671,349,320.15","626,133,045.51","808,397,677.74","768,505,537.43","741,803,370.65","999,112,722.80","785,391,447.40","653,754,031.57","672,451,766.15","609,897,595.41","758,937,457.74","1,083,940,244.84","1,105,496,922.31","1,245,217,149.09","1,879,065,550.71","2,354,413,629.20","2,661,264,200.42","2,362,633,656.20","2,004,977,234.19","2,030,613,478.35","1,771,518,921.92","1,927,151,114.14","2,477,290,926.08","2,551,288,801.43","2,842,864,633.40","2,902,692,479.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"694,520,000.00","694,520,000.00","694,520,000.00","694,520,000.00","694,520,000.00"
长期借款,"200,000,000.00",,"100,000,000.00","200,000,000.00","200,000,000.00","100,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00",,"95,000,000.00","160,000,000.00","140,000,000.00","247,000,000.00","318,000,000.00","291,900,000.00","461,600,000.00","922,900,000.00","1,018,600,000.00","1,196,400,000.00","1,747,100,000.00","1,676,400,000.00","1,687,350,000.00","1,597,800,000.00","1,470,000,000.00","1,385,450,000.00","1,263,250,000.00","1,662,036,992.86","1,518,150,000.00","1,494,150,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,"100,000,000.00","100,000,000.00","100,000,000.00",,,,,,,,,,,,,,,,,,,,,"2,386,306,033.78","2,386,948,668.02","2,387,598,442.64","2,388,255,357.64","2,388,931,116.95","2,389,600,246.36"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,"63,831,142.39","53,555,127.16","48,307,205.06","42,951,397.25","37,487,182.14","31,895,837.86",,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00","7,000,000.00",,,,"29,487,179.49","40,877,345.77","39,697,815.27"
长期股权投资,,,,,,"146,955,900.45","146,955,900.45","148,806,102.90","150,677,469.38","153,174,226.36","155,196,440.11","157,339,126.60","158,776,188.53","161,918,253.60","171,709,648.29","174,024,112.37","174,377,981.85",,,,"980,000.00","980,000.00","6,003,966.07","32,645,497.99","30,901,966.13","52,114,372.37","50,639,349.42","50,666,007.50","49,839,448.69","50,006,884.91","49,966,260.50"
专项应付款,,,,,,,,,,"3,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","1,080,000.00","1,080,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00","80,000.00",,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"54,635,633.33","54,216,202.49","53,796,771.65","53,377,340.81","52,957,909.97","52,410,016.11"
预计负债,,,,"1,561,600.00","1,561,600.00",,,,,,,,,,,,,,,,,,,,,"1,409,551.99","1,409,551.99","2,797,338.38","2,797,338.38","1,314,808.21","3,133,868.03"
固定资产,"41,964,088.34","194,224,094.08","404,949,542.03","588,394,475.74","587,357,294.95","620,540,382.87","611,049,313.70","617,765,389.95","606,568,174.67","721,248,957.53","707,196,776.90","787,158,045.56","1,063,828,829.94","1,885,952,515.34","1,862,270,636.80","1,857,136,113.15","2,142,802,591.77","2,495,894,830.47","2,546,446,205.21","3,176,229,328.32","3,334,506,643.58","3,538,750,212.95","3,854,948,167.22","4,139,432,170.25","4,240,149,599.24","4,595,410,637.20","4,700,153,901.41","6,523,523,001.71","6,801,470,908.52","6,988,990,761.89","7,722,626,376.82"
递延所得税负债,"255,956.55","1,160,780.55",,,,"2,792,508.90","2,792,508.90","6,865,039.72","2,346,883.69","2,951,315.52","4,557,519.18","5,594,165.19","9,867,206.05","5,560,998.77","6,040,812.92","5,598,587.86","4,617,947.33","2,170,926.21","2,130,803.57","1,459,551.15","1,513,898.45","1,687,868.78","2,411,003.51","2,011,022.72","2,029,593.27","2,071,893.52","2,510,954.52","465,016.08","514,151.94","689,020.65","357,497.26"
在建工程,"98,971,221.50","1,835,641.53","80,540,737.05","37,441,225.54","55,387,304.53","61,724,766.53","88,243,284.59","102,879,729.24","131,989,088.58","86,329,991.86","369,291,335.01","862,359,540.97","863,943,851.72","13,489,990.40","123,915,307.97","279,294,647.73","398,468,633.90","735,868,974.90","728,298,223.48","321,309,146.42","826,469,033.87","1,106,012,527.44","973,173,909.64","940,961,443.61","1,230,855,469.83","1,061,956,404.60","1,224,135,000.11","734,950,852.70","530,253,193.28","654,936,583.12","570,517,975.42"
其他非流动负债,"10,000,000.00","8,000,000.00","10,150,000.00","31,750,000.00","28,804,000.00","25,735,750.00","22,601,749.99","19,467,749.98","16,873,749.97","18,705,147.03","18,441,920.91","18,178,694.79","23,512,718.67","35,452,251.70","36,497,013.64","42,733,595.21","47,820,176.78","47,857,908.35",,,,,,,,,,,,"3,393,561.90","3,393,561.90"
工程物资,,,,,,,,,,,,,,,,,,"536,068.39","536,068.39","655,928,219.56","373,802,516.80","239,122,946.53","230,251,914.72","266,155,829.58","136,060,197.72","365,321,670.15","290,166,308.34","455,361,565.00","411,759,313.59","101,029,995.41","78,004,480.03"
非流动负债合计,"210,255,956.55","9,160,780.55","273,981,142.39","386,866,727.16","378,672,805.06","171,479,656.15","112,881,441.03","108,228,627.56","69,220,633.66","75,256,462.55","26,599,440.09","122,372,859.98","196,979,924.72","182,093,250.47","290,617,826.56","366,412,183.07","351,418,124.11","518,708,834.56","981,672,864.48","1,076,333,840.38","1,257,861,841.26","1,807,745,992.55","1,737,663,467.07","1,747,116,475.75","1,676,054,050.36","3,927,369,311.41","3,842,258,628.99","3,718,830,229.86","4,154,156,608.55","4,022,687,596.80","3,997,461,437.62"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,004.47",,,,
负债合计,"435,153,708.51","391,068,104.03","852,451,754.65","940,227,865.39","910,170,277.57","842,828,976.30","739,014,486.54","916,626,305.30","837,726,171.09","817,059,833.20","1,025,712,162.89","907,764,307.38","850,733,956.29","854,545,016.62","900,515,421.97","1,125,349,640.81","1,435,358,368.95","1,624,205,756.87","2,226,890,013.57","2,955,399,391.09","3,612,275,470.46","4,469,010,192.97","4,100,297,123.27","3,752,093,709.94","3,706,667,528.71","5,698,888,233.33","5,769,409,743.13","6,196,121,155.94","6,705,445,409.98","6,865,552,230.20","6,900,153,916.73"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"286,769,172.00","308,237,613.00","369,885,136.00","369,885,136.00","429,885,136.00","429,885,136.00","429,885,136.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","859,770,272.00","1,719,540,544.00","1,993,017,701.00","1,997,317,701.00","1,997,317,701.00","1,996,817,701.00","1,996,817,701.00","1,996,817,701.00","1,996,817,701.00","1,995,297,701.00","1,995,297,701.00","1,995,297,701.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"22,157,823.65","14,719,999.00","14,719,999.00","2,328,943,414.51","2,329,117,120.78","2,329,117,120.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,899,231,984.78","1,039,461,712.78","2,893,027,554.31","2,904,981,554.31","2,904,981,554.31","2,904,895,727.56","2,903,591,554.31","2,903,818,598.06","2,903,720,705.16","2,899,495,105.16","2,899,495,105.17","2,899,495,105.17"
无形资产,"20,910,500.92","79,381,715.84","85,840,140.46","101,750,091.81","101,054,108.04","100,362,931.80","99,667,561.09","104,079,833.69","103,364,718.31","102,716,107.83","102,000,154.05","101,284,200.27","163,955,569.46","162,589,722.75","161,370,664.67","160,584,409.22","159,375,794.13","157,851,858.99","156,643,233.07","155,275,893.19","154,225,981.22","153,233,901.75","181,137,751.28","180,380,518.41","179,422,785.00","171,796,616.78","170,516,305.39","169,817,501.72","169,755,480.75","168,705,310.34","167,571,018.13"
盈余公积,"11,490,877.57","28,677,394.44","54,343,969.20","54,343,969.20","56,733,210.56","109,264,702.42","109,264,702.42","109,264,702.42","109,264,702.42","119,482,943.78","119,482,943.78","119,482,943.78","119,482,943.78","126,683,462.33","126,683,462.33","126,683,462.33","126,683,462.33","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00","133,150,726.00"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"16,254,000.00","14,364,000.00","14,364,000.00","14,364,000.00","14,364,000.00","8,618,400.00","8,618,400.00","8,618,400.00"
商誉,,,,,,,,,,,,,"117,275,503.43","119,813,723.34","119,813,723.34","119,813,723.34","90,143,723.33","85,848,646.93","85,848,646.93","85,848,646.93","85,848,646.93","85,848,646.93","85,848,646.93","86,419,783.88","86,420,188.65","437,516.95","437,516.95","437,516.95","437,516.95","437,516.95","437,516.95"
未分配利润,"118,232,671.65","259,166,620.68","383,718,991.79","732,078,035.36","846,475,059.00","822,248,092.04","841,083,612.61","717,643,652.33","729,858,658.57","758,947,635.08","766,363,650.10","745,643,337.08","824,746,652.31","782,863,479.09","802,769,259.68","805,367,065.55","892,049,361.60","874,180,105.35","909,457,021.80","965,397,551.95","1,045,554,891.50","1,055,734,585.46","1,157,084,395.64","1,209,141,783.56","1,276,653,988.84","1,233,869,331.08","1,236,163,311.52","1,336,035,147.73","1,518,877,923.14","1,544,280,106.01","1,700,600,727.52"
长期待摊费用,,,,,,,,,"91,965.81",,,"1,218,748.80","1,160,248.80","994,500.00","941,031.57","1,489,182.33","1,527,828.58","1,852,429.12","1,386,856.11","17,827,380.25","17,410,088.69","18,314,131.13","36,042,227.57","45,023,501.43","42,470,229.40","41,763,118.47","43,795,995.06","35,346,315.94","33,710,926.02","34,596,454.64","45,608,437.37"
少数股东权益,,,"32,249,165.51","32,760,916.25","31,864,706.70","12,203,617.14","8,630,386.06","2,241,730.75","4,423,114.37","10,210,766.78","8,082,807.49","9,487,073.97","7,316,155.58","6,885,365.03","11,586,438.77","12,951,617.05","16,091,380.05","9,840,645.41","10,596,754.13","31,232,411.43","30,778,186.14","28,253,764.52","35,567,235.10","44,930,608.23","43,715,672.53","36,230,986.96","31,480,420.35","27,290,424.21","23,774,678.48","22,222,863.61","19,448,278.74"
递延所得税资产,"7,114,166.09","8,011,215.62","5,334,370.05","19,157,583.91","11,818,902.79","20,447,072.13","21,536,860.03","21,318,288.32","22,601,505.63","26,858,252.42","28,337,317.98","26,948,620.86","27,880,456.74","35,324,701.52","33,906,598.76","36,068,328.66","37,094,311.85","54,266,421.05","53,155,863.10","53,045,657.46","56,673,912.41","53,278,481.82","53,314,159.25","50,532,873.52","50,877,441.27","58,529,131.77","61,214,682.46","60,780,786.51","57,588,703.92","55,409,686.14","53,686,654.48"
外币报表折算价差,,,,,,,,,,,,440.84,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"45,577,263.49","127,182,681.99","230,138,755.39","11,070,296.02","139,583,544.50","163,935,010.95","130,840,830.42","268,995,522.78","267,742,167.61","617,753,613.24","685,458,691.82","485,153,052.09","533,364,544.23","620,251,939.44","936,352,447.17","1,466,954,177.64","1,108,634,433.27"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"168,959,976.85","283,452,667.07","576,664,789.59","746,743,377.00","755,617,610.31","950,031,053.78","967,452,919.86","994,849,344.10","1,015,292,922.38","1,090,327,536.00","1,362,022,024.05","1,936,308,283.06","2,396,820,648.62","2,380,083,406.95","2,519,504,874.89","2,755,593,198.79","3,233,929,620.80","3,543,189,525.87","3,711,898,640.79","4,629,399,283.08","4,980,757,653.92","5,464,536,371.33","5,688,462,910.29","6,359,305,231.91","6,682,616,569.06","6,887,118,153.71","7,823,167,810.33","9,399,452,259.12","9,739,065,279.70","10,268,545,281.01","10,543,983,169.08"
所有者权益(或股东权益)合计,"416,492,721.22","618,239,451.77","854,917,261.50","1,203,788,055.81","3,693,901,526.77","3,702,718,668.38","3,717,980,957.87","3,588,152,342.28","3,602,548,732.14","3,647,643,602.42","3,652,931,658.15","3,633,616,052.45","3,710,548,008.45","3,675,434,563.23","3,700,041,417.56","3,704,004,401.71","3,793,826,460.76","3,776,173,733.54","3,812,206,758.71","3,888,782,946.16","3,968,486,060.42","6,103,184,331.29","6,228,101,612.05","6,273,268,373.10","6,340,869,815.93","6,289,296,299.35","6,287,066,756.93","6,382,650,704.10","6,561,977,733.78","6,585,828,101.79","6,739,374,138.43"
资产总计,"851,646,429.73","1,009,307,555.80","1,707,369,016.15","2,144,015,921.20","4,604,071,804.34","4,545,547,644.68","4,456,995,444.41","4,504,778,647.58","4,440,274,903.23","4,464,703,435.62","4,678,643,821.04","4,541,380,359.83","4,561,281,964.74","4,529,979,579.85","4,600,556,839.53","4,829,354,042.52","5,229,184,829.71","5,400,379,490.41","6,039,096,772.28","6,844,182,337.25","7,580,761,530.88","10,572,194,524.26","10,328,398,735.32","10,025,362,083.04","10,047,537,344.64","11,988,184,532.68","12,056,476,500.06","12,578,771,860.04","13,267,423,143.76","13,451,380,331.99","13,639,528,055.16"
负债和所有者(或股东权益)合计,"851,646,429.73","1,009,307,555.80","1,707,369,016.15","2,144,015,921.20","4,604,071,804.34","4,545,547,644.68","4,456,995,444.41","4,504,778,647.58","4,440,274,903.23","4,464,703,435.62","4,678,643,821.04","4,541,380,359.83","4,561,281,964.74","4,529,979,579.85","4,600,556,839.53","4,829,354,042.52","5,229,184,829.71","5,400,379,490.41","6,039,096,772.28","6,844,182,337.25","7,580,761,530.88","10,572,194,524.26","10,328,398,735.32","10,025,362,083.04","10,047,537,344.64","11,988,184,532.68","12,056,476,500.06","12,578,771,860.04","13,267,423,143.76","13,451,380,331.99","13,639,528,055.16"
