科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"28,432,376.20","45,850,531.54","43,448,544.88","70,742,373.03","37,186,068.13","450,860,965.60","422,789,729.00","421,624,546.59","346,337,075.73","403,483,216.42","365,078,097.74","336,241,342.32","340,342,501.20","387,539,934.69","338,133,356.01","362,862,329.82","319,954,085.78","355,387,120.43","325,822,610.69","435,758,241.48","243,924,922.56","495,993,223.71","456,037,854.77","565,683,922.65","588,923,024.65","497,692,570.51","433,277,346.46","290,659,576.63","1,322,259,996.02","1,483,437,417.85","1,385,402,063.62","1,332,477,472.92","942,935,469.33","985,041,341.15","929,741,575.74"
短期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,"158,892.10",,,,"410,000.00","557,818.67","395,040.37","395,040.37","180,508.00",,,,"63,325.00","63,325.00",,,,,,,,,,,,
应付票据,,"9,725,389.35","5,937,376.88","2,573,560.00","2,070,000.00","68,600.00","68,600.00",,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"4,749,130.91","22,098,925.93","26,075,880.51","31,325,543.95","37,933,956.45","28,682,017.18","54,197,862.01","50,587,449.24","74,472,474.96","38,271,842.81","68,108,396.00","83,133,039.91","92,833,841.55","46,876,167.89","80,790,125.22","61,867,004.25","89,008,342.21","42,799,454.48","64,537,732.82","67,681,369.14","73,549,496.21","63,798,728.94","71,570,361.31","79,554,010.72","78,017,561.64","54,150,583.95","51,084,335.55","121,902,248.75","172,044,946.44","219,381,204.09","220,328,680.18","167,645,948.74","190,144,789.20","274,226,349.96","304,862,173.72"
应付账款,"5,673,491.92","9,038,760.40","9,145,163.63","33,577,393.33","6,100,932.18","21,138,696.43","29,487,002.09","64,713,790.28","63,989,651.15","43,628,636.37","56,182,097.37","72,388,862.50","82,355,111.99","52,192,540.56","48,642,691.76","64,914,581.05","99,369,617.00","73,658,110.03","77,938,160.94","114,997,180.79","65,249,435.56","95,795,411.64","94,568,802.39","78,948,940.01","53,621,121.42","108,236,508.86","95,035,549.61","113,658,291.22","111,810,372.50","210,167,583.24","198,074,333.55","182,312,092.57","168,767,901.25","278,617,929.37","246,490,364.38"
预付款项,"20,125,971.08","6,350,615.37","12,347,469.93","9,711,214.96","13,726,304.36","8,299,468.91","13,393,731.23","15,596,961.21","39,257,359.74","21,012,363.73","31,566,518.97","28,063,124.96","31,856,251.67","17,596,413.00","42,532,791.23","38,961,736.88","47,520,229.40","12,109,228.39","27,419,304.93","26,412,144.63","38,237,693.99","12,617,529.17","37,564,969.71","15,324,293.21","9,861,488.74","27,561,189.42","47,247,113.03","10,131,918.81","19,286,338.23","14,134,737.04","48,571,919.53","59,427,466.63","69,096,690.83","40,751,899.97","83,403,373.08"
预收款项,"909,154.80","2,014,621.36","2,112,896.88","940,527.08","492,752.97","2,748,295.04","2,028,654.91","2,138,139.97","2,018,656.32","1,031,832.42","1,337,486.36","1,451,755.62","2,381,377.45","5,952,704.27","6,530,651.92","5,410,814.17","6,722,257.85","6,003,422.60","4,565,853.01","4,727,025.78","4,939,129.90","5,520,466.33","5,565,046.03","5,066,605.05","3,751,601.05","6,262,115.47","2,885,047.94","3,155,159.00","17,441,910.20","15,237,275.69","16,469,290.15","16,221,030.60","24,688,909.55","27,160,677.58","41,874,270.47"
其他应收款,"14,651,481.67","3,169,884.78","1,875,546.67","3,334,890.06","1,965,191.72","1,523,960.99","5,897,840.55","3,275,479.65","3,771,447.15","2,102,035.73","3,557,438.62","11,877,327.45","10,829,172.91","7,383,358.20","9,987,846.69","10,300,112.11","9,250,999.58","7,541,924.77","11,931,958.52","12,692,875.25","15,583,239.77","7,304,986.06","15,900,343.66","29,902,984.54","22,859,523.37","7,500,935.98","13,852,225.37","23,350,268.31","28,118,342.62","30,259,430.12","83,985,904.55","73,049,298.33","74,182,828.37","77,003,811.86","31,677,574.64"
应付职工薪酬,"195,834.31",861.64,"48,090.98","154,018.16","120,346.70","120,265.44","125,584.57","114,016.54","52,790.45","127,639.27","223,210.62","346,079.62","400,437.02","373,769.92","136,583.63","545,734.52","386,839.35","1,903,806.52","298,503.64","2,910,296.04","2,236,961.05","5,131,837.33","2,474,704.23","1,020,652.84","1,041,337.27","4,662,043.17","982,669.34","1,300,482.81","10,325,968.85","20,166,949.67","7,765,485.80","10,240,678.76","10,619,826.99","23,632,039.48","10,010,489.55"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"6,033,618.48","2,187,611.52","2,374,285.02","7,193,129.60","3,511,500.70","5,035,354.82","3,444,356.48","7,329,301.37","4,136,955.58","3,861,251.72","3,146,627.96","5,328,058.79","3,135,245.75","4,193,396.24","5,885,687.26","7,346,986.67","3,048,934.87","4,495,653.22","2,730,811.46","2,501,439.69","5,586,257.06","10,187,388.67","8,416,519.81","4,113,729.83","4,030,152.56","18,026,438.37","5,454,690.63","9,296,872.35","163,371,409.77","36,518,268.46","20,317,407.21","8,246,122.51","5,686,332.87","25,389,327.61","19,485,525.81"
应收利息,,,,,,,,"2,610,000.00","2,397,008.88",,"1,112,500.00","576,445.00","1,129,565.06",,"918,100.00","2,247,340.79","1,998,813.00","3,372,422.90","949,023.00","1,005,405.15","867,295.25","2,442,897.09",,"275,255.43","166,891.78","81,114.09",,,"59,416.67","1,078,210.56","982,488.06","531,060.83","2,025,034.17","1,969,297.88","2,265,397.88"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,902.52",,,,,,,
应付股利,,,,,,,,,,,,,,,,"6,608,576.00",,,,,,,,,,,,"873,012.28",,,,,,,
