科目,2008年度,2009年度,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"6,040,292.77","8,452,082.08","11,522,531.88","2,932,015.27","6,595,669.09","9,892,632.82","13,128,309.46","5,195,266.42","8,667,822.74","19,203,116.54","33,730,641.87","15,376,131.37","28,938,091.68","43,746,235.96","58,668,469.55","16,326,987.22","30,909,864.73","49,625,193.74","57,583,780.11","15,738,876.03","28,326,429.27","40,891,202.57","57,080,387.38","16,259,847.11","30,060,639.84","43,281,470.57","54,336,638.49","15,398,147.28","29,040,817.76","40,544,740.41","50,659,573.33","74,448,298.71","158,493,690.76","222,325,145.16","291,385,353.23","71,358,747.87"
取得借款收到的现金,"14,400,000.00","44,400,000.00","46,227,548.00","20,930,400.00","20,930,400.00","33,999,504.21","33,999,504.21",,"8,285,619.00","41,470,619.00","41,300,210.00",,,,,,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,"638,000,000.00","15,000,000.00","103,500,000.00","103,500,000.00","138,500,000.00",
支付的各项税费,"13,459,013.48","14,234,040.33","15,471,479.60","4,894,083.48","11,224,649.96","15,117,329.24","20,153,885.26","7,357,722.36","12,416,782.38","21,340,936.31","28,908,132.34","3,771,985.54","6,603,513.05","9,646,055.46","15,397,565.94","4,919,358.57","11,784,473.55","21,019,905.56","24,254,599.50","7,562,491.07","16,338,018.41","21,945,615.76","29,128,516.39","9,745,301.45","20,329,855.80","30,768,838.12","44,351,141.13","10,429,187.88","18,153,906.54","24,855,888.88","24,281,768.90","27,237,969.52","46,592,258.09","67,941,460.15","77,559,824.58","22,723,905.64"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,"2,940,300.00",,,,,,,,,,,,,,,,,,,"14,403,166.67",,
支付其他与经营活动有关的现金,"8,729,193.81","9,103,242.88","11,672,054.54","3,450,967.91","4,273,672.60","5,603,689.08","7,335,149.83","3,443,498.50","20,570,587.77","40,215,992.85","30,106,877.41","4,894,016.71","10,225,049.85","17,807,831.64","35,511,521.94","4,711,186.57","18,484,316.47","25,653,034.36","42,997,646.55","8,335,222.90","9,958,921.11","18,695,336.90","33,675,415.00","11,713,628.98","11,705,816.43","15,230,891.37","31,420,849.07","7,293,527.30","14,735,455.71","22,571,917.75","41,207,757.54","11,468,545.14","37,198,268.43","55,826,628.25","57,210,803.45","13,905,862.69"
筹资活动现金流入小计,"14,400,000.00","59,036,363.00","46,227,548.00","400,105,100.00","400,105,100.00","413,174,204.21","413,174,204.21",,"8,285,619.00","41,470,619.00","41,300,210.00",,,,"2,940,300.00",,,,,,"10,000,000.00","10,000,000.00","10,000,000.00",,,,"3,150,000.00",,,,"638,000,000.00","15,000,000.00","103,500,000.00","117,903,166.67","138,500,000.00",
经营活动现金流出小计,"117,400,690.18","136,085,549.55","177,738,359.22","55,019,374.28","96,689,907.78","152,935,830.45","209,082,564.58","58,903,642.76","127,790,664.91","248,077,627.00","356,696,206.25","106,582,862.58","220,027,162.75","332,269,133.41","449,882,139.49","118,068,291.69","236,800,215.19","414,821,339.54","492,911,391.20","113,751,777.73","222,732,805.35","358,326,341.89","460,800,696.65","100,992,815.75","199,593,470.11","293,058,850.29","401,505,106.59","93,007,067.71","182,399,920.81","280,746,785.06","363,192,059.57","189,444,358.27","394,518,409.20","586,713,659.10","660,216,933.41","141,767,538.10"
偿还债务支付的现金,"15,000,000.00","39,400,000.00","47,241,151.13","8,278,200.00","33,325,954.00","34,034,816.00","47,310,782.21",,,"29,021,672.89","33,761,138.90",,"549,351.58","8,673,542.54","8,942,693.98",,,,,,,,"10,000,000.00",,,,,,,,,"10,000,000.00","165,500,000.00","210,500,000.00","303,500,000.00","20,000,000.00"
经营活动产生的现金流量净额,"14,902,091.75","23,118,359.51","5,032,699.10","-4,633,526.49","6,772,444.14","-259,394.07","12,524,590.44","-6,474,419.52","-4,655,340.87","-6,793,091.95","15,121,135.32","2,063,121.64","13,397,486.64","14,832,684.91","18,375,015.50","2,360,072.70","24,099,571.34","16,172,824.29","42,097,581.71","7,909,622.48","31,062,904.62","32,613,769.94","46,492,633.81","18,639,167.00","24,831,379.24","55,646,186.46","58,676,483.49","13,201,353.99","23,042,931.75","41,243,199.65","26,801,766.11","76,542,907.92","75,482,289.03","216,592,697.18","286,708,425.50","109,450,394.68"
分配股利、利润或偿还利息支付的现金,"1,186,669.60","675,103.17","515,985.24","177,030.52","292,635.32","293,765.57","304,155.34",,"13,851,941.16","15,362,482.42","15,042,727.32",,"7,215.75","10,752,507.31","11,245,239.30",,"5,512,500.00","5,512,500.00","5,512,500.00",,"4,700,502.52","4,837,224.74","5,176,458.33",,"12,146,975.62","12,146,975.62","12,127,500.00",,,"4,858,864.90","8,229,522.91","8,181,273.76","65,304,852.51","71,668,558.14","79,350,917.21","6,921,107.52"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,000,000.00","238,500,000.00","358,500,000.00","691,000.00","276,000.00"
支付其他与筹资活动有关的现金,,,,,"4,111,000.00","17,421,000.00","4,111,000.00",,,,"2,893,400.00",,,,,,,,,,,,,,,,,,,,,,,,,
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"232,479.25","971,297.76","1,315,092.04","1,783,393.92","384,285.34"
筹资活动现金流出小计,"16,186,669.60","40,075,103.17","47,757,136.37","8,455,230.52","37,729,589.32","51,749,581.57","51,725,937.55",,"13,851,941.16","44,384,155.31","51,697,266.22",,"556,567.33","19,426,049.85","20,187,933.28",,"5,512,500.00","5,512,500.00","5,512,500.00",,"4,700,502.52","4,837,224.74","15,176,458.33",,"12,146,975.62","12,146,975.62","12,127,500.00",,,"4,858,864.90","8,229,522.91","18,181,273.76","230,804,852.51","282,168,558.14","382,850,917.21","26,921,107.52"
处置固定资产、无形资产和其他长期资产收回的现金净额,"64,680.00","122,000.00","18,011.20",,,,"10,000.00",,"86,000.00","86,000.00","2,003,839.91","53,338.15","53,340.37","53,251.11","107,244.76","7,000.00","7,891.03","7,891.03","18,600.00","10,000.00","10,000.00","10,000.00","94,093.38","328,000.00","328,000.00","328,000.00","328,000.00","52,000.00","2,327,035.38","62,000.00","2,091,114.00",,"39,200.00","45,960.00","588,853.38",
筹资活动产生的现金流量净额,"-1,786,669.60","18,961,259.83","-1,529,588.37","391,649,869.48","362,375,510.68","361,424,622.64","361,448,266.66",,"-5,566,322.16","-2,913,536.31","-10,397,056.22",,"-556,567.33","-19,426,049.85","-17,247,633.28",,"-5,512,500.00","-5,512,500.00","-5,512,500.00",,"5,299,497.48","5,162,775.26","-5,176,458.33",,"-12,146,975.62","-12,146,975.62","-8,977,500.00",,,"-4,858,864.90","629,770,477.09","-3,181,273.76","-127,304,852.51","-164,265,391.47","-244,350,917.21","-26,921,107.52"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-91,845.43","-118,737.43","-287,240.26","-45,329.71","-75,208.89","-529,877.34","35,310.39","-285,050.67","30,443.70","724,663.16","1,357,435.71","-160,588.59","-325,444.80","-555,430.25","48,594.16","370,500.95","-145,182.56","-158,904.86","-4,489,559.19","-142,236.58","106,399.74","542,084.65","-2,410,685.64","25,380.76","2,061,169.47","-501,409.05","1,664,596.09","-166,883.24","-928,504.58","-2,195,513.52","341,407.34","-350,037.68","-333,645.20","74,906.64","866,512.04","-34,064.45"
收到其他与投资活动有关的现金,,,,,,,,,,,,"850,000.00","5,250,000.00","5,250,000.00","5,250,000.00",,,,,,,,,,,,"900,000.00",,,,,,,"92,000.00","417,000,000.00","128,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"64,680.00","122,000.00","18,011.20",,,,"10,000.00",,"86,000.00","86,000.00","2,003,839.91","903,338.15","5,303,340.37","5,303,251.11","5,357,244.76","7,000.00","7,891.03","7,891.03","18,600.00","10,000.00","10,000.00","10,000.00","94,093.38","328,000.00","328,000.00","328,000.00","1,228,000.00","52,000.00","2,327,035.38","62,000.00","2,091,114.00","72,232,479.25","239,510,497.76","359,953,052.04","420,063,247.30","128,660,285.34"
五、现金及现金等价物净增加额,"4,017,329.44","37,610,330.51","-25,789,133.87","385,735,663.28","367,187,435.33","345,122,256.70","353,549,688.40","-15,341,129.75","-38,864,791.26","-83,659,954.57","-94,557,681.60","-12,584,519.14","-13,475,133.29","-58,882,920.03","-75,984,160.54","-23,773,136.10","-19,592,309.03","-38,815,368.98","-68,307,331.75","5,798,858.94","26,606,493.00","19,946,228.14","9,090,750.27","16,643,161.95","8,645,790.85","18,414,508.23","28,229,095.30","12,312,200.94","23,121,852.64","31,962,246.84","180,343,048.42","-25,656,403.25","-111,416,155.42","-8,173,981.23","-91,420,904.06","11,688,749.78"
购建固定资产、无形资产和其他长期资产支付的现金,"9,070,927.28","4,472,551.40","29,023,015.54","1,235,350.00","1,885,310.60","15,513,094.53","20,468,479.09","8,581,659.56","16,349,571.93","59,379,856.05","95,667,338.42","15,390,390.34","31,293,948.17","59,037,375.95","82,517,381.68","26,204,549.75","38,042,088.84","49,324,679.44","100,421,454.27","1,978,526.96","9,872,308.84","18,382,401.71","29,908,832.95","2,349,385.81","3,427,782.24","15,911,293.56","15,362,484.28","774,269.81","1,319,609.91","2,288,574.39","7,343,584.90","3,900,478.98","8,770,444.50","13,529,245.62","22,183,020.76","2,466,758.27"
期初现金及现金等价物余额,"13,093,457.34","17,110,786.78","54,721,117.29","28,931,983.42","28,931,983.42","28,931,983.42","28,931,983.42","382,481,671.82","382,481,671.82","382,518,166.12","382,481,671.82","287,490,214.51","287,455,037.56","287,923,990.22","287,923,990.22","211,939,829.68","211,939,829.68","211,939,829.68","211,939,829.68","143,632,497.93","143,632,497.93","143,632,497.93","143,632,497.93","152,723,248.20","152,723,248.20","152,723,248.20","152,723,248.20","180,952,343.50","180,952,343.50","180,952,343.50","180,952,343.50","361,569,828.32","361,295,391.92","361,295,391.92","361,295,391.92","269,874,487.86"
投资支付的现金,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","9,000,000.00","9,000,000.00",,,,,"167,000,000.00","290,000,000.00","407,000,000.00","8,827,970.00",
期末现金及现金等价物余额,"17,110,786.78","54,721,117.29","28,931,983.42","414,667,646.70","396,119,418.75","374,054,240.12","382,481,671.82","367,140,542.07","343,616,880.56","298,858,211.55","287,923,990.22","274,905,695.37","273,979,904.27","229,041,070.19","211,939,829.68","188,166,693.58","192,347,520.65","173,124,460.70","143,632,497.93","149,431,356.87","170,238,990.93","163,578,726.07","152,723,248.20","169,366,410.15","161,369,039.05","171,137,756.43","180,952,343.50","193,264,544.44","204,074,196.14","212,914,590.34","361,295,391.92","335,913,425.07","249,879,236.50","353,121,410.69","269,874,487.86","281,563,237.64"
