科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"33,450,585.45","49,938,997.64","49,766,800.02","72,373,386.69","91,545,163.94","128,728,050.12","438,010,656.83","356,858,749.81","416,752,202.94","389,568,337.55","352,288,757.33","192,888,875.29","145,238,251.81","103,665,017.45","121,834,851.13","164,482,477.79","358,393,451.84","183,748,078.35","217,374,543.49","355,725,014.71","294,109,660.83","380,246,355.83","472,013,307.87","2,095,226,473.91","1,100,470,945.07","1,061,951,778.64","1,501,692,716.80","1,791,637,112.84","1,685,234,993.11","1,454,251,741.39","1,338,423,898.45","1,102,867,315.68","1,844,213,426.60","1,561,575,616.00","1,708,462,072.69","2,539,442,322.35","2,973,685,567.11","2,026,734,657.50","2,396,751,949.37","3,247,423,710.46","2,627,777,351.10","3,651,479,716.93","6,581,175,772.03","4,899,760,651.32"
短期借款,"100,900,000.00","110,900,000.00","130,900,000.00","150,900,000.00","150,900,000.00","170,000,000.00","188,000,000.00","228,000,000.00","320,000,000.00","315,000,000.00","377,000,000.00","395,000,000.00","365,000,000.00","375,000,000.00","376,000,000.00","426,500,000.00","355,500,000.00","375,500,000.00","365,500,000.00","464,000,000.00","475,000,000.00","562,000,000.00","512,000,000.00","586,000,000.00","261,500,000.00","311,500,000.00","386,500,000.00","456,500,000.00","293,000,000.00","284,500,000.00","314,500,000.00","174,500,000.00","206,500,000.00","224,843,102.86","555,978,895.40","699,199,848.98","872,500,000.00","1,037,500,000.00","1,651,500,000.00","1,924,000,000.00","1,863,000,000.00","2,600,000,000.00","2,220,000,000.00","1,570,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722,046.38","4,574,305.04","1,464,512.40","1,847,914.55","1,316,235.20","1,895,737.00","2,198,247.80",,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,"478,000.00",,,,"800,000.00",,,"300,000.00",,,"500,000.00","18,575,439.50","830,000.00","40,000,000.00","24,600,000.00","2,245,000.00","900,000.00","2,360,000.00","1,060,000.00","2,639,368.66","2,345,000.00","5,635,582.15","11,945,582.15","1,735,000.00","2,950,000.00","7,925,000.00","6,531,567.80","5,143,704.02","7,764,661.00","5,146,000.00","1,970,000.00","6,294,792.00","8,364,000.00","3,700,000.00","7,523,596.99","10,028,409.49","13,012,798.13"
应付票据,"5,000,000.00","38,000,000.00","56,000,000.00","400,000.00","100,000,000.00","190,000,000.00","190,000,000.00","109,837,450.00","149,137,850.00","200,300,400.00","61,000,000.00",,,,"29,155,158.60","47,106,782.03","26,006,623.43","26,084,134.00","87,642,145.37","72,463,011.37","176,393,705.55","215,127,852.95","130,184,644.15","50,036,249.57","74,801,240.91","57,301,275.90","41,863,956.36","59,228,169.01","76,045,377.50","108,572,707.17","99,455,997.51","99,635,103.17","134,225,923.35","231,301,139.02","368,100,850.48","387,496,404.41","371,907,366.22","460,848,940.10","622,634,705.48","857,050,381.24","701,303,703.66","594,278,116.14","589,348,900.16","600,253,005.28"
应收账款,"188,066,002.59","172,725,680.00","225,200,815.38","208,735,135.34","253,408,158.62","338,963,056.79","359,560,248.95","372,549,490.22","421,608,738.79","475,741,977.54","508,311,986.55","514,160,772.19","615,180,236.76","779,597,090.34","834,297,072.35","732,362,051.60","738,652,612.74","1,003,029,947.99","1,124,288,790.37","1,142,077,090.32","1,194,426,511.24","1,493,826,834.45","1,430,828,469.15","1,614,592,100.56","1,857,971,585.72","1,903,457,098.57","1,923,697,752.32","1,994,945,626.03","2,299,182,076.35","2,647,922,557.68","2,770,013,852.76","2,741,075,094.12","2,788,688,984.90","2,976,995,366.79","3,225,947,384.31","2,440,567,003.89","2,770,120,530.28","2,787,096,425.14","3,267,685,156.49","2,745,133,503.59","3,226,637,539.11","3,130,966,681.65","3,815,255,493.08","3,860,473,448.50"
应付账款,"67,634,068.57","62,702,601.04","130,454,078.46","224,734,381.76","198,237,594.09","257,908,047.34","251,860,754.90","270,798,603.35","226,155,021.26","317,258,342.69","280,305,377.19","253,087,832.12","284,995,726.94","396,662,324.39","432,731,894.21","341,856,534.84","286,503,822.40","356,771,853.45","466,038,566.21","376,725,743.23","253,960,822.12","381,922,989.61","329,558,146.20","327,643,225.84","405,949,055.25","563,089,293.73","430,117,869.08","412,279,270.24","516,236,684.45","664,252,706.81","556,754,420.21","431,101,014.38","587,553,351.19","957,047,139.53","1,400,020,022.35","1,753,267,313.13","1,851,143,820.25","1,811,293,232.69","1,989,728,209.49","1,785,301,378.22","1,974,558,328.37","2,269,942,587.50","2,710,355,632.61","3,362,917,184.18"
预付款项,"50,726,300.75","91,231,056.04","104,669,706.74","86,571,329.91","98,766,076.57","171,690,542.66","333,410,270.29","198,852,640.12","172,856,978.93","213,960,659.59","165,712,718.11","107,853,510.75","122,239,970.01","120,534,175.62","121,805,669.04","42,530,551.39","135,096,283.75","130,564,031.46","149,561,431.51","98,248,323.27","170,504,822.28","141,009,130.66","186,619,810.12","185,971,791.65","187,386,405.69","198,741,376.80","224,963,965.65","420,775,685.95","559,278,577.83","623,273,230.34","523,183,252.97","301,878,262.93","311,185,656.29","315,769,165.09","431,774,701.41","320,945,083.04","405,552,169.61","498,683,938.81","664,429,054.10","589,744,082.57","680,258,627.15","696,031,006.94","525,343,605.88","456,811,743.49"
预收款项,"1,777,552.90","2,431,057.50","2,203,945.30","1,516,335.37","2,598,559.97","4,170,530.82","5,578,577.41","6,424,305.29","5,014,708.85","9,476,394.75","11,990,416.38","6,319,742.42","9,159,638.22","15,397,235.51","72,286,572.20","14,370,417.71","20,585,200.33","16,260,561.84","44,502,196.31","37,431,044.21","39,456,221.28","69,245,503.85","84,335,781.35","25,359,047.79","29,951,843.78","42,787,480.61","48,219,187.71","59,552,139.28","54,072,120.15","61,891,117.32","56,461,524.23","89,318,528.18","51,721,222.02","88,274,305.78","421,702,191.13","186,898,138.94","114,618,917.09","73,995,710.88","96,516,437.04","64,484,523.70","67,022,008.95","68,010,144.79","98,911,606.90","137,693,623.13"
其他应收款,"22,549,349.62","12,622,231.36","24,920,754.63","17,580,762.13","11,803,339.94","27,544,717.36","18,439,017.43","54,738,486.37","41,595,782.35","65,851,862.02","62,550,344.97","35,897,654.46","34,319,727.79","61,495,123.11","61,974,863.61","14,881,227.45","21,020,592.70","24,816,742.41","33,891,535.92","17,113,885.82","26,464,883.80","44,437,776.58","53,393,848.91","24,151,368.11","45,568,777.06","41,333,081.65","40,997,682.71","43,466,108.42","53,684,198.61","92,914,985.61","106,022,190.20","98,137,540.65","121,310,323.96","119,069,236.71","187,238,658.95","182,150,911.33","183,828,634.20","204,629,881.19","349,184,778.87","389,468,856.89","462,760,816.81","390,566,053.31","583,859,224.85","429,277,078.83"
应付职工薪酬,"727,597.26","861,661.01","2,072,137.03","477,155.24","464,317.49","580,225.06","544,101.39","739,689.47","536,633.95","1,589,324.85","38,268.27","759,437.63","707,037.37","795,222.34","521,173.85","1,142,765.86","1,313,584.51","1,314,552.10","907,886.08","2,389,102.84","2,933,018.06","3,353,581.40","1,504,401.19","3,631,398.13","3,981,173.29","4,590,847.13","5,523,738.48","6,763,553.11","6,693,405.08","10,643,372.05","8,963,019.39","19,431,254.25","23,113,590.86","27,184,263.70","28,556,096.55","43,257,914.32","45,679,273.36","56,176,978.24","67,804,166.03","73,462,823.16","76,497,622.73","95,057,987.65","90,842,298.55","124,648,742.10"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"33,684,338.83","45,610,864.62","46,517,417.49","48,254,301.10","37,387,032.96","42,089,098.84","27,681,442.37","32,445,603.05","31,995,050.81","37,962,051.19","38,944,812.96","57,119,666.59","62,274,401.16","56,112,584.67","49,402,200.10","68,331,147.02","78,479,705.50","59,600,233.64","72,503,350.81","102,971,428.14","111,463,288.88","67,262,482.70","86,305,512.14","141,444,208.95","153,698,301.77","114,855,359.11","149,258,190.30","195,272,566.97","213,000,835.57","162,226,273.22","203,922,477.19","254,918,994.34","276,150,744.70","203,655,246.05","204,032,812.21","240,521,150.45","195,700,095.76","115,988,043.44","83,009,298.35","265,058,420.62","341,602,946.43","333,135,264.12","444,355,169.49","590,412,323.58"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"1,023,018.08","359,329.00","359,329.00","3,344,137.99","3,344,137.99","4,649,084.70","4,649,084.70","4,485,384.70","4,464,234.70","4,464,234.70","4,464,234.70","4,409,896.70","4,420,367.62","4,409,896.70","4,409,896.70","4,409,896.70","4,409,896.70","12,929,348.76","9,009,896.70","4,558,228.64","7,484,502.12","5,316,853.96","6,556,853.96","8,752,010.63","4,851,421.66","4,409,896.70","5,626,280.24","8,946,883.00","17,823,595.33","32,836,004.38","54,874,006.28","45,950,170.66","46,768,968.41","65,005,443.38","56,919,296.71","47,228,878.17","82,780,129.00","85,748,712.33","235,663,606.04","59,692,330.20","62,760,138.42","55,939,180.38","37,130,294.64","32,932,542.19"
应收股利,,,,,,,,,"17,400,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"204,860.00","204,860.00","294,832.59","294,832.59","222,854.52","4,735,687.85","4,660,827.85","22,060,827.85","469,744.52","469,744.52","469,744.52","469,744.52","9,495,411.17","1,113,244.52","1,113,244.52","1,113,244.52","2,400,244.52","2,400,244.52","2,400,244.52","2,400,244.52","3,687,244.52","3,687,244.52","3,687,244.52","3,687,244.52","34,444,960.24","5,694,964.52","5,694,964.52","5,694,964.52","7,702,684.52","17,994.52","17,994.52","17,994.52","17,994.52","323,384.09","17,994.52","17,994.52","7,634,167.12","17,994.52","17,994.52","17,994.52","17,994.52","17,994.52","17,994.52"
存货,"703,609.54","851,628.96","477,920.34","1,383,950.30","1,352,100.88","2,741,505.12","3,224,583.88","3,183,921.83","3,965,813.21","4,586,667.99","5,914,419.58","2,666,202.88","7,743,910.76","7,505,469.20","10,378,746.71","12,180,010.32","15,698,058.79","22,116,167.70","31,353,152.00","25,930,966.37","37,190,742.91","37,752,807.30","40,870,749.22","31,725,789.38","38,457,653.68","50,701,357.39","54,127,634.23","77,232,335.71","91,817,424.24","193,628,679.53","256,189,136.84","279,073,329.34","268,970,788.67","357,484,010.20","412,085,580.75","430,706,543.92","384,983,676.64","390,566,065.93","509,351,438.11","459,536,782.27","440,595,066.90","505,552,353.57","558,147,246.61","546,873,982.79"
其他应付款,"37,326,961.83","43,454,489.63","116,343,519.25","82,346,819.51","81,593,272.90","105,298,509.05","87,932,861.82","107,502,787.11","97,335,242.32","113,690,111.65","105,430,066.47","81,858,412.11","121,317,415.81","144,723,457.06","117,526,188.90","79,974,740.36","70,419,044.82","105,241,722.81","81,075,068.89","102,319,159.07","123,593,871.62","89,735,232.37","92,510,578.37","129,889,193.46","129,092,696.33","182,224,176.47","114,560,572.50","171,733,738.72","158,931,157.64","147,654,090.71","166,963,445.59","143,877,757.45","154,501,450.19","243,546,329.69","265,994,622.55","280,890,949.15","220,530,399.45","322,391,452.54","777,018,465.82","514,682,981.67","490,029,377.44","542,439,013.90","480,748,814.50","494,743,013.11"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
