科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"98,821,250.38","100,736,092.21","113,513,748.12","113,561,930.50","100,277,938.24","110,236,323.25","108,487,327.14","106,060,341.24","135,119,640.79","160,369,458.80","154,009,824.57","145,646,990.60","163,404,219.93","170,990,299.93","153,227,971.33","160,596,374.03","178,076,548.31","178,289,326.90","180,944,831.96","170,328,753.63","197,825,487.12","201,999,764.89","183,501,765.57","163,741,286.79","180,972,292.94","183,836,731.10","174,464,397.22","155,432,369.74","185,402,802.19","189,939,345.85","190,986,679.11","163,323,845.50","213,548,239.43","219,608,429.15","209,642,991.64","199,864,667.03","219,627,360.32","246,800,232.53","242,688,244.52","227,848,364.80","250,016,567.70","268,066,080.61","282,536,542.72","323,804,685.79","374,686,108.15","402,060,677.11","389,523,115.41","387,981,524.20","433,001,161.83"
短期借款,"32,500,000.00","27,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00","22,500,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"90,672.25","65,804.39","45,804.39",,,,,,,,,,,,,,,,"421,636.58","1,180,765.05","35,534.66",728.66,,"500,000.00","400,000.00","400,000.00","466,276.00","320,000.00","320,000.00",,,,,,,,,,,,,"231,370.62","746,061.41",,,,,"1,500,000.00",
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"79,700,239.87","61,584,648.18","71,317,625.63","64,968,451.99","85,507,229.89","71,184,723.28","82,206,870.79","63,522,464.02","86,663,542.73","78,828,043.82","92,380,907.45","72,021,263.06","99,501,302.72","81,808,157.65","114,849,909.92","102,459,662.55","129,023,611.68","117,075,180.71","128,952,634.72","115,828,416.68","136,448,607.01","122,906,789.83","130,139,160.17","106,583,112.81","141,639,407.82","122,577,947.09","133,549,382.20","127,346,748.30","153,265,073.74","146,056,851.34","150,608,596.74","131,415,698.66","151,853,938.25","146,123,205.49","160,885,147.79","128,084,575.99","148,900,603.83","154,342,303.74","154,877,186.14","125,991,000.90","179,759,641.65","161,856,109.60","167,658,741.79","147,619,339.67","105,391,019.09","108,683,376.37","98,971,234.87","111,946,351.53","123,212,195.51"
应付账款,"160,672,686.81","142,226,928.80","159,824,855.20","150,550,829.85","157,860,195.32","147,265,788.54","169,900,704.48","160,669,744.42","161,566,540.08","156,216,902.39","190,167,417.30","182,230,099.93","194,859,703.91","176,542,280.75","210,936,715.68","208,447,750.89","211,688,181.76","196,732,194.86","229,181,754.89","241,503,720.35","239,165,124.92","224,713,955.52","253,200,120.30","253,750,026.71","244,101,289.73","211,247,593.54","234,795,265.92","251,607,444.65","249,359,892.25","228,421,705.90","234,642,340.05","267,682,706.63","254,853,122.25","229,377,853.55","240,224,073.33","251,019,108.91","245,412,531.86","230,190,589.95","253,355,323.38","288,092,813.61","284,887,266.80","269,826,754.10","251,365,581.94","261,753,921.04","254,651,845.32","245,026,464.17",,"265,596,425.99",
预付款项,"2,268,952.69","2,587,705.54","4,040,676.78","5,867,591.33","4,312,878.19","3,943,618.77","5,546,812.69","5,672,474.16","4,023,448.30","5,914,031.25","10,940,216.16","6,297,951.26","10,717,601.23","6,416,592.57","11,767,339.26","4,846,935.97","5,297,469.88","6,236,851.58","5,401,610.27","9,434,559.53","9,528,425.55","17,434,530.27","12,278,209.55","6,836,714.06","4,522,923.67","5,779,822.37","7,309,782.62","6,093,424.94","10,154,753.80","10,495,989.41","5,115,524.86","2,903,457.36","5,245,138.08","6,039,233.12","8,402,283.69","1,995,973.32","7,970,947.01","1,880,048.24","8,433,170.45","2,413,804.24","11,189,247.25","7,396,620.36","4,937,604.31","2,340,140.72","4,645,359.81","6,246,331.10","14,139,453.14","7,019,098.21","9,454,123.61"
预收款项,"4,171,382.01","4,106,340.61","4,477,542.21","3,780,846.37","3,706,619.64","3,651,872.97","3,644,107.17","6,763,867.45","3,920,753.16","3,580,854.20","5,652,917.42","11,548,705.23","3,830,223.12","3,882,627.00","3,381,948.68","6,584,399.76","3,351,477.42","3,921,890.45","3,382,960.84","9,639,154.78","5,745,653.87","5,898,433.61","6,945,311.74","8,812,124.86","2,827,565.23","1,943,280.85","2,326,490.60","3,683,794.19","1,528,773.14","1,729,389.34","2,715,798.88","4,069,842.43","2,717,650.10","2,331,825.33","2,528,004.75","4,264,966.09","2,667,867.62","2,360,067.27","1,878,577.71","814,097.75","4,842,232.80","4,685,348.48","4,530,903.51","3,732,022.89","3,036,656.02","2,414,773.53","2,608,146.24","2,519,654.10","1,246,933.19"
