科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"34,461,101.22","36,314,202.66","43,745,404.41","51,371,124.83","60,394,730.03","775,739,707.03","743,538,235.70","739,691,334.74","668,266,376.90","687,223,786.09","648,384,622.41","629,007,509.72","649,396,914.48","663,546,401.89","491,746,550.15","530,003,964.46","518,991,664.99","556,980,816.30","469,179,213.43","511,483,356.72","490,140,266.60","567,133,218.98","449,625,502.99","458,989,373.98","477,853,976.22","1,131,514,202.67","845,119,651.42","761,852,571.06","773,895,690.32","813,768,124.30","739,787,893.33","745,921,318.92","811,493,728.08","1,021,869,431.69","768,205,159.02"
短期借款,"106,000,000.00","87,500,000.00","64,500,000.00","75,000,000.00","75,000,000.00","45,000,000.00","25,000,000.00","2,500,000.00","2,500,000.00",,"20,000,000.00",,,,"3,193,800.00","15,000,000.00","3,220,000.00","13,220,000.00","13,220,000.00","15,000,000.00","11,780,000.00","1,780,000.00","11,780,000.00","11,780,000.00","16,280,000.00","844,780,000.00","704,780,000.00","719,500,000.00","624,500,000.00","722,179,383.82","994,330,307.00","1,083,000,000.00","931,500,000.00","991,300,000.00","1,267,395,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,548,393.36","4,548,393.36",,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,991,391.49",,"983,286.00","1,901,388.00","1,210,000.00","1,349,689.00","8,685,521.81","6,136,678.92","8,575,237.20","9,141,102.89","11,378,293.37","8,279,672.46","12,362,374.94","8,546,490.89","17,024,185.03","27,096,178.73","41,966,639.21","51,847,809.36","28,647,874.68","40,141,356.38","34,103,988.01","77,620,177.83","47,994,672.18","26,409,144.37","39,955,108.13","193,387,609.88","158,577,639.16","38,799,884.04","50,344,598.36","111,695,747.33","72,687,276.64","63,434,633.55","67,329,675.40","36,078,340.44","70,064,736.33"
应付票据,,,,,,,,,,,,,,"910,775.00",,,,,,,,,,,,"8,280,000.00","4,650,000.00",,"38,770,000.00","71,390,172.80","3,000,000.00",,,,
应收账款,"30,352,735.57","33,403,061.20","29,644,101.82","38,982,265.74","42,904,604.68","48,800,463.73","53,542,346.64","62,882,898.76","73,701,774.87","77,620,380.53","87,761,114.58","89,884,763.36","86,846,459.06","90,553,313.63","92,392,812.58","105,277,032.44","115,331,827.77","106,149,886.96","113,450,707.48","131,093,703.41","148,426,665.74","164,574,640.10","175,516,963.49","201,864,659.83","228,989,090.60","617,042,174.65","533,435,126.86","801,504,035.56","944,971,481.06","1,009,369,433.55","986,784,321.74","1,046,243,186.14","1,132,420,365.58","858,003,804.25","1,041,882,674.33"
应付账款,"59,402,254.18","43,155,941.97","32,134,432.75","55,722,513.03","59,752,193.02","65,884,260.61","76,242,648.63","105,009,367.04","87,650,758.25","134,818,223.33","108,812,409.58","97,468,126.80","139,488,799.94","151,184,696.69","134,327,384.41","193,304,853.80","191,785,625.69","200,800,242.26","165,246,645.49","220,627,180.58","237,635,964.41","221,080,670.10","184,953,952.19","228,587,829.56","307,003,257.30","374,718,854.45","354,582,441.72","426,248,090.99","528,615,057.50","719,973,115.95","583,289,995.29","620,202,158.72","790,489,512.15","625,203,201.36","933,377,487.44"
预付款项,"7,415,306.16","3,206,568.46","2,914,235.86","29,707,762.04","20,618,549.58","6,969,085.09","9,281,276.09","17,475,301.08","38,737,055.54","31,605,383.23","37,171,483.41","33,405,693.48","45,754,551.94","8,898,409.54","21,049,195.40","16,214,029.97","13,944,076.87","5,361,852.36","10,315,839.10","18,808,725.26","23,685,176.71","5,631,974.43","49,671,722.96","15,937,238.41","36,976,270.28","67,244,383.38","80,429,537.90","57,501,511.99","75,993,308.23","33,424,161.02","63,664,902.82","64,798,190.29","101,960,658.91","46,737,444.78","88,382,840.95"
预收款项,"2,235,818.64","4,999,596.26","10,436,428.12","25,237,057.41","24,587,158.08","26,055,427.24","31,159,520.14","40,211,604.40","50,962,563.81","44,604,302.12","50,428,789.04","50,954,627.73","59,137,755.87","56,090,694.88","53,814,574.92","73,572,580.70","100,434,612.35","95,791,097.51","70,950,923.44","65,423,100.13","90,481,427.61","125,400,311.76","97,801,689.09","74,690,692.35","90,551,851.85","256,706,972.23","212,390,623.26","285,025,541.23","333,946,873.84","367,527,821.76","354,255,546.00","407,584,605.27","510,487,115.25","308,589,043.09","317,136,375.10"
其他应收款,"68,141,195.83","48,681,457.21","3,607,693.13","3,791,607.46","4,978,810.56","12,242,004.45","16,278,780.26","11,141,690.27","57,417,016.40","8,769,629.41","13,886,692.29","12,368,560.48","14,250,387.24","12,735,310.10","12,482,127.53","12,521,955.95","28,341,810.43","11,316,133.59","14,774,134.91","15,915,043.81","23,608,936.08","13,553,348.94","27,562,694.57","20,112,233.81","23,396,201.95","35,724,196.03","45,626,135.19","108,262,048.69","162,825,286.99","175,292,247.21","305,054,656.15","280,819,261.11","288,538,717.78","220,480,475.23","230,882,687.93"
应付职工薪酬,"4,727,615.89","3,478,037.95","7,256,814.12","4,989,537.23","3,893,846.80","10,783,048.49","5,689,189.63","6,779,324.31","7,679,845.67","17,039,602.93","5,931,765.14","8,007,098.46","11,003,240.63","27,147,040.29","10,223,754.88","12,737,336.16","11,781,964.43","40,597,112.76","12,458,784.68","14,030,895.17","11,704,924.80","46,346,309.79","17,222,625.51","16,989,204.79","16,450,684.79","60,376,654.19","22,071,878.81","22,773,085.79","24,081,772.04","72,198,901.88","27,537,701.82","40,667,574.37","43,568,275.45","82,283,953.70","37,046,951.09"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,179,360.73","8,681,445.12","3,783,875.19","5,426,085.06","5,069,406.89","11,753,133.11","5,715,900.98","6,925,060.88","9,895,233.69","13,789,575.31","8,288,534.59","12,260,862.81","15,621,564.76","19,399,058.99","13,162,978.40","13,314,672.74","20,071,554.30","15,751,937.27","13,468,655.66","25,300,581.12","15,229,850.64","32,619,536.45","28,135,295.22","33,793,404.16","29,614,003.61","64,915,370.62","33,627,805.41","65,941,495.44","94,701,679.28","174,425,624.79","86,445,089.91","99,274,171.53","115,941,883.44","109,004,018.48","101,814,919.50"
应收利息,,,,,,"191,000.00","400,692.00","440,001.83","440,001.83","8,512,379.44","3,802,500.00","3,502,503.00","3,502,503.00","6,434,946.09","3,380,186.03","2,454,050.00","681,426.67","2,029,524.59","1,517,591.78","2,181,578.84","2,037,832.88","2,061,279.44","2,034,208.21","2,061,279.44","1,404,627.39",,,,,,,,,,
应付利息,"241,895.42","169,929.75","91,063.75","110,312.50","110,312.50","73,203.47","22,333.33","8,303.47","8,303.47",,,,,,,,,,,,,"46,543.93","44,418.24","38,431.60","46,991.60","704,700.45","704,700.45","1,528,201.61","2,148,684.20","1,868,782.36","1,868,782.36","4,570,102.96","6,489,124.49","18,970,075.55","4,171,599.81"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"21,600,000.00",,,,,,,,,,,,,,,,,,,,,,,
