科目,2009-12-31,2010-12-31,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,"636,188.00","766,703.88","1,083,282.34","741,459.04","545,547.39",,"980,120.00","715,315.04","554,498.40","183,209.04","1,991,158.66","1,309,012.84","1,077,145.39","399,888.49","2,396,919.77","1,898,825.48","32,083,400.37","3,380,879.39","5,461,760.84","4,301,735.31","4,494,079.60","4,463,055.64","5,081,995.31","5,054,137.10","6,436,855.50","5,411,069.57",,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,"2,248,248.40","3,843,159.66","3,843,159.66","3,569,593.13","3,480,826.99","3,843,159.66","11,584,294.83","10,843,644.94","26,823,388.38"
其他流动资产,,,,,,"264,804.96",,,,,"150,000,000.00","150,574,812.12","-266,854.37",534.86,"13,195,716.67","2,797,442.57","3,197,834.12","4,093,102.52","16,800,133.12","13,879,398.73","16,381,637.75","26,961,839.77","27,397,411.88","28,483,869.65","39,304,536.84","36,716,893.77","26,487,999.79","29,779,438.76","30,696,131.29"
其他流动负债,,,,,,,,,,,,,,"7,246.02",,,,,,,,,,,,,,,
流动资产合计,"274,367,310.35","378,098,463.82","395,398,932.65","781,820,391.44","758,056,391.52","766,156,300.99","799,458,894.73","776,564,762.99","654,917,915.23","649,245,049.68","802,298,533.50","833,292,654.15","909,919,825.98","888,760,742.56","688,331,959.09","852,536,980.19","884,174,229.71","956,931,581.83","1,047,885,648.60","1,086,589,077.99","1,195,950,280.12","1,179,876,111.71","1,239,061,301.57","1,247,868,023.28","1,387,957,730.13","1,181,919,750.33","1,156,141,749.75","1,064,139,002.51","1,141,231,102.65"
流动负债合计,"148,000,187.74","244,892,776.50","175,900,261.08","140,258,376.28","140,765,470.53","163,917,670.97","227,928,225.13","205,018,783.40","256,670,305.38","263,794,048.26","336,617,976.41","390,040,871.11","459,005,887.53","417,145,522.96","438,974,236.03","600,045,791.31","641,022,661.30","683,040,697.67","839,533,180.20","882,076,850.91","981,268,665.28","1,021,721,325.06","1,192,786,217.09","1,193,102,864.33","1,330,677,395.75","1,109,379,138.37","1,121,596,936.91","1,101,327,432.06","1,138,631,999.52"
可供出售金融资产,,,,,,,,,,,,,,,"12,125,860.00","22,125,860.00","22,125,860.00","23,325,860.00","22,905,630.00","22,905,630.00","23,105,130.00","33,615,130.00","40,523,683.21","40,542,683.21","45,288,553.51","45,288,553.51","38,647,283.21","38,647,283.21","38,647,283.21"
长期借款,,,"30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,"150,000,000.00","150,000,000.00",,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,"3,088,374.43","17,000,000.00","18,281,363.57","18,000,000.00","18,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","6,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,,,"19,634,475.02","16,511,641.64","11,226,367.05","20,614,521.60","20,566,962.02","19,989,816.05","8,465,424.32",,,"37,430,759.57"
长期股权投资,,,"3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","7,931,888.00","12,832,787.34","17,025,821.29","23,241,867.76","43,701,723.82","43,663,365.71","55,994,677.20","25,653,877.09","26,312,772.61","26,895,398.73","31,402,006.07","23,687,040.68","23,499,214.50","20,157,783.03","20,048,578.99","19,117,589.52","22,503,537.22","14,902,586.93","113,499,761.03","145,805,355.11","147,686,540.83","148,829,343.80"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,"61,186.61","61,186.61","61,186.61","61,186.61","131,787.70","91,606.36","91,606.36","91,606.36","463,720.83","463,720.83","422,134.46","422,134.46","4,352,106.55","4,352,106.55","4,413,779.56"
固定资产,"15,324,292.85","23,485,426.84","24,993,465.11","23,773,024.36","23,059,001.67","22,601,851.11","24,605,852.70","24,476,306.35","24,207,748.93","27,570,118.99","29,691,671.49","32,252,828.13","33,167,653.33","34,455,137.95","373,949,665.80","435,142,793.04","431,828,001.66","430,454,518.82","441,188,179.98","471,827,922.48","467,051,975.54","466,604,043.27","657,858,738.87","689,389,565.04","687,622,526.98","579,600,552.66","573,473,388.15","568,139,473.52","576,132,733.32"
递延所得税负债,,,"13,827.01","22,146.70",,,,,,"77,856.70","222,663.28",,,,"548,219.36","548,219.36","154,175.00",,"1,292,172.96","1,273,476.49","1,254,780.03","1,236,083.56","1,217,387.10","1,198,690.63","1,179,994.17",,,,
在建工程,,,"389,736.00","1,558,597.30","17,361,713.30","21,014,704.85","72,430,176.47","72,530,176.47","95,757,976.15","96,408,263.35","118,486,633.90","118,453,902.43","122,861,211.71","122,195,655.08","7,840,620.36","12,947,243.16","13,106,243.16","13,353,027.76","75,358,106.95","65,212,607.45","77,717,104.12","121,830,410.96","63,685,790.85","25,120,034.46","19,163,722.53","19,363,868.16","16,877,519.80","16,877,519.80","17,299,658.53"
其他非流动负债,,,"7,700,533.31","7,487,966.63","7,087,899.95","6,344,083.28","5,730,266.59","4,953,949.93","6,177,633.27","5,245,066.62","4,500,000.02","4,250,000.03","6,631,364.08","7,679,694.44","7,394,691.41","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00","3,000,000.00",,
工程物资,,,,,,,,,,,,,,,,,,,,,,"2,145,799.44",,,,,,,
非流动负债合计,,,"37,714,360.32","37,510,113.33","7,087,899.95","6,344,083.28","5,730,266.59","4,953,949.93","6,177,633.27","5,322,923.32","4,722,663.30","4,250,000.03","6,631,364.08","7,679,694.44","8,004,097.38","7,719,094.23","7,040,047.06","8,656,530.62","22,479,483.68","41,896,712.53","40,954,933.98","35,592,594.56","44,197,065.98","43,761,550.25","42,854,861.12","27,972,881.54","23,806,990.31","20,358,727.04","72,380,223.36"
固定资产清理,,,,,,,,,,,,,,,,,,,,,"5,013.78",,,,,,,"2,702.77",
负债合计,"148,000,187.74","244,892,776.50","213,614,621.40","177,768,489.61","147,853,370.48","170,261,754.25","233,658,491.72","209,972,733.33","262,847,938.65","269,116,971.58","341,340,639.71","394,290,871.14","465,637,251.61","424,825,217.40","446,978,333.41","607,764,885.54","648,062,708.36","691,697,228.29","862,012,663.88","923,973,563.44","1,022,223,599.26","1,057,313,919.62","1,236,983,283.07","1,236,864,414.58","1,373,532,256.87","1,137,352,019.91","1,145,403,927.22","1,121,686,159.10","1,211,012,222.88"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"56,000,000.00","72,800,000.00","72,800,000.00","97,080,000.00","97,080,000.00","97,080,000.00","98,788,800.00","98,788,800.00","197,263,600.00","197,263,600.00","194,160,000.00","195,410,000.00","252,408,000.00","252,408,000.00","252,408,000.00","277,341,300.00","277,341,300.00","277,341,300.00","277,341,300.00","277,341,300.00","277,030,616.00","277,030,616.00","277,030,616.00","277,030,616.00","277,030,616.00","274,780,458.00","274,780,458.00","274,780,458.00","274,780,458.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"45,274,800.67","33,056,987.69","33,167,482.80","423,267,770.67","423,408,888.25","423,408,888.15","437,528,499.37","436,264,497.37","337,609,299.37","335,621,299.37","330,437,665.25","330,437,665.25","272,189,665.25","294,031,469.97","293,589,595.02","475,110,162.70","475,294,474.45","475,294,474.45","471,871,374.38","471,871,374.38","469,497,748.62","469,497,748.62","467,473,269.73","467,473,269.73","450,282,062.61","445,405,147.04","450,500,875.29","414,937,077.02","411,478,059.38"
无形资产,"149,242.53","10,979,828.30","11,090,380.84","12,013,170.96","11,917,644.13","12,058,655.78","13,318,721.69","13,340,052.07","13,839,442.72","14,745,179.39","14,486,077.49","14,050,950.66","14,177,154.99","13,690,034.78","14,468,451.44","17,918,223.39","17,347,401.66","16,783,812.67","17,994,221.72","17,392,590.17","16,793,625.29","16,239,906.44","44,503,898.30","43,931,441.68","41,224,160.68","34,676,923.97","33,142,295.75","31,730,674.49","30,259,922.79"
盈余公积,"4,614,034.05","9,449,666.08","14,076,785.46","14,076,785.46","14,076,785.46","14,076,785.46","16,864,264.24","16,864,264.24","16,864,264.24","16,864,264.24","19,006,430.91","19,006,430.91","19,006,430.91","19,006,430.91","19,006,430.91","19,006,430.91","19,006,430.91","19,006,430.91","21,033,151.91","21,033,151.91","21,033,151.91","21,033,151.91","22,422,766.80","22,422,766.80","22,422,766.80","22,422,766.80","25,571,701.00","25,571,701.00","25,571,701.00"
开发支出,,,,,,,,,,,,,,"2,159,269.01","780,292.52","801,124.80","801,124.80","801,124.80",,,,,,,,,,,
减:库存股,,,,,,,,"155,000.00",,"560,000.00",,,,,,,,,,,,,,,"2,250,158.00",,,,"452,751.00"
商誉,"195,610.67","195,610.67","195,610.67",,"195,610.67","195,610.67","195,610.67","195,610.67","195,610.67","10,767,723.37","10,451,110.03","10,451,110.03","10,451,110.03","10,451,110.03","10,451,110.03","144,662,993.64","145,262,144.59","144,799,648.49","141,489,821.74","141,489,821.74","138,805,512.98","138,805,512.98","117,739,513.80","117,739,513.80","117,739,513.80","8,826,475.75","8,826,475.75","8,826,475.75","8,826,475.75"
未分配利润,"37,968,053.50","54,751,141.13","103,849,514.96","112,182,022.02","133,458,497.87","122,252,882.41","129,162,132.06","137,844,312.24","142,777,407.98","149,984,613.31","142,079,218.72","142,843,755.00","137,629,009.00","122,408,654.00","88,394,993.54","70,037,357.70","60,366,118.79","92,496,900.05","102,421,333.05","100,696,991.99","105,353,559.62","111,282,890.72","94,811,104.24","93,839,362.86","100,013,355.31","113,261,579.53","99,705,204.83","95,099,072.02","102,059,588.28"
长期待摊费用,"1,362,062.64","1,160,213.57","779,469.28","871,175.10","779,469.28","779,469.28","775,731.87","2,166,953.58","2,843,015.61","4,603,521.98","3,153,023.28","3,796,708.42","3,707,782.57","5,494,112.14","8,891,901.89","20,404,336.83","20,697,272.06","22,585,323.48","21,872,272.91","21,908,884.87","20,123,848.96","18,588,654.42","16,057,741.64","16,975,876.22","17,623,793.66","15,913,691.37","20,726,604.86","19,414,171.87","23,043,430.00"
少数股东权益,"-19,522.88",,"454,171.27","471,993.73","1,070,185.44","1,173,098.29","1,113,418.09","879,216.68","760,884.87","7,403,264.88","6,626,318.76","5,849,874.30","23,336,670.51","59,007,100.93","61,475,651.86","106,474,989.16","108,056,285.58","111,458,721.59","125,461,509.15","126,020,624.90","140,046,016.08","154,448,285.09","175,009,334.23","178,198,232.92","182,393,259.83","53,335,549.54","51,952,529.61","19,845,482.87","19,750,214.00"
递延所得税资产,"439,034.04","1,031,028.20","2,114,981.34","1,810,702.33","2,577,896.93","2,446,815.88","3,330,617.35","3,253,073.73","3,528,898.46","5,328,335.33","6,793,054.56","7,832,688.72","8,330,760.72","11,606,972.22","16,528,974.28","21,945,896.11","24,952,739.48","25,921,249.13","27,616,193.24","28,724,527.56","27,016,576.95","26,678,730.38","27,058,962.01","28,275,143.22","29,113,063.65","23,903,630.14","28,912,771.39","30,677,650.89","32,693,045.63"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,"25,048,301.34","24,006,030.24","23,928,162.24","26,879,162.24","2,830,292.24","936,902.24","936,902.24","936,902.24","40,144,216.55","41,386,729.86","45,369,466.29","49,173,733.37","29,841,790.73","25,482,844.76","24,788,507.55","22,564,313.90","24,361,252.18","24,778,454.37","21,236,496.86"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"17,470,242.73","36,852,107.58","42,563,643.24","43,026,670.05","58,891,335.98","62,097,107.57","117,656,710.75","123,894,060.87","303,205,479.88","326,448,963.70","231,351,739.85","254,545,942.45","260,287,201.30","282,926,130.65","473,521,045.65","703,198,145.82","703,953,088.38","710,363,473.46","812,255,683.77","834,347,928.63","839,234,411.37","910,730,500.25","1,034,669,072.50","1,027,960,639.61","1,015,466,429.29","864,637,770.49","891,772,946.20","887,780,947.50","902,968,389.89"
所有者权益(或股东权益)合计,"143,837,365.34","170,057,794.90","224,347,954.49","647,078,571.88","669,094,357.02","657,991,654.31","683,457,113.76","690,486,090.53","695,275,456.46","706,577,041.80","692,309,633.64","693,547,725.46","704,569,775.67","746,861,655.81","714,874,671.33","947,970,240.47","940,064,609.73","975,597,827.00","998,128,668.49","996,963,443.18","1,012,961,092.23","1,033,292,692.34","1,036,747,091.00","1,038,964,248.31","1,029,891,902.55","909,205,500.91","902,510,768.73","830,233,790.91","833,187,269.66"
资产总计,"291,837,553.08","414,950,571.40","437,962,575.89","824,847,061.49","816,947,727.50","828,253,408.56","917,115,605.48","900,458,823.86","958,123,395.11","975,694,013.38","1,033,650,273.35","1,087,838,596.60","1,170,207,027.28","1,171,686,873.21","1,161,853,004.74","1,555,735,126.01","1,588,127,318.09","1,667,295,055.29","1,860,141,332.37","1,920,937,006.62","2,035,184,691.49","2,090,606,611.96","2,273,730,374.07","2,275,828,662.89","2,403,424,159.42","2,046,557,520.82","2,047,914,695.95","1,951,919,950.01","2,044,199,492.54"
负债和所有者(或股东权益)合计,"291,837,553.08","414,950,571.40","437,962,575.89","824,847,061.49","816,947,727.50","828,253,408.56","917,115,605.48","900,458,823.86","958,123,395.11","975,694,013.38","1,033,650,273.35","1,087,838,596.60","1,170,207,027.28","1,171,686,873.21","1,161,853,004.74","1,555,735,126.01","1,588,127,318.09","1,667,295,055.29","1,860,141,332.37","1,920,937,006.62","2,035,184,691.49","2,090,606,611.96","2,273,730,374.07","2,275,828,662.89","2,403,424,159.42","2,046,557,520.82","2,047,914,695.95","1,951,919,950.01","2,044,199,492.54"
