科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"1,380,154.02","1,411,947.50","3,948,636.19","4,371,846.02","11,459,293.81","9,366,517.58","3,388,310.59","6,600,905.41","6,642,834.67","6,923,309.88","6,918,899.46","8,737,553.28","12,531,452.38","12,056,480.96","9,353,663.64","14,269,180.48","12,133,294.25","11,060,370.07","24,589,658.37","30,546,621.00","14,401,177.49","14,285,373.44","11,310,900.12","10,945,493.14","12,845,240.89","15,357,983.73","9,883,520.85","17,305,337.44","15,536,054.60","22,979,399.73"
应付职工薪酬,"3,406,197.89","4,409,734.69","9,942,468.51","6,205,885.06","4,978,244.01","6,228,121.03","10,537,594.38","5,398,357.88","8,354,061.58","9,694,818.07","11,645,361.77","7,836,058.97","6,956,852.46","7,783,096.83","14,401,563.65","9,517,741.62","11,379,584.91","11,658,532.50","23,383,723.52","14,499,393.70","22,592,197.55","22,247,473.26","33,427,387.58","19,579,862.30","29,551,034.99","28,901,736.45","52,833,253.80","27,463,321.74","39,541,692.89","41,864,603.73"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,648,500.78","-613,076.76","188,756.19","3,652,807.10","3,871,973.30","1,986,058.36","3,764,727.93","-3,588,138.47","-6,343,154.80","-1,274,622.25","4,494,817.77","1,477,145.33","4,419,580.55","6,523,126.68","12,556,474.74","12,762,399.70","10,630,435.36","19,878,204.95","18,533,486.08","16,639,005.15","16,273,516.41","19,678,967.12","22,217,988.24","29,366,962.81","24,829,355.18","25,060,414.90","13,951,784.93","13,706,304.44","53,259,459.61","36,296,215.24"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,096.67","309,692.44"
应付利息,,"51,505.50","36,000.00",,,,"61,049.99",,,,"36,666.67","36,666.67",,,,,,,"46,666.67","46,666.67","46,666.67","239,166.67","414,750.00","354,652.78","411,347.23","571,388.89","1,663,126.16","1,921,452.55","1,534,212.15","1,105,624.94"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,"7,388,398.50",,,,,,,,,
存货,"32,547,367.16","39,577,990.03","73,943,204.85","93,240,039.15","97,801,972.73","97,803,698.05","74,042,727.76","79,190,304.54","89,073,545.88","97,799,837.55","73,443,753.25","80,279,543.93","101,833,404.15","92,409,606.39","71,207,317.59","74,650,791.59","94,233,421.81","97,739,964.00","131,900,748.87","172,787,040.22","209,547,852.59","178,207,510.17","172,012,831.81","240,997,527.95","242,834,083.55","277,425,846.88","294,572,284.47","398,517,254.68","432,490,782.36","434,568,333.10"
其他应付款,"61,232,298.87","1,983,700.10","2,899,668.45","3,336,759.11","2,450,861.76","2,675,077.76","3,303,640.45","5,223,279.39","6,325,556.98","25,730,395.59","20,997,243.24","7,596,168.94","8,625,230.69","11,110,875.93","8,207,138.79","7,170,450.97","15,464,058.89","29,124,111.61","17,060,050.86","11,354,231.95","13,043,070.30","13,641,874.07","28,674,949.90","35,018,885.85","64,026,946.04","24,674,911.49","55,903,222.76","71,729,431.08","15,215,661.01","10,245,970.40"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"292,000.00","292,000.00","292,000.00","292,000.00","9,089,682.81","9,089,682.81","9,089,682.81","9,102,256.89","9,563,047.48","9,563,047.48","10,550,331.21","9,901,136.92","10,770,191.32","14,214,308.38","11,235,701.54","11,658,616.23","11,200,748.47","11,547,244.41","11,533,418.10","11,353,442.19"
一年内到期的非流动负债,,"5,000,000.00","15,000,000.00","15,000,000.00",,,,,,,,,,,"338,271.92","338,271.92","338,271.92","607,383.92","5,607,383.92","5,607,383.92","607,383.92","607,383.92","23,635,158.54","23,635,158.54","36,875,238.92","36,809,620.08","110,680,062.24","143,794,511.92","449,352,377.96","151,379,185.28"
其他流动资产,,,,,,,,,,,"5,526,414.36","4,668,134.66","6,331,174.43","2,372,266.84","7,719,286.12","5,913,006.56","14,255,728.43","19,917,513.64","15,374,696.12","13,783,598.38","16,691,192.42","7,391,320.60","7,637,407.86","11,683,880.68","14,581,639.72","40,962,643.04","57,300,502.44","67,088,476.84","137,282,969.28","86,857,262.14"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"24,150,000.00",,,,"15,640,000.00","15,640,000.00","15,640,000.00","116,640,000.00"
流动资产合计,"99,745,073.35","139,355,536.05","237,919,592.44","277,573,441.03","717,928,111.81","657,550,448.74","686,668,943.38","652,495,357.12","607,505,385.55","582,050,648.51","558,240,438.45","561,895,890.55","600,359,035.91","553,956,971.11","586,156,851.35","596,867,864.12","625,923,020.66","696,397,014.96","785,968,190.03","760,405,934.57","847,894,396.00","916,157,894.66","958,574,784.79","954,457,609.73","1,674,504,672.39","1,779,537,367.69","1,652,246,577.22","1,836,939,055.72","1,975,315,598.96","1,854,144,181.44"
流动负债合计,"112,799,210.43","96,063,001.46","163,451,518.93","184,929,607.84","150,285,499.43","95,124,444.01","128,230,281.22","119,917,572.11","127,231,722.28","152,486,079.46","145,186,846.58","141,237,528.09","176,858,393.16","154,734,690.84","213,061,832.33","204,973,663.41","265,620,674.04","338,364,666.09","525,347,456.99","487,233,512.44","601,858,987.47","654,291,111.44","727,823,213.12","750,442,811.12","834,813,322.48","979,287,692.07","994,833,005.18","1,184,128,217.86","1,441,188,422.00","1,007,908,729.16"
可供出售金融资产,,,,,,,,,,,,,,,,,,,"11,000,000.00","11,000,000.00","34,281,586.16","139,675,444.10","163,659,288.33","199,127,925.35","213,408,542.29","247,783,739.64","306,571,822.80","306,194,822.80","308,742,872.42","276,882,224.40"
长期借款,,"15,000,000.00",,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","60,000,000.00","160,000,000.00","183,800,000.00","232,000,000.00","230,200,000.00","216,400,000.00","134,625,433.97","106,798,811.88","75,392,460.15","298,269,744.18"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,"28,407,216.66","28,407,216.66","28,407,216.66","23,221,535.18","23,378,335.18","23,378,335.18","18,153,880.75","18,153,880.75","17,211,852.56","18,394,026.36","20,013,832.18","20,013,832.18","16,305,667.39","16,305,667.39","13,157,931.23","13,157,931.23"
长期应付款,,,,,,,,,,,,,,,"1,099,432.81","1,099,432.81","1,099,432.81","1,349,977.44","1,084,704.48","1,027,163.75","968,338.55","908,194.32","907,872.96","504,557.12","567,446.77","423,555.23","423,555.23","1,038,500.45","2,868,522.01","1,540,628.88"
长期股权投资,,"2,000,000.00","2,361,914.04","2,361,914.04","2,140,752.29","4,988,084.32","1,724,469.95","1,724,469.95",,,,,,,"3,424,141.13","3,427,600.94","22,591,993.29","23,523,956.91","25,425,165.51","25,771,944.68","26,240,489.40","26,321,122.14","4,940,401.24","16,436,315.19","38,577,281.74","38,020,126.27","28,405,213.61","35,240,844.29","29,272,992.84","32,643,396.54"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"3,988,501.49","3,962,616.30","3,910,845.94","3,871,910.15","5,438,187.19","5,386,199.23","5,313,717.45","5,261,729.49","5,230,235.34","5,157,753.56","5,126,259.42","5,053,777.64","5,022,283.49","4,949,801.71","4,918,307.56","4,845,825.79","47,789,413.99","47,344,106.29","46,893,701.84","46,445,829.70"
预计负债,,,,,,,,,,,,,,,,,,,,,,,"110,000.00",,,,,,,
固定资产,"58,550,734.23","65,311,715.69","104,992,511.98","106,022,016.32","113,750,318.75","113,102,708.58","110,194,016.24","121,796,633.69","126,820,590.44","343,553,839.93","362,979,385.84","360,399,616.91","364,948,344.32","367,008,677.91","384,067,001.30","379,457,372.84","386,082,129.27","398,908,556.61","504,978,506.73","496,141,302.72","516,574,486.06","565,855,271.37","598,957,030.00","599,780,331.89","595,047,822.38","718,171,989.42","866,988,670.41","862,263,263.37","863,196,179.12","864,425,161.47"
递延所得税负债,,,,,,,,,,,,,,,"4,807,147.31","4,608,028.06","4,608,028.06","3,956,323.28","5,165,027.52","5,111,833.74","6,073,659.49","4,030,239.28","5,260,000.88","5,465,258.23","6,861,301.95","6,869,813.33","7,020,536.93","7,026,122.63","15,693,047.60","15,659,857.49"
在建工程,"4,860,113.67",,"1,009,757.40","3,382,034.28","8,957,052.73","26,688,112.73","60,653,888.76","90,256,769.15","143,120,129.21",,,"330,000.00",,,"2,897,876.49","3,235,464.94","16,800,102.01","34,371,228.33","30,040,132.26","30,724,331.51","34,415,582.01","9,503,584.63","19,666,420.96","34,409,620.58","126,017,296.73","104,162,673.72","39,385,346.43","63,585,963.62","72,945,884.31","70,336,395.71"
其他非流动负债,"8,930,557.50","23,611,264.33","27,655,557.50","34,235,557.50","35,558,557.50","35,558,557.50","38,548,000.00","40,935,655.43","40,935,655.43","44,435,655.43","45,599,188.67","43,484,600.22","43,554,324.80","42,910,423.76","21,566,642.08","21,591,518.58","20,142,465.59","22,363,953.48","62,605,644.00","62,605,644.00","61,603,284.40","61,603,284.40","36,456,240.00","36,456,240.00","112,860,000.00","170,460,000.00","262,980,408.16","232,110,408.16","308,120,421.62","323,760,013.46"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,930,557.50","38,611,264.33","27,655,557.50","34,235,557.50","35,558,557.50","35,558,557.50","38,548,000.00","40,935,655.43","40,935,655.43","44,435,655.43","45,599,188.67","43,484,600.22","43,554,324.80","42,910,423.76","27,473,222.20","27,298,979.45","25,849,926.46","27,670,254.20","123,352,773.32","121,437,701.48","149,211,633.21","247,830,154.79","255,493,812.54","302,375,383.86","378,624,984.10","420,662,690.81","434,123,622.74","390,389,678.69","443,444,703.63","679,236,977.97"
固定资产清理,,,,,,,,,,,,,,,,,,,"95,563.76","95,563.76",,,,,,,,,,
负债合计,"121,729,767.93","134,674,265.79","191,107,076.43","219,165,165.34","185,844,056.93","130,683,001.51","166,778,281.22","160,853,227.54","168,167,377.71","196,921,734.89","190,786,035.25","184,722,128.31","220,412,717.96","197,645,114.60","240,535,054.53","232,272,642.86","291,470,600.50","366,034,920.29","648,700,230.31","608,671,213.92","751,070,620.68","902,121,266.23","983,317,025.66","1,052,818,194.98","1,213,438,306.58","1,399,950,382.88","1,428,956,627.92","1,574,517,896.55","1,884,633,125.63","1,687,145,707.13"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"20,000,000.00","22,709,245.00","91,733,000.00","91,733,000.00","122,733,000.00","122,733,000.00","122,733,000.00","122,733,000.00","245,466,000.00","245,466,000.00","245,466,000.00","245,466,000.00","245,466,000.00","245,466,000.00","245,466,000.00","246,311,950.00","246,311,950.00","246,311,950.00","246,279,950.00","246,279,950.00","246,279,950.00","246,013,365.00","614,847,475.00","614,847,475.00","671,482,471.00","670,975,693.00","670,975,693.00","670,975,693.00","713,596,055.00","712,920,358.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,245,993.64","7,078,313.30","36,075,715.13","36,075,715.13","471,235,715.13","471,235,715.13","471,235,715.13","471,235,715.13","409,869,215.13","409,869,215.13","409,869,215.13","409,869,215.13","409,869,215.13","385,851,794.00","386,532,585.53","391,057,886.03","397,553,186.03","403,133,862.17","398,818,881.96","401,846,390.12","404,920,264.94","407,258,365.16","28,519,884.94",,"635,256,895.57","647,685,943.18","622,668,174.26","622,668,174.26","1,119,847,798.80","1,119,555,897.70"
无形资产,"225,725.73","155,502.41","26,348,798.20","28,178,514.44","28,995,606.94","28,889,856.33","28,696,237.74","28,472,415.93","29,340,209.82","29,054,789.96","28,493,142.25","28,258,776.10","28,024,409.95","28,581,168.26","27,555,677.65","27,436,671.93","27,829,418.68","27,927,025.10","34,826,052.45","62,257,368.94","82,567,008.62","81,817,639.54","81,808,630.91","80,969,277.10","80,069,990.02","79,606,980.31","80,546,040.83","80,580,615.07","121,327,149.62","120,534,453.57"
盈余公积,"2,241,473.70","5,203,493.08","5,704,270.94","5,704,270.94","5,704,270.94","5,704,270.94","11,309,901.90","11,309,901.90","11,309,901.90","11,309,901.90","15,902,345.50","15,902,345.50","15,902,345.50","15,902,345.50","23,323,581.62","25,704,260.39","26,693,381.96","28,809,829.41","29,813,868.78","32,540,869.24","29,813,868.78","29,813,868.78","36,085,025.04","36,085,025.04","36,085,025.04","36,085,025.04","38,003,873.63","38,003,873.63","38,003,873.63","38,003,873.63"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"3,060,452.00","3,060,452.00","3,060,452.00","2,058,092.40","1,764,252.70","1,764,252.70","1,728,778.45","987,869.01","987,869.01","987,869.01","987,869.01",
商誉,,,,,,,,,,"110,743.44",,,,,,,,"16,401,618.13","115,143,059.91","115,143,059.91","115,143,059.91","115,143,059.91","115,143,059.91","115,143,059.91","115,143,059.91","115,143,059.91","180,553,404.11","180,553,404.11","890,540,101.55","890,540,101.55"
未分配利润,"19,615,662.11","41,240,162.47","54,606,727.27","70,766,765.60","91,788,037.20","105,763,456.61","122,035,721.59","134,414,879.04","79,675,711.68","93,631,194.64","91,074,156.09","99,370,863.50","105,516,176.21","120,214,976.58","159,525,448.48","171,411,170.83","180,295,992.02","201,512,320.11","236,555,597.61","261,098,601.77","286,200,708.63","332,434,413.75","375,092,553.94","419,898,911.61","494,457,554.49","549,972,417.12","492,909,359.99","572,670,098.00","648,001,588.99","732,401,270.84"
长期待摊费用,"235,607.56","199,963.44","636,399.22","585,764.02","588,308.79","531,517.10","481,698.33","428,303.23","3,379,746.59","4,624,569.49","1,070,666.68","3,072,431.60","2,932,720.43","2,793,009.26","2,612,707.32","2,454,486.18","2,296,265.04","2,316,848.54","3,739,028.15","4,419,040.05","6,764,335.35","7,339,541.40","6,647,482.46","6,569,944.83","7,298,394.07","6,333,054.41","6,222,776.51","4,773,426.82","7,684,873.34","6,118,477.80"
少数股东权益,"657,692.84","777,857.85","1,120,333.88","1,378,012.02","1,541,103.37","2,100,049.53","2,550,112.34","3,167,026.37","4,490,641.56","11,427,233.53","11,620,303.71","12,359,288.27","12,862,784.95",,,,,"12,327,343.73","14,650,975.30","17,855,422.20","22,310,224.62","25,265,718.13","28,252,575.74",,,"3,281,206.63","72,077,818.27","72,176,364.52","73,063,091.92","30,434,271.58"
递延所得税资产,"1,873,335.68","4,519,619.90","6,940,150.37","6,581,994.90","6,486,032.26","6,468,765.92","8,223,477.78","8,539,800.91","8,812,786.37","9,230,688.76","9,945,920.97","9,770,509.25","9,853,883.20","8,868,493.99","9,994,945.94","11,332,108.82","10,309,291.13","10,398,043.88","14,238,100.49","12,222,556.05","13,105,370.73","12,743,271.20","16,459,361.90","16,475,958.62","14,871,079.61","14,742,425.23","31,631,859.58","31,138,416.38","37,186,970.85","36,958,957.87"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,"141,000.00","138,000.00","137,250.00",,,,,,,,,,,"4,828,065.13","8,752,924.45","16,771,956.32","19,402,668.58","17,696,682.15","18,514,804.32","41,865,438.06","38,551,420.14","74,600,660.92","69,660,954.70","161,841,127.13","179,308,827.12","71,257,861.70","88,028,621.61","108,843,662.72","105,873,352.78"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"65,745,516.87","72,327,801.44","142,427,531.21","147,249,488.00","160,918,071.76","180,669,044.98","209,973,788.80","251,218,392.86","311,473,462.43","386,574,631.58","406,477,617.23","405,793,950.16","409,670,203.84","411,123,259.57","469,225,818.81","469,890,045.99","516,402,089.85","561,733,210.75","785,790,861.93","804,826,060.68","894,237,496.47","1,020,158,012.82","1,104,116,472.68","1,161,917,216.24","1,377,206,733.62","1,528,132,534.00","1,675,658,077.36","1,716,009,151.75","2,499,792,319.84","2,463,916,282.62"
所有者权益(或股东权益)合计,"43,760,822.29","77,009,071.70","189,240,047.22","205,657,763.69","693,002,126.64","707,536,492.21","729,864,450.96","742,860,522.44","750,811,470.27","771,703,545.20","773,932,020.43","782,967,712.40","789,616,521.79","767,435,116.08","814,847,615.63","834,485,267.25","850,854,510.01","892,095,305.42","923,058,821.65","956,560,781.33","991,061,271.79","1,034,194,641.25","1,079,374,231.81","1,063,556,630.99","1,838,273,099.43","1,907,719,518.81","1,898,948,026.66","1,978,430,310.92","2,590,474,793.17","2,630,914,756.93"
资产总计,"165,490,590.22","211,683,337.49","380,347,123.65","424,822,929.03","878,846,183.57","838,219,493.72","896,642,732.18","903,713,749.98","918,978,847.98","968,625,280.09","964,718,055.68","967,689,840.71","1,010,029,239.75","965,080,230.68","1,055,382,670.16","1,066,757,910.11","1,142,325,110.51","1,258,130,225.71","1,571,759,051.96","1,565,231,995.25","1,742,131,892.47","1,936,315,907.48","2,062,691,257.47","2,116,374,825.97","3,051,711,406.01","3,307,669,901.69","3,327,904,654.58","3,552,948,207.47","4,475,107,918.80","4,318,060,464.06"
负债和所有者(或股东权益)合计,"165,490,590.22","211,683,337.49","380,347,123.65","424,822,929.03","878,846,183.57","838,219,493.72","896,642,732.18","903,713,749.98","918,978,847.98","968,625,280.09","964,718,055.68","967,689,840.71","1,010,029,239.75","965,080,230.68","1,055,382,670.16","1,066,757,910.11","1,142,325,110.51","1,258,130,225.71","1,571,759,051.96","1,565,231,995.25","1,742,131,892.47","1,936,315,907.48","2,062,691,257.47","2,116,374,825.97","3,051,711,406.01","3,307,669,901.69","3,327,904,654.58","3,552,948,207.47","4,475,107,918.80","4,318,060,464.06"
