科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"58,442,425.26","82,847,092.23","46,599,854.36","70,525,243.69","99,369,080.85","34,302,210.55","69,718,863.67","106,438,906.83","150,164,244.21","44,183,226.35","94,663,268.28","151,500,492.16","213,170,527.10","83,255,639.90","167,969,064.46","261,607,397.65","364,405,377.63","98,305,774.56","202,603,034.06","314,556,807.71","431,444,289.97","116,242,836.23","264,649,441.50","417,642,151.86","586,814,439.26","172,431,331.52","359,564,064.65","576,582,253.77","788,144,291.73","212,595,923.91","425,952,591.00","648,397,043.32","870,988,792.52","236,111,810.22","497,771,330.65","752,154,078.37"
取得借款收到的现金,"460,500,000.00","654,500,000.00","653,000,000.00","848,000,000.00","848,000,000.00","32,000,000.00","712,000,000.00","962,000,000.00","1,310,800,000.00","278,000,000.00","576,800,000.00","626,800,000.00","926,800,000.00","690,000,000.00","955,000,000.00","1,390,000,000.00","2,057,600,000.00","978,400,000.00","1,652,666,825.00","2,813,650,000.00","4,209,240,000.00","1,190,800,000.00","1,527,800,000.00","2,890,400,000.00","4,329,095,800.00","1,943,400,000.00","2,672,400,000.00","4,040,400,000.00","4,806,400,000.00","1,656,500,000.00","1,971,500,000.00","2,671,500,000.00","4,068,000,000.00","1,360,000,000.00","2,416,722,000.00","3,336,722,000.00"
支付的各项税费,"2,989,272.70","3,794,777.53","1,395,139.81","1,778,677.53","2,924,951.18","695,903.92","1,974,049.82","2,950,739.88","4,406,520.48","1,106,370.29","3,125,050.65","9,577,026.09","12,619,190.15","5,688,021.83","8,700,767.68","11,042,492.38","15,746,998.26","1,997,612.30","5,902,020.05","7,235,146.37","9,261,461.41","1,464,098.71","6,698,500.77","7,776,728.79","12,651,897.77","1,032,555.68","12,364,335.43","30,172,529.68","16,393,014.71","2,299,477.76","3,582,565.27","13,536,496.35","15,484,857.09","7,397,288.01","8,582,395.64","16,933,830.86"
收到其他与筹资活动有关的现金,"140,805,770.02",,,,,,,,,,,"90,500.14",,,,,,,,,,,,,,"78,911,000.00","106,491,000.00","196,591,000.00","157,611,000.00","74,400,000.00","74,400,000.00","77,400,000.00","59,800,000.00","49,500,000.00","59,500,000.00","60,722,348.01"
支付其他与经营活动有关的现金,"26,742,114.93","33,435,007.40","16,615,342.86","28,381,973.25","35,046,661.61","9,085,730.96","21,945,619.70","34,730,926.91","51,145,433.22","12,001,440.68","25,854,504.29","47,904,577.10","67,686,322.29","22,113,080.31","41,276,958.17","68,116,903.21","89,934,193.63","25,522,781.66","40,781,172.92","66,477,695.29","83,818,398.05","20,421,519.13","49,497,965.12","101,304,853.27","122,198,282.58","41,349,803.08","88,745,671.78","137,922,628.20","170,927,059.25","116,114,697.15","96,229,308.55","141,460,679.81","196,190,817.71","47,690,632.39","116,457,712.00","180,866,043.06"
筹资活动现金流入小计,"601,305,770.02","654,500,000.00","653,000,000.00","848,000,000.00","1,657,750,000.00","32,000,000.00","712,000,000.00","962,000,000.00","1,310,800,000.00","278,000,000.00","2,076,650,000.00","2,224,647,857.15","2,499,557,357.01","719,459,822.46","1,677,459,822.46","2,141,952,865.77","2,838,952,865.77","1,076,400,000.00","1,750,666,828.07","2,980,352,275.51","4,375,840,000.00","1,259,748,029.99","1,684,555,721.93","3,047,155,721.93","4,554,451,521.93","2,022,311,000.00","5,219,211,000.00","6,677,311,000.00","7,404,331,000.00","1,730,900,000.00","2,045,900,000.00","2,748,900,000.00","4,127,800,000.00","1,409,500,000.00","2,477,182,000.00","3,398,404,348.01"
经营活动现金流出小计,"719,649,105.37","1,033,124,590.30","508,736,371.35","809,280,112.08","1,215,780,955.70","398,152,437.62","851,393,686.03","1,274,753,510.79","1,777,985,644.55","509,744,848.40","1,133,250,674.88","1,742,688,193.33","2,570,847,361.29","826,824,245.47","1,839,984,619.31","2,841,643,162.62","3,812,173,862.11","1,116,316,849.10","2,203,529,125.37","3,363,862,837.00","4,697,148,570.55","1,066,844,775.17","2,300,360,361.47","3,934,980,460.99","5,698,532,122.19","1,458,198,355.02","3,228,524,925.02","4,872,606,343.01","6,779,299,498.63","1,793,200,450.40","3,529,634,592.50","5,202,258,408.57","7,208,459,489.97","1,797,982,793.29","3,820,831,350.22","5,902,469,205.60"
偿还债务支付的现金,"400,100,000.00","531,500,000.00","411,000,000.00","558,000,000.00","1,002,500,000.00","7,000,000.00","138,000,000.00","268,000,000.00","480,000,000.00","30,000,000.00","388,000,000.00","922,000,000.00","1,272,000,000.00","1,000,000.00","621,000,000.00","956,000,000.00","956,000,000.00","540,000,000.00","1,195,000,000.00","1,390,000,000.00","2,945,000,000.00","993,000,000.00","1,397,440,000.00","1,951,440,000.00","3,257,440,000.00","1,615,000,000.00","3,670,466,500.00","5,481,466,500.00","6,012,166,500.00","1,408,000,000.00","1,415,200,000.00","2,667,700,000.00","4,135,700,000.00","998,000,000.00","1,350,200,000.00","2,625,200,000.00"
经营活动产生的现金流量净额,"198,668,784.82","263,325,539.92","129,577,780.02","209,596,778.69","257,751,433.56","26,902,818.74","11,866,347.71","95,596,936.71","274,922,649.13","28,083,503.25","104,204,727.27","368,517,073.37","462,508,049.29","169,116,250.73","96,884,815.11","167,522,125.99","397,878,527.49","-175,729,409.34","-359,963,691.94","-141,115,818.30","21,605,887.07","234,209,896.98","674,757,162.99","680,421,068.10","920,817,520.54","-97,723,907.10","-100,148,680.01","267,124,923.93","432,884,409.18","74,095,979.56","348,218,846.20","930,604,359.64","1,330,326,702.48","96,781,322.50","385,101,269.22","585,378,110.28"
分配股利、利润或偿还利息支付的现金,"26,387,652.14","120,221,471.89","73,711,851.64","85,025,654.14","93,451,834.77","5,076,068.75","85,333,417.50","98,576,072.00","111,596,491.25","115,651,827.60","130,636,754.23","137,585,809.85","158,842,072.05","11,670,518.63","350,024,074.08","368,610,781.45","387,935,200.61","18,398,685.00","75,951,655.29","99,259,802.68","163,137,404.06","57,186,811.09","133,808,291.07","176,593,966.79","256,077,702.17","95,963,667.67","184,210,600.00","264,263,988.41","305,688,395.83","60,035,142.85","108,821,089.34","170,169,152.04","230,575,266.18","38,134,719.84","644,609,915.57","705,224,218.96"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"7,864,585.00","4,268,525.80","122,661,044.60","112,368,890.00","113,029,310.80","113,029,310.80","113,014,590.80",,"1,434,420.00","3,965,950.00","4,910,470.00",,"713,110.00","1,659,550.00"
支付其他与筹资活动有关的现金,"133,006,830.12",,,,"44,433,153.73","11,000.00","361,000.00","361,000.00","1,861,000.00","283,887.34","26,405,900.00","26,905,900.00","2,410,132.80",,"643,488.87","643,488.87","2,006,689.09",,"1,150,000.00","2,261,413.80","4,465,813.80","170,918.00","239,343.00","1,769,343.00","67,329,643.00","42,033,571.11","80,010,022.37","129,262,800.15","19,204,257.81","1,078,740.00","1,159,315.73","1,185,465.73","1,457,648.51","31,805,940.00","11,803,700.00","17,837,694.69"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"1,062,531.54","3,442,147.97","1,519,808.22","1,519,808.22","4,071,817.05","4,071,817.05",,,,,,,
筹资活动现金流出小计,"559,494,482.26","651,721,471.89","484,711,851.64","643,025,654.14","1,140,384,988.50","12,087,068.75","223,694,417.50","366,937,072.00","593,457,491.25","145,935,714.94","545,042,654.23","1,086,491,709.85","1,433,252,204.85","12,670,518.63","971,667,562.95","1,325,254,270.32","1,345,941,889.70","558,398,685.00","1,272,101,655.29","1,491,521,216.48","3,112,603,217.86","1,050,357,729.09","1,531,487,634.07","2,129,803,309.79","3,580,847,345.17","1,752,997,238.78","3,934,687,122.37","5,874,993,288.56","6,337,059,153.64","1,469,113,882.85","1,525,180,405.07","2,839,054,617.77","4,367,732,914.69","1,067,940,659.84","2,006,613,615.57","3,348,261,913.65"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"11,532.22",,,,,,,"3,657,827.74","31,500.00","39,300.00","39,300.00",,,,,,,"21,309.00","21,259.00","29,259.00",,,,,,500.00,500.00,"345,500.00",,"20,783.00","195,582.60","671,153.60","156,206.00","156,206.00","1,684,141.67"
筹资活动产生的现金流量净额,"41,811,287.76","2,778,528.11","168,288,148.36","204,974,345.86","517,365,011.50","19,912,931.25","488,305,582.50","595,062,928.00","717,342,508.75","132,064,285.06","1,531,607,345.77","1,138,156,147.30","1,066,305,152.16","706,789,303.83","705,792,259.51","816,698,595.45","1,493,010,976.07","518,001,315.00","478,565,172.78","1,488,831,059.03","1,263,236,782.14","209,390,300.90","153,068,087.86","917,352,412.14","973,604,176.76","269,313,761.22","1,284,523,877.63","802,317,711.44","1,067,271,846.36","261,786,117.15","520,719,594.93","-90,154,617.77","-239,932,914.69","341,559,340.16","470,568,384.43","50,142,434.36"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"281,308.79","-25,977.90",-131.41,"2,232.10","1,004.54","-4,913.54","-4,980.43","-4,948.44","-4,956.57",15.63,"49,353.53","-1,732,704.21","-885,974.58","-33,870.12","2,170.14","209,234.98","1,057,601.62","-1,229,597.21","-2,113,230.10","-2,532,458.98","-2,848,508.37","88,933.12","1,296,607.50","655,352.84","637,795.91","-22,672.81","-1,793,462.20","-22,670.56","-1,793,461.11",,,,1.42,,,"-8,195.85"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"1,485,847.08","93,423,567.05","185,411,734.55","185,823,899.72","250,000.00","6,857,363.61","30,404,620.95","250,000.00","4,710,000.00","4,379,613.00","22,800,000.00","22,800,000.00","62,455.56",,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"11,532.22",,,,,,,"3,657,827.74","31,500.00","39,300.00","39,300.00",,"1,485,847.08","93,423,567.05","185,411,734.55","185,823,899.72","250,000.00","6,878,672.61","30,425,879.95","279,259.00","4,710,000.00","12,244,198.00","28,131,057.34","148,903,192.57","113,951,153.78","114,549,619.02","117,101,627.85","117,431,907.85",,"1,455,203.00","4,161,532.60","5,581,623.60","156,206.00","869,316.00","3,343,691.67"
五、现金及现金等价物净增加额,"19,205,754.94","16,137,364.63","139,041,597.03","161,684,122.67","321,168,435.46","-104,391,339.00","149,270,254.72","139,754,363.05","157,560,821.88","-62,364,280.23","1,020,546,407.15","572,140,874.06","145,899,573.29","555,121,014.21","129,457,578.42","20,548,528.34","454,890,724.02","21,152,298.26","-540,967,960.81","136,783,885.82","-462,059,014.47","-19,925,879.30","-155,267,550.39","76,588,946.44","-201,943,569.33","-158,302,493.70","459,316,723.32","-72,392,832.34","10,382,971.74","60,752,035.37","380,140,365.50","123,249,293.98","19,748,635.07","149,677,742.10","246,312,498.02","-218,527,912.57"
购建固定资产、无形资产和其他长期资产支付的现金,"221,555,626.43","249,952,257.72","158,824,199.94","252,889,233.98","453,949,014.14","151,202,175.45","350,896,695.06","550,900,553.22","838,357,207.17","222,543,584.17","613,961,132.44","932,838,942.40","1,289,116,952.63","230,017,552.28","676,150,233.39","1,046,798,162.63","1,489,665,250.10","326,554,942.50","663,734,884.16","1,238,824,775.88","1,721,532,434.31","468,325,010.30","990,357,491.74","1,417,708,838.18","1,993,507,662.51","440,037,587.59","832,338,156.32","1,243,131,672.20","1,598,592,520.24","275,160,001.34","489,166,486.37","718,332,427.73","1,074,250,656.98","287,381,846.56","609,553,646.63","856,251,723.03"
期初现金及现金等价物余额,"5,429,269.30","24,635,024.24","40,772,388.87","40,772,388.87","40,772,388.87","361,940,824.33","361,940,824.33","361,940,824.33","361,940,824.33","519,501,646.21","519,501,646.21","519,501,646.21","519,501,646.21","665,401,219.50","665,401,219.50","665,401,219.50","665,401,219.50","1,120,291,943.52","1,120,291,943.52","1,120,291,943.52","1,120,291,943.52","658,232,929.05","658,232,929.05","658,232,929.05","658,232,929.05","456,289,359.72","456,289,359.72","456,289,359.72","456,289,359.72","466,672,331.46","466,672,331.46","466,672,331.46","466,672,331.46","486,420,966.53","486,420,966.53","486,420,966.53"
投资支付的现金,,,,,,,,,,,,,,,,"12,000,000.00","12,000,000.00",,,,,,"6,276,115.00","22,262,105.80","252,398,592.60","3,783,241.20","5,395,474.80","5,701,752.80","6,819,210.30","-29,940.00","1,086,792.26","3,029,552.76","1,976,120.76","1,437,280.00","672,825.00","1,132,030.00"
期末现金及现金等价物余额,"24,635,024.24","40,772,388.87","179,813,985.90","202,456,511.54","361,940,824.33","257,549,485.33","511,211,079.05","501,695,187.38","519,501,646.21","457,137,365.98","1,540,048,053.36","1,091,642,520.27","665,401,219.50","1,220,522,233.71","794,858,797.92","685,949,747.84","1,120,291,943.52","1,141,444,241.78","579,323,982.71","1,257,075,829.34","658,232,929.05","638,307,049.75","502,965,378.66","734,821,875.49","456,289,359.72","297,986,866.02","915,606,083.04","383,896,527.38","466,672,331.46","527,424,366.83","846,812,696.96","589,921,625.44","486,420,966.53","636,098,708.63","732,733,464.55","267,893,053.96"
