科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"356,676,329.56","459,054,026.29","491,687,250.23","677,732,729.73","611,380,992.98","627,360,779.50","494,812,013.99","496,434,591.51","495,976,735.05","508,180,770.01","569,976,520.81","726,212,566.27","645,219,286.89","454,549,477.28","482,053,539.89","439,184,347.64","382,838,332.69","499,044,940.18","326,003,300.67","426,065,156.77","369,363,209.28","408,741,244.92","438,126,956.98","451,077,507.29","513,823,617.86","530,283,811.97","554,474,135.09","728,397,893.20","569,005,584.43","638,085,463.92","490,494,681.39","143,694,277.83","456,098,611.99","670,547,321.54","1,175,466,884.81","789,593,110.12","647,496,504.90","662,230,099.00","1,525,815,601.50","1,484,902,886.76","1,820,366,042.84","1,546,301,925.67","1,298,029,749.72","1,460,663,342.82","1,486,482,374.40","1,015,852,633.64"
短期借款,"558,000,000.00","448,000,000.00","478,000,000.00","448,000,000.00","465,000,000.00","468,000,000.00","468,000,000.00","469,180,000.00","396,000,000.00","416,000,000.00","431,000,000.00","423,500,000.00","421,500,000.00","424,850,000.00","383,100,000.00","451,205,830.00","531,000,000.00","493,000,000.00","542,000,000.00","553,000,000.00","551,000,000.00","583,000,000.00","505,000,000.00","563,000,000.00","660,000,000.00","638,000,000.00","663,000,000.00","688,000,000.00","683,000,000.00","588,000,000.00","668,000,000.00","493,000,000.00","728,000,000.00","668,000,000.00","257,000,000.00","250,000,000.00","180,000,000.00","160,000,000.00","140,000,000.00","392,200,000.00","270,000,000.00","213,000,000.00","160,000,000.00","90,000,000.00","200,000,000.00","220,000,000.00"
交易性金融资产,,,,,"800,000.00","1,365,000.00","1,365,000.00","616,058.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"26,938,798.60","28,890,000.00","18,630,000.00","10,135,000.00","11,619,950.30","15,659,026.54","17,948,367.61","3,160,056.00","4,048,000.00","8,980,000.00","6,441,000.00","10,248,448.42","12,509,016.80","16,813,000.00","19,971,219.32","13,231,707.60","22,909,428.55","17,201,600.00","15,075,000.00","17,240,000.00","13,873,628.50","11,202,800.00","9,014,494.21","17,790,000.00","27,278,370.00","6,399,300.00","3,285,166.00","16,726,733.00","4,114,878.63","6,951,925.55","4,900,200.00","6,920,000.00","3,145,920.00","3,873,267.30","3,994,363.39","12,972,788.29","4,688,600.79","5,096,724.50","3,958,008.91","12,700,517.09","8,113,841.65","9,036,739.30","11,556,201.23","23,289,568.11","9,162,477.20","9,888,314.00"
应付票据,"1,150,000.00","1,300,000.00","1,554,309.00","2,304,309.00","1,450,000.00","1,230,000.00","1,280,000.00","2,100,000.00","4,200,000.00","2,700,000.00","330,000.00","194,495.00","2,323,024.46","565,928.80","457,759.20","80,300,000.00","80,410,000.00","3,491,134.00","3,557,134.00","28,284,245.60","36,466,825.80","18,737,139.00","15,870,821.00","26,095,494.80","11,508,973.25","10,198,072.00","19,118,072.00","37,436,772.00","47,460,000.00","39,770,000.00","68,470,000.00","85,050,000.00","76,500,000.00","91,310,000.00","102,320,000.00","86,980,000.00","95,660,000.00","102,720,000.00","102,591,026.82","100,971,026.82","137,917,850.00","108,170,000.00","113,300,000.00","135,030,000.00","98,513,588.00","95,271,323.60"
应收账款,"185,726,252.10","147,293,984.11","160,838,533.89","289,308,339.11","367,977,371.57","348,129,229.94","329,376,309.68","308,342,753.77","307,890,511.14","318,580,387.10","314,115,800.57","296,650,343.58","278,269,788.92","300,234,218.60","293,794,832.19","235,696,854.22","232,940,574.21","235,348,873.53","229,156,730.54","287,600,034.10","347,019,906.74","392,982,697.31","435,125,091.90","394,789,143.75","458,991,157.47","438,478,540.91","532,153,530.84","439,634,974.44","463,404,767.84","445,379,192.12","441,541,747.73","211,862,922.25","187,289,047.96","188,649,084.36","193,738,573.46","175,808,118.87","144,371,202.26","147,825,342.25","142,847,323.55","137,844,939.91","150,009,287.80","127,236,069.37","191,314,960.86","151,681,906.71","140,951,322.98","243,546,180.74"
应付账款,"162,180,437.96","175,657,084.40","161,073,093.94","257,391,933.27","256,165,969.55","239,662,936.35","237,237,355.71","214,083,992.56","214,165,518.29","202,571,356.38","229,715,873.02","169,543,456.69","192,829,683.80","473,010,577.00","498,360,084.71","417,324,528.77","416,572,056.31","419,769,222.66","470,281,412.30","431,341,647.01","441,055,352.96","391,743,313.03","310,301,365.91","289,017,807.75","225,505,876.27","222,586,365.75","265,518,521.83","727,683,584.41","549,090,440.68","553,133,183.56","451,725,159.58","735,248,892.45","521,479,853.96","865,806,893.41","874,502,223.66","833,730,783.78","685,106,127.22","660,456,390.18","651,053,344.20","708,044,696.33","749,026,261.42","229,823,494.44","214,936,731.22","334,776,704.18","276,619,999.60","300,852,901.83"
预付款项,"154,598,982.27","361,148,777.22","359,473,730.17","482,244,049.43","541,259,285.04","471,375,415.26","465,852,388.37","509,007,295.94","553,837,095.22","531,058,459.12","567,677,735.35","470,279,507.44","542,652,100.20","123,471,543.50","156,618,453.22","274,064,431.69","133,619,653.26","186,535,407.26","241,403,592.05","87,776,765.85","127,247,612.27","194,936,495.16","237,209,062.68","88,755,970.16","121,352,559.47","127,624,856.93","126,947,860.43","79,208,773.24","139,734,699.85","130,299,399.63","149,762,506.20","58,550,950.66","105,492,840.69","168,568,768.58","162,587,533.67","92,913,421.77","136,625,617.23","125,482,840.46","222,860,639.97","60,215,396.35","213,932,633.15","61,045,757.24","56,888,475.10","43,846,969.23","70,652,659.91","83,264,102.10"
预收款项,"189,866,106.72","120,028,029.05","194,194,097.75","221,308,543.53","241,830,978.63","301,361,174.54","314,419,701.46","259,405,742.65","291,592,702.57","566,619,239.91","858,646,694.78","1,073,551,729.06","1,116,536,653.38","515,209,895.04","513,213,866.44","535,097,380.63","441,822,958.95","468,517,769.80","454,415,395.01","350,261,002.49","381,828,553.26","613,038,275.81","879,685,991.49","1,194,963,581.04","1,464,903,222.31","1,713,240,607.45","2,126,648,883.43","1,577,354,844.12","1,677,353,508.13","1,681,068,144.08","1,572,203,818.65","902,253,709.26","1,003,656,681.67","993,775,747.62","938,875,932.27","937,492,039.46","1,180,504,315.45","929,173,582.45","1,221,976,530.85","902,415,770.41","1,093,746,903.79","41,159,645.85","36,906,743.38","65,961,078.77","116,071,702.89","61,595,852.98"
