科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"1,182,999.93","6,597,645.74","2,128,054.77","5,404,045.20","-63,396.44","5,891,881.21","5,947,553.27","8,921,679.28","6,884,981.65","5,368,690.93","4,914,642.40","7,166,818.30","5,020,455.41","7,030,359.19","6,565,683.70","1,955,726.85","4,052,752.15","7,488,804.94","6,791,165.09","4,343,044.61","1,950,395.84","5,515,900.49","11,659,141.69","7,036,466.22","8,013,687.97","6,824,614.78","5,792,697.37","7,105,201.18","8,271,679.37","6,479,417.54","7,193,634.43","15,703,004.63"
应收利息,,,,,,,,"2,333,511.67","2,125,562.50","4,012,187.50","600,755.50","691,059.83","605,237.50","955,890.64","749,188.08","1,146,702.81","772,818.60","644,945.21","248,264.38","565,786.30","659,198.64","23,523.28","58,045.21","109,127.40","55,853.42","1,265.75",,"65,539.73","21,440.96","226,667.31","51,378.52","132,904.11"
应付利息,"101,750.00","64,900.00","35,166.66","72,719.83",,"80,478.44",,,,,,,,,,,,,,"29,315.07","26,383.56","55,027.43","50,982.65","51,830.38","51,830.38","56,984.90","32,311.29","51,667.64","24,756.01","98,956.47","36,199.74","43,643.62"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"90,360,728.76","67,579,235.50","92,764,927.01","121,107,363.84","160,438,501.56","168,451,747.19","181,675,254.65","164,464,485.54","143,964,366.55","111,636,573.55","114,846,121.68","120,617,976.87","109,958,652.14","130,521,225.78","139,668,290.17","148,309,142.50","151,833,273.13","144,382,944.15","143,641,758.49","139,037,769.59","135,863,851.51","165,327,592.29","156,186,448.64","171,393,245.87","162,904,896.87","170,703,694.47","188,544,881.28","215,117,529.95","250,396,706.49","343,720,475.05","467,718,333.17","549,676,294.37"
其他应付款,"1,087.42","34,662.42","8,183.00","20,224.00","7,683.00","5,495,762.60","215,762.60","7,183.00","8,268.00","7,268.00","7,271.80","7,271.80","7,271.80","6,768.00","15,514.32","21,680.70","15,222.72","85,486.99","6,268.40","6,268.40","6,268.40","2,275,173.70","1,661,609.40","2,246,652.72","2,432,755.22","2,659,842.86","3,168,711.85","3,330,394.15","3,436,612.61","5,940,241.96","3,138,415.78","2,689,794.99"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,"130,000,000.00","160,000,000.00","145,000,000.00","123,015,000.00","107,800,000.00","175,000,000.00","175,139,531.78","140,267,739.93","150,300,759.96","160,335,455.95","221,186,068.10","152,875,094.34","150,598,589.04","200,194,990.74","210,649,700.49","153,550,704.01","150,980,186.47","103,144,857.41","107,180,341.88","132,347,268.94","118,116,543.62"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"197,726,168.69","172,445,859.91","222,274,309.75","261,410,790.49","275,199,828.07","730,961,358.71","670,038,996.60","631,298,321.88","613,267,807.32","607,736,699.24","618,698,481.31","621,533,225.43","603,826,211.14","649,572,030.94","609,282,733.68","605,098,225.53","594,110,172.16","594,427,115.44","565,425,789.37","527,181,815.53","519,146,652.52","692,448,765.43","675,061,024.46","724,193,201.87","732,565,899.93","796,596,522.08","806,765,723.51","891,056,005.73","997,725,463.09","1,148,558,044.87","1,309,241,814.78","1,363,552,479.70"
流动负债合计,"138,381,552.08","128,308,282.77","142,603,990.72","190,982,018.57","226,401,304.02","256,491,438.65","185,282,403.02","150,122,961.18","134,551,672.13","145,720,935.59","147,905,751.15","157,038,240.43","137,252,716.36","178,907,175.64","136,324,964.43","134,517,525.28","118,057,088.62","130,983,526.22","158,677,830.17","125,323,950.54","121,841,027.17","215,024,112.24","179,157,409.43","204,034,445.94","194,639,978.37","247,825,209.73","248,271,454.37","317,391,889.54","391,752,463.33","526,570,545.46","676,126,355.43","711,046,137.87"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,"360,340.00","350,791.63","350,791.63","350,791.63","350,791.63","301,257.73","301,257.73","301,257.73","301,257.73","378,425.05","378,425.05","18,171,288.05"
专项应付款,,,,,,,,,,,,,"8,000,000.00",,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"82,117,303.60","93,424,850.22","93,295,200.42","92,543,925.89","91,479,503.68","95,418,922.05","93,269,350.24","99,435,525.10","104,614,952.53","133,149,931.70","131,876,330.14","138,259,746.83","135,461,391.37","153,272,243.21","177,379,819.44","175,153,116.93","170,916,838.63","167,044,141.38","219,916,571.30","218,420,375.57","213,543,139.14","348,919,457.35","346,126,555.14","338,515,267.08","336,969,078.81","343,906,833.56","339,158,188.40","344,746,852.25","339,868,377.76","356,973,325.82","367,561,667.86","362,687,205.73"
递延所得税负债,,,,,,,,,,,,,,,,,,,"4,569,197.86","4,468,548.29","4,400,890.06","8,453,512.57","8,191,884.65","7,938,514.99","7,687,012.20","7,409,140.22","7,179,552.19","7,082,854.26","6,852,875.58","6,624,927.49","6,396,092.46","6,209,933.51"
在建工程,"3,236,640.20",,,"1,395,010.00","13,256,764.00","15,270,335.00","15,960,786.80","19,606,895.70","20,323,170.70","20,055,729.70","20,170,211.70","24,732,791.91","37,856,146.60","27,377,115.78","5,848,437.66","5,341,894.16","3,853,857.38","5,653,544.64","12,684,695.81","14,332,059.98","15,826,243.77","11,863,971.16","13,751,696.93","13,613,792.30","13,624,184.96","3,423,504.91","3,456,002.40","11,956,397.14","12,987,057.90","11,870,576.36","13,697,794.13","14,781,862.76"
其他非流动负债,,,,,,,,,,,,,,"7,985,625.00","7,751,750.00","7,517,875.00","9,884,000.00","10,155,725.00",,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,"8,000,000.00","7,985,625.00","7,751,750.00","7,517,875.00","9,884,000.00","10,155,725.00","14,475,247.86","14,124,923.29","13,807,590.06","23,190,271.40","22,678,968.49","21,789,953.27","21,288,775.48","21,375,257.95","20,619,676.31","19,996,984.77","19,241,012.48","21,276,767.76","20,224,460.46","19,554,635.06"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"138,381,552.08","128,308,282.77","142,603,990.72","190,982,018.57","226,401,304.02","256,491,438.65","185,282,403.02","150,122,961.18","134,551,672.13","145,720,935.59","147,905,751.15","157,038,240.43","145,252,716.36","186,892,800.64","144,076,714.43","142,035,400.28","127,941,088.62","141,139,251.22","173,153,078.03","139,448,873.83","135,648,617.23","238,214,383.64","201,836,377.92","225,824,399.21","215,928,753.85","269,200,467.68","268,891,130.68","337,388,874.31","410,993,475.81","547,847,313.22","696,350,815.89","730,600,772.93"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","120,006,000.00","156,007,800.00","156,007,800.00","156,007,800.00","156,007,800.00","156,007,800.00","156,007,800.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","209,445,019.00","356,056,532.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,700,000.00","2,700,000.00","2,700,000.00","2,700,000.00","2,700,000.00","402,189,196.48","402,189,196.48","348,853,196.48","348,853,196.48","348,853,196.48","348,853,196.48","348,853,196.48","348,853,196.48","348,853,196.48","348,853,196.48","312,851,396.48","312,851,396.48","312,851,396.48","312,851,396.48","312,851,396.48","312,851,396.48","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","1,073,296,348.68","926,684,835.68"
无形资产,"7,253,981.46","12,438,270.88","19,656,500.18","19,420,787.32","43,935,980.45","43,902,266.19","43,665,891.56","43,373,583.17","43,137,208.54","42,844,900.15","42,608,525.52","42,814,658.01","42,517,941.50","42,221,224.98","41,924,508.46","41,627,791.94","44,106,516.45","43,943,060.89","57,301,790.12","56,936,425.99","56,718,597.01","82,602,967.36","81,342,408.36","80,138,532.30","81,178,225.56","80,060,439.46","78,799,074.12","81,809,374.80","80,406,127.87","79,609,295.62","78,581,860.97","77,609,897.37"
盈余公积,"10,362,516.66","13,988,222.48","18,476,763.84","18,476,763.84","18,476,763.84","24,500,911.91","24,500,911.91","24,500,911.91","24,500,911.91","28,787,921.69","28,787,921.69","28,787,921.69","28,787,921.69","32,393,702.56","32,393,702.56","32,393,702.56","32,393,702.56","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","33,497,504.09","38,284,926.39","38,284,926.39","38,284,926.39"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,"7,357,043.12","6,986,654.18","6,986,654.18","586,165,471.12","586,165,471.12","586,165,471.12","586,165,471.12","586,165,471.12","586,165,471.12","591,917,330.29","588,248,330.29","584,870,838.01","584,870,838.01","584,870,838.01"
未分配利润,"87,016,194.95","81,624,068.22","122,057,796.70","113,033,370.13","126,715,647.18","136,275,129.36","144,964,829.77","151,140,396.07","154,473,973.42","161,524,217.34","168,881,008.89","173,848,865.53","177,864,519.03","184,336,620.01","188,859,113.81","183,949,543.01","184,214,957.92","183,773,847.66","186,307,150.44","182,639,566.65","175,941,912.25","172,688,693.99","187,480,880.66","205,523,137.12","221,663,488.86","235,714,815.00","248,013,418.62","270,020,743.14","318,007,114.75","349,589,211.55","379,331,054.21","413,245,976.91"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,085.01","66,127.51","55,394.42","105,796.24","97,707.49"
少数股东权益,"2,240,121.05","2,220,910.87",,,,,,,,,,,,"1,995,650.54","1,984,118.63","1,971,196.79","1,949,909.00","1,896,038.75","18,602,054.12","18,498,566.62","18,347,317.81","16,106,133.21","16,503,491.73","15,921,053.11","15,738,267.66","15,035,900.83","14,246,676.40","23,229,212.82","12,718,478.47","13,553,362.53","13,310,292.41","14,150,491.03"
递延所得税资产,"366,290.79","532,503.33","612,540.91","421,638.84","421,638.84","573,794.45","672,315.98","909,139.79","1,042,614.85","1,105,010.31","1,080,329.54","1,341,182.07","1,410,485.57","2,624,110.74","2,687,438.39","2,893,261.63","3,372,527.02","4,121,989.00","4,305,739.69","4,565,155.61","4,956,249.34","10,191,816.99","10,748,420.80","11,458,380.75","12,561,104.69","14,026,423.74","13,949,291.27","13,389,636.34","10,366,241.25","7,957,360.15","7,502,343.52","7,288,383.07"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"14,837,340.00","14,482,140.00","15,909,540.00","16,060,040.00","12,277,664.50","10,190,940.00","10,948,058.50","8,322,940.00","14,203,160.00","21,251,774.00","14,362,500.00","31,150,991.00","45,278,340.55","52,085,506.36","54,124,126.71"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"92,974,216.05","106,395,624.43","113,564,241.51","113,781,362.05","149,093,886.97","155,165,317.69","153,568,344.58","163,325,143.76","169,117,946.62","197,155,571.86","195,735,396.90","207,148,378.82","217,245,965.04","225,494,694.71","227,840,203.95","225,016,064.66","222,249,739.48","235,600,075.91","316,047,980.04","317,150,211.33","314,451,263.44","1,052,372,140.11","1,048,676,283.98","1,041,190,293.68","1,039,171,796.77","1,042,087,090.52","1,043,081,059.04","1,058,527,433.56","1,063,394,511.31","1,086,993,555.98","1,104,784,232.14","1,119,631,309.19"
所有者权益(或股东权益)合计,"152,318,832.66","150,533,201.57","193,234,560.54","184,210,133.97","197,892,411.02","629,635,237.75","638,324,938.16","644,500,504.46","647,834,081.81","659,171,335.51","666,528,127.06","671,643,363.82","675,819,459.82","688,173,925.01","693,046,223.20","688,078,889.91","688,418,823.02","688,887,940.13","708,320,691.38","704,883,153.03","697,949,298.73","1,506,606,521.90","1,521,900,930.52","1,539,559,096.34","1,555,808,942.85","1,569,483,144.92","1,580,955,651.87","1,612,194,564.98","1,650,126,498.59","1,687,704,287.63","1,717,675,231.03","1,752,583,015.96"
资产总计,"290,700,384.74","278,841,484.34","335,838,551.26","375,192,152.54","424,293,715.04","886,126,676.40","823,607,341.18","794,623,465.64","782,385,753.94","804,892,271.10","814,433,878.21","828,681,604.25","821,072,176.18","875,066,725.65","837,122,937.63","830,114,290.19","816,359,911.64","830,027,191.35","881,473,769.41","844,332,026.86","833,597,915.96","1,744,820,905.54","1,723,737,308.44","1,765,383,495.55","1,771,737,696.70","1,838,683,612.60","1,849,846,782.55","1,949,583,439.29","2,061,119,974.40","2,235,551,600.85","2,414,026,046.92","2,483,183,788.89"
负债和所有者(或股东权益)合计,"290,700,384.74","278,841,484.34","335,838,551.26","375,192,152.54","424,293,715.04","886,126,676.40","823,607,341.18","794,623,465.64","782,385,753.94","804,892,271.10","814,433,878.21","828,681,604.25","821,072,176.18","875,066,725.65","837,122,937.63","830,114,290.19","816,359,911.64","830,027,191.35","881,473,769.41","844,332,026.86","833,597,915.96","1,744,820,905.54","1,723,737,308.44","1,765,383,495.55","1,771,737,696.70","1,838,683,612.60","1,849,846,782.55","1,949,583,439.29","2,061,119,974.40","2,235,551,600.85","2,414,026,046.92","2,483,183,788.89"
