科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"1,196,353,503.80","2,786,817,555.31","4,065,681,885.80","5,981,468,343.36","1,625,168,895.43","3,975,255,444.09","5,631,624,389.48","7,023,934,246.77","1,358,232,721.20","2,833,346,354.97","4,351,123,080.66","5,882,010,997.98","1,378,661,089.12","3,148,464,827.02","4,691,664,519.31","6,355,214,031.04","1,248,119,640.63","3,213,692,647.69","5,043,530,752.56","6,799,126,779.64","1,721,360,525.08","3,454,984,855.08","5,175,821,224.67","6,877,189,450.05","1,353,335,538.69","2,985,900,050.58","4,593,325,722.87","6,122,006,638.49","1,004,648,559.34","2,583,922,919.86","4,279,934,503.09","5,904,846,602.49","1,141,255,009.50","2,770,928,018.17","4,161,716,334.23","5,323,535,879.85","1,109,485,237.03","2,406,551,566.43","3,090,772,239.55","4,437,805,372.14","1,162,656,287.25","2,625,546,266.74","4,427,284,766.70","5,793,431,360.75","1,141,372,538.26","2,473,932,054.32","4,109,560,632.14","5,636,190,603.19","1,322,621,212.03"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"492,660,170.86",,,,,,,,,,,,,,,,,,,,,,,"1,699,999,700.00","1,696,998,752.63",,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,720,418.16",,,,,,,,,,,,"12,363,872.96",
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,"180,000.00","420,000.00","1,368,875.00","1,511,237.82","3,974,846.08","12,680,407.84","5,972,270.00","32,943,117.01","16,993,687.69","78,482,421.31","80,825,194.81",,,"3,030,000.00","5,480,000.00",,,,,,,,"105,000,000.00","105,000,000.00","125,000,000.00","165,000,000.00","165,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","15,000,000.00"
收到其他与经营活动有关的现金,"2,848,420.31","32,620,937.47","36,687,638.27","38,427,591.68","2,202,352.75","5,349,601.93","13,873,780.49","23,026,221.14","2,277,078.67","13,666,138.87","17,922,065.65","19,440,034.58","1,558,705.44","8,501,051.88","10,452,810.97","45,181,080.82","3,184,223.34","9,164,289.55","39,975,760.89","43,976,217.19","2,429,081.88","65,387,642.47","80,529,091.85","84,291,595.92","55,381,933.18","57,863,725.61","83,083,142.82","95,221,977.52","183,923,064.30","186,470,887.16","253,677,358.72","128,195,402.50","85,735,442.18","86,899,259.58","97,238,436.94","78,306,883.86","53,042,312.96","80,286,698.77","107,499,521.38","38,889,917.07","8,210,570.46","28,180,147.25","34,193,617.98","47,664,051.78","4,381,161.56","12,922,658.02","18,764,300.37","38,885,718.42","7,524,830.85"
投资活动现金流出小计,"89,187,454.60","319,461,172.24","554,003,086.24","618,100,629.04","30,502,600.92","63,109,499.14","98,612,844.27","587,857,117.99","23,743,051.79","34,059,993.85","49,283,684.46","170,923,315.30","5,496,608.51","614,800,157.86","620,286,047.53","651,429,218.34","89,775,623.69","149,287,165.10","254,729,491.83","430,165,218.46","173,078,393.97","430,739,829.31","739,905,134.41","1,137,652,585.68","242,273,472.20","508,111,703.35","1,006,935,265.23","1,518,387,782.52","611,677,601.78","686,970,269.81","2,641,328,165.09","2,959,459,800.69","37,211,487.04","473,998,678.90","502,456,924.46","841,605,261.11","215,371,481.40","440,118,120.21","1,475,868,238.00","2,069,544,236.34","404,932,144.90","462,170,726.93","797,145,337.37","877,540,241.40","61,873,507.36","123,468,619.18","196,032,936.11","229,796,133.69","28,375,800.05"
经营活动现金流入小计,"1,199,201,924.11","2,819,438,492.78","4,102,369,524.07","6,019,895,935.04","1,627,371,248.18","3,980,605,046.02","5,645,498,169.97","7,046,960,467.91","1,360,509,799.87","2,847,012,493.84","4,369,045,146.31","5,901,451,032.56","1,380,219,794.56","3,156,965,878.90","4,702,117,330.28","6,400,395,111.86","1,251,303,863.97","3,222,856,937.24","5,083,506,513.45","6,843,102,996.83","1,723,789,606.96","3,520,372,497.55","5,256,350,316.52","6,961,481,045.97","1,408,717,471.87","3,043,763,776.19","4,676,408,865.69","6,217,228,616.01","1,188,571,623.64","2,770,393,807.02","4,533,611,861.81","6,033,042,004.99","1,226,990,451.68","2,857,827,277.75","4,258,954,771.17","5,416,563,181.87","1,162,527,549.99","2,486,838,265.20","3,198,271,760.93","4,476,695,289.21","1,170,866,857.71","2,653,726,413.99","4,461,478,384.68","5,841,095,412.53","1,145,753,699.82","2,486,854,712.34","4,128,324,932.51","5,687,440,194.57","1,330,146,042.88"
投资活动产生的现金流量净额,"-88,291,214.60","-273,344,235.69","-507,886,149.69","-574,826,951.33","-30,502,600.92","-60,551,411.14","-95,883,130.99","-584,961,980.54","-23,743,051.79","-34,059,993.85","-48,098,391.66","-169,738,022.50","-5,340,608.51","-614,644,157.86","-617,954,845.93","-649,098,016.74","-89,775,623.69","-146,041,942.98","-250,477,111.80","-418,061,218.06","-58,035,741.56","-310,190,061.72","-621,672,065.20","-1,013,382,859.62","-242,003,082.90","-153,906,302.30","-287,094,688.14","-337,804,315.28","-471,560,615.48","-546,853,283.51","-2,290,579,931.37","-2,328,367,543.16","-37,211,487.04","-51,441,144.66","-79,899,390.22","-118,579,045.84","-14,638,082.66","1,805,386,702.59","1,771,595,363.25","1,315,205,981.56","-107,347,535.21","-5,244,456.77","-135,089,170.36","-215,792,659.32","-681,411.36","-22,220,023.18","-89,684,433.51","-123,301,083.09","41,624,199.95"
购买商品、接受劳务支付的现金,"1,242,322,369.44","2,189,695,200.47","3,288,164,202.05","4,757,809,913.67","1,489,266,418.80","3,041,419,528.38","4,458,555,128.57","5,723,286,990.72","1,039,771,292.42","2,126,103,299.11","3,304,787,533.94","4,556,578,476.63","1,260,330,386.40","2,560,221,241.11","3,916,662,517.69","5,400,577,301.97","1,189,146,280.84","2,814,468,794.24","4,518,941,255.32","6,090,536,327.19","1,607,512,828.73","3,250,584,142.08","4,771,410,979.38","6,188,432,578.98","1,372,597,625.44","3,032,421,676.43","4,432,434,542.54","5,731,143,584.82","976,167,863.19","2,027,289,703.07","2,604,781,178.49","3,763,949,521.98","1,405,059,041.40","2,623,778,835.01","3,832,795,003.98","4,915,049,423.76","909,024,826.46","1,815,987,989.29","2,643,897,012.33","3,757,663,234.17","1,193,148,675.47","2,564,836,229.67","3,979,537,240.51","5,259,012,279.02","930,250,845.30","1,874,371,490.12","3,013,751,185.38","4,256,888,626.24","1,210,961,877.48"
吸收投资收到的现金,,,,,,,,,,,,,,"1,814,400.00","1,814,400.00",,,,,,,,,,,"1,745,681,964.96","1,745,681,964.96","1,745,681,964.96","78,431,589.00","78,431,589.00","86,571,981.00","87,234,732.00",,,,,,,,,,,,,,,,,
