科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"10,777,983.94","11,942,162.17","18,142,126.32","19,036,975.51","29,421,846.56","44,468,389.05","38,206,189.71","55,070,813.41","54,062,616.71","48,823,583.93","127,391,096.00","106,815,408.51","131,342,207.21","166,099,896.77","95,107,338.93","142,278,689.04","82,838,620.64","237,338,412.04","133,692,186.55","182,820,609.33","250,415,021.38","209,298,048.67","647,646,894.48","840,686,788.94","1,037,353,265.88","1,009,384,077.11","587,243,929.36","736,442,971.26","555,313,472.49","692,291,459.27","778,924,083.48","901,266,959.66","684,992,298.65","978,827,607.26","2,695,443,943.94","3,694,625,880.89","3,096,559,713.33","3,112,435,791.16","2,379,625,436.44","2,421,592,583.84"
应付职工薪酬,"4,052,989.72","5,220,904.14","2,192,685.20","2,296,080.76","2,413,783.75","2,462,912.95","3,059,845.29","2,493,428.31","2,664,816.00","3,221,939.20","4,076,713.19","4,081,019.91","3,913,971.58","4,498,954.67","4,856,068.54","4,458,870.40","6,349,307.61","7,223,907.48","8,849,263.29","10,614,964.81","8,850,116.08","8,454,680.31","14,908,394.85","4,802,751.76","7,231,542.99","4,764,521.31","11,212,742.70","4,601,636.67","6,478,062.84","6,165,652.79","13,844,108.50","14,249,013.47","17,664,015.51","19,640,031.82","28,204,704.76","35,889,699.19","43,207,344.51","52,372,333.70","58,596,521.50","52,765,872.29"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,171,772.81","4,255,950.04","10,706,180.27","11,755,396.50","9,250,075.48","7,153,508.64","2,208,235.97","9,336,362.30","14,418,524.30","15,215,240.13","10,961,768.93","12,134,045.68","13,335,152.52","-15,047,659.50","-21,969,155.77","-12,644,323.14","-15,519,703.12","-11,943,946.46","10,851,026.53","-3,661,698.13","-5,810,261.08","-7,660,464.29","43,411,958.82","36,736,688.18","21,985,335.98","-21,958,961.57","85,004,059.32","21,254,805.26","43,845,610.35","45,545,782.09","72,456,688.09","67,526,359.71","57,159,338.56","36,897,591.59","61,888,509.91","20,684,219.06","34,845,669.37","44,396,120.00","54,911,673.68","52,117,019.60"
应收利息,,,,,,,,,,,,,,,,,,,,,,,"523,187.50","523,187.50","1,835,479.17",,"3,169,104.17","4,084,104.17","5,219,104.17","3,569,104.17","91,692,868.62","91,702,396.40","26,029,805.35","26,029,805.35","17,712,615.33","15,876,077.83","15,876,077.83",,,"15,876,077.83"
应付利息,,,,,,,,,,,,,,,"1,788,352.40","959,394.24","5,671,667.00","13,493,530.00","8,682,636.49","12,913,076.57","9,579,917.37","24,130,260.71","40,702,568.02","39,526,259.41","3,946,399.19","8,575,629.54","16,241,464.89","23,585,651.35","11,975,182.18","18,425,571.50","11,029,566.38","17,378,648.11","14,134,103.59","20,617,315.82","2,989,592.23","4,109,215.36","15,692,847.94",,"223,957,554.83","256,106,223.58"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,"1,835,479.17",,,,,,,,,,,,,,
应付股利,"7,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"48,703,896.20","88,600,524.05","97,313,254.30","106,155,731.47","106,468,659.51","129,635,307.24","193,488,663.07","222,806,748.97","224,001,014.89","232,010,147.94","285,949,670.72","299,164,269.46","295,094,378.74","315,207,206.09","329,994,659.07","329,861,178.76","347,801,603.62","410,841,557.87","390,246,755.63","367,268,183.80","382,253,989.60","477,329,094.75","307,233,618.51","302,096,376.66","489,725,274.88","470,475,443.61","652,302,374.58","738,212,774.21","855,603,789.00","843,810,593.63","671,826,555.54","767,572,563.89","903,475,109.53","1,119,753,428.28","892,876,480.77","1,009,044,681.58","898,880,364.96","922,493,307.21","909,221,101.31","881,802,836.64"
其他应付款,"20,605,123.19","73,445,126.15","26,226,412.50","20,180,569.67","10,230,172.70","16,750,545.43","20,734,898.30","44,526,876.01","27,885,458.34","42,572,392.33","55,768,985.56","63,809,954.74","186,618,893.03","495,070,342.22","355,913,048.45","279,877,204.01","276,361,204.13","279,860,177.67","400,281,363.02","415,151,948.88","359,804,033.29","253,435,583.29","199,317,486.85","251,175,841.95","191,061,922.56","141,519,849.61","150,724,599.11","145,642,686.53","144,173,544.56","184,279,083.94","125,166,664.73","146,979,660.77","88,969,551.04","123,563,190.48","2,451,544,772.99","2,470,973,485.04","2,080,127,680.62","2,194,222,698.92","2,646,674,062.73","2,645,677,968.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,"165,651.09","165,651.09",,,,,,,,,,,,,,,,
一年内到期的非流动负债,"3,750,000.00","5,000,000.00","24,000,000.00","25,800,000.00","32,000,000.00","15,600,000.00","12,000,000.00","2,000,000.00","11,200,000.00","11,200,000.00","20,196,250.00","9,541,279.00","37,070,551.00","25,397,750.00","27,150,000.00","27,150,000.00","5,200,000.00","5,200,000.00","9,402,899.00","6,782,587.00","3,500,000.00","3,500,000.00","100,000,000.00","100,000,000.00","215,000,000.00","200,000,000.00","174,500,000.00","7,500,000.00","7,500,000.00",,"45,000,000.00","25,000,000.00","45,000,000.00","55,000,000.00","526,000,000.00","516,000,000.00","438,750,000.00","363,166,129.19","1,734,300,336.02","1,716,282,400.65"
其他流动资产,,,,,,,,"96,687.70",,,"39,599.69","17,589.87","8,403.95","9,467.58","4,720,946.95","1,354,996.79","3,308,066.38","3,160,777.49","32,119,498.82","23,854,253.42","30,636,679.17","28,768,624.80","37,125,044.60","19,997,759.28","47,823,614.00","17,998,601.82","85,186,215.36","53,770,110.69","101,094,413.92","79,487,509.59","178,255,100.81","178,863,939.82","243,884,842.79","239,635,185.53","268,538,412.99","267,416,640.42","243,680,662.99","245,456,055.32","229,150,213.49","210,084,928.32"
其他流动负债,,,,,,,,,,,"438,166.00",,,,"200,000,000.00","200,000,000.00","400,000,000.00","400,000,000.00","324,259,996.40","533,959,996.40","794,259,667.42","700,000,000.00","700,000,000.00","500,000,000.00","300,000,000.00","300,000,000.00","500,000,000.00","500,079,000.00","360,000,000.00","32,500.00","360,000,000.00","360,000,000.00","500,000,000.00","500,000,000.00","277,000,000.00","277,000,000.00","25,000,000.00","24,600,000.00","200,000,000.00","200,000,000.00"
流动资产合计,"192,441,569.28","302,966,980.59","335,947,462.13","367,677,009.94","969,221,681.61","968,849,050.50","1,002,351,306.19","878,725,272.20","849,439,145.90","957,130,406.95","1,369,605,658.52","1,337,216,513.30","1,382,727,264.98","1,328,369,703.30","1,471,078,533.33","1,514,026,885.35","1,277,670,673.58","2,277,886,334.03","2,106,356,608.75","2,341,480,626.34","2,865,228,852.06","2,698,911,432.16","3,123,183,352.33","2,923,271,184.83","3,739,688,128.10","3,609,837,418.51","6,429,985,653.84","5,364,533,329.91","4,651,884,377.21","4,902,638,801.52","5,004,826,990.39","5,801,363,994.06","4,983,127,721.16","5,033,445,042.06","6,980,831,864.42","7,267,452,175.72","6,218,231,310.12","6,449,908,530.88","4,875,086,768.54","4,879,721,515.92"
流动负债合计,"150,407,631.73","250,247,894.05","303,901,850.20","355,959,147.77","428,352,435.92","453,624,562.23","571,581,616.33","545,960,860.80","526,491,789.83","593,148,218.74","1,022,150,289.52","996,160,137.89","1,322,318,925.16","1,700,975,450.12","1,737,043,210.98","1,754,447,737.48","1,529,430,229.86","2,325,172,252.22","2,172,418,868.23","2,512,144,972.68","3,065,655,505.34","2,979,604,496.34","2,666,423,168.86","2,678,216,701.88","3,086,834,945.51","2,844,810,971.86","3,348,650,360.55","2,835,345,043.89","2,481,966,752.91","2,840,281,217.60","2,481,530,937.33","2,972,149,338.53","2,755,397,946.30","2,674,167,646.00","5,776,739,807.03","6,358,906,064.87","5,275,757,497.20","5,309,929,237.85","6,765,809,767.14","6,745,125,301.52"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"26,959,793.30","50,562,100.79","15,749,724.68","50,562,100.79","50,562,100.79","2,093,766,129.54","1,703,303,945.61","1,585,379,124.96","1,567,035,263.97","1,403,415,679.51","1,465,037,126.45","1,446,232,713.89","1,477,573,401.49","1,334,466,166.79","1,316,955,527.46","995,280,513.94","635,283,128.70","649,985,935.12","716,424,250.52"
长期借款,"28,000,000.00","31,200,000.00","25,200,000.00","20,200,000.00","17,000,000.00","17,000,000.00","31,000,000.00","52,260,000.00","31,000,000.00","31,000,000.00","27,150,000.00","27,150,000.00",,"10,150,000.00",,"20,000,000.00","14,800,000.00","14,800,000.00","111,300,000.00","111,300,000.00","111,300,000.00","311,300,000.00","700,000,000.00","692,500,000.00","665,000,000.00","696,767,354.11","555,517,826.98","639,657,486.72","631,780,748.39","644,115,083.72","977,799,071.72","1,069,634,636.87","1,130,982,194.87","1,506,203,904.87","1,259,703,904.87","1,254,703,904.87","1,251,966,984.40","1,259,646,188.33","999,925,146.48","983,725,146.48"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,"203,553,063.44","199,285,921.54","203,999,314.22",,"488,832,806.31","500,028,484.63","511,422,488.46","1,018,483,316.21","998,006,720.43","1,470,647,416.48","1,498,203,562.55","1,493,014,522.47","985,200,700.63","972,502,293.74","991,369,373.02","1,010,339,581.92",,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"5,000,000.00",,,,,,,,,"30,000,000.00","14,096,453.00","14,096,453.00","8,311,010.00","111,923,383.50","294,076,533.15","290,807,252.82","275,455,746.85","262,994,566.32","188,767,880.49","278,861,394.60","289,606,973.89","231,482,769.37","264,520,779.74","247,628,218.73","650,599,005.69","1,390,248,284.19","1,547,417,108.29","1,543,715,818.13","1,484,012,162.94","1,120,729,484.81","979,035,264.34","1,194,494,782.62","930,952,793.38","447,070,571.49","928,623,913.90","969,506,702.94","954,799,913.98","955,363,719.76","882,264,104.62","883,135,244.00"
长期股权投资,"1,052,000.00",,,,,,"107,450,000.00","106,768,020.35","105,968,493.32","104,843,942.28","105,401,111.33","119,580,039.79","503,924,835.15","425,827,640.51","459,154,257.32","465,366,458.44","495,345,623.83","493,386,513.11","532,380,501.15","539,242,088.42","623,086,924.51","760,175,024.13","942,928,902.46","1,028,446,072.16","858,261,616.24","1,057,928,300.77","160,043,882.42","159,761,515.41","163,920,141.27","169,865,490.84","163,232,158.55","163,531,529.65","80,390,690.39","79,341,711.11","66,035,688.91","65,643,213.68","65,749,896.27","75,608,043.67","28,803,428.16","30,000,387.17"
专项应付款,,,,,,,,,,,,,,,,,,"420,000.00",,"321,000.00",,,,,"1,000,000.00","1,000,000.00",,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,"16,331.05",,,,,,,,,,,,,,,,,"227,982,191.83","227,982,191.83","227,982,191.83","227,982,191.83","511,299,345.95","511,299,345.95"
固定资产,"56,583,129.78","118,909,413.37","171,224,596.03","180,293,939.17","215,488,368.92","242,230,764.59","308,508,574.97","403,083,487.53","400,772,210.83","403,001,672.71","435,727,829.34","437,651,489.94","450,091,685.43","904,375,564.23","877,293,717.79","870,882,929.84","870,353,252.80","921,934,859.49","922,513,685.81","912,755,554.65","901,786,977.94","915,806,037.88","751,869,795.75","742,033,189.19","738,103,565.08","733,072,812.53","726,277,742.61","719,654,368.34","967,455,892.38","960,276,308.80","722,406,068.43","812,509,193.51","860,175,223.48","708,263,327.80","715,614,332.82","703,804,493.73","690,692,996.07","680,268,289.20","662,825,759.70","643,757,843.91"
递延所得税负债,,,,,,,,,,,,,,,,,,"24,537,321.80","23,371,615.27","23,107,842.24","22,389,274.08","22,389,274.08","25,367,273.74","24,876,103.15","24,739,425.48","24,248,254.89","146,005,815.03","88,909,999.23","70,730,105.53","67,978,526.38","56,580,565.15","60,439,455.14","58,780,302.69","59,395,742.93","32,992,340.85","32,992,340.85","8,546,604.52","8,546,604.52","-63,950,749.20","-43,110,296.49"
在建工程,"17,713,592.90","9,538,987.02","71,721,231.86","87,795,393.28","53,111,706.91","70,060,233.09","7,832,000.00","10,450,228.00","23,345,822.20","23,511,425.54","26,853,911.57","27,877,025.37","24,947,953.14","89,300,613.20","56,582,934.05","68,596,535.41","72,320,132.24","162,175,567.86","233,961,837.26","455,682,481.70","526,106,113.45","568,222,772.13","368,769,807.16","446,751,031.98","610,854,155.44","970,912,071.28","1,065,745,063.19","1,550,017,597.71","1,389,617,526.13","1,952,745,256.16","1,838,214,258.82","2,050,022,960.72","2,425,332,177.90","2,082,304,848.70","540,010,873.87","629,670,764.11","667,605,387.68","621,750,565.67","564,680,467.44","526,872,904.02"
其他非流动负债,,"892,500.00","13,247,500.00","13,247,500.00","12,650,000.00","12,333,750.00","11,385,000.00","11,068,750.00","10,752,500.00","7,826,195.31","10,120,000.00","9,803,750.00","139,987,500.00","139,671,250.00","8,855,000.00","11,534,839.44","8,226,194.64","17,906,249.97","24,590,000.00","7,273,749.99","32,947,499.98","32,631,249.97",,"78,527,938.03",,"53,042,916.64","45,964,731.72","3,071,331.08","51,996,538.96","47,271,021.49","176,902,616.65","169,542,151.06","143,206,936.59","126,520,201.51","307,611,173.68","304,393,141.28","295,310,668.70","333,493,590.55","255,858,849.67","252,342,988.97"
工程物资,,"37,485.00","1,118,005.13",,,,,,,,,,,,,,,,,"-23,794.00",,,,,,,,,,"114,462.82",,"358,030.64","396,735.59","1,192,161.64",,,,,,
非流动负债合计,"33,000,000.00","32,092,500.00","38,447,500.00","33,447,500.00","29,650,000.00","29,333,750.00","42,385,000.00","63,328,750.00","41,752,500.00","68,826,195.31","51,366,453.00","51,050,203.00","148,298,510.00","261,744,633.50","302,931,533.15","322,342,092.26","298,481,941.49","320,674,469.14","348,029,495.76","420,863,986.83","456,243,747.95","597,803,293.42","1,260,627,228.03","1,242,818,181.45","1,623,141,356.48","2,165,306,809.83","2,906,258,362.40","2,899,418,942.79","2,874,734,413.14","3,063,708,232.91","3,352,637,912.33","4,138,959,552.34","3,941,061,012.43","3,832,793,435.09","3,941,274,999.11","3,958,079,055.82","3,923,074,977.87","3,991,170,562.76","2,766,187,996.31","2,766,194,040.10"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"183,407,631.73","282,340,394.05","342,349,350.20","389,406,647.77","458,002,435.92","482,958,312.23","613,966,616.33","609,289,610.80","568,244,289.83","661,974,414.05","1,073,516,742.52","1,047,210,340.89","1,470,617,435.16","1,962,720,083.62","2,039,974,744.13","2,076,789,829.74","1,827,912,171.35","2,645,846,721.36","2,520,448,363.99","2,933,008,959.51","3,521,899,253.29","3,577,407,789.76","3,927,050,396.89","3,921,034,883.33","4,709,976,301.99","5,010,117,781.69","6,254,908,722.95","5,734,763,986.68","5,356,701,166.05","5,903,989,450.51","5,834,168,849.66","7,111,108,890.87","6,696,458,958.73","6,506,961,081.09","9,718,014,806.14","10,316,985,120.69","9,198,832,475.07","9,301,099,800.61","9,531,997,763.45","9,511,319,341.62"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"67,112,385.00","82,636,085.00","95,636,085.00","95,636,085.00","127,636,085.00","127,636,085.00","127,636,085.00","127,636,085.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","255,272,170.00","294,163,631.00","294,163,631.00","294,163,631.00","529,494,535.00","529,494,535.00","529,494,535.00","529,494,535.00","529,494,535.00","529,494,535.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00","1,319,952,922.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"25,214,429.84","49,690,729.84","87,390,729.84","87,390,729.84","568,010,911.84","568,010,911.84","573,013,326.84","573,013,326.84","445,377,241.84","445,377,241.84","445,377,241.84","445,377,241.84","445,377,241.84","445,377,241.84","452,374,203.56","452,374,203.56","452,374,203.56","998,009,619.14","1,058,626,104.66","1,055,626,104.66","820,295,200.66","818,090,986.28","832,171,011.59","832,171,011.59","815,083,057.20","815,083,057.20","2,166,092,016.19","2,166,092,016.19","2,166,092,016.19","2,166,092,016.19","2,171,830,516.19","2,171,830,516.19","2,166,092,016.19","2,170,177,679.09","2,191,443,811.83","2,191,443,811.83","2,191,443,811.83","2,191,443,811.83","2,191,772,620.12","2,191,772,620.12"
无形资产,"33,719,905.73","49,230,660.39","56,524,390.57","56,316,995.50","55,967,331.26","55,643,364.38","55,636,268.10","123,941,418.43","123,233,323.46","122,580,020.52","105,413,892.64","108,999,086.61","107,223,951.44","260,445,514.11","264,162,243.71","263,083,734.64","261,453,966.30","374,000,890.70","361,757,446.61","363,937,026.63","357,459,266.35","360,210,452.84","494,664,119.29","490,608,359.31","479,938,494.37","480,048,942.41","578,920,549.54","740,805,877.80","734,432,747.81","750,104,752.31","1,023,863,628.54","1,036,118,339.16","1,020,136,202.96","1,205,106,841.15","3,280,007,131.96","3,533,428,487.12","3,240,409,377.02","3,178,979,071.27","2,599,358,048.59","2,566,885,190.94"
盈余公积,"3,980,822.56","7,843,061.61","12,396,544.14","12,396,544.14","12,396,544.14","12,396,544.14","17,020,729.58","17,020,729.58","17,020,729.58","17,020,729.58","23,014,542.23","23,014,542.23","23,014,542.23","23,014,542.23","28,918,097.21","28,918,097.21","28,918,097.21","28,918,097.21","35,507,213.17","35,507,213.17","35,507,213.17","35,507,213.17","46,527,078.70","46,527,078.70","46,527,078.70","46,527,078.70","102,660,499.52","102,660,499.52","102,660,499.52","102,660,499.52","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91","106,646,366.91"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"353,208.79","662,988.30","302,275.25","853,804.24","2,282,580.92",,"189,198.63"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"90,988.61","90,988.61","90,988.61","90,988.61","90,988.61","90,988.61","90,988.61","18,877,095.33","18,877,095.33","18,877,095.33","18,578,335.69","18,578,335.69","18,578,335.69","23,963,286.08","20,086,588.83","20,086,588.83","20,086,588.83","211,937,412.67","287,889,765.12","287,889,765.12","287,889,765.12","287,889,765.12","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","269,402,418.04","491,441,531.53","198,466,702.03","198,466,702.03","198,466,702.03","198,466,702.03","1,508,253.14","1,508,253.14"
未分配利润,"22,654,038.20","58,588,414.51","102,628,340.77","112,817,762.42","131,305,929.15","149,620,825.60","151,421,395.31","160,361,657.47","183,098,147.79","199,221,776.07","217,627,381.15","231,702,584.92","246,008,481.66","263,377,747.52","284,377,899.46","301,151,530.68","338,939,505.07","385,506,629.27","452,512,667.85","486,099,352.15","555,259,974.48","582,207,162.98","673,120,165.75","713,686,092.50","772,231,413.39","808,124,361.53","1,330,169,713.76","1,336,933,678.27","1,345,454,947.41","1,429,241,328.58","1,379,267,712.85","1,386,229,255.85","1,440,286,790.12","1,388,726,402.30","60,866,620.93","68,776,950.73","-34,262,972.15","-144,606,314.31","-3,051,983,155.13","-3,149,115,891.82"
长期待摊费用,,,"2,768,955.56","4,187,388.36","2,422,836.11","2,422,836.11","3,389,145.77","3,148,202.77","2,976,481.69","2,770,149.65","7,478,081.36","6,265,900.82","6,628,373.61","6,764,982.69","6,292,362.23","7,177,263.99","5,468,559.63","4,938,669.33","10,192,669.45","9,644,814.12","8,745,118.38","8,839,314.60","6,944,935.75","9,736,047.40","5,893,308.57","5,836,234.95","3,770,402.44","4,930,530.50","4,460,410.05","3,993,448.05","3,075,393.95","3,548,933.61","3,214,705.12","4,132,752.29","2,309,965.22","9,820,517.88","24,011,496.04","23,963,179.87","1,774,371.24","1,703,967.24"
少数股东权益,,,,,,,"4,000,000.00","59,172,113.70","57,518,090.61","57,492,718.12","58,745,128.52","58,148,297.72","57,711,823.26","94,717,490.39","98,888,780.11","99,869,822.52","104,766,000.20","102,236,488.54","101,921,763.01","114,864,450.64","116,494,806.86","92,919,480.16","13,612,115.49","13,691,386.75","38,515,643.46","38,509,645.70","38,939,558.55","38,501,106.11","38,789,777.75","39,018,498.13","39,153,589.63","58,861,140.47","60,347,820.18","60,790,690.70","66,007,720.62","64,295,499.96","63,603,601.60","61,282,010.93","31,604,561.45","14,263,695.84"
