科目,2007-12-31,2008-12-31,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"4,625,794.89","5,938,063.92","7,068,718.41","7,660,221.29","4,813,795.36","5,701,873.49","7,226,066.08","12,000,590.56","8,687,167.38","10,591,113.36","8,829,803.37","16,347,361.67","12,230,750.89","9,958,518.86","10,708,953.35","7,596,293.26","2,719,554.90","3,293,915.92","5,231,334.57","20,411,938.54","14,107,893.60","9,137,165.50","9,532,859.96","19,447,016.47","10,011,511.15","9,866,145.96","10,935,947.76","18,030,991.59","8,702,157.80","7,720,320.68","9,553,460.76","33,194,077.91","19,321,190.34","23,492,261.20","18,681,636.35","35,530,199.28","18,836,716.14","14,073,865.96"
应收利息,,,,,,,,"5,552,666.98",,,,"5,387,412.10",,,,,,,,,"579,786.12","1,069,847.23","403,051.89","1,063,112.52","2,027,115.62","3,045,441.32","2,950,778.04","2,025,024.54","2,019,255.76",,,,,,,,,
应付利息,,,,,,,,,,,,"3,806.00",,"13,830.14","30,268.49","3,736.09",,,,"16,092.17","19,736.87","21,325.45","20,002.24","24,884.99","18,489.35","22,938.73","12,593.42","26,974.84","21,121.68","91,189.48","23,141.50","84,073.81","21,182.53","26,653.02","6,034.82","27,706.05","21,832.98","26,395.17"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,"879,114.90","879,114.90","821,321.30","821,321.30","1,469,468.20","1,474,598.20","1,708,322.60","1,708,322.60","2,589,228.16","2,589,228.16","2,430,206.26","2,426,640.76","200,091.00","200,091.00","36,612.00","31,302.78","1,856,484.38"
存货,,,,,,,,"5,412,719.01","5,445,767.64","5,314,566.33","6,877,867.27","4,961,897.12","4,684,522.91","4,861,345.22","4,985,613.25","3,745,250.75","3,405,561.54","3,206,870.49","3,216,397.82","2,818,128.02","2,922,958.42","2,960,760.33","2,738,125.18","2,500,981.98","2,787,157.10","3,188,762.25","4,051,441.06","2,776,773.72","3,693,010.92","4,226,933.86","5,928,368.32","5,026,468.38","8,740,345.87","12,429,912.86","9,195,813.94","10,552,114.06","11,133,404.12","14,299,160.96"
其他应付款,"2,115,732.63","2,893,770.11","3,327,602.14","5,947,590.23","6,374,170.19","3,902,111.69","8,715,644.20","6,708,062.49","8,337,900.47","10,441,948.68","8,756,615.65","12,570,622.94","7,388,363.91","7,177,649.15","8,128,393.85","14,314,546.69","4,660,993.05","7,731,057.52","9,316,581.53","21,879,424.51","10,414,202.55","7,984,390.74","9,423,549.97","13,089,025.60","8,335,764.55","7,595,314.34","70,943,311.23","47,581,250.95","44,512,252.68","53,966,814.36","55,128,335.13","69,382,928.41","68,262,054.67","42,598,385.07","51,392,256.80","33,744,930.88","18,127,173.71","16,358,866.12"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,"4,502,094.73","4,502,094.73","4,612,589.91","426,426.45","481,674.04","481,674.04","481,674.04","481,674.04",,,,,,,
一年内到期的非流动负债,,,,,,,,"4,773,131.14","2,741,089.54","2,346,859.52","1,062,782.22","3,785,806.94","2,636,985.65","1,825,611.81","1,004,223.10","3,437,247.65","2,303,540.44","1,589,967.37","1,171,403.42","6,781,403.82","4,617,112.25","3,964,071.83","3,224,761.90","3,634,928.19","2,620,511.92","2,690,213.37","2,933,765.07","18,243,867.63","18,391,623.62","18,717,325.73","41,723,208.82","39,873,415.00","39,929,985.28","65,648,538.18","65,493,669.45","65,350,526.85","65,348,376.13","73,949,009.32"
其他流动资产,,,,"28,000,000.00",,,,,,,,,,,,"535,790.36","535,790.36","535,790.36","535,790.36",,,"1,325,900.29","1,325,900.29","105,342.19","105,139.18",,"154,203.73","10,000,000.00","12,074,356.70","6,348,161.75","280,638,261.18","315,310,123.30","231,674,406.63","243,569,379.18","183,356,067.43","394,847,392.11","364,812,150.24","182,327,513.44"
其他流动负债,"1,270,625.00","1,681,545.46","1,339,454.55","2,777,166.67","1,993,791.67","1,516,250.00","854,375.00","557,295.56","669,008.58","844,285.56","50,198.34","986,111.11","927,777.77","902,777.77","602,777.76","466,666.66","9,095,454.42","5,365,238.02","2,843,999.91","990,476.29","583,333.33","333,333.33","261,833.33","269,230.76",,,,,,,,,,"1,225,233.83","1,223,940.13","455,638.22","515,780.10","79,296.20"
流动资产合计,"97,216,583.01","106,882,486.17","120,168,918.10","496,270,292.75","473,708,386.61","431,426,947.62","478,152,060.65","534,939,758.82","504,976,780.61","500,076,830.60","500,527,362.27","588,083,271.79","405,317,317.62","397,188,877.46","398,716,167.96","407,691,151.09","349,759,513.26","332,281,041.95","358,222,357.13","460,260,171.01","431,186,317.86","399,901,694.16","401,203,713.04","508,427,787.12","466,808,721.46","453,647,593.34","471,543,766.59","580,710,199.09","531,971,651.22","943,697,682.47","948,863,153.31","1,216,968,868.06","1,138,802,989.82","1,063,407,079.70","1,136,431,790.04","1,470,145,125.68","1,359,832,006.38","1,285,923,878.46"
流动负债合计,"35,695,672.59","49,353,456.41","46,424,817.17","66,078,955.08","41,284,146.11","31,238,958.56","71,132,817.83","101,936,374.04","68,378,163.39","69,687,134.92","55,790,346.55","146,336,338.34","114,599,780.84","123,017,166.88","138,575,243.35","153,815,613.97","98,443,070.28","94,975,592.04","97,602,612.55","160,709,447.92","125,765,486.00","117,806,287.76","131,886,857.13","181,503,025.24","138,991,629.93","132,885,023.71","217,320,558.32","275,151,629.37","232,224,713.53","282,657,845.70","313,046,787.67","484,896,138.13","399,506,394.90","430,391,731.18","460,399,622.74","644,747,941.83","522,425,720.15","523,002,696.27"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"3,010,787.91","3,010,767.12","3,010,510.92","7,011,139.03","8,011,313.75","8,012,081.30","8,013,543.11","3,013,862.52","3,012,514.11","3,012,970.86","3,012,701.85","3,012,408.69","3,012,155.43","3,012,403.86","3,012,581.94"
长期借款,,,,,,,,"8,452,735.24","10,665,011.52","11,718,289.71","15,262,981.29","11,218,111.24","11,434,420.72","13,336,247.02","13,695,091.57","10,314,765.71","9,403,950.51","9,310,122.94","9,350,643.08","6,818,477.45","7,083,481.09","7,200,819.72","6,670,020.38","6,010,545.19","6,008,687.25","5,873,623.67","6,233,002.68","5,655,934.34","6,048,738.37","6,790,814.98","6,961,407.55","5,715,477.03","5,933,847.33","5,820,341.69","5,695,346.74","5,588,253.81","5,711,800.63","5,866,419.40"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,"1,110,339.89","1,077,860.47","1,096,402.57","1,133,814.71","26,081,936.97","26,240,819.42","26,500,997.34","26,738,068.02","16,797,305.92","16,559,041.12","16,977,251.75","17,139,379.10","11,492,320.78","11,628,411.04","11,716,349.28","11,768,578.58","650,951.12","649,706.17","637,221.76","674,540.62","678,112.77","723,078.83","789,696.40","808,321.14","748,284.23","775,055.37","738,544.21","721,975.40",,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,429,637.72","34,369,827.62","27,310,017.52","64,902,351.91","67,912,183.32","68,589,063.26","157,069,271.91","159,159,147.00","161,249,022.10","162,797,074.86","93,845,127.62"
长期股权投资,"8,676,544.46","11,950,634.49","13,212,316.52","14,294,886.08","13,075,908.15","13,678,736.50","13,631,240.32","12,187,580.48","12,083,611.82","11,702,092.06","11,808,943.27","13,760,827.00","13,983,178.49","14,789,385.92","14,829,089.98","18,202,098.88","17,902,197.55","17,259,520.44","4,949,404.13","4,782,238.73","4,604,637.18","4,666,330.32","4,650,359.22","1,347,552.64","1,101,526.21","1,159,136.02","1,197,248.07","1,394,528.08","1,229,582.08","819,143.70","903,203.78","1,100,435.95","831,235.46","650,456.32","546,129.54","1,948,820.21","1,866,025.75","1,729,180.41"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,"7,158,943.03","7,025,552.86","6,892,162.69","6,758,772.52","6,625,382.35","6,491,992.18","6,358,602.01","6,225,211.84","6,091,821.67","5,958,431.50","44,380,848.70","38,959,139.27","46,375,503.61","45,902,485.96","90,473,206.66","89,761,687.78","89,050,168.93","88,338,650.08","123,479,424.17","122,736,529.36","125,888,558.58","124,918,195.53","123,947,832.48","122,977,469.43","122,007,106.38","121,036,743.33","121,539,879.37","120,558,002.99","119,573,854.06"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"13,939,963.05","15,281,509.20","14,945,510.05","14,498,752.21","14,061,151.18","14,044,409.11","14,169,606.95","69,685,529.20","68,686,988.22","61,533,446.72","61,464,886.46","61,936,594.61","61,030,539.62","78,687,533.55","77,851,159.52","77,407,470.75","75,823,982.96","75,836,060.07","74,831,316.32","256,853,412.93","258,753,771.28","253,435,260.13","252,962,978.81","206,484,396.07","204,049,021.44","202,309,876.06","201,137,205.21","174,290,035.70","171,997,124.61","177,749,009.58","175,869,267.36","175,820,535.56","173,163,862.58","172,009,411.29","170,324,889.54","165,287,617.58","162,940,364.61","162,169,392.60"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,"213,630.36","153,029.25","153,029.25","2,274,969.56","2,130,789.27","2,219,619.15","2,090,364.52","2,618,535.61","2,457,680.32","1,968,604.13","1,811,153.30","1,653,702.47"
在建工程,,,,,,"1,849,043.74","2,316,259.15",,,,,,,,,"194,250,236.00","194,250,236.00","194,250,236.00","202,589,236.00","2,150,000.00","2,150,000.00",,,,,"210,000.00","1,202,043.59",,,"141,509.44","141,509.44","247,641.52","347,812.07","1,733,857.75","1,760,380.39","14,912,976.25","16,230,713.77","20,250,648.77"
其他非流动负债,"365,000.00","556,000.00","111,250.00",,"48,750.00","176,944.45","16,250.00",,,,,,,"183,333.33",,"5,854,620.00","5,891,889.10","6,567,904.90","6,052,909.93","5,819,976.32","5,200,210.37","5,843,114.69","5,962,215.85","15,396,433.20","15,396,433.20","12,317,146.56","12,354,646.56",,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"365,000.00","556,000.00","111,250.00",,"48,750.00","176,944.45","16,250.00","8,452,735.24","10,665,011.52","11,718,289.71","15,262,981.29","11,218,111.24","11,434,420.72","13,519,580.35","13,695,091.57","16,169,385.71","15,295,839.61","15,878,027.84","15,403,553.01","12,638,453.77","12,283,691.46","13,043,934.41","12,632,236.23","24,789,886.74","25,595,721.14","23,223,777.54","24,463,317.00","57,429,364.74","49,822,482.14","44,771,145.77","80,960,682.58","77,237,774.93","77,631,146.68","167,089,328.74","168,503,877.46","169,608,107.32","171,055,403.80","102,033,772.23"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"36,060,672.59","49,909,456.41","46,536,067.17","66,078,955.08","41,332,896.11","31,415,903.01","71,149,067.83","110,389,109.28","79,043,174.91","81,405,424.63","71,053,327.84","157,554,449.58","126,034,201.56","136,536,747.23","152,270,334.92","169,984,999.68","113,738,909.89","110,853,619.88","113,006,165.56","173,347,901.69","138,049,177.46","130,850,222.17","144,519,093.36","206,292,911.98","164,587,351.07","156,108,801.25","241,783,875.32","332,580,994.11","282,047,195.67","327,428,991.47","394,007,470.25","562,133,913.06","477,137,541.58","597,481,059.92","628,903,500.20","814,356,049.15","693,481,123.95","625,036,468.50"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"14,000,000.00","56,000,000.00","56,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","122,309,680.00","122,309,680.00","122,579,680.00","122,579,680.00","122,434,680.00","122,434,680.00","195,895,488.00","195,895,488.00","195,821,670.00","195,821,670.00","449,578,967.00","449,578,967.00","449,578,967.00","449,578,967.00","449,578,967.00","449,578,967.00","449,537,367.00","449,537,367.00","449,537,367.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"31,319,400.00","30,541,465.03","30,549,188.91","354,715,733.72","354,718,612.01","354,718,612.01","354,718,612.01","354,438,695.83","354,438,695.83","309,886,710.12","311,230,752.99","312,880,834.12","314,224,859.12","315,439,125.61","316,718,273.45","324,265,044.23","324,265,044.23","324,265,044.23","324,155,924.23","336,074,972.08","336,626,214.58","339,337,457.08","339,997,949.58","339,962,376.70","340,288,790.77","267,199,819.72","267,571,656.67","267,699,785.03","274,853,511.93","836,395,068.45","836,630,718.12","829,452,786.61","829,514,961.88","829,577,137.15","829,639,312.42","829,796,508.00","829,801,065.07","829,814,736.29"
无形资产,"218,374.72","257,925.07","229,104.75","222,314.48","239,935.07","228,923.18","261,240.04","20,518,500.45","19,473,944.35","18,423,138.36","17,598,517.00","21,393,364.51","19,177,550.96","20,484,966.68","19,587,192.04","22,701,293.26","21,429,804.52","23,359,681.83","21,857,898.97","25,404,906.50","23,390,325.40","21,733,512.94","23,489,388.65","33,963,111.07","31,576,526.46","29,251,005.80","28,663,558.81","47,812,218.58","52,520,960.51","71,296,339.00","70,053,892.76","85,056,057.57","82,988,251.31","85,464,339.63","128,589,001.06","120,737,801.57","116,752,547.07","106,775,127.57"
盈余公积,"5,136,935.61","2,103,110.43","2,103,110.43","5,330,372.25","5,330,372.25","5,330,372.25","5,330,372.25","9,517,200.44","9,517,200.44","9,517,200.44","9,517,200.44","13,695,133.81","13,695,133.81","13,695,133.81","13,695,133.81","14,599,489.50","14,599,489.50","14,599,489.50","14,599,489.50","19,372,404.02","19,372,404.02","19,372,404.02","19,372,404.02","23,763,352.48","23,763,352.48","23,763,352.48","23,763,352.48","28,317,668.58","28,317,668.58","28,317,668.58","28,317,668.58","34,818,145.17","34,818,145.17","34,818,145.17","34,818,145.17","43,790,317.54","43,790,317.54","43,790,317.54"
开发支出,,,,,,,,,,,,,,,,"636,057.08","3,649,642.08","3,986,634.41","7,891,271.66","2,203,101.37","3,676,405.42","10,492,836.76","10,420,713.94","3,868,705.20","8,551,651.36","13,661,517.42","19,333,242.36","29,162,593.50","36,326,911.90","38,471,805.10","43,053,715.01","46,748,751.52","53,855,663.54","59,149,289.93","19,504,876.27","11,116,674.61","17,544,489.99","26,327,871.38"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,"15,396,433.20","15,396,433.20","12,317,146.56","12,317,146.56","19,070,999.24","19,070,999.24","29,768,184.47","29,768,184.47","21,893,014.35","21,893,014.35","19,367,800.89","19,367,800.89","486,000.00","486,000.00",
商誉,,,,,,,,"1,312,138.80","1,312,138.79","1,312,138.80","1,312,138.79","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","1,312,138.80","66,976,048.76","62,504,221.18","62,504,221.18","451,510,644.52","451,510,644.52","529,300,601.06","529,300,601.06","708,582,016.05","708,582,016.05","707,269,877.25","707,269,877.25","707,269,877.25"
未分配利润,"34,834,935.24","18,812,621.60","36,597,512.41","47,122,663.02","47,662,786.92","37,699,353.34","45,711,834.77","73,010,379.51","73,534,860.96","64,277,634.36","72,321,377.74","100,593,534.60","98,453,964.88","101,789,007.59","103,746,699.99","105,060,528.50","104,086,762.50","92,116,018.48","113,765,644.46","155,053,221.81","155,570,352.04","133,887,515.65","134,777,207.13","184,340,245.96","182,645,329.09","176,108,153.77","181,321,935.20","226,281,467.76","228,024,278.90","217,583,320.08","241,769,211.79","327,852,167.21","335,496,364.58","326,901,333.53","370,917,861.85","488,024,661.45","500,791,697.68","496,974,738.36"
长期待摊费用,,"34,946.94","32,536.82","27,716.54","26,511.47",,,,"146,032.74","1,162,329.96","1,500,429.56","1,382,991.90","1,253,498.90","1,123,881.07","1,000,121.54","867,122.06","559,208.58","227,617.00","206,277.88","184,938.76","163,599.64","791,486.60","768,986.60",,,,,"355,941.95","337,056.12","2,008,731.60","1,822,252.92","1,674,214.81","1,663,298.65","2,211,958.05","1,969,698.18","1,651,966.61","1,431,858.67","1,694,344.36"
少数股东权益,,,,,,,,"20,296,921.64","20,533,460.57","20,846,730.69","20,669,567.66","20,718,143.22","20,056,445.85","20,539,897.99","20,794,048.77","19,336,274.95","18,634,094.33","18,044,147.31","17,740,084.37","14,550,072.73","14,997,823.51","14,906,289.40","13,708,512.83","12,797,724.37","12,965,178.11","12,371,385.16","12,787,710.20","12,932,146.14","13,776,599.06","15,679,823.47","19,429,435.21","16,282,045.75","16,366,280.39","15,054,913.80","13,790,047.36","9,477,870.55","8,241,199.21","8,010,669.01"
递延所得税资产,"1,211,120.23","1,489,699.54","1,726,245.55","1,470,741.36","1,470,741.36","2,216,458.01","2,659,757.30","2,415,748.79","2,448,849.08","2,562,935.57","2,654,641.18","3,957,007.23","4,022,602.09","3,938,067.92","3,875,956.67","5,268,178.32","5,228,246.37","5,113,780.23","5,152,950.09","4,701,494.82","4,708,203.32","4,343,290.18","4,575,077.63","5,140,623.19","5,065,996.27","5,102,299.30","5,972,658.33","8,556,614.81","8,840,154.47","7,401,172.40","7,664,401.52","9,645,154.98","9,991,159.41","11,072,259.26","11,223,011.68","10,875,192.58","11,121,969.51","13,115,650.29"
外币报表折算价差,"-89,357.97","-141,452.06","-143,247.13","-135,020.65","-134,033.45","-134,033.45","-134,033.45","-482,710.27","-1,861,186.63","-905,442.57","234,059.43","-641,799.83","-1,740,356.00","-1,373,515.94","-847,439.03","-1,754,682.69","-2,625,077.37","-3,182,535.25","-3,156,646.54","-6,982,679.93","-6,392,702.40","-6,165,165.54","-7,317,065.69",,,,,,,,,,,,,,,
其他非流动资产,,"21,328,000.00","21,328,000.00","21,328,000.00","21,328,000.00","40,585,689.00","40,585,689.00",,,,,,"151,627,830.80","155,975,165.20","175,975,165.20",,,,,,,,"10,583,360.00","10,842,652.00","10,842,652.00","10,842,652.00","10,846,429.78",,,"12,684,989.66","107,049,555.39",,,,,"1,230,000.00","1,243,487.00","1,230,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"24,046,002.46","50,342,715.24","51,473,713.69","51,842,410.67","50,202,247.23","72,603,259.54","73,623,792.76","107,229,837.61","105,229,425.47","104,951,427.07","104,498,923.83","136,717,023.71","285,406,931.60","309,437,518.83","327,660,883.95","343,800,503.08","342,939,709.82","344,414,742.20","341,888,304.45","353,465,401.39","349,346,631.35","354,866,708.62","366,434,068.19","357,094,124.66","355,921,673.61","356,546,527.01","431,352,764.64","456,245,004.49","465,227,700.36","896,775,143.09","986,808,821.89","977,302,023.79","978,907,379.74","1,166,631,940.72","1,167,271,130.13","1,159,582,961.46","1,159,971,740.47","1,163,148,528.63"
所有者权益(或股东权益)合计,"85,201,912.88","107,315,745.00","125,106,564.62","482,033,748.34","482,577,737.73","472,614,304.15","480,626,785.58","531,780,487.15","531,163,031.17","523,622,833.04","533,972,958.26","567,245,845.92","564,690,047.66","570,089,649.06","574,106,716.99","581,506,654.49","578,960,313.19","565,842,164.27","587,104,496.02","640,377,670.71","642,483,771.75","623,918,180.61","623,118,687.87","659,228,999.80","658,143,044.00","654,085,319.10","661,112,655.91","704,374,209.47","715,152,155.91","1,513,043,834.09","1,541,664,504.95","1,632,136,978.79","1,640,572,827.98","1,632,557,960.50","1,674,799,419.97","1,815,372,037.99","1,826,322,622.90","1,824,035,938.59"
资产总计,"121,262,585.47","157,225,201.41","171,642,631.79","548,112,703.42","523,910,633.84","504,030,207.16","551,775,853.41","642,169,596.43","610,206,206.08","605,028,257.67","605,026,286.10","724,800,295.50","690,724,249.22","706,626,396.29","726,377,051.91","751,491,654.17","692,699,223.08","676,695,784.15","700,110,661.58","813,725,572.40","780,532,949.21","754,768,402.78","767,637,781.23","865,521,911.78","822,730,395.07","810,194,120.35","902,896,531.23","1,036,955,203.58","997,199,351.58","1,840,472,825.56","1,935,671,975.20","2,194,270,891.85","2,117,710,369.56","2,230,039,020.42","2,303,702,920.17","2,629,728,087.14","2,519,803,746.85","2,449,072,407.09"
负债和所有者(或股东权益)合计,"121,262,585.47","157,225,201.41","171,642,631.79","548,112,703.42","523,910,633.84","504,030,207.16","551,775,853.41","642,169,596.43","610,206,206.08","605,028,257.67","605,026,286.10","724,800,295.50","690,724,249.22","706,626,396.29","726,377,051.91","751,491,654.17","692,699,223.08","676,695,784.15","700,110,661.58","813,725,572.40","780,532,949.21","754,768,402.78","767,637,781.23","865,521,911.78","822,730,395.07","810,194,120.35","902,896,531.23","1,036,955,203.58","997,199,351.58","1,840,472,825.56","1,935,671,975.20","2,194,270,891.85","2,117,710,369.56","2,230,039,020.42","2,303,702,920.17","2,629,728,087.14","2,519,803,746.85","2,449,072,407.09"
