科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
销售商品、提供劳务收到的现金,"114,427,376.79","279,499,759.89","417,127,694.92","629,518,447.24","101,081,102.24","205,049,009.36","278,660,895.67","450,975,478.33","86,361,396.81","180,936,505.61","263,064,364.71","381,071,603.64","84,399,950.56","208,369,606.27","286,037,298.47","364,808,796.09","92,620,199.55","206,909,839.13","281,587,212.62","420,165,549.32","110,439,742.23","221,069,593.50","309,794,507.34","413,717,202.70","92,904,723.25","200,538,901.84","293,046,109.78","403,132,667.67","100,297,559.27","200,819,268.59","276,603,929.47","351,536,283.25","80,027,733.40","156,587,122.84","217,614,449.74","281,902,684.52","81,957,786.81","152,708,799.50","213,059,202.07","286,779,943.30","76,004,674.58","156,032,229.39","224,912,339.14"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,"15,350,841.13","15,350,841.13",,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"449,436.74","1,399,517.38","2,543,926.95","3,284,927.13","653,813.33","2,037,984.81","2,083,481.82","9,304,629.25","1,475,813.86","1,475,990.16","3,634,260.69","4,523,834.53","2,114,501.66","4,710,668.73","5,532,706.70","6,311,244.44","230,876.94","1,021,483.38","1,329,068.10","3,101,180.86","560,518.18","671,398.13","1,421,662.35","2,035,577.05","529,209.36","981,831.12","1,752,497.03","2,474,737.57","127,317.96","1,219,408.82","2,314,495.46","2,768,259.01","412,889.62","1,043,175.85","1,094,142.84","2,515,467.73","763,575.30","1,143,874.55","1,329,188.47","1,842,868.25","822,475.68","1,047,078.28","1,494,911.64"
支付其他与投资活动有关的现金,,,"-19,130.00",,,,,"15,845,392.03","5,128.32","580,071.65","53,438,696.95","62,182,741.04","14,801.10","20,020,191.99","21,215,208.38","21,366,827.47",,,,,"307,310.00",,,,,"12,671,978.03","12,671,978.03",,,,,,,,,,,,"300,453.18","300,453.18",,,
收到其他与经营活动有关的现金,"180,658,090.07","143,883,545.88","142,296,112.78","226,466,082.67","198,203,084.82","73,977,755.61","100,046,604.20","103,647,573.35","45,064,107.71","104,871,133.90","139,314,225.98","144,655,553.00","18,709,378.31","36,097,431.11","39,492,302.11","100,341,262.71","6,546,691.92","10,081,440.71","11,502,912.19","17,126,066.52","13,096,431.31","10,005,304.10","14,664,457.33","35,495,622.94","529,835.85","1,617,500.92","3,005,407.14","50,487,459.45","25,838,643.95","61,833,147.72","88,525,339.19","114,965,089.50","37,367,284.57","56,590,760.03","55,420,121.15","114,013,696.05","5,161,492.82","26,254,691.01","195,888,449.97","195,240,822.03","2,589,856.36","10,320,031.05","14,343,662.46"
投资活动现金流出小计,"82,484,331.17","99,168,266.89","113,925,992.85","98,803,575.04","1,340,294.02","3,291,872.37","200,569,211.95","219,999,127.47","10,558,995.06","12,128,534.94","66,276,936.25","82,806,272.23","18,493,164.23","43,952,171.76","52,219,994.62","209,001,719.87","147,399,338.14","147,385,054.37","150,671,315.70","183,049,527.16","3,843,483.20","5,137,260.01","81,343,846.55","115,561,628.70","8,222,590.16","29,538,239.91","29,908,015.55","5,338,838.57","651,855.29","28,253,458.30","52,765,484.24","69,697,213.16","22,474,366.24","32,848,467.17","187,482,299.60","413,719,221.47","312,961,291.41","690,426,026.86","717,377,026.95","833,304,552.00","12,516,072.60","19,556,909.29","32,276,324.16"
经营活动现金流入小计,"295,534,903.60","424,782,823.15","561,967,734.65","859,269,457.04","299,938,000.39","281,064,749.78","380,790,981.69","563,927,680.93","132,901,318.38","287,283,629.67","406,012,851.38","530,250,991.17","105,223,830.53","249,177,706.11","331,062,307.28","471,461,303.24","99,397,768.41","218,012,763.22","294,419,192.91","440,392,796.70","124,096,691.72","231,746,295.73","325,880,627.02","451,248,402.69","93,963,768.46","203,138,233.88","297,804,013.95","456,094,864.69","126,263,521.18","263,871,825.13","367,443,764.12","469,269,631.76","117,807,907.59","214,221,058.72","287,739,714.43","417,411,699.70","87,882,854.93","187,686,205.46","421,547,916.91","498,426,745.28","81,197,678.62","174,361,029.02","249,729,745.54"
投资活动产生的现金流量净额,"-58,168,886.45","-54,469,367.39","-37,164,615.87","57,265,465.02","-318,765.32","26,350,175.03","-106,982,412.32","-78,745,688.53","34,506,161.07","50,897,621.19","5,833,132.49","172,048,555.81","-14,062,158.17","24,739,074.05","38,622,954.31","-86,256,334.87","-138,969,864.93","-90,996,020.06","-76,934,561.63","-79,989,216.34","-3,252,029.86","58,977,147.82","72,384,169.37","13,211,183.53","53,603,787.16","49,188,546.80","49,854,054.91","227,734,830.81","4,409,613.74","5,765,996.33","28,712,828.78","76,761,404.78","23,602,992.49","121,271,305.46","82,245,191.25","31,666,229.55","-271,733,573.82","-443,398,939.05","-153,732,964.57","-217,869,242.50","96,720,021.74","186,693,783.27","261,266,858.61"
购买商品、接受劳务支付的现金,"118,746,253.59","168,612,292.07","268,203,400.26","336,283,133.47","102,712,963.82","151,492,130.87","224,662,078.77","255,222,368.53","46,617,226.10","109,675,010.70","162,030,180.55","151,959,357.23","36,238,482.73","58,511,081.04","96,201,473.01","105,411,858.65","34,481,879.64","56,938,415.64","98,395,909.43","174,798,756.52","53,464,674.39","71,112,897.25","103,573,745.32","153,458,174.36","52,037,434.32","69,152,810.83","116,837,047.29","163,670,758.51","49,848,991.29","68,057,600.01","92,899,957.48","121,871,268.02","30,751,195.12","48,614,699.55","77,639,966.12","94,266,269.42","33,735,575.61","53,077,213.65","83,361,301.21","111,512,821.36","25,780,404.95","49,766,649.15","77,194,757.11"
吸收投资收到的现金,,,"7,695,713.95","7,695,713.95","32,000,000.00","32,000,000.00",,"17,406,806.85",,,,,,,,,,,,,,,,"245,000.00",,,"30,000,000.00",,,,,,,,,,"1,750,000.00","875,000.00","875,000.00","1,750,000.00",,,
