科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
其他应收款,"2,344,648,847.88","1,135,522,249.47","2,190,172,840.28","1,808,138,333.63","2,686,925,549.03","2,995,757,193.65","2,303,079,996.25","3,994,911,182.81","2,545,704,925.67","2,601,730,525.17","2,086,022,849.54","2,544,275,551.08","1,899,515,319.31","2,323,111,160.76","2,478,474,609.24","4,008,479,819.27","2,639,819,809.34","2,264,228,679.93","2,264,872,495.80","1,629,257,431.77","1,875,875,683.44","1,736,458,417.41","2,650,370,961.97","2,473,500,886.26","1,998,699,709.21","1,987,259,727.24","2,631,082,977.14","2,554,773,962.60","6,129,310,409.74","5,158,630,681.39","4,891,855,924.93","6,095,640,078.51","5,879,068,734.08","8,707,063,014.00"
应付职工薪酬,"84,299,202.83","73,322,495.79","83,265,152.07","79,230,502.27","146,414,697.09","126,707,298.39","130,943,585.00","120,548,920.84","143,715,522.38","108,653,822.49","113,009,320.80","106,664,586.74","153,463,306.96","94,713,139.34","139,198,365.79","110,313,125.49","143,861,648.17","104,883,255.58","134,771,682.48","133,341,344.49","124,579,259.90","105,050,393.80","116,826,024.25","123,885,740.92","118,602,647.04","104,623,798.29","103,588,988.27","101,792,957.37","400,092,413.18","310,664,881.96","277,012,439.59","263,819,535.07","365,587,130.76","219,456,414.35"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"273,969,257.17","348,400,766.18","393,590,090.01","383,201,199.16","1,266,489,949.07","1,072,757,745.55","1,315,929,685.26","1,356,594,987.80","1,235,608,987.19","1,017,556,738.10","738,929,538.73","1,032,688,382.95","1,308,896,782.25","1,117,965,448.85","890,191,585.99","906,551,385.48","750,894,143.53","717,892,914.72","315,463,798.68","522,642,133.11","819,948,626.81","284,354,595.77","442,402,994.17","358,221,229.68","1,464,513,273.35","698,569,962.17","1,315,112,633.46","717,709,040.62","1,829,789,141.33","1,002,545,528.80","1,256,581,116.21","889,656,409.56","1,769,260,167.61","956,625,463.53"
应收利息,,"2,028,579.63","2,958,885.22","3,022,605.22","4,586,595.84","5,586,748.00","5,167,539.85","4,720,617.33","1,858,662.81","2,643,624.45","3,922,269.61","5,228,611.25","1,411,125.80","2,489,834.15","1,382,841.69","1,252,563.75","2,641,275.74","3,716,846.78","5,119,173.58","6,607,736.39","2,641,275.74","2,491,512.68","2,641,275.74","2,641,275.74","6,716,763.51","8,029,212.56",,,"11,652,789.72","13,385,588.96","10,415,476.72","4,404,084.06","1,284,128.69","2,420,808.42"
应付利息,,,"993,742.43","1,272,952.17","88,552,472.54","142,610,839.02","131,055,900.52","22,419,940.59","121,856,589.77","86,263,305.28","181,886,114.06","86,510,457.66","155,274,711.13","234,770,104.71","276,640,606.13","163,580,286.70","253,810,076.41","291,046,258.20","455,215,430.14","438,818,487.00","493,293,223.16","528,618,623.40","602,572,442.93","557,650,700.97","429,133,043.75","388,781,695.19","532,390,548.89","662,260,311.99","799,032,866.63","610,037,896.91","969,129,768.57","957,300,827.65","858,108,769.82","708,076,125.57"
应收股利,,,,,"51,493.84","51,493.84","51,493.84","51,493.84",,,,,"1,215,425.00",,,,,,"2,190,000.00",,"2,190,000.00","2,190,000.00","3,041,000.00","3,041,000.00","3,922,700.00","3,071,700.00","5,741,700.00","3,071,700.00","3,071,700.00","3,071,700.00","37,513,183.95","3,071,700.00","10,071,936.52","3,071,700.00"
应付股利,"69,259,582.01","37,007,161.32","38,020,195.79","326,985,798.84","16,799,688.14","12,220,973.69","333,549,089.87","41,290,205.76","55,043,247.30","55,043,247.30","361,891,666.77","45,706,473.54","43,048,069.19","38,409,801.35","344,002,926.45","45,096,334.90","45,192,199.03","43,055,664.64","403,220,263.41","43,974,222.31","55,522,242.70","40,547,792.04","180,539,573.98","126,918,958.62","55,274,219.13","48,470,212.38","284,157,390.00","208,902,392.79","202,581,371.25","243,172,782.14","801,070,175.72","319,795,233.19","190,801,504.66","358,002,892.03"
存货,"5,063,370,527.04","6,371,100,399.42","10,657,125,538.84","16,475,946,320.02","20,993,714,293.90","21,376,198,379.89","23,221,475,380.66","26,641,784,493.56","27,269,465,788.38","28,800,908,594.89","28,750,064,617.88","30,051,072,460.72","32,286,890,673.48","32,909,273,760.84","33,259,486,830.78","35,866,231,282.79","37,602,014,262.50","41,528,661,315.54","42,686,386,003.48","46,390,423,237.50","48,853,159,420.39","51,222,749,761.15","51,119,829,465.30","52,600,553,535.36","54,007,187,185.94","53,555,113,460.63","56,002,916,149.84","55,034,252,283.56","64,111,234,886.21","72,311,358,081.24","85,539,804,853.50","89,973,635,365.42","98,649,716,753.63","100,530,370,621.92"
其他应付款,"6,357,503,089.96","2,722,789,938.64","2,162,386,379.58","2,356,870,206.95","3,800,886,181.19","3,090,799,550.66","4,291,796,705.15","4,684,485,145.82","3,664,929,212.57","3,595,130,218.10","3,469,635,760.09","3,063,267,352.97","2,483,124,813.60","2,085,906,323.30","2,342,573,279.22","2,536,252,926.95","2,757,269,782.36","2,680,089,800.45","3,165,839,145.55","3,244,445,973.01","3,078,343,439.23","3,054,196,134.02","4,602,681,182.88","4,316,633,176.17","3,078,563,379.11","3,070,609,007.42","3,445,331,682.31","3,263,606,719.57","5,980,694,327.60","6,309,833,275.58","6,153,331,807.49","4,711,929,625.21","8,026,337,535.37","7,836,777,449.01"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,"14,728,764.93","11,448,801.15",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"1,198,000,000.00","1,194,000,000.00","1,499,500,000.00","2,042,500,000.00","2,260,926,073.00","1,433,225,000.00","1,593,980,000.00","1,831,500,000.00","3,604,124,049.24","3,254,862,049.24","5,104,299,049.24","4,302,132,049.24","2,576,020,000.00","2,503,147,000.00","1,661,420,000.00","1,649,686,904.61","3,199,218,336.70","3,257,075,904.61","1,771,452,867.30","1,139,733,000.00","6,116,513,981.62","5,564,953,000.00","9,744,589,048.34","3,895,120,000.00","3,907,504,794.13","3,820,000,000.00","885,707,814.88","2,480,000,000.00","6,897,420,505.71","10,660,872,525.69","12,406,933,816.16","10,242,589,139.40","11,491,439,775.59","10,893,622,429.47"
其他流动资产,"10,539,509.65","35,193,539.34","42,631,522.08","45,542,027.35","16,986,258.62","16,406,045.20","24,550,245.21","24,765,062.76","715,603,421.66","739,580,557.09","989,215,784.47","923,213,821.60","1,076,877,652.29","1,026,848,182.46","1,297,726,718.17","1,265,709,507.57","1,297,088,888.16","1,227,551,570.79","1,289,012,483.79","1,550,311,569.43","1,721,926,542.06","1,504,799,292.00","1,952,788,609.06","2,094,446,697.30","2,254,225,698.11","2,308,543,023.76","2,082,672,821.58","1,934,094,705.60","2,881,813,184.06","2,788,762,243.69","3,211,277,889.04","2,677,207,518.60","3,438,847,412.19","3,469,059,154.70"
其他流动负债,"674,859,362.42","680,980,398.88","763,195,260.75","976,364,810.48","1,266,427,780.29","1,356,549,882.87","1,300,830,605.40","1,463,857,436.91","2,165,875,938.84","2,083,288,482.33","2,600,266,381.37","2,835,380,115.98","4,148,676,380.69","6,270,889,909.25","6,729,147,636.98","7,213,445,702.74","6,802,471,794.62","9,635,120,722.03","10,706,954,654.16","10,678,701,281.20","11,125,386,360.91","6,845,327,029.35","5,970,202,188.64","6,795,147,354.64","11,230,763,450.32","8,385,455,122.70","13,091,832,572.24","13,199,495,549.84","8,739,382,129.82","12,047,414,931.14","9,887,666,390.84","12,251,448,276.25","8,812,055,091.15","12,207,234,806.47"
流动资产合计,"10,888,275,883.88","11,070,151,660.20","21,978,919,463.15","26,108,961,548.20","33,254,528,636.10","33,695,056,701.67","37,658,389,295.85","42,797,089,057.21","44,701,921,227.61","45,402,974,556.08","45,521,117,218.71","48,329,520,527.43","47,101,878,945.40","49,310,472,143.45","52,254,035,051.56","57,537,677,747.01","60,157,225,599.42","64,263,207,887.95","63,780,685,961.50","68,683,876,726.81","75,018,805,818.23","74,088,560,893.33","75,526,934,844.64","80,888,260,506.56","89,335,632,740.23","91,675,605,781.33","90,246,194,185.51","95,899,534,804.82","119,478,725,399.42","121,007,207,695.74","133,984,321,522.32","138,265,263,420.37","143,589,262,404.01","145,872,316,906.29"
流动负债合计,"15,034,131,955.30","13,365,961,737.23","14,323,372,006.82","21,112,368,820.77","27,673,539,723.77","27,964,715,963.83","32,145,579,183.89","37,401,466,763.85","39,385,964,436.78","40,610,238,703.38","41,749,118,523.81","42,475,953,689.43","43,462,947,177.04","45,050,693,400.58","46,225,860,227.51","50,999,219,646.69","52,059,972,474.99","51,593,605,781.74","49,399,408,003.04","52,185,693,783.40","59,513,655,635.94","54,464,732,909.67","61,618,499,501.63","60,735,939,716.16","65,186,574,018.71","59,403,535,173.49","62,395,777,401.35","65,019,983,205.47","94,964,189,744.13","98,921,863,030.98","107,979,795,088.56","108,686,400,163.78","110,434,361,271.08","113,655,214,218.39"
可供出售金融资产,"6,035,498.04","2,641,271.49","9,117,480.78","7,700,659.41","133,287.44","133,287.44","116,160.47","107,538.73","95,138.56",,,,,,,,"505,404,297.22","505,404,297.22","505,404,297.22","505,404,297.22","1,105,113,250.00","1,105,113,250.00","1,105,113,250.00","1,106,113,250.00","604,367,250.00","604,367,250.00","604,367,250.00","604,367,250.00","2,498,348,403.92","2,556,928,882.64","4,155,177,357.45","3,825,898,920.85","2,897,887,864.39","4,151,447,447.40"
长期借款,"875,699,973.33","1,872,700,000.00","5,098,361,073.00","6,083,607,233.00","7,570,445,000.00","7,881,958,392.00","8,472,645,000.00","7,898,179,049.24","7,772,597,451.30","7,494,517,451.30","6,007,497,451.30","5,664,035,519.30","4,757,051,545.34","5,055,395,904.61","6,006,995,904.61","6,448,340,000.00","6,879,920,000.00","8,227,420,000.00","7,615,420,000.00","9,317,920,000.00","6,779,500,000.00","6,329,500,000.00","3,764,000,000.00","9,265,487,049.39","6,888,600,000.00","9,673,398,167.30","8,589,100,000.00","9,369,260,349.39","18,087,685,000.00","20,618,215,395.00","24,082,840,000.00","26,158,660,000.00","25,671,030,000.00","26,841,980,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00"
应付债券,,,"1,933,903,660.22","1,895,989,662.12","4,684,791,940.10","4,686,802,802.58","4,688,701,535.06","4,732,099,064.21","4,687,098,763.98","4,742,146,293.13","4,697,186,084.28","7,691,673,750.50","6,692,453,587.34","6,690,191,253.56","6,705,606,060.93","6,696,821,182.94","6,305,600,000.00","6,327,834,682.89","8,162,657,875.54","8,163,425,430.58","9,069,911,156.24","13,574,861,084.25","11,700,000,000.00","12,181,023,744.79","12,000,000,000.00","16,981,273,744.80","17,000,000,000.00","15,000,000,000.00","21,279,396,543.45","16,301,440,396.18","19,493,492,149.68","19,207,692,499.68","18,154,840,828.51","17,458,224,229.85"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,"966,981,132.08","1,000,000,000.00","207,709,788.90","219,106,462.09","240,317,944.18","233,322,094.65","485,377,872.64","491,115,860.01"
长期应付款,"583,921,000.00","558,327,998.21","562,429,000.00","548,826,476.72","540,532,652.00","540,532,652.00","533,654,277.00","533,654,277.00","528,129,048.14","528,129,048.14","522,743,491.00","522,743,491.00","517,416,630.00","517,416,630.00","511,617,093.00","511,617,093.00","22,414,048.18","445,209,232.18","21,094,478.27","456,539,751.27","22,209,372.56","22,209,372.56","20,730,882.06","19,951,256.92","19,054,327.53","19,054,327.53","15,023,067.18","14,191,542.96","3,740,891,436.82","3,429,190,371.87","1,221,312,237.35","1,061,179,385.21","920,769,354.18","755,137,818.61"
长期股权投资,"518,643,325.35","1,061,986,930.90","729,881,732.42","567,818,496.58","555,554,974.87","549,795,797.99","512,298,935.03","457,451,937.64","440,313,672.69","429,934,561.86","426,177,979.31","421,283,719.92","419,868,370.59","407,617,491.16","386,970,327.53","372,138,949.33","345,799,792.73","339,721,603.98","344,097,069.35","317,583,873.01","313,866,323.17","308,071,732.30","300,096,004.92","294,532,924.08","305,693,498.67","296,352,436.82","291,044,124.42","287,283,517.19","2,233,650,974.77","2,203,336,877.86","2,048,693,643.81","2,406,500,853.78","2,174,939,257.51","2,180,734,819.07"
专项应付款,"252,645,000.00","240,830,976.01","140,291,809.25","138,263,249.02","140,291,809.25","140,291,809.25","140,291,809.25","140,291,809.25",,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,"4,674,000,227.33","6,995,850,000.00","8,678,215,000.00","9,153,171,435.06","9,762,200,000.00","9,762,200,000.00","11,067,570,620.00","11,260,717,318.90","11,599,000,000.00","11,599,000,000.00","11,946,000,000.00","11,946,000,000.00","12,840,400,000.00","12,840,400,000.00","13,169,800,000.00","13,169,800,000.00","13,545,900,000.00","13,545,900,000.00","13,813,000,000.00","13,813,000,000.00","14,051,809,039.03","14,051,809,039.03","14,312,421,009.38","14,312,421,009.38","14,444,803,327.98","14,444,803,327.98","14,891,986,324.09","14,891,986,324.09","14,976,628,345.79","14,969,228,345.79","15,171,548,777.53","15,171,548,777.54","15,440,453,467.02","15,440,453,467.02"
预计负债,,,"77,439,322.38","79,457,493.59","3,284,260.00","4,130,752.49","4,395,711.72","6,784,793.90","33,029,889.08","41,511,880.68","36,382,171.40","47,028,741.62","100,077,202.17","101,110,817.16","97,598,890.80","111,973,854.28","101,979,128.78","101,465,678.26","107,047,345.03","104,696,912.11","101,078,282.54","104,904,971.28","96,948,006.45","110,159,908.97","136,446,352.28","138,839,089.06","202,528,582.62","218,294,394.54","371,279,348.97","369,721,302.88","401,496,536.50","412,177,186.87","464,935,400.17","485,665,132.29"
固定资产,"3,604,990,578.97","3,706,439,914.87","6,554,136,346.52","7,951,315,295.47","12,036,129,183.28","12,284,290,119.47","13,285,643,169.82","14,205,308,370.89","14,613,460,813.77","14,987,766,625.34","14,713,289,032.36","15,066,511,817.89","15,331,150,630.80","15,395,636,471.56","15,421,085,276.47","15,844,248,246.53","16,934,316,116.16","16,865,458,803.27","16,675,857,179.98","17,550,238,919.93","18,021,194,232.60","18,083,720,487.17","18,168,526,155.04","17,817,277,246.22","18,141,169,689.04","17,827,729,830.95","17,580,442,608.82","17,484,089,605.08","45,773,283,593.75","45,218,476,006.72","45,302,865,461.69","44,772,121,355.30","45,895,321,483.24","45,181,280,700.19"
递延所得税负债,"673,445,900.77","954,160,341.03","1,234,878,016.05","1,394,830,437.59","1,609,634,629.65","1,686,471,299.42","1,970,792,980.68","2,113,587,926.77","2,145,922,155.37","2,252,382,036.29","2,335,401,440.29","2,328,204,669.53","1,989,993,217.02","1,982,908,537.02","2,203,569,699.34","2,404,959,852.67","2,418,825,799.17","2,472,516,771.55","2,549,282,731.03","2,560,819,747.41","2,551,167,406.15","2,540,452,783.73","2,610,220,626.77","2,599,956,195.04","2,645,986,691.73","2,690,251,444.99","2,765,715,122.91","2,828,840,628.69","4,800,870,600.03","4,716,627,245.80","4,639,131,674.07","4,478,465,944.38","4,473,726,257.58","4,845,707,299.87"
在建工程,"1,249,151,264.93","1,244,850,913.04","1,279,890,200.35","2,423,121,419.56","1,789,663,739.13","1,954,695,410.64","1,384,521,835.37","1,011,745,802.35","950,567,721.98","1,226,533,131.57","1,499,530,979.01","1,850,356,357.69","2,146,494,608.43","2,447,973,696.31","2,528,386,192.33","2,411,005,557.26","1,699,222,835.50","1,627,104,446.16","1,948,401,303.64","1,049,703,773.15","834,891,670.62","978,770,616.17","1,251,891,887.72","1,454,614,554.33","1,249,188,812.32","1,386,262,615.62","1,687,096,780.51","1,614,375,663.45","3,963,622,127.52","4,188,161,458.93","4,143,565,006.47","4,007,445,050.25","2,871,490,458.74","3,116,774,659.45"
其他非流动负债,"62,026,000.76","304,777,763.91","249,657,885.17","252,474,382.65","669,517,450.94","791,015,932.61","677,165,171.91","671,285,125.03","644,601,568.27","653,750,518.30","622,078,303.84","647,852,928.64","617,175,147.70","618,916,999.08","599,329,053.77","613,970,185.84","1,025,525,124.01","582,806,427.61","1,058,172,249.68","623,228,523.15","758,385,932.01","758,385,932.01","1,037,010,194.42","601,559,996.42","601,559,996.42","601,559,996.42","601,559,996.42","601,559,996.42","660,456,831.52","660,456,831.52","660,456,831.52","663,662,073.86","660,456,831.52","660,456,831.52"
工程物资,"21,529,341.98","18,006,278.24","114,263,628.94","47,752,645.56","7,675,839.52","9,231,225.58","10,311,866.51","15,335,517.26","15,242,793.42","17,740,931.24","24,792,481.08","18,038,830.46","14,281,785.80","20,023,894.81","14,615,331.95","12,947,008.48","7,869,443.85","7,959,666.98","7,962,030.27","12,379,312.89","10,744,028.39","13,027,355.49","13,891,048.34","54,286,947.68","7,281,479.06","7,020,775.91","6,931,417.93","6,935,657.63","313,968,043.93","278,025,376.68","221,408,192.09","141,563,473.95","109,571,966.37","106,905,142.66"
非流动负债合计,"2,447,737,874.86","3,930,797,079.16","9,296,960,766.07","10,393,448,934.69","15,218,497,741.94","15,731,203,640.35","16,487,646,485.62","16,095,882,045.40","15,811,378,876.14","15,712,437,227.84","14,221,288,942.11","16,901,539,100.59","14,674,167,329.57","14,965,940,141.43","16,124,716,702.45","16,787,682,168.73","16,754,264,100.14","18,157,252,792.49","19,513,674,679.55","21,226,630,364.52","19,923,926,899.30","23,966,675,847.81","19,886,482,535.61","25,848,937,492.30","23,378,255,898.65","31,175,841,553.51","30,233,436,720.78","29,115,204,886.86","50,523,416,345.00","47,663,030,786.08","51,981,078,008.19","53,464,285,229.86","51,855,310,902.60","52,547,507,957.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"17,481,869,830.16","17,296,758,816.39","23,620,332,772.89","31,505,817,755.46","42,892,037,465.71","43,695,919,604.18","48,633,225,669.51","53,497,348,809.25","55,197,343,312.92","56,322,675,931.22","55,970,407,465.92","59,377,492,790.02","58,137,114,506.61","60,016,633,542.01","62,350,576,929.96","67,786,901,815.42","68,814,236,575.13","69,750,858,574.23","68,913,082,682.59","73,412,324,147.92","79,437,582,535.24","78,431,408,757.48","81,504,982,037.24","86,584,877,208.46","88,564,829,917.36","90,579,376,727.00","92,629,214,122.13","94,135,188,092.33","145,487,606,089.13","146,584,893,817.06","159,960,873,096.75","162,150,685,393.64","162,289,672,173.68","166,202,722,175.69"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"1,800,000,000.00","2,800,000,000.00","3,873,332,500.00","3,873,332,500.00","3,873,332,500.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,283,737,060.00","4,784,640,284.00","4,784,640,284.00","4,784,640,284.00","4,784,640,284.00","4,784,640,284.00","4,784,640,284.00","4,784,640,284.00","5,338,885,567.00","5,338,885,567.00","5,338,885,567.00","10,677,771,134.00","10,677,771,134.00","10,677,771,134.00","10,677,771,134.00","10,677,771,134.00","10,677,771,134.00","10,677,771,134.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"346,419,253.71","1,924,822,533.55","7,750,754,513.28","6,064,254,993.42","5,508,695,837.68","5,995,618,425.65","5,442,163,916.33","5,442,157,450.03","5,311,872,199.72","5,311,808,534.80","5,310,271,285.55","5,305,427,661.87","5,395,792,993.51","5,357,760,667.67","5,365,481,877.34","5,328,702,711.35","5,851,047,176.44","8,124,879,842.36","8,131,966,797.69","8,131,966,797.69","7,898,685,039.67","7,898,685,039.67","7,506,667,476.20","7,506,667,476.20","11,579,704,575.56","11,579,704,575.56","11,581,663,988.37","6,240,804,330.33","5,865,195,783.46","5,865,195,783.46","5,862,805,387.74","5,862,805,387.74","5,820,202,037.98","5,819,898,586.74"
无形资产,"817,389,832.66","1,444,513,849.26","1,840,224,926.32","1,982,229,877.34","2,848,150,827.39","3,273,000,301.84","3,200,154,681.00","3,243,334,035.35","3,352,071,838.40","3,369,632,943.18","3,378,275,295.73","3,359,147,638.96","3,600,681,639.16","3,672,771,091.30","3,671,221,376.65","3,707,361,023.62","3,962,675,437.19","3,955,200,184.12","3,977,366,831.66","4,016,367,412.67","3,977,201,603.72","3,999,625,037.88","4,061,027,805.92","4,086,929,794.45","4,087,252,597.86","4,101,471,989.63","4,015,870,362.89","4,075,904,864.38","11,350,165,626.93","11,361,586,552.59","11,146,458,282.85","10,985,284,994.72","10,857,085,997.78","10,868,503,250.96"
盈余公积,,"1,114,907.86","1,114,907.86","1,114,907.86","192,547,417.28","192,547,417.28","192,547,417.28","192,547,417.28","340,879,231.86","340,879,231.86","340,879,231.86","340,879,231.86","580,552,232.22","580,552,232.22","580,552,232.22","580,552,232.22","711,195,322.63","711,195,322.63","711,195,322.63","711,195,322.63","828,495,276.27","828,495,276.27","828,495,276.27","828,495,276.27","1,053,285,969.67","1,053,285,969.67","1,053,285,969.67","1,053,285,969.67","1,276,866,688.51","1,276,866,688.51","1,276,866,688.51","1,276,866,688.51","1,368,019,010.35","1,368,019,010.35"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,005,021.48",,,
