科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
偿还债务支付的现金,,,"2,300,000.00",,,,,,,,,"1,094,480.00","1,131,082.23","1,131,082.23",,,,,,
经营活动产生的现金流量净额,"26,414,065.05","25,889,314.23","36,827,621.21","2,277,700.00","18,066,959.35","22,531,843.94","42,657,407.59","8,643,824.27","31,473,334.19","33,191,936.63","55,334,018.09","991,687.65","18,289,971.53","16,351,069.52","63,512,143.02","-8,910,423.33","17,421,974.82","29,891,738.76","74,764,438.63","-4,369,051.82"
分配股利、利润或偿还利息支付的现金,"6,960,000.00","6,973,800.00","7,033,216.67",,"6,960,000.00","6,960,000.00","6,960,000.00",,"8,910,309.04","9,280,000.00","9,280,000.00",,"13,369,304.90","13,920,000.00","19,920,000.00",,"24,072,703.16","24,072,703.16","22,574,728.30",
收回投资收到的现金,,,"21,000,000.00",,"13,000,000.00","133,000,000.00","238,000,000.00","120,000,000.00","145,000,000.00","245,000,000.00","365,000,000.00","245,000,000.00","365,000,000.00","460,000,000.00","670,000,000.00","120,000,000.00","254,970,000.00","459,970,000.00","671,970,000.00","168,999,000.00"
支付其他与筹资活动有关的现金,,,,,"3,321,841.00","4,121,841.00","5,721,841.00",,"54,511.77","54,511.77",,,"18,975.19","18,975.19","12,074,673.58","1,938,405.70","100,042.14","168,396.84","402,388.31","2,247,878.28"
取得投资收益收到的现金,,,"116,245.25",,"47,288.95","1,244,150.25","2,228,321.49","1,305,116.44","1,501,773.98","2,360,020.56","3,357,116.46","1,057,739.73","2,585,410.96","3,382,526.83","4,739,334.48","1,139,542.82","2,413,535.57","4,363,840.92","5,889,864.32","1,556,391.28"
筹资活动现金流出小计,"6,960,000.00","6,973,800.00","9,333,216.67",,"10,281,841.00","11,081,841.00","12,681,841.00",,"8,964,820.81","9,334,511.77","9,280,000.00","1,094,480.00","14,519,362.32","15,070,057.42","31,994,673.58","1,938,405.70","24,172,745.30","24,241,100.00","22,977,116.61","2,247,878.28"
处置固定资产、无形资产和其他长期资产收回的现金净额,"112,429.91","15,277.79","184,191.60",,"6,814.00","8,214.00","39,830.11","1,620.00","112,625.00","115,525.00","116,799.95","4,025.00","13,342.00","33,959.00","48,814.33","5,218.00","6,228.00","18,308.00","32,183.13","7,740.00"
筹资活动产生的现金流量净额,"-3,947,661.61","-4,673,800.00","-9,333,216.67",,"145,277,359.00","144,477,359.00","142,877,359.00",,"-8,964,820.81","-9,334,511.77","-8,280,000.00","-1,094,480.00","-14,519,362.32","-15,070,057.42","-31,994,673.58","-1,938,405.70","-21,488,704.82","-23,227,994.06","-20,182,941.21","-2,247,878.28"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,"1,008.72",,,,,
收到其他与投资活动有关的现金,"22,374,616.45","6,466,818.59","1,260,430.95",,"476,853.72","642,587.26","2,310,051.29","158,793.76","2,304,013.18","2,593,379.04","2,885,737.00","618,622.47","891,079.25","1,175,847.70","2,347,887.07","183,583.35","372,849.56","10,515,077.38","619,144.64","130,190.79"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"22,487,046.36","6,482,096.38","22,560,867.80",,"13,530,956.67","134,894,951.51","242,578,202.89","121,465,530.20","148,918,412.16","250,068,924.60","371,359,653.41","246,680,387.20","368,489,832.21","464,592,333.53","677,136,035.88","121,328,344.17","257,762,613.13","474,867,226.30","678,511,192.09","170,693,322.07"
五、现金及现金等价物净增加额,"6,476,929.90","-10,098,784.90","17,389,910.03",,"39,746,335.37","41,707,372.16","61,242,811.63","103,307,621.61","42,381,425.03","21,624,667.97","8,142,292.64","6,128,230.70","82,441,223.65","11,422,790.64","596,130.16","-23,506,576.88","-5,064,266.34","-70,709,244.92","-37,692,433.81","-16,961,960.40"
购建固定资产、无形资产和其他长期资产支付的现金,"37,726,519.90","37,796,395.51","11,665,362.31",,"4,108,939.65","7,176,782.29","8,870,157.85","1,801,732.86","4,045,500.51","7,297,681.49","15,271,378.86","5,449,364.15","9,819,217.77","16,436,554.99","25,109,249.85","12,952,520.66","26,788,149.47","48,094,887.09","81,814,123.32","24,038,352.37"
期初现金及现金等价物余额,"34,230,299.01","40,707,228.91","30,608,444.01",,"47,998,354.04","47,998,354.04","47,998,354.04","109,241,165.67","109,241,165.67","109,241,165.67","109,241,165.67","117,383,458.31","117,383,458.31","122,448,324.28","117,383,458.31","117,979,588.47","117,979,588.47","117,979,588.47","117,979,588.47","80,287,154.66"
投资支付的现金,,,"21,000,000.00",,"133,000,000.00","253,000,000.00","358,000,000.00","25,000,000.00","125,000,000.00","245,000,000.00","395,000,000.00","235,000,000.00","280,000,000.00","438,014,000.00","608,271,040.00","120,970,000.00","231,972,000.00","493,972,000.00","688,971,000.00","157,000,000.00"
期末现金及现金等价物余额,"40,707,228.91","30,608,444.01","47,998,354.04",,"87,744,689.41","89,705,726.20","109,241,165.67","212,548,787.28","151,622,590.70","130,865,833.64","117,383,458.31","123,511,689.01","199,824,681.96","133,871,114.92","117,979,588.47","94,473,011.59","112,915,322.13","47,270,343.55","80,287,154.66","63,325,194.26"
