科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
其他应收款,"20,454,080.37","580,582.82","2,737,520.89","3,739,211.90","1,128,967.07","273,602.36","388,293.71","575,144.63","1,886,001.87","24,062,767.87","1,998,167.99","3,850,626.62","63,128,002.41","2,735,817.15","3,649,029.61","8,892,333.40","5,282,424.57","5,594,756.96","105,021,069.49","113,983,966.23","88,761,618.12","99,143,450.26","74,850,601.34","79,356,542.08","95,597,308.29","89,185,987.60","18,120,541.52","63,146,895.03","18,217,161.84","48,411,187.07","26,553,379.05","37,191,596.52","31,134,899.24","8,535,281.53"
应付职工薪酬,"170,882.71","1,157,692.82","1,280,276.70","1,951,141.56","1,166,580.07","1,176,050.37","2,147,547.01","2,110,519.69","2,989,406.36","4,239,965.86","5,728,446.27","1,795,858.21","1,953,421.69",,"2,213,105.50","1,607,952.49","1,751,802.26","1,953,386.88","2,153,157.59","6,760,739.63","7,579,193.89","12,070,086.98","17,780,365.46","21,780,830.54","24,982,260.45","24,622,861.84","28,529,368.15","28,835,656.13","46,366,850.52","54,743,467.09","135,447,023.08","110,731,776.90","90,529,861.36","87,256,176.75"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,636,661.38","-1,904,793.31","3,833,821.35","-3,341,112.07","-764,902.68","11,376,951.43","19,519,773.67","19,419,797.08","14,052,128.69","10,117,060.91","11,499,435.06","10,289,953.51","-10,222,223.06","-25,749,308.38","-7,469,598.13","-7,294,045.12","2,208,754.06","6,097,254.53","-263,101.20","19,222,553.69","-10,228,460.36","-1,272,222.74","13,517,999.83","-19,197,017.93","-2,566,916.50","12,196,904.64","50,500,885.77","41,645,093.05","8,308,299.77","37,745,003.97","59,426,547.02","26,524,889.62","41,058,195.74","44,331,814.14"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,"4,981,506.85","451,780.89","4,152,339.98","4,730,443.83",,,"220,684.93",,"675,178.08","1,268,616.44"
应付利息,,,,,,,,,,,,,"740,000.00","1,850,000.00","2,960,000.00","4,070,000.00","2,900,000.01","5,800,000.02","9,111,133.38","12,472,845.75","4,468,000.01","9,926,267.14","16,870,717.11","2,280,582.64","4,287,255.54","1,100,032.44","2,483,498.73","2,901,646.02","8,521,705.68","13,992,309.94","11,736,995.53","15,805,823.36","11,702,864.79","12,747,338.08"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"27,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,076,400.00",
存货,"17,646,810.54","27,394,763.56","27,283,215.48","34,792,759.68","40,186,331.14","53,877,602.97","43,345,355.39","30,092,490.48","39,859,189.64","63,914,311.73","81,318,795.14","59,011,994.94","70,396,749.18","73,183,691.05","83,642,066.59","81,919,631.23","70,285,530.61","92,417,313.30","132,541,647.71","250,275,979.71","252,492,154.12","311,904,822.77","345,781,903.52","387,185,682.49","460,649,111.95","361,304,125.39","203,037,225.34","414,192,810.29","584,523,243.46","572,597,694.64","950,345,063.16","1,158,393,927.45","798,860,599.21","628,807,146.37"
其他应付款,"2,259,289.31","7,823,799.35","592,424.41","10,637,483.23","972,670.58","2,886,703.75","1,226,683.74","1,374,246.44","1,006,253.67","1,138,525.77","5,531,645.86","5,609,223.18","2,128,043.68","4,268,452.12","3,566,760.01","3,383,661.67","1,999,530.82","3,497,587.99","13,710,085.64","18,541,223.24","43,547,046.18","45,151,882.66","38,429,533.03","19,124,429.17","19,484,871.70","19,240,173.88","62,199,565.05","50,778,086.18","66,494,047.94","63,682,368.98","78,914,194.83","84,600,045.65","65,871,962.20","53,053,764.14"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,"6,561,269.67","7,434,212.81",,,"14,868,425.62","14,868,425.62",,,"168,277,680.00","149,148,720.00","145,810,560.00","142,742,880.00"
其他流动资产,,,,,,,,,,,,,,,,,,,,,"5,231,685.59","5,231,130.26","31,610,778.79",,"173,797.21","125,383.33","816,032,496.24","506,936,194.07","56,296.56","2,995,799.96","347,799,874.10","152,181,987.13","231,853,366.64","149,619,820.80"
其他流动负债,,,,,,,,,,,,,,"2,051,067.19","60,000,000.00","60,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00","450,000,000.00","250,000,000.00","250,000,000.00","250,000,000.00","289,901.20","18,000.00",,,"400,000,000.00","400,000,000.00","800,000,000.00","400,000,000.00","400,000,000.00",,
流动资产合计,"174,623,579.69","161,801,752.19","251,519,869.23","225,528,557.87","844,109,124.25","875,566,120.06","899,559,186.23","886,682,945.51","888,409,789.55","768,376,805.13","659,878,501.21","649,712,415.96","747,340,785.63","646,850,428.38","712,973,697.19","727,266,675.06","784,079,226.81","758,086,495.60","891,399,027.79","1,364,111,501.69","1,222,264,307.17","1,392,243,197.62","1,415,120,623.64","2,503,727,195.40","2,716,504,203.96","3,002,777,381.41","2,361,349,148.99","3,023,139,443.88","2,277,183,826.33","2,322,379,627.35","3,265,039,272.31","4,224,298,667.88","2,853,865,426.69","3,083,980,756.14"
流动负债合计,"97,569,663.15","72,424,521.21","104,107,934.59","118,186,469.02","41,081,798.90","45,816,727.17","61,528,476.32","31,879,187.25","49,494,758.91","137,965,642.33","195,310,730.92","170,081,672.08","269,734,519.80","218,567,926.14","300,187,195.01","324,907,380.05","460,254,754.61","500,892,703.28","522,843,918.23","888,368,719.27","859,495,553.45","989,615,579.38","1,189,313,835.33","1,069,942,503.87","1,371,846,899.53","1,552,228,380.89","1,000,731,152.37","2,192,769,131.71","1,802,813,299.52","2,139,637,500.30","3,379,448,809.31","4,337,792,624.48","2,733,587,154.77","2,989,832,090.77"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,631,980.00","27,631,980.00","827,631,980.00","826,859,980.00","57,819,631.88","57,819,631.88","57,819,631.88","57,819,631.88"
长期借款,,,"26,000,000.00","26,000,000.00",,,,,,,,,,,,,,,,,"15,000,000.00","21,694,000.00","32,672,730.33","37,037,446.01","44,471,658.82","182,666,778.82","160,350,273.20","159,589,233.20","161,584,560.00","162,642,960.00",,,"265,100,000.00","265,100,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,600,000.00",,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,"50,000,000.00","44,077,637.43","38,059,927.20","31,938,599.78","25,719,696.15","11,907,590.11","11,907,590.11","6,546,016.39",,,,,
长期股权投资,"3,000,000.00",,,,,,,,,"59,492,811.82","60,314,991.75","59,445,864.07","58,224,168.42","146,859,876.91","147,691,969.68","145,915,125.08","144,091,011.56","142,491,780.40",,,,,,"12,860,000.00","82,316,068.39","110,179,106.63","33,851,880.80","583,851,880.80","32,433,496.75","32,433,496.75","831,439,383.04","831,325,812.88","945,783,979.11","961,363,004.74"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"122,633,762.96","152,985,719.74","186,777,600.95","184,259,543.44","255,132,914.14","259,036,438.89","261,630,215.93","257,559,571.03","284,104,868.57","303,094,091.60","396,384,755.84","581,073,065.13","606,722,702.06","762,602,794.94","804,191,634.78","793,213,026.91","830,514,902.09","907,418,507.62","1,140,322,414.77","1,137,670,098.48","1,263,246,391.22","1,280,403,747.65","1,448,325,828.69","1,439,701,386.54","1,505,819,273.93","1,484,697,198.30","1,662,032,545.64","1,628,303,579.40","1,631,703,647.79","1,676,068,453.46","2,227,930,011.89","2,192,377,942.44","2,184,539,756.79","2,244,553,101.56"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141,425.00","141,425.00",,
在建工程,"2,037,427.01","14,977,574.47","10,943,901.04","69,638,780.70","17,151,542.91","22,743,994.70","54,609,272.52","78,737,996.24","74,958,569.22","241,698,690.82","333,783,368.93","168,479,244.24","162,428,351.78","22,550,905.46","41,229,451.73","139,966,277.90","216,862,646.86","281,888,058.97","111,449,255.10","161,675,902.56","177,259,869.77","222,635,022.15","189,652,167.81","287,066,360.87","270,971,476.44","304,818,940.06","250,608,677.09","274,269,073.22","421,272,776.61","470,523,779.55","136,442,631.01","256,377,323.58","457,554,801.18","476,836,120.69"
其他非流动负债,,,,,,,,,,,"19,308,174.35","19,210,653.37","19,113,135.52","19,015,619.23","34,918,102.94","52,328,332.31","52,142,984.51","51,957,636.71","75,053,114.81","74,407,180.10","74,474,618.19","73,999,552.17",,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,"26,000,000.00","26,000,000.00",,,,,,,"19,308,174.35","19,210,653.37","19,113,135.52","19,015,619.23","34,918,102.94","52,328,332.31","52,142,984.51","51,957,636.71","75,053,114.81","74,407,180.10","89,474,618.19","145,693,552.17","162,242,790.11","159,532,722.02","159,788,533.89","291,688,808.82","255,988,420.47","253,860,602.21","250,845,568.87","245,336,303.56","84,548,369.66","84,069,866.94","350,877,038.98","349,398,453.16"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"97,569,663.15","72,424,521.21","130,107,934.59","144,186,469.02","41,081,798.90","45,816,727.17","61,528,476.32","31,879,187.25","49,494,758.91","137,965,642.33","214,618,905.27","189,292,325.45","288,847,655.32","237,583,545.37","335,105,297.95","377,235,712.36","512,397,739.12","552,850,339.99","597,897,033.04","962,775,899.37","948,970,171.64","1,135,309,131.55","1,351,556,625.44","1,229,475,225.89","1,531,635,433.42","1,843,917,189.71","1,256,719,572.84","2,446,629,733.92","2,053,658,868.39","2,384,973,803.86","3,463,997,178.97","4,421,862,491.42","3,084,464,193.75","3,339,230,543.93"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"90,000,000.00","94,000,000.00","94,000,000.00","94,000,000.00","125,500,000.00","125,500,000.00","125,500,000.00","125,500,000.00","251,000,000.00","251,000,000.00","251,000,000.00","251,000,000.00","326,300,000.00","326,300,000.00","326,300,000.00","326,300,000.00","489,450,000.00","489,450,000.00","489,450,000.00","513,702,341.00","513,702,341.00","513,702,341.00","513,702,341.00","577,007,099.00","577,007,099.00","1,154,014,198.00","1,154,014,198.00","1,154,014,198.00","1,149,439,907.00","1,149,439,907.00","1,149,439,907.00","1,149,439,907.00","1,149,439,907.00","2,298,879,814.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"67,706,822.00","74,906,822.00","75,721,336.86","75,721,336.86","760,929,162.86","758,769,162.86","762,591,336.86","762,557,686.86","637,091,336.86","637,091,336.86","638,844,834.06","638,844,834.06","563,544,834.06","563,544,834.06","564,308,729.06","564,308,729.06","401,158,729.06","401,158,729.06","398,641,336.86","769,280,195.86","769,280,195.86","769,280,195.86","768,659,149.50","1,885,919,840.27","1,885,919,840.27","1,308,912,741.27","1,301,710,456.38","1,301,710,456.38","1,306,207,532.35","1,306,207,532.35","1,304,393,232.53","1,304,393,232.53","1,374,233,532.39","224,793,625.39"
无形资产,"8,687,530.00","8,534,604.04","8,339,959.36","8,286,968.65","8,245,523.38","8,198,305.39","8,145,314.68","8,113,502.69","8,050,878.70","20,687,993.24","39,921,215.93","40,028,581.60","47,421,302.95","47,966,115.91","68,333,852.45","67,974,891.50","67,615,930.55","67,256,969.60","98,411,240.01","102,197,567.13","101,814,832.98","101,542,196.82","103,527,605.41","101,936,378.69","111,812,569.46","111,214,692.36","168,914,604.85","169,029,691.99","168,433,844.63","168,129,032.86","147,739,226.57","148,763,326.84","147,943,554.10","146,812,252.99"
盈余公积,"8,970,428.99","12,900,036.56","18,514,978.22","18,514,978.22","18,514,978.22","18,514,978.22","29,343,937.30","29,200,099.37","29,343,937.30","29,343,937.30","44,354,891.24","44,354,891.24","44,354,891.24","44,354,891.24","64,337,619.29","64,337,619.29","64,337,619.29","64,337,619.29","91,028,488.97","91,028,488.97","91,028,488.97","91,028,488.97","108,821,733.31","110,674,790.32","108,821,733.31","108,821,733.31","119,442,237.54","119,442,237.54","119,442,237.54","119,442,237.54","136,342,159.47","136,364,643.51","139,989,565.31","139,989,565.31"
开发支出,,,,,,,,,,,,,,,,,,,,,"4,347,728.64","4,994,943.16",,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,"279,499,154.69","279,499,154.69","279,499,154.69","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40","274,056,798.40"
未分配利润,"47,438,175.79","85,020,579.65","139,951,848.39","156,261,174.43","179,524,082.83","217,851,115.17","246,270,816.48","283,056,048.58","290,204,456.84","339,573,522.61","346,139,920.90","379,782,802.94","403,730,696.85","459,677,815.19","492,068,671.41","552,351,487.18","586,049,286.10","659,560,113.45","679,962,677.79","724,333,188.99","746,043,095.20","800,459,184.06","778,916,729.30","833,051,444.88","881,812,083.94","892,463,006.22","947,310,235.83","991,160,638.15","1,083,843,749.50","1,063,466,143.35","1,162,106,778.37","1,268,237,513.68","1,436,924,886.93","1,594,799,172.91"
长期待摊费用,,"124,243.91",,,,,"138,545.13","131,379.00","124,212.87","117,046.74","109,880.61","102,714.48","95,548.35","88,382.22","81,216.09","87,324.96","79,483.83","71,642.70","63,801.57","55,960.44","7,306,511.79","15,453,998.07","1,448,254.72","1,293,085.35","1,429,841.54","2,024,820.64","2,212,018.77","2,596,140.66","2,429,984.57","2,629,449.43","10,270,394.33","12,852,563.36","14,322,234.41","41,014,174.64"
少数股东权益,,,,,,,,,,,,,,,,,,,,,"3,000,000.00","3,003,577.66","2,818,530.69","3,225,956.51","3,802,764.92","5,850,361.87","63,633,412.99","64,047,191.73","65,555,516.15","19,521,150.21","20,389,090.81","19,069,088.45","31,137,844.32","30,877,988.00"
递延所得税资产,"518,019.65","572,117.65","700,097.56","955,293.56","895,959.43","895,959.43","1,097,906.66","875,653.19","1,421,538.50","1,421,538.50","4,474,437.46","4,327,333.43","4,469,822.80","4,455,195.37","7,523,268.03","10,075,188.79","10,047,386.62","10,019,584.45","15,172,752.25","15,763,857.86","15,773,973.54","15,702,713.61","24,969,615.46","19,166,265.51","24,632,431.52","24,621,040.30","22,635,802.79","22,409,559.07","23,750,483.35","26,099,047.11","34,089,666.41","34,857,140.43","25,010,244.78","23,158,515.13"
外币报表折算价差,"-184,770.62","-255,947.42","-14,669.92","-14,814.31","-14,958.70","-11,164.95","-54,125.81","-91,974.40","-64,632.50","-85,461.25","-91,399.74","-105,634.78","-75,395.48","-87,386.67","-95,227.76","-35,037.69","-102,785.25","-123,762.45","-161,045.17","-146,071.34","-511,522.87","-307,945.33",,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,"67,224,153.41",,"3,261,000.00",,"36,642,900.69","71,960,156.78","118,173,641.54","237,265,596.52","250,067,229.19","265,066,053.45","253,502,672.33","317,671,472.21"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"136,876,739.62","177,194,259.81","206,761,558.91","263,140,586.35","281,425,939.86","290,874,698.41","325,621,254.92","345,418,102.15","368,660,067.86","626,512,172.72","834,988,650.52","853,456,802.95","879,361,896.36","984,523,270.81","1,069,051,392.76","1,157,231,835.14","1,269,211,361.51","1,409,146,543.74","1,365,419,463.70","1,696,862,541.16","1,849,248,462.63","1,920,231,776.15","2,109,204,423.90","2,136,080,275.36","2,274,299,459.68","2,311,612,596.69","2,478,587,209.03","3,054,108,860.32","3,499,886,653.64","3,719,665,634.08","3,969,854,972.72","4,073,496,593.26","4,360,533,672.98","4,543,285,072.24"
所有者权益(或股东权益)合计,"213,930,656.16","266,571,490.79","328,173,493.55","344,482,675.20","1,084,453,265.21","1,120,624,091.30","1,163,651,964.83","1,200,221,860.41","1,207,575,098.50","1,256,923,335.52","1,280,248,246.46","1,313,876,893.46","1,337,855,026.67","1,393,790,153.82","1,446,919,792.00","1,507,262,797.84","1,540,892,849.20","1,614,382,699.35","1,658,921,458.45","2,098,198,143.48","2,122,542,598.16","2,177,165,842.22","2,172,768,422.10","3,410,332,244.87","3,459,168,230.22","3,470,472,788.39","3,583,216,785.18","3,630,618,570.28","3,723,411,611.58","3,657,071,457.57","3,770,897,066.06","3,875,932,769.72","4,129,934,905.92","4,288,035,284.45"
资产总计,"311,500,319.31","338,996,012.00","458,281,428.14","488,669,144.22","1,125,535,064.11","1,166,440,818.47","1,225,180,441.15","1,232,101,047.66","1,257,069,857.41","1,394,888,977.85","1,494,867,151.73","1,503,169,218.91","1,626,702,681.99","1,631,373,699.19","1,782,025,089.95","1,884,498,510.20","2,053,290,588.32","2,167,233,039.34","2,256,818,491.49","3,060,974,042.85","3,071,512,769.80","3,312,474,973.77","3,524,325,047.54","4,639,807,470.76","4,990,803,663.64","5,314,389,978.10","4,839,936,358.02","6,077,248,304.20","5,777,070,479.97","6,042,045,261.43","7,234,894,245.03","8,297,795,261.14","7,214,399,099.67","7,627,265,828.38"
负债和所有者(或股东权益)合计,"311,500,319.31","338,996,012.00","458,281,428.14","488,669,144.22","1,125,535,064.11","1,166,440,818.47","1,225,180,441.15","1,232,101,047.66","1,257,069,857.41","1,394,888,977.85","1,494,867,151.73","1,503,169,218.91","1,626,702,681.99","1,631,373,699.19","1,782,025,089.95","1,884,498,510.20","2,053,290,588.32","2,167,233,039.34","2,256,818,491.49","3,060,974,042.85","3,071,512,769.80","3,312,474,973.77","3,524,325,047.54","4,639,807,470.76","4,990,803,663.64","5,314,389,978.10","4,839,936,358.02","6,077,248,304.20","5,777,070,479.97","6,042,045,261.43","7,234,894,245.03","8,297,795,261.14","7,214,399,099.67","7,627,265,828.38"
