科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"18,402,763.20","41,766,832.79","73,319,450.28","110,326,430.73","22,299,316.03","52,521,125.27","86,344,749.65","121,372,005.54","19,439,579.13","49,678,633.99","84,516,194.96","120,787,099.98","25,430,208.17","58,118,858.12","98,698,760.18","144,219,315.24","26,767,867.17","65,657,379.48","107,849,426.06","158,088,424.32","25,666,424.77","68,169,203.38","114,487,553.04","154,465,068.29","28,585,175.37","60,029,103.38","89,658,784.34","136,830,651.26","26,653,765.93","68,775,176.28","367,303,586.26","479,527,161.58","109,861,727.30","228,967,672.90","1,367,824,953.21","2,049,020,087.95","673,746,670.39","1,429,511,344.94","2,213,172,180.51","5,805,462,314.79","5,226,611,663.90","11,123,588,713.05","16,252,915,963.01","21,323,938,529.08","5,042,939,451.52","10,420,368,182.92"
二、营业利润,"2,428,391.92","9,621,285.84","19,426,309.03","32,851,014.81","3,845,928.29","6,806,719.82","12,467,153.47","16,876,989.01","1,066,131.27","2,043,560.73","7,483,266.59","12,032,231.24","1,203,041.16","1,843,219.82","8,958,801.57","15,336,888.12","3,064,156.14","5,477,074.45","11,952,342.04","18,159,342.96","-2,005,963.38","-246,211.38","4,909,401.85","383,303.91","-617,580.39","5,572.72","-8,718,809.33","-6,328,284.63","-7,021,099.63","-9,045,756.01","169,630,253.55","220,207,158.93","60,913,496.59","128,923,082.81","297,946,235.00","314,734,314.86","137,643,874.61","258,411,310.35","224,549,586.68","-410,981,831.04","-2,115,024,670.99","-3,106,065,314.83","-2,330,188,075.03","-2,971,154,024.74","22,398,099.37","184,261,997.93"
减:营业成本,"6,964,340.34","18,561,624.49","26,043,869.57","45,481,949.49","9,874,625.93","23,609,466.70","37,257,434.82","52,482,705.30","8,265,768.63","25,247,489.45","41,929,818.40","60,995,661.07","12,363,091.89","30,260,495.31","48,600,391.12","70,090,688.95","12,751,640.55","31,951,093.74","50,904,254.64","79,140,062.31","13,729,418.13","35,662,127.27","60,610,480.86","81,288,300.71","15,925,770.22","33,336,771.45","54,743,858.48","84,676,491.72","17,632,674.03","44,403,270.02","142,776,422.84","186,579,473.61","35,241,026.27","72,602,330.08","804,906,553.95","1,223,089,293.76","390,396,317.30","823,015,110.47","1,257,770,427.36","3,735,008,107.21","4,839,745,898.73","8,800,934,781.16","12,383,441,883.80","15,653,958,479.55","3,198,146,557.54","6,466,823,980.72"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"27,529.44","117,190.33","424,219.09","413,439.15","81,705.79","185,183.88","289,208.45","457,668.57","68,645.54","167,041.63","322,016.23","620,437.09","302,289.25","658,925.46","1,144,500.39","1,703,006.74","360,358.49","1,928,606.30","2,490,225.13","3,152,465.27","331,992.11","877,911.23","1,432,282.03","1,942,772.03","352,887.15","817,363.42","1,117,648.59","1,590,373.27","313,176.95","696,554.94","3,805,308.14","5,376,362.61","1,004,365.09","2,655,489.84","11,531,189.99","16,190,591.28","4,113,974.96","10,177,934.06","15,029,615.99","35,877,495.53","25,266,501.94","52,597,766.69","74,334,215.25","108,105,010.93","29,123,359.68","57,436,779.61"
营业外收入,"2,391,290.56","3,979,433.83","8,169,804.99","10,902,340.69","1,718,516.84","4,296,953.49","9,418,674.08","12,417,025.82","1,985,185.91","4,461,814.61","7,620,766.63","11,303,618.16","2,235,449.82","5,369,826.46","8,316,706.25","13,651,474.89","839,923.97","877,906.66","877,906.66","12,487,469.26","2,042,012.55","4,172,290.55","11,109,736.64","15,115,477.49","1,794,152.14","4,476,298.45","6,452,738.54","9,834,368.54","2,060,741.90","4,093,026.12","20,185,094.80","25,933,071.72","10,530,011.83","18,151,132.86","25,224,153.62","32,210,135.12","4,879,661.69","18,953,990.57","40,444,640.83","56,437,995.92","28,193,074.92","14,839,379.75","19,451,226.43","14,524,845.22","5,298,580.24","35,131,006.43"
销售费用,"5,595,767.66","10,300,679.69","18,614,647.61","21,883,683.41","4,346,599.16","13,151,375.04","22,760,254.53","33,120,666.00","6,672,473.46","15,223,442.07","23,293,453.25","28,664,081.88","7,297,344.82","15,036,461.53","22,944,838.79","32,730,403.82","5,886,337.08","15,246,226.07","22,076,235.10","30,141,555.46","5,178,990.01","15,319,143.17","24,162,472.33","36,768,675.23","5,017,727.06","10,531,257.50","16,968,339.29","21,840,610.07","4,349,749.01","11,087,213.46","8,679,393.00","13,258,935.24","2,952,950.91","5,820,569.91","111,221,227.83","202,204,589.71","62,688,066.96","186,772,079.02","284,134,062.62","751,030,447.33","1,043,842,170.63","2,099,389,202.05","2,829,257,056.52","4,127,434,425.11","771,589,423.86","1,488,731,252.69"
减:营业外支出,,"160,880.08","167,240.08","167,641.53","35,382.79","189,927.11","196,127.11","217,473.11",,"15,777.51","15,777.51","41,928.55","57,625.83","100,072.67","121,371.19","209,118.79","28,236.49","159,697.33","194,348.57","271,769.26","1,040.50","37,061.84","64,041.61","81,568.97","4,688.18","81,126.20","205,265.56","222,765.56","300,163.79","374,568.60","67,300.52","108,069.24","5,789.21","206,617.72","8,248,782.74","9,330,431.89","205,247.63","2,620,548.86","3,991,222.13","9,754,364.12","8,617,151.18","20,143,136.18","25,179,902.02","4,886,245.00","2,004,693.84","11,790,347.25"
管理费用,"3,569,780.70","2,856,121.59","8,530,319.18","9,693,324.94","4,452,553.24","9,094,319.89","14,650,219.16","19,929,655.88","4,426,022.67","9,439,985.95","14,281,180.07","19,206,204.81","5,173,430.51","10,803,526.68","16,679,643.21","24,246,469.99","5,564,192.09","11,932,486.19","19,301,855.07","26,652,216.62","8,790,549.97","16,277,932.35","24,473,190.60","34,435,810.83","8,440,143.95","16,699,769.77","25,100,245.44","35,359,601.59","10,326,712.86","20,177,564.89","49,138,036.46","66,244,168.82","11,298,663.00","27,102,879.19","164,075,151.24","267,213,882.92","121,218,014.23","163,803,456.06","417,688,129.62","1,256,795,550.70","1,097,343,980.02","2,538,585,820.14","3,559,846,899.63","3,933,305,832.96","651,223,105.48","1,817,201,753.33"
其中:非流动资产处置净损失,,"160,880.08",,"167,240.08",,"124,468.66","124,870.11","124,468.66",,147.50,147.50,"4,069.94","57,625.25","66,757.30","69,538.91","150,082.22","23,236.49","25,544.43","29,195.67","30,624.22",840.50,"2,465.18","9,244.95","21,952.31","1,386.91","33,881.88","125,021.24","125,021.24","287,163.79","331,350.29",,"24,591.35",,,,"6,223,437.94",,"574,077.26","807,462.70","1,834,557.16","113,780.24","442,945.78","1,420,871.56",,,
