科目,2013年度,2014年度,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"441,826,033.00","650,024,738.00","740,839,294.00",,"383,456,483.72","584,352,635.76","826,620,423.45","238,468,301.23","477,268,422.20","731,638,148.34","947,557,039.00","251,425,926.00","519,557,767.00","800,380,923.00","1,077,212,297.00","330,751,694.00"
取得借款收到的现金,"5,687,788,301.00","8,047,666,092.00","11,365,595,100.00",,"3,575,162,538.51","4,482,038,684.31","6,827,619,509.19","2,155,722,480.03","3,579,905,165.72","4,999,004,985.32","5,715,357,802.00","1,400,311,242.00","2,857,859,223.00","4,710,100,323.00","8,216,030,227.00","2,134,092,895.00"
支付的各项税费,"408,700,607.00","497,644,526.00","482,990,319.00",,"325,470,759.76","438,769,221.15","407,423,506.54","138,266,102.22","292,995,608.93","369,410,329.80","382,562,337.00","75,698,413.00","152,379,577.00","223,213,460.00","373,998,696.00","120,873,373.00"
收到其他与筹资活动有关的现金,"50,713,505.00","300,652,129.00","357,526,492.00",,"130,047,179.23","249,625,943.82","229,262,944.61","1,969,005.41","104,742,117.37","271,174,030.70","126,445,627.00","10,163,165.00","82,593,482.00","87,821,675.00",,"63,977,537.00"
支付其他与经营活动有关的现金,"309,039,566.00","290,069,259.00","288,144,840.00",,"165,161,936.20","210,519,089.42","341,530,716.62","168,223,664.76","214,593,787.96","303,596,245.64","396,661,717.00","118,325,338.00","227,524,374.00","384,466,032.00","435,003,765.00","146,189,364.00"
筹资活动现金流入小计,"5,738,501,806.00","8,351,718,221.00","11,726,621,592.00",,"6,221,029,717.74","7,247,484,628.13","9,572,702,453.80","2,157,691,485.44","3,684,647,283.09","5,270,179,016.02","5,841,803,429.00","3,405,974,407.00","4,935,952,705.00","6,794,921,998.00","10,211,407,963.00","2,198,070,432.00"
经营活动现金流出小计,"8,708,657,694.00","8,405,577,739.00","6,849,237,035.00",,"3,446,479,675.22","5,591,588,102.11","7,635,721,233.83","3,082,177,535.89","5,915,645,378.80","8,855,005,561.91","10,226,366,667.00","2,521,309,220.00","5,021,917,866.00","7,813,595,720.00","10,754,194,528.00","2,707,853,073.00"
偿还债务支付的现金,"4,303,995,421.00","5,710,754,667.00","10,327,146,055.00",,"4,335,207,358.91","8,001,771,572.54","10,314,735,032.08","1,338,625,511.92","2,738,707,866.74","4,319,103,199.68","4,911,251,293.00","1,717,607,207.00","4,254,404,872.00","5,864,948,726.00","6,246,389,054.00","2,130,693,945.00"
经营活动产生的现金流量净额,"851,928,405.00","769,167,630.00","1,013,951,000.00","566,749,900.00","832,310,563.36","1,844,014,968.22","2,391,864,194.85","-285,420,471.10","-542,851,897.82","-293,250,582.89","1,118,870,818.00","199,156,705.00","294,481,360.00","1,708,385,774.00","1,841,966,629.00","1,029,503,239.00"
分配股利、利润或偿还利息支付的现金,"298,392,981.00","493,022,638.00","507,888,389.00",,"167,005,438.91","240,827,588.41","295,439,418.33","53,719,925.04","311,343,937.63","375,839,645.58","429,021,281.00","64,078,682.00","436,302,402.00","501,379,389.00","572,985,286.00","78,912,930.00"
收回投资收到的现金,,"34,000,000.00",,,,,,,,,,,,,"154,173,470.00",
支付其他与筹资活动有关的现金,"535,031,761.00","390,374,740.00","303,017,767.00",,"64,303,937.63","176,091,363.05","64,303,938.24","25,354,206.58","19,114,000.00","101,720,572.93","1,719,600.00",,,"204,182,160.00","283,088,306.00","240,928,843.00"
取得投资收益收到的现金,"9,405,484.00","1,706,185.00",,,,,,,,,,,,,,
筹资活动现金流出小计,"5,137,420,163.00","6,594,152,045.00","11,138,052,211.00",,"4,566,516,735.45","8,418,690,524.00","10,674,478,388.65","1,417,699,643.54","3,069,165,804.37","4,796,663,418.19","5,341,992,174.00","1,781,685,889.00","4,690,707,274.00","6,570,510,275.00","7,102,462,646.00","2,450,535,718.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"4,733,641.00","4,995,978.00","5,988,513.00",,"7,467,060.80","7,703,943.80","4,818,983.03",,"700,000.00","700,000.00","4,892,508.00",,"220,000.00","220,000.00","880,034.00",776.00
筹资活动产生的现金流量净额,"601,081,643.00","1,757,566,176.00","588,569,381.00","-543,207,900.00","1,654,512,982.29","-1,171,205,895.87","-1,101,775,934.85","739,991,841.90","615,481,478.72","473,515,597.83","499,811,255.00","1,624,288,518.00","245,245,431.00","224,411,723.00","3,108,945,317.00","-252,465,286.00"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-49,160,815.00","-8,522,869.00","28,339,470.00",,"27,881,142.11","33,480,791.95","73,317,482.52","-5,966,345.57","-32,448,856.51","-55,437,609.82","-80,530,951.00","-67,644,347.00","17,581,950.00","70,148,996.00","156,852,997.00","-65,058,310.00"
收到其他与投资活动有关的现金,"288,566,889.00","568,903,254.00","339,401,782.00",,"125,883,682.56","150,886,562.56","186,303,328.72","756,654.09","34,861,200.00","64,408,026.71","177,389,798.00","53,802,878.00","80,428,598.00","106,277,232.00","130,899,043.00","545,206,452.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,
投资活动现金流入小计,"302,706,014.00","609,605,417.00","345,390,295.00",,"133,350,743.36","158,590,506.36","191,122,311.75","756,654.09","35,561,200.00","65,108,026.71","182,282,306.00","53,802,878.00","80,648,598.00","106,497,232.00","285,952,547.00","545,207,228.00"
五、现金及现金等价物净增加额,"-210,017,220.00","252,462,834.00","356,538,520.00","-99,283,000.00","2,300,393,820.94","166,720,577.93","383,607,690.23","316,631,977.95","-266,135,494.51","-362,256,457.66","195,442,281.00","1,427,993,427.00","-88,463,726.00","739,663,426.00","2,051,228,199.00","444,153,324.00"
购建固定资产、无形资产和其他长期资产支付的现金,"1,528,150,313.00","2,062,720,063.00","1,105,686,541.00",,"236,664,924.43","564,162,046.13","1,011,923,677.29","132,255,188.53","311,412,619.31","492,120,940.07","1,382,891,497.00","327,273,170.00","645,658,187.00","1,068,996,298.00","2,470,467,066.00","220,997,630.00"
期初现金及现金等价物余额,"1,150,482,027.00","940,464,807.00","1,192,927,641.00",,"1,549,466,160.63","1,549,466,160.63","1,549,466,160.63","1,933,073,850.86","1,933,073,850.86","1,933,073,850.86","1,933,073,851.00","2,150,694,522.00","2,128,516,132.00","2,128,516,132.00","2,128,516,132.00","4,179,744,331.00"
投资支付的现金,"34,000,000.00",,,,,,,,,,,,,"193,291,124.00","738,679,347.00","50,000,000.00"
期末现金及现金等价物余额,"940,464,807.00","1,192,927,641.00","1,549,466,161.00",,"3,849,859,981.57","1,716,186,738.56","1,933,073,850.86","2,249,705,828.81","1,666,938,356.35","1,570,817,393.20","2,128,516,132.00","3,578,687,949.00","2,040,052,406.00","2,868,179,558.00","4,179,744,331.00","4,623,897,655.00"
