科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"651,079,827.00","545,789,077.00","603,637,716.00","677,751,767.00","706,917,659.00","562,698,983.00","685,942,696.00","741,726,692.00","875,685,356.00","803,134,253.00","899,375,726.00","767,137,507.00","766,495,003.00","869,501,070.67","763,990,934.28","698,462,699.88","567,394,071.63","719,489,786.15","654,276,611.20","593,770,377.96","611,247,298.96","585,788,078.84","739,618,373.86","751,746,245.14","765,075,549.96","464,475,655.57","782,186,052.14","678,807,803.63","730,830,923.03","550,311,594.81","816,659,042.48","3,551,614,901.31","8,905,942,685.45","8,192,813,448.23","8,187,712,449.85","4,741,841,642.55","5,790,361,390.60","7,464,223,069.79","7,571,163,931.69","7,789,240,839.32","7,346,604,532.00","8,552,651,949.49","9,259,484,014.66","9,883,050,065.07","9,052,210,080.06","6,522,070,090.94"
短期借款,"29,000,000.00","23,000,000.00","23,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","11,000,000.00","5,500,000.00",,,,,,"299,500,000.00","46,600,000.00","41,300,000.00","23,000,000.00","23,000,000.00","23,000,000.00","4,500,000.00",,,,,,"1,100,000,000.00","1,530,000,000.00","1,330,000,000.00","1,330,000,000.00","1,330,000,000.00","1,330,000,000.00","800,000,000.00","14,548,096,474.40","5,111,316,049.75","5,219,783,641.20","5,209,091,457.30","10,447,542,681.39","12,477,409,189.73","8,077,412,296.66","4,127,927,127.66","3,217,671,589.61","959,177,065.36","960,657,140.75","1,015,833,514.18","1,016,157,801.98","25,435,102.87"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,522,364.55",,"7,531,986.91",,"7,441,611.84",,,,"4,934,976.76",,"3,991,157.24",
应收票据,"106,425.00","177,757.00","75,419.00","114,692.00","46,142.00","49,500.00","41,389.00","22,762.00","4,530.00","2,101.00","2,100.00","6,484.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"35,338,217.00","50,645,097.00","58,244,665.00","40,915,834.00","46,475,301.00","50,147,047.00","57,548,531.00","32,711,227.00","31,449,186.00","31,538,667.00","48,639,080.00","30,384,120.00","25,097,370.00","25,268,021.12","56,530,980.66","30,939,451.48","35,777,811.02","40,175,513.50","49,271,458.25","42,051,300.58","47,578,662.18","51,112,497.77","65,309,968.02","50,282,126.38","67,486,065.47","83,724,201.75","88,782,287.34","69,224,584.94","75,111,780.41","86,079,889.64","94,810,663.31","88,420,644.15","470,995,365.71","544,015,149.45","596,932,840.62","437,288,801.40","605,963,346.98","603,034,300.17","729,435,335.10","633,618,747.68","716,385,719.08","892,513,312.63","1,098,601,468.67","940,027,901.79","1,015,394,153.53","1,072,546,941.74"
应付账款,"49,321,963.00","50,127,451.00","44,416,986.00","55,921,267.00","50,312,123.00","65,350,634.00","56,202,609.00","54,710,370.00","49,388,341.00","47,960,443.00","54,395,947.00","53,240,363.00","38,839,380.00","289,063,468.38","318,096,608.07","372,935,653.50","312,434,365.05","353,449,902.12","356,391,165.20","324,169,968.29","299,304,881.46","340,441,794.17","405,309,429.67","400,533,427.22","349,717,243.39","832,229,888.20","479,990,841.32","462,706,177.04","448,856,288.19","468,716,704.04","483,795,898.36","511,766,155.46","765,312,957.26","826,295,575.55","917,500,189.68","938,139,369.55","1,213,388,669.70","1,584,854,569.97","1,912,684,256.39","2,053,696,691.93","1,830,599,345.98","1,956,484,199.43","2,045,146,556.78","2,137,025,018.83","2,027,965,196.31","2,031,379,121.43"
预付款项,"1,935,979.00","3,479,969.00","1,318,700.00","1,978,192.00","1,181,076.00","3,640,125.00","2,489,627.00","17,645,307.00","17,825,621.00","16,647,466.00","1,797,687.00","5,342,332.00","4,049,425.00","34,312,391.78","27,430,234.75","29,172,866.28","33,693,762.43","30,392,176.11","35,979,500.03","37,025,633.15","33,364,722.69","36,780,834.58","42,699,653.52","47,529,871.40","49,829,441.04","41,047,685.10","38,415,263.61","38,509,417.60","43,315,391.23","37,973,957.03","43,877,207.46","36,563,815.81","31,455,757.44","53,521,988.09","66,542,999.05","61,504,108.88","203,640,468.58","279,318,561.14","318,984,099.47","309,862,334.50","269,527,178.30","264,074,163.69","326,442,606.95","327,214,714.29","324,579,105.97","293,910,386.50"
预收款项,"21,287,384.00","18,140,021.00","16,005,977.00","24,282,882.00","16,770,191.00","20,188,929.00","24,455,852.00","22,856,262.00","21,585,112.00","18,902,251.00","19,229,418.00","24,641,451.00","20,687,975.00","72,260,860.04","77,683,661.05","91,280,426.22","95,670,752.13","108,314,661.06","120,168,811.27","127,689,742.70","124,647,547.56","140,338,510.23","142,605,599.29","156,577,071.73","143,551,356.44","144,659,787.92","156,392,158.29","156,572,747.93","145,271,129.28","155,334,682.96","161,412,980.20","151,957,498.70","147,158,795.73","197,709,612.22","247,659,238.72","194,397,097.20","500,547,306.66","525,509,384.05","590,937,306.45","675,142,633.66","757,912,267.71","717,999,715.58","972,232,368.17","873,224,463.95","736,001,030.79","946,983,434.38"
