科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"210,714,709.94","415,774,236.39","687,279,139.41","1,100,568,538.30","251,562,221.20","533,771,738.51","818,762,523.16","1,254,432,284.62","261,198,567.55","580,574,003.99","932,347,396.16","1,415,385,679.64","367,790,902.17","742,828,994.74","1,118,941,609.96","1,715,985,283.47","393,101,645.27","845,179,462.38","1,214,611,760.82","1,953,076,737.14","451,834,028.06","970,225,502.65","1,461,174,478.40","2,135,690,569.20","441,485,853.00","994,574,695.53","1,494,332,961.74","2,243,630,183.32","507,011,749.49","1,162,081,243.56","1,765,926,045.09","2,419,242,889.97","534,835,502.73","1,128,934,524.38","1,653,708,825.85","2,108,617,460.26","525,672,480.08","1,121,347,156.11","1,693,618,519.14","2,212,237,270.45","529,586,082.70","1,187,046,481.29","1,816,784,789.44","2,493,520,726.78","668,459,719.36"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,"147,031.40","147,031.40",,,,,"1,732,473.15",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,"1,137,432.64",,,"157,643.43","1,754,725.21","542,556.88","542,556.88","882,425.60","1,938,367.59",,,"349,422.15","388,802.98",,,"46,023.95","535,849.23","19,148.28","19,148.28","269,038.96","3,389,927.72",,,"200,865.04","1,526,521.36",,"538,666.87","538,666.87","961,416.99","763,586.28","764,619.23","1,025,165.75","4,223,762.33",,,"1,236,571.56","1,236,571.56",,"762,332.40","762,332.40","2,471,435.96","762,332.40"
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","60,000.00",,,,
收到其他与经营活动有关的现金,"5,426,490.02","20,007,280.82","23,628,390.52","25,733,497.63","14,049,612.46","14,062,630.22","19,450,025.54","24,303,892.58","20,315,734.26","16,109,656.87","22,745,235.04","22,430,749.92","18,886,319.72","20,122,086.45","20,912,294.60","24,299,255.95","28,825,555.74","34,255,636.53","45,728,836.19","40,064,182.81","37,094,500.97","39,192,430.24","39,296,393.19","50,681,746.80","41,249,961.10","46,430,743.63","51,898,801.87","58,513,856.00","31,547,658.25","32,964,097.22","91,011,563.88","46,379,072.62","56,701,486.15","63,365,368.71","74,699,237.47","56,397,429.69","46,707,068.16","51,458,604.62","59,043,956.36","62,547,512.91","25,035,907.00","40,334,276.06","62,149,792.24","42,719,014.90","21,614,919.94"
投资活动现金流出小计,"2,080,536.85","2,995,494.68","3,552,906.84","6,279,495.48","1,925,665.16","2,888,531.41","6,555,528.74","19,245,568.33","11,374,895.24","1,296,976.32","23,327,657.88","10,392,539.70","5,611,813.88","9,310,281.94","17,015,797.49","25,688,207.86","6,904,650.21","15,414,721.14","24,674,422.26","75,385,047.52","6,788,217.46","17,754,729.69","31,767,436.87","54,475,259.01","37,750,209.33","65,769,431.98","107,742,832.37","164,719,089.26","18,639,434.44","37,348,672.41","73,629,511.22","108,963,844.74","42,423,663.18","154,571,145.38","343,350,632.31","216,692,784.73","115,942,667.52","123,179,515.44","129,382,952.40","142,997,094.57","9,679,533.47","13,670,417.56","34,655,190.34","46,210,276.93","23,043,142.03"
经营活动现金流入小计,"216,141,199.96","435,781,517.21","710,907,529.93","1,127,439,468.57","265,611,833.66","547,834,368.73","838,370,192.13","1,280,490,902.41","282,056,858.69","597,226,217.74","955,975,056.80","1,439,754,797.15","386,677,221.89","762,951,081.19","1,140,203,326.71","1,740,673,342.40","421,927,201.01","879,435,098.91","1,260,386,620.96","1,993,676,769.18","488,947,677.31","1,009,437,081.17","1,500,739,910.55","2,189,762,243.72","482,735,814.10","1,041,005,439.16","1,546,432,628.65","2,303,670,560.68","538,559,407.74","1,195,584,007.65","1,857,476,275.84","2,466,583,379.58","592,300,575.16","1,193,064,512.32","1,729,433,229.07","2,169,238,652.28","572,379,548.24","1,172,805,760.73","1,753,899,047.06","2,276,021,354.92","554,621,989.70","1,228,143,089.75","1,879,696,914.08","2,538,711,177.64","690,836,971.70"
投资活动产生的现金流量净额,"-1,595,226.12","-1,105,630.01","-1,304,066.76","-2,665,095.77","-1,470,587.36","-77,547.28","-3,566,673.83","-5,913,927.37","-11,272,858.73","1,563,525.19","-13,305,089.37","-6,954,675.66","-5,458,432.62","-4,796,239.57","-12,182,912.87","-20,038,129.97","-6,487,314.57","-9,473,131.80","-18,534,724.28","-69,075,692.90","-6,578,378.36","-10,559,323.15","-24,347,043.93","-51,537,431.82","-36,969,298.56","-62,345,553.98","-97,258,575.41","-149,820,731.39","-18,639,434.44","-34,453,088.09","-70,666,242.55","-102,777,559.25","-42,423,663.18","-113,221,836.28","-199,863,338.97","-212,525,846.28","-96,821,238.76","-103,005,086.68","-109,208,523.64","-118,887,070.17","-9,679,533.47","-12,385,817.56","-33,349,090.34","-17,889,821.84","-2,892,957.10"
购买商品、接受劳务支付的现金,"183,827,524.12","350,148,232.89","569,353,675.26","922,254,914.89","215,213,862.49","480,697,322.27","697,164,583.03","1,083,354,842.95","220,308,955.80","499,158,244.02","798,362,065.22","1,227,140,531.53","303,702,262.25","643,324,117.58","972,734,922.23","1,484,630,845.86","357,394,069.54","820,649,471.20","1,122,699,958.05","1,763,853,000.68","390,370,057.73","823,702,103.64","1,233,159,915.94","1,788,438,250.91","407,623,993.35","939,850,446.10","1,374,723,859.79","1,997,634,057.27","462,364,660.07","1,033,951,477.95","1,562,001,658.25","2,029,438,558.30","484,170,588.27","990,098,908.84","1,405,578,338.32","1,728,489,279.89","458,459,816.86","1,001,881,882.82","1,431,707,193.49","1,765,309,221.36","434,437,284.05","948,618,308.25","1,409,213,068.97","1,976,892,914.28","519,302,581.36"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,"511,049,994.10",,,"3,367,300.00","3,367,300.00",,,,,,,,"1,614,450.00",,,,,,,,,
支付给职工以及为职工支付的现金,"17,421,718.73","30,773,229.32","43,401,197.91","54,812,595.45","19,580,641.67","34,247,019.35","47,654,880.36","58,366,543.89","23,790,294.53","38,054,094.41","54,262,501.51","72,768,396.64","26,895,394.84","42,570,667.79","60,852,230.88","81,320,266.74","30,840,418.05","51,463,854.90","73,242,902.00","97,121,263.22","35,587,811.04","59,122,837.63","80,992,679.97","105,520,124.19","39,874,435.69","63,307,977.92","87,520,497.81","113,679,855.98","45,328,724.14","74,497,179.22","101,222,935.94","150,221,129.92","47,799,477.53","78,098,072.12","111,619,745.06","143,268,269.41","51,518,641.93","82,597,042.96","115,441,585.86","155,114,109.79","62,153,265.11","101,048,204.36","140,642,708.10","203,075,752.50","77,254,549.74"
取得借款收到的现金,"46,000,000.00","105,000,000.00","139,000,000.00","207,700,000.00","5,000,000.00","64,000,000.00","125,700,000.00","150,700,000.00","22,000,000.00","47,000,000.00","94,700,000.00","121,180,000.00","35,000,000.00","74,000,000.00","102,700,000.00","135,700,000.00","57,000,000.00","132,000,000.00","180,700,000.00","293,700,000.00","57,300,000.00","103,300,000.00","112,000,000.00","122,000,000.00",,"25,000,000.00","25,000,000.00","30,000,000.00","500,000.00","30,500,000.00","35,500,000.00","35,500,000.00",,"500,000.00","500,000.00","500,000.00","69,000,000.00","119,000,000.00","119,000,000.00","120,500,000.00",,"60,000,000.00","60,000,000.00","60,000,000.00",
支付的各项税费,"13,923,517.21","22,430,257.38","29,960,654.02","39,099,206.92","10,227,852.89","22,263,398.82","32,277,933.65","41,617,379.39","8,399,041.81","21,459,600.93","31,790,196.26","41,775,985.38","16,189,182.35","30,848,406.07","41,146,481.70","45,082,852.57","10,464,571.92","27,479,200.88","39,056,405.09","48,910,748.61","17,642,549.49","37,057,070.17","50,723,853.38","62,611,009.15","13,709,548.64","31,356,631.57","48,369,479.68","64,733,495.12","14,971,670.28","34,786,439.44","50,324,927.21","66,222,919.77","22,875,249.13","40,039,006.78","52,288,081.31","66,924,911.57","22,591,667.89","44,592,070.25","65,755,818.49","83,111,739.52","28,521,355.33","48,336,319.17","65,920,800.97","106,644,329.16","35,707,223.59"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与经营活动有关的现金,"15,496,977.22","32,017,628.24","44,410,596.76","62,888,388.17","16,412,381.81","27,951,953.27","37,374,562.80","65,359,675.92","24,231,075.87","25,130,083.70","38,783,432.50","71,852,641.95","20,533,085.25","24,984,989.68","28,971,079.80","80,562,996.71","15,625,374.08","35,097,537.84","56,898,376.06","87,894,300.94","28,083,989.34","48,726,931.09","65,760,835.44","106,703,996.78","36,593,299.04","78,535,452.53","103,799,719.52","110,232,654.57","36,973,299.37","81,624,315.02","127,135,167.39","139,293,203.66","64,223,046.16","94,059,727.42","147,321,360.28","173,811,560.72","77,685,309.71","95,714,343.35","141,576,482.78","156,493,150.38","79,026,664.69","137,261,308.25","202,037,514.70","200,376,349.39","109,647,068.30"
筹资活动现金流入小计,"46,000,000.00","105,000,000.00","139,000,000.00","207,700,000.00","5,000,000.00","64,000,000.00","125,700,000.00","150,700,000.00","22,000,000.00","47,000,000.00","94,700,000.00","121,180,000.00","35,000,000.00","74,000,000.00","102,700,000.00","135,700,000.00","57,000,000.00","132,000,000.00","180,700,000.00","293,700,000.00","57,300,000.00","103,300,000.00","112,000,000.00","633,049,994.10",,"25,000,000.00","28,367,300.00","33,367,300.00","500,000.00","30,500,000.00","35,500,000.00","35,500,000.00",,"500,000.00","500,000.00","2,114,450.00","69,000,000.00","119,000,000.00","119,000,000.00","120,500,000.00",,"60,000,000.00","60,000,000.00","60,000,000.00",
经营活动现金流出小计,"230,669,737.28","435,369,347.83","687,126,123.95","1,079,055,105.43","261,434,738.86","565,159,693.71","814,471,959.84","1,248,698,442.15","276,729,368.01","583,802,023.06","923,198,195.49","1,413,537,555.50","367,319,924.69","741,728,181.12","1,103,704,714.61","1,691,596,961.88","414,324,433.59","934,690,064.82","1,291,897,641.20","1,997,779,313.45","471,684,407.60","968,608,942.53","1,430,637,284.73","2,063,273,381.03","497,801,276.72","1,113,050,508.12","1,614,413,556.80","2,286,280,062.94","559,638,353.86","1,224,859,411.63","1,840,684,688.79","2,385,175,811.65","619,068,361.09","1,202,295,715.16","1,716,807,524.97","2,112,494,021.59","610,255,436.39","1,224,785,339.38","1,754,481,080.62","2,160,028,221.05","604,138,569.18","1,235,264,140.03","1,817,814,092.74","2,486,989,345.33","741,911,422.99"
