科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"1,595,105.56","1,269,777.38","1,092,890.79","1,138,301.14","2,136,868.44","3,055,791.57","-1,204,753.08","-1,889,034.89","-2,356,611.33","-3,512,887.51","-1,215,991.87","-2,908,703.67","-4,593,595.38","-5,131,875.75","-792,947.25","-1,149,763.17","-1,642,735.90","-1,764,875.29","-963,211.39","-1,958,895.41","-1,584,580.40","-500,662.45","347,421.72","839,085.92","806,951.93","1,520,592.46","2,492,371.00","4,342,249.75","6,981,526.62","7,401,552.69","2,875,135.00","7,239,592.77","11,186,427.12","15,917,571.15","5,605,445.59","9,363,949.36","13,826,715.77","18,791,006.35","9,960,516.95"
三、利润总额,"30,748,272.90","36,131,097.06","37,749,433.44","29,871,218.89","43,187,010.57","51,975,970.32","16,650,656.41","28,697,428.91","48,442,852.94","43,303,532.73","12,332,555.94","21,939,803.23","27,101,710.77","28,848,200.34","5,476,150.95","10,478,397.22","17,364,888.04","23,339,000.26","7,833,739.26","12,042,256.01","17,315,964.03","15,439,894.24","15,631,066.97","31,210,058.94","41,703,054.95","25,780,809.85","18,353,642.97","12,116,575.38","42,368,334.80","-82,889,699.47","25,147,005.56","46,418,612.62","42,527,491.46","9,347,719.29","56,538,560.86","57,472,213.03","89,538,675.48","113,442,553.76","69,408,200.66"
资产减值损失,"-869,782.89","3,005,046.10","1,198,455.66","23,158.48","1,532,706.64","2,248,210.60",,"1,497,565.12","3,408,140.98","6,092,431.51","14,492.49","-881,557.22","-634,925.48","1,581,513.57","-50,582.71","1,108,419.54","2,395,558.18","4,035,479.63","2,693,162.70","6,804,065.01","8,327,113.73","8,032,306.39","1,255,832.59","3,484,988.00","5,443,573.58","8,632,961.74","2,472,752.97","34,249,450.50","44,103,156.48","152,261,598.59","-2,339,582.90","3,633,203.84","15,326,162.57","186,257,975.46","9,955,858.42","-759,001.09","-3,585,674.98","18,253,711.49","16,278,830.97"
减:所得税,"3,757,780.51","4,299,924.45","5,712,209.98","3,637,228.94","5,828,966.73","6,121,083.20","1,848,192.80","3,427,653.09","7,048,984.39","5,242,583.06","1,911,780.00","3,196,519.68","3,931,567.19","4,007,313.12","1,082,336.54","1,951,682.45","2,588,106.49","3,062,958.21","1,182,439.75","1,864,703.07","2,003,180.65","-1,170,942.80","1,544,146.45","2,394,600.88","2,476,866.72","-8,375,249.54","2,140,465.11","2,210,833.07","6,591,544.72","17,864,515.20","2,320,158.70","5,254,809.35","-1,122,243.51","-30,340,183.26","4,365,168.30","10,864,861.69","12,201,850.80","19,130,667.59","12,947,048.33"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,"100,887.68","134,293.07",,,"67,553.43","275,575.34","140,605.56","357,070.05","472,420.68","513,442.80","457,967.06","617,768.26","695,670.30","714,311.40","4,219.11","194,499.85","902,109.96","982,172.52","48,160.99","94,345.79","136,289.96","275,621.51","175,637.31","368,697.32","510,863.91","143,692,247.83","48,742.75","97,400.29","104,150.98","111,959.20",-970.17
四、净利润,"26,990,492.39","31,831,172.61","32,037,223.46","26,233,989.95","37,358,043.84","45,854,887.12","14,802,463.61","25,269,775.82","41,393,868.55","38,060,949.67","10,420,775.94","18,743,283.55","23,170,143.58","24,840,887.22","4,393,814.41","8,526,714.77","14,776,781.55","20,276,042.05","6,651,299.51","10,177,552.94","15,312,783.38","16,610,837.04","14,086,920.52","28,815,458.06","39,226,188.23","34,156,059.39","16,213,177.86","9,905,742.31","35,776,790.08","-100,754,214.67","22,826,846.86","41,163,803.27","43,649,734.97","39,687,902.55","52,173,392.56","46,607,351.34","77,336,824.68","94,311,886.17","56,461,152.33"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.56,"-12,266.05"
归属于母公司所有者的净利润,"27,274,746.63","31,913,439.90","31,943,567.22","26,253,234.40","37,378,259.21","45,880,820.24","14,802,714.82","25,272,005.01","41,411,628.64","38,081,409.33","10,428,872.28","18,752,596.31","23,190,683.33","24,895,095.14","4,421,831.77","8,532,846.29","14,799,836.76","20,322,988.55","6,651,608.28","10,182,480.53","15,312,783.38","16,898,603.22","15,629,431.67","31,568,446.25","41,404,224.71","46,760,957.24","18,292,704.09","13,043,104.81","40,245,419.77","-81,068,555.70","22,826,846.86","41,163,803.27","43,649,734.97","39,687,902.55","52,173,392.56","46,607,351.34","77,336,824.68","94,311,886.17","56,461,152.33"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-284,254.24","-82,267.29","93,656.24","-19,244.45","-20,215.37","-25,933.12",-251.21,"-2,229.19","-17,760.09","-20,459.66","-8,096.34","-9,312.76","-20,539.75","-54,207.92","-28,017.36","-6,131.52","-23,055.21","-46,946.50",-308.77,"-4,927.59",,"-287,766.18","-1,542,511.15","-2,752,988.19","-2,178,036.48","-12,604,897.85","-2,079,526.23","-3,137,362.50","-4,468,629.69","-19,685,658.97",,,,,,,,,
