科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"1,382,808,994.16","1,193,150,834.38","987,754,894.25","948,379,759.61","1,340,260,203.68","1,136,649,081.57","430,296,605.64","452,353,870.14","759,016,072.02","462,505,127.48","662,463,275.68","657,220,418.97","822,161,793.45","426,645,645.51","196,495,479.70","753,330,779.15","640,341,702.79","1,130,215,734.24","1,357,952,689.24","1,756,418,695.44","1,110,638,004.60","1,331,992,987.53","713,706,016.20","843,506,297.41","1,289,111,358.13","2,208,462,760.75","1,861,066,959.84","1,385,197,804.47","2,252,919,770.56","2,747,807,998.31","4,401,852,587.35","4,026,360,650.46","3,215,666,945.98","2,952,097,036.77","2,421,278,342.84","3,827,528,869.91","2,473,638,333.01","1,527,609,369.59","2,102,994,382.64","1,297,008,843.73","2,467,547,500.00","3,458,324,005.68","2,736,042,750.33","3,114,641,377.27","2,605,428,971.50","1,783,557,868.10"
短期借款,"1,603,388,147.22","2,181,783,125.89","2,389,832,735.98","2,764,057,375.12","4,150,897,082.03","3,817,126,889.57","4,215,474,924.43","3,813,983,369.32","4,345,476,800.19","4,175,248,314.22","4,379,467,950.92","4,672,928,466.62","5,186,442,331.22","5,777,362,565.18","5,230,157,630.44","5,968,869,320.68","7,188,799,412.32","5,937,657,482.06","7,525,387,042.98","5,523,960,162.65","9,080,645,214.90","7,526,934,993.13","9,029,085,202.67","9,626,241,424.21","8,345,135,925.43","10,468,673,046.90","9,126,895,541.33","9,385,946,739.35","10,613,858,702.97","8,699,889,638.23","8,918,744,569.91","9,114,395,323.66","9,669,089,456.60","8,973,448,623.81","7,921,554,083.43","10,115,198,936.35","8,629,938,466.15","8,953,304,316.40","9,663,115,905.57","8,831,544,830.79","10,810,351,900.00","9,094,307,477.15","7,637,497,489.94","6,720,875,922.89","5,144,371,291.12","7,005,091,112.74"
交易性金融资产,,,,,,,,,,,,"2,869,619.20","3,555,050.00",,"3,555,134.00",,"2,940,000.00","2,229,329.00","2,346,819.00","1,674,540.00",,"343,800.00","808,300.00",,"776,580.00","1,645,255.00","1,916,200.00","2,917,017.18","2,741,280.00",,"3,779,457.03","3,462,521.43","4,664,235.58","5,670,116.88","18,545,242.88","32,869,517.43","12,706,910.00","11,029,220.00","22,461,100.00","26,562,400.00","23,436,200.00","11,961,000.00","29,906,641.45","27,568,000.00",,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"1,580,448,715.81","1,045,309,251.08","1,074,045,292.30","179,993,942.53","545,815,412.91","44,085,731.67","95,877,818.20","52,911,263.76","310,731,809.55","278,019,779.41","393,032,438.57","517,953,810.19","413,870,050.73","108,250,707.96","94,300,000.00","204,468,000.00","412,450,946.06","682,814,003.84","1,224,220,568.63","1,125,391,582.52","3,624,214,515.19","2,396,539,667.08","4,244,938,672.61","3,847,745,094.80","3,811,990,163.75","3,242,510,914.29","3,397,101,040.89","2,955,657,364.61","4,563,120,509.20","3,093,452,948.78","2,565,001,496.02","2,459,617,499.14","2,109,499,057.14","3,006,255,554.43","2,336,093,467.88","2,041,850,904.07","1,791,682,284.57","2,727,539,631.93","3,554,128,853.37","2,121,826,982.14","2,677,645,100.00","3,286,368,017.01","5,220,901,422.39","3,929,185,370.91","4,175,044,230.85","7,234,019,276.98"
应付票据,"158,500,000.00","105,000,000.00","87,600,000.00","60,750,000.00","206,200,000.00","89,000,000.00","345,000,000.00","150,100,000.00","860,860,000.00","470,260,000.00","213,000,000.00","304,650,000.00","344,000,000.00","258,000,000.00","539,000,000.00","667,000,000.00","406,000,000.00","238,100,000.00","190,100,000.00","360,000,000.00","350,000,000.00","900,000,000.00","1,106,000,000.00","1,035,521,510.00","1,567,521,510.00","3,266,468,422.00","2,871,318,422.00","2,598,079,496.80","2,366,721,191.07","905,706,799.20","2,567,288,243.06","2,651,713,138.13","1,718,860,000.00","1,796,814,715.41","1,505,284,490.91","1,369,749,775.50","1,249,360,000.00","1,385,850,000.00","1,284,850,000.00","1,170,790,000.00","1,244,790,000.00","1,493,190,000.00","2,415,990,000.00","2,376,200,000.00","1,275,900,000.00","1,064,000,000.00"
应收账款,"48,606,647.34","65,524,043.95","111,847,708.96","128,156,503.75","152,151,215.57","226,575,880.87","420,088,241.70","190,668,644.15","182,493,010.31","204,369,854.20","176,771,892.71","177,733,601.33","164,349,119.50","161,240,182.55","145,173,728.49","127,979,599.07","223,467,624.85","117,784,782.38","112,645,538.06","109,102,424.18","131,737,154.65","139,678,940.95","143,325,441.83","115,382,946.73","158,064,680.14","162,982,278.11","156,389,759.47","161,093,371.29","167,088,001.47","503,509,318.99","827,044,319.56","641,155,520.91","667,115,628.08","246,714,730.08","278,656,785.17","235,132,849.42","357,953,465.60","287,240,004.14","160,049,973.92","179,488,775.83","416,052,900.00","217,748,983.26","206,125,768.65","238,631,759.70","354,040,413.61","292,510,880.49"
应付账款,"1,750,681,916.52","1,946,554,574.18","1,957,421,319.35","2,497,559,178.75","1,391,326,821.75","1,599,451,817.86","2,312,864,772.15","1,462,739,421.65","899,827,206.91","1,247,297,048.62","946,726,557.46","968,707,248.22","1,141,768,256.31","1,245,344,525.34","1,197,327,848.69","1,566,115,012.57","943,395,168.18","1,187,897,984.54","1,382,666,430.00","1,431,473,118.84","1,938,832,022.77","2,577,320,560.06","2,279,540,583.39","1,886,648,984.59","3,103,597,933.16","3,064,217,797.42","2,709,664,893.59","2,108,960,680.80","3,312,250,182.85","3,978,763,436.26","3,326,653,586.28","2,839,878,130.46","2,483,033,013.47","2,012,744,881.66","2,114,332,938.51","2,096,393,924.74","1,873,400,086.10","2,401,380,536.16","3,052,897,510.87","3,586,818,425.26","4,059,667,600.00","4,554,462,246.24","4,077,197,750.43","3,251,525,630.78","4,667,112,355.74","4,985,073,121.80"
预付款项,"1,421,550,951.96","2,018,519,111.69","2,415,448,839.41","3,240,451,383.93","2,010,393,764.02","1,776,064,316.50","927,085,113.96","855,183,511.96","484,032,974.00","625,808,760.06","905,487,810.04","1,118,187,752.64","1,126,260,663.42","958,730,515.38","1,212,260,255.36","1,622,495,153.15","1,246,798,287.09","1,237,266,268.99","1,663,326,674.18","1,661,113,393.87","1,596,598,958.75","1,534,580,390.57","1,458,870,161.74","1,108,178,545.56","1,045,512,599.63","545,388,522.13","552,322,228.48","629,496,746.61","421,546,236.07","180,158,287.91","222,077,485.02","228,652,602.59","539,653,840.61","228,499,732.24","203,731,170.45","100,161,043.12","196,502,825.65","149,926,203.95","262,825,951.20","1,321,622,253.81","383,492,400.00","197,441,645.04","358,204,790.13","745,043,260.62","530,245,703.42","404,093,809.03"
预收款项,"614,114,836.79","753,435,240.63","898,016,330.09","1,138,045,379.22","1,484,442,816.96","1,734,957,285.85","1,021,922,781.22","682,058,245.67","425,070,967.94","822,575,253.66","1,364,196,982.24","784,257,289.03","1,347,953,991.38","1,141,078,283.88","1,989,609,839.86","1,834,449,342.74","1,134,748,119.63","855,572,331.46","1,286,803,348.55","1,013,547,515.98","1,140,137,094.39","853,888,401.43","1,381,807,319.52","270,602,119.26","625,717,919.67","414,094,201.49","509,796,234.05","275,565,447.79","507,156,822.52","425,404,320.06","642,182,134.17","550,944,236.79","446,006,159.99","370,655,777.45","388,279,095.48","395,044,162.76","311,192,969.24","339,445,226.45","604,646,508.05","499,328,466.87","667,657,800.00","657,039,376.17","1,115,630,881.95","1,117,601,244.18","867,516,910.47","849,343,439.37"
