科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"113,245,316.61","167,974,843.78","180,339,702.62","176,063,611.17","126,894,736.19","141,738,199.42","87,960,448.55","123,757,475.68","142,124,235.84","161,363,731.22","145,108,526.42","283,585,954.76","102,635,217.49","28,346,810.38","50,309,773.67","195,111,255.40","261,823,975.07","116,749,026.87","118,360,346.05","723,384,886.49","502,161,540.46","468,548,847.63","313,209,836.48","267,502,775.20","250,542,695.46","108,464,428.01","55,024,503.99","349,959,809.21","178,519,104.81","205,762,299.98","152,781,820.08","211,108,637.62","390,414,378.69","274,605,945.65","293,802,498.34","323,631,611.07","251,650,304.30","206,418,657.72","110,841,142.84","439,686,959.86","403,743,788.14","341,701,222.29","110,358,215.78","93,228,070.69"
短期借款,"115,795,390.41","108,200,000.00","154,550,000.00","144,669,125.00","163,600,000.00","212,600,000.00","202,300,000.00","192,100,000.00","251,020,000.00","272,470,000.00","297,020,000.00","167,820,000.00","69,300,000.00","60,000,000.00","90,000,000.00","239,000,000.00","482,000,000.00","562,000,000.00","522,000,000.00","430,000,000.00","344,920,000.00","350,488,827.80","400,000,000.00","430,000,000.00","130,000,000.00","210,000,000.00","230,000,000.00","610,000,000.00","630,000,000.00","630,000,000.00","680,000,000.00","866,180,000.00","549,500,000.00","430,000,000.00","430,000,000.00","534,000,000.00","718,000,000.00","726,000,000.00","500,383,990.00","940,685,150.00","1,071,976,235.70","1,204,629,979.93","1,039,370,419.96","844,267,220.38"
交易性金融资产,,,,,,,,,,,,,,,,"196,600.00","196,600.00","196,600.00","196,600.00","167,000.00","167,000.00","167,000.00","167,000.00","161,151.33","161,151.33","161,151.33","165,593.58","189,194.82","189,194.82","189,194.82","189,194.82","205,250.70","205,250.70","298,801.42","298,801.42","260,290.99","260,290.99","260,290.99","260,290.99","4,097,005.36","4,097,005.36","4,193,972.64",,"-685,200.00"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"5,195,882.73","5,156,160.14","4,259,765.83","995,164.92","340,313.02","700,000.00","1,206,637.09","480,000.00","50,000.00","5,146,034.30","978,036.40","524,333.85","5,483,725.53","1,801,252.05","5,827,649.01","12,880,418.19","10,553,574.91","12,586,641.66","17,320,218.37","15,128,768.48","26,865,282.18","46,272,157.65","52,016,489.08","60,607,298.21","38,558,899.82","38,176,474.66","32,512,009.64","66,800,340.19","60,726,658.15","61,994,752.38","48,286,370.87","65,832,193.90","53,504,201.23","82,240,875.54","72,522,338.26","110,855,084.12","121,852,974.99","215,135,246.68","185,359,153.12","301,782,859.58","201,833,777.01","250,004,913.79","255,819,851.93","154,786,316.36"
应付票据,"195,500,000.00","212,300,000.00","189,500,000.00","209,500,000.00","152,500,000.00","143,500,000.00","118,900,000.00","138,900,000.00","146,400,000.00","121,400,000.00","80,000,000.00","80,000,000.00","20,000,000.00",,"46,550,967.90","96,819,127.65","31,100,000.00",,,,"25,000,000.00","133,000,000.00","118,000,000.00",,,,,,,"17,457,753.24","49,500,000.00","20,000,000.00","30,000,000.00","116,389,578.90","160,989,578.90","112,500,000.00","22,904,000.00","25,694,000.00","95,000,000.00","113,790,563.12",,,"2,675,859.67",
应收账款,"122,514,843.69","109,010,753.19","131,326,506.25","112,442,054.54","133,148,053.55","137,671,829.92","115,336,093.09","81,457,975.38","121,019,700.46","95,354,436.54","110,471,900.99","110,299,585.64","147,082,535.34","141,046,709.66","171,568,319.41","186,335,142.43","182,708,784.84","174,684,681.23","171,230,222.78","186,381,511.73","225,968,525.68","204,972,218.87","217,114,125.88","140,933,174.05","227,488,574.02","211,883,799.41","209,000,850.01","173,013,539.38","239,245,274.68","202,523,243.88","245,930,921.87","209,745,466.87","295,396,878.65","281,624,619.43","317,409,340.73","314,153,959.30","372,503,481.88","347,074,122.72","377,909,671.20","284,378,858.28","317,112,352.91","321,716,637.61","349,998,027.45","378,717,830.74"
应付账款,"36,897,835.69","37,040,022.97","48,123,690.27","34,329,537.12","39,490,841.03","39,417,443.43","37,705,067.99","42,018,095.18","35,820,381.51","37,451,848.07","35,576,653.43","57,285,479.35","75,414,819.26","69,854,010.09","96,666,553.95","73,381,893.67","94,028,416.78","105,357,199.32","98,009,168.48","128,416,737.84","109,336,847.56","121,558,084.55","89,126,275.30","112,611,561.33","118,281,367.46","122,731,634.97","149,593,013.93","102,307,106.77","155,747,793.16","211,393,745.85","188,990,884.37","274,890,800.49","309,407,435.19","263,730,830.22","285,168,732.26","316,275,104.29","323,683,574.24","317,660,116.18","309,014,797.39","360,700,192.01","321,026,414.77","368,820,688.75","286,230,620.18","344,877,200.07"
预付款项,"72,731,786.39","69,599,087.88","66,853,778.74","61,465,484.07","62,781,072.15","59,557,479.37","59,578,023.60","62,952,580.44","71,273,933.94","60,633,727.52","25,632,773.41","6,166,501.77","9,098,005.75","16,066,861.09","9,891,458.64","70,053,398.96","99,489,835.92","303,297,944.06","296,262,159.44","55,301,318.45","94,517,466.18","191,357,990.60","247,528,270.29","172,452,103.26","311,485,477.00","379,834,580.76","210,980,978.41","92,634,514.79","146,856,372.71","222,922,359.19","203,501,695.40","18,828,197.31","22,882,171.21","18,968,533.62","23,143,130.06","31,376,315.98","25,172,091.58","28,184,335.77","24,313,570.39","17,765,328.15","16,664,154.65","26,152,656.09","78,850,745.56","50,479,828.37"
预收款项,"13,911,873.13","8,424,362.21","14,068,627.12","10,866,840.64","7,908,030.37","9,289,253.84","5,479,979.66","3,779,278.37","4,388,735.53","3,438,244.65","3,398,387.53","16,326,260.44","18,046,280.23","9,739,397.68","6,721,544.85","7,310,741.71","6,835,095.64","10,194,027.70","7,803,997.18","9,176,109.41","9,171,620.88","11,508,671.49","15,591,017.81","12,119,363.93","12,009,338.59","8,728,137.44","9,274,622.20","13,636,524.18","10,964,922.51","13,837,431.29","13,003,420.04","8,741,566.41","9,593,399.77","9,933,441.74","10,270,027.53","11,552,416.29","10,979,445.39","11,799,821.10","24,913,616.58","27,395,913.73","40,294,557.79","19,307,827.01","47,943,244.38","27,767,756.62"
