科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"92,274,169.54","137,526,240.17","83,581,094.80","195,079,187.85","56,749,235.55","85,275,137.20","66,587,781.38","77,316,763.99","48,597,842.50","60,479,680.61","66,579,789.35","107,962,657.13","52,633,693.28","52,743,623.89","155,467,662.06","302,950,991.02","561,189,798.02","561,078,488.02","553,972,984.13","569,399,335.84","475,325,802.79","438,853,890.39","435,737,989.60","540,672,196.16","1,323,253,937.17","1,247,839,518.12","1,283,133,555.07","1,344,505,492.58","1,155,288,494.03","1,201,797,854.69","1,158,416,287.99","1,558,480,295.25","1,283,918,205.08","1,262,697,532.09","1,247,433,917.96","1,446,323,473.88","1,183,140,030.69","1,144,924,284.46","1,125,358,925.50","1,316,850,170.56","1,188,060,005.84","991,390,433.49","967,726,632.92","1,067,845,821.57"
短期借款,"144,600,000.00","164,100,000.00","114,100,000.00","199,100,000.00","104,100,000.00","164,100,000.00","179,500,000.00","154,500,000.00","199,500,000.00","229,500,000.00","254,500,000.00","230,000,000.00","230,000,000.00","270,000,000.00","306,500,000.00","236,420,000.00","296,000,000.00","374,000,000.00","414,000,000.00","403,100,000.00","453,100,000.00","451,000,000.00","478,700,000.00","488,700,000.00","463,700,000.00","378,700,000.00","448,700,000.00","358,700,000.00","308,800,000.00","353,800,000.00","363,700,000.00","513,700,000.00","433,700,000.00","438,700,000.00","523,700,000.00","463,700,000.00","443,700,000.00","530,000,000.00","580,000,000.00","440,000,000.00","426,000,000.00","459,000,000.00","464,000,000.00","514,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"29,439,730.01","17,044,027.10","15,947,864.50","17,276,968.70","30,267,657.00","37,397,882.00","42,992,915.89","19,068,370.00","18,192,266.90","18,296,185.82","28,465,549.92","15,756,610.32","29,511,750.33","33,416,848.86","40,991,643.18","34,316,186.08","38,829,317.19","58,291,524.36","54,534,870.00","61,460,760.50","100,254,481.62","126,401,746.23","57,829,344.35","57,165,935.50","49,169,218.15","61,671,820.08","116,030,630.56","128,978,679.81","90,329,979.44","46,822,953.93","27,311,548.55","55,488,060.72","57,965,672.48","42,352,971.19","47,680,381.10","69,505,286.65","32,379,070.38","18,088,194.11","25,106,748.30","38,094,985.41","37,871,873.60","36,794,336.60","59,395,037.20","61,126,914.81"
应付票据,"38,702,445.00","29,144,800.00","28,963,300.00","38,366,663.00","46,998,297.00","54,344,761.00","56,614,425.26","43,877,895.49","23,638,925.73","22,741,351.50","30,036,940.00","38,204,042.00","46,087,852.55","48,098,040.55","44,690,236.00","36,988,146.00","62,960,508.00","90,663,507.00","73,968,984.00","141,065,064.24","153,125,097.29","127,172,035.56","104,211,536.43","118,589,458.78","111,225,125.75","81,253,361.32","87,046,941.34","91,509,370.94","96,004,707.14","70,400,279.68","82,336,535.78","91,445,954.16","82,284,308.06","93,201,926.92","84,347,661.97","75,554,303.96","88,803,301.00","260,070,381.41","257,075,085.73","71,200,397.11","263,041,458.86","255,826,312.30","52,586,243.76","61,151,263.86"
应收账款,"158,296,525.70","188,557,796.69","192,738,931.15","196,821,761.96","194,901,957.61","237,732,060.35","246,838,448.96","213,728,996.12","210,689,223.62","209,055,295.59","230,688,433.79","233,112,194.36","236,984,383.27","261,387,351.46","265,062,578.34","297,132,384.24","410,673,213.51","527,584,321.24","568,884,026.97","556,337,887.25","565,113,369.01","622,012,087.26","647,417,595.05","567,376,168.86","663,214,836.06","615,772,962.17","614,387,724.14","568,937,973.99","673,633,761.01","687,727,159.81","736,361,657.19","551,559,511.26","655,756,051.19","669,342,160.77","707,100,478.20","602,091,899.68","753,244,563.78","731,865,035.69","835,000,112.19","644,876,939.90","721,391,257.58","862,495,344.47","936,767,259.22","814,061,325.69"
应付账款,"61,577,886.60","87,873,234.92","86,087,191.32","108,983,167.17","79,144,641.68","104,273,142.13","102,757,754.49","112,454,049.62","102,438,160.76","101,620,111.98","111,936,608.61","134,611,233.51","118,882,320.85","148,061,062.47","144,146,493.10","226,762,129.30","298,322,328.38","316,667,008.62","336,771,085.40","372,533,633.79","363,452,757.02","366,957,760.98","345,810,874.62","367,002,199.41","372,788,340.43","370,389,456.65","386,790,276.65","417,107,619.70","389,925,084.97","422,916,419.65","443,384,974.28","419,267,483.63","380,400,528.51","372,818,877.31","414,908,292.96","491,623,631.61","458,497,063.88","421,025,619.87","498,112,069.25","457,966,642.12","440,451,661.51","464,238,052.34","506,617,033.32","712,235,505.19"
预付款项,"13,685,674.86","14,287,079.97","6,324,942.52","8,521,249.51","6,208,207.13","14,070,437.92","7,702,238.98","16,088,419.14","20,017,797.13","15,915,067.77","13,066,959.27","15,263,326.17","24,574,325.24","26,666,620.10","32,414,963.87","52,682,740.10","215,638,248.40","213,232,116.81","213,623,886.27","118,710,543.17","187,642,083.08","150,889,164.85","130,316,977.20","79,620,907.88","99,167,318.15","88,934,728.31","91,834,887.89","56,603,944.25","82,751,907.64","107,577,715.96","118,575,273.23","69,406,670.13","83,594,749.23","89,891,447.16","129,438,560.27","113,621,877.25","138,688,948.92","376,809,019.79","383,122,812.76","376,436,352.84","453,716,218.13","501,926,725.02","282,908,705.00","302,634,006.56"
预收款项,"10,874,036.03","10,561,244.26","14,780,615.49","12,335,370.44","12,031,686.50","17,589,958.62","24,143,435.62","24,163,114.98","23,824,155.93","16,016,633.52","25,846,185.44","41,614,827.85","33,917,669.90","39,854,312.58","49,743,939.62","85,845,663.32","146,176,770.64","152,838,601.17","177,880,961.14","114,377,219.16","154,776,498.09","167,522,473.40","150,014,508.51","146,212,066.21","139,378,928.20","123,874,269.50","115,099,341.20","116,260,748.93","134,477,930.51","126,730,720.14","116,277,067.62","102,995,482.84","92,342,118.88","98,232,089.55","66,633,849.25","141,337,233.23","103,978,714.38","134,543,900.74","140,626,184.93","380,607,206.27","227,971,758.78","202,089,011.30","261,666,625.58","161,152,739.87"
其他应收款,"4,495,951.04","4,108,302.80","2,963,218.58","4,166,569.90","5,956,522.19","5,832,449.44","5,726,053.39","5,484,334.25","6,340,212.57","7,622,480.61","8,872,881.34","7,098,099.42","8,470,484.19","6,020,035.03","459,424,032.68","318,311,439.43","28,936,808.69","24,579,355.41","21,853,138.10","24,103,834.22","30,881,310.06","29,736,127.46","30,962,120.44","39,364,569.58","40,730,494.46","44,178,297.79","34,904,043.15","39,475,973.84","38,114,968.49","29,290,031.17","37,407,552.09","34,400,502.39","38,501,432.64","24,974,296.91","27,131,152.20","38,188,907.79","30,378,857.69","44,684,096.33","41,129,871.55","43,822,518.46","42,532,030.68","44,757,873.16","50,460,519.19","41,453,326.67"
