科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"4,714,066,471.21","10,335,698,075.98","14,535,184,815.63","22,896,735,571.29","7,821,481,549.74","14,725,015,018.35","22,143,583,610.16","28,912,241,630.97","6,028,660,309.69","12,269,114,304.79","19,836,985,843.53","30,193,631,586.98","8,539,655,837.15","17,966,902,599.70","27,429,544,944.98","38,527,150,246.27","10,189,323,748.09","20,397,441,142.24","32,547,888,589.13","47,845,883,499.96","12,207,412,623.04","24,355,287,756.17","38,052,352,652.02","52,386,510,557.31","12,845,290,429.11","26,147,431,540.31","39,875,896,616.86","59,021,729,519.15","13,815,658,252.62","29,892,022,180.81","42,368,833,179.58","61,309,370,897.49","14,790,531,937.37","31,186,973,225.05","49,007,339,460.80","68,029,084,537.78","16,773,793,051.03","32,602,726,030.64","47,202,170,899.36","67,433,490,697.12","16,778,301,697.68","34,497,280,845.40","53,900,711,328.67","80,090,846,198.82","18,158,098,617.82","38,258,446,278.28","58,078,736,720.67","83,150,265,941.01","20,030,672,091.59"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"227,665,427.73",,,,,,,,"66,371,280.28","931,220.72","978,687.97","978,687.97","8,598,437.98","658,526.18",,,"-120,150,658.86",,"-87,650,973.63","-87,650,973.63",,,,,,,,,,,,,"38,721,398.37",,,,"168,476,378.54",,"55,352,276.35","859,262,920.61","55,352,276.35","1,430,600.00"
收到的税费返还,"67,900.21","51,397,335.22","80,534,912.59","131,379,148.94","74,782,004.75","132,761,503.80","168,276,629.83","210,738,457.64","12,228,659.17","32,768,825.05","66,762,462.80","128,402,542.48","61,650,569.42","99,484,324.08","198,738,788.99","295,274,354.15","92,852,045.93","249,036,904.36","354,494,269.38","542,710,807.03","69,847,705.83","164,648,991.39","338,496,205.42","494,634,101.16","113,423,616.70","258,482,001.78","364,513,911.60","577,940,126.83","150,728,769.86","381,244,225.19","529,381,849.20","859,395,529.68","271,980,583.78","458,764,378.64","684,002,700.14","924,231,551.65","270,532,523.54","583,613,132.67","864,662,604.61","1,103,128,082.48","216,841,561.66","564,455,743.62","894,570,860.72","1,176,595,800.34","356,528,116.15","698,344,571.75","1,116,443,442.06","1,274,237,735.50","249,377,009.94"
支付其他与投资活动有关的现金,"33,439,711.19",,"151,214,000.00",,,,"10,060,406.55","877,535,479.66",,,"2,075,822.37","499,978.10",,"4,418,293.50","41,055,953.28",,"5,159,222.75","5,356,397.33","23,626,593.61","166,969,032.58","332,094,445.46",,"257,913,962.32","18,384,295.11","36,279,730.69","8,557,667.66","31,277,787.19","22,592,062.58","3,939,070.57","5,093,423.88","6,749,915.06","65,706,484.13","2,919,729.52","427,715.77","12,492,649.88","1,443,844,722.33","30,337,522.20","448,842,907.69","332,932,511.90","1,667,859,614.77","7,597,950.96","595,276,621.38","695,289,647.57","1,247,929,542.75","303,567,722.27","815,465,094.26","2,387,050,296.90","3,744,690,319.75","1,210,512,613.80"
收到其他与经营活动有关的现金,"1,081,144.22","56,399,469.44","138,050,744.73","156,701,552.67","43,126,841.89","132,973,415.51","205,450,460.70","164,476,120.73","61,653,992.87","31,023,551.58","119,933,261.13","213,194,149.97","66,187,437.71","238,815,496.02","385,895,524.75","463,391,260.48","150,494,166.05","212,709,653.94","387,668,517.79","930,611,587.38","180,185,504.88","209,982,629.59","341,451,714.74","684,742,186.36","471,540,069.58","188,942,497.89","326,043,644.22","2,537,183,306.82","218,364,944.52","210,603,594.10","388,389,594.81","262,868,731.92","126,689,904.13","209,424,386.59","317,720,249.36","809,378,276.80","79,801,696.29","182,364,106.42","303,643,161.35","347,776,543.83","75,341,115.08","138,370,796.64","317,660,452.77","403,706,594.06","74,313,442.79","228,949,624.11","475,785,327.92","746,970,944.97","112,048,617.50"
投资活动现金流出小计,"139,034,918.12","384,071,479.76","1,355,016,281.35","1,636,738,551.74","526,718,294.01","822,863,178.33","2,885,968,434.23","3,934,350,777.33","698,335,679.22","1,022,619,562.77","1,521,076,709.22","2,124,145,104.03","483,172,157.85","1,060,575,896.84","1,474,214,977.80","1,831,832,670.77","365,072,943.20","834,072,928.48","1,194,397,915.50","1,576,349,537.14","771,373,812.25","698,036,691.03","1,133,570,318.44","1,380,834,976.14","670,877,035.26","1,455,486,268.95","1,946,675,670.99","2,609,824,574.49","740,055,364.73","1,713,734,836.22","2,229,943,113.67","3,452,668,156.83","537,189,565.65","2,103,497,627.98","3,224,420,382.57","5,929,940,409.75","876,143,809.63","2,090,341,572.13","3,871,002,629.98","7,801,927,855.99","2,647,534,898.86","6,342,855,948.28","11,190,704,609.84","12,763,353,461.52","1,945,999,819.94","5,327,506,769.02","10,166,570,757.96","14,359,552,606.11","3,363,814,055.81"
经营活动现金流入小计,"4,715,215,515.64","10,443,494,880.64","14,753,770,472.95","23,184,816,272.90","7,939,390,396.38","14,990,749,937.66","22,517,310,700.69","29,287,456,209.34","6,102,542,961.73","12,332,906,681.42","20,023,681,567.46","30,535,228,279.43","8,667,493,844.28","18,305,202,419.80","28,014,179,258.72","39,285,815,860.90","10,432,669,960.07","20,859,187,700.54","33,290,051,376.30","49,319,205,894.37","12,457,445,833.75","24,729,919,377.15","38,732,300,572.18","53,565,886,844.83","13,430,254,115.39","26,594,856,039.98","40,566,454,172.68","62,136,852,952.80","14,184,751,967.00","30,483,870,000.10","43,286,604,623.59","62,431,635,159.09","15,189,202,425.28","31,855,161,990.28","50,009,062,410.30","69,762,694,366.23","17,124,127,270.86","33,368,703,269.73","48,370,476,665.32","68,884,395,323.43","17,070,484,374.42","35,200,107,385.66","55,112,942,642.16","81,671,148,593.22","18,588,940,176.76","39,185,740,474.14","59,670,965,490.65","85,171,474,621.48","20,392,097,719.03"
投资活动产生的现金流量净额,"-74,771,719.08","-326,891,407.55","-812,548,279.65","-990,179,485.86","-486,936,844.88","-719,980,086.23","-1,541,720,575.64","-1,610,988,374.94","-571,206,211.45","-931,077,575.88","-1,146,440,367.36","-723,524,300.54","-295,046,230.62","-624,785,013.67","-855,726,097.04","-806,328,536.26","-227,223,748.19","-373,804,346.92","-609,741,812.15","-746,118,649.62","-373,853,233.83","131,922,797.84","-219,775,356.88","-136,807,167.20","-359,235,444.52","-988,871,428.72","-1,124,873,511.14","-1,118,172,439.69","-222,539,335.04","-554,689,499.26","-464,649,289.16","-930,532,891.01","-370,619,962.44","-1,204,164,527.99","-1,409,964,934.35","-2,912,266,978.10","301,534,745.53","198,377,220.40","282,756,859.68","-2,926,214,433.31","-33,180,108.90","-283,575,761.11","43,445,684.59","519,175,167.36","-56,336,210.69","-1,328,462,375.51","-3,922,115,719.91","-2,750,956,902.67","-694,264,715.02"
购买商品、接受劳务支付的现金,"3,805,388,220.53","8,671,046,518.15","12,944,073,275.03","20,319,577,548.48","5,793,136,531.55","10,840,292,601.57","15,824,079,758.12","21,162,688,986.07","4,876,260,827.66","10,029,927,805.98","17,397,902,242.28","28,281,158,047.87","8,313,472,112.52","16,578,340,434.67","25,594,124,772.99","33,889,560,301.91","9,393,819,897.92","18,066,928,452.85","29,579,759,197.52","43,412,676,109.76","11,430,184,869.35","20,512,946,171.78","33,329,341,034.24","44,703,890,531.94","12,026,038,314.08","21,917,634,371.74","33,093,069,051.45","50,785,911,320.29","11,679,160,192.30","24,654,270,939.17","35,345,880,932.83","51,781,690,765.74","12,789,190,196.41","26,613,290,298.06","40,133,628,797.95","57,311,558,990.75","14,252,939,462.84","27,205,205,041.27","38,818,375,496.52","55,134,775,912.44","16,216,928,296.81","31,456,609,940.09","47,200,881,716.19","70,919,163,142.05","17,588,841,722.86","34,562,858,203.98","50,663,138,739.88","70,576,812,984.69","20,081,567,718.11"
吸收投资收到的现金,"73,200,000.00","101,700,000.00","201,700,000.00","207,700,000.00","240,000,000.00","250,480,000.00","891,480,000.00","891,680,000.00",,"60,000.00","60,000.00","60,000.00","4,195,700.00","5,361,540.00","19,950,639.24","814,575,669.65","30,191,000.00","55,966,000.00","2,956,843,887.27","2,990,603,811.89","1,300,000.00",,,"2,053,563.32","1,057,019,999.80","1,057,020,000.28","1,082,019,383.46","1,082,020,000.28",,"2,825,690.80","2,825,690.80","10,105,696.40","3,070,059.79","24,320,734.28","28,636,608.26","125,237,430.26","21,561,794.74","36,091,279.88","1,189,497,892.66","1,274,980,892.60","112,585,585.59","574,371,509.21","578,439,825.21","607,802,657.73","1,242,000.00","35,856,235.00","36,078,676.00","35,934,541.08",
