科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"12,842,367.56","21,488,642.85","9,300,311.73","14,488,090.63","22,165,613.96","8,335,485.46","17,077,320.72","30,357,528.31","42,168,967.85","12,703,960.38","29,456,920.08","47,376,157.09","71,858,922.81","18,717,575.22","43,438,260.33","68,782,640.14","97,760,713.87","28,902,883.29","68,576,385.16","79,436,030.78","115,688,379.68","33,296,071.28","73,176,111.89","114,887,796.42","149,728,153.71","47,248,938.16","94,025,065.86","137,367,146.73","176,133,573.60","44,508,041.84","94,593,927.86","155,806,471.53","161,796,288.66","57,075,059.57","130,460,756.39","168,302,585.44","206,018,469.34","53,721,609.38","127,291,532.23","202,691,047.23","284,346,840.70","82,229,235.45"
取得借款收到的现金,"27,000,000.00","57,000,000.00","85,000,000.00","110,000,000.00","210,140,000.00",,"20,000,000.00","93,000,000.00","228,000,000.00","91,290,000.00","162,783,000.00","279,833,000.00","510,964,110.96","71,000,000.00","237,327,500.00","403,905,000.00","655,312,650.00","70,386,600.00","198,739,950.00","579,638,900.00","842,635,900.00","136,000,000.00","502,077,001.55","813,771,641.55","1,227,138,737.13","433,000,000.00","810,000,000.00","1,275,000,000.00","1,462,500,000.00","382,800,000.00","705,800,000.00","1,462,800,000.00","793,774,794.47","263,705,307.66","709,051,506.21","1,667,725,860.00","2,465,139,820.00","551,252,800.00","1,715,646,200.00","2,886,212,600.00","3,634,203,858.89","1,156,008,670.00"
支付的各项税费,"12,281,196.40","19,001,286.09","12,183,035.81","18,618,094.62","23,215,390.45","6,080,822.05","14,831,410.01","22,565,214.79","29,086,030.85","7,451,350.47","17,394,843.05","29,017,156.02","39,705,973.94","11,395,914.55","21,506,217.49","43,828,468.66","60,878,896.89","9,831,980.73","27,272,559.48","37,779,620.75","65,425,275.87","9,326,655.77","19,798,234.58","38,907,954.63","55,675,099.02","11,925,973.44","33,540,815.18","47,796,855.48","55,700,210.15","17,651,300.79","33,379,341.15","44,721,825.25","65,779,189.24","35,783,878.69","61,015,748.89","89,676,214.51","141,898,671.30","41,735,792.76","77,926,242.03","119,183,748.91","212,500,133.67","74,793,957.96"
收到其他与筹资活动有关的现金,,,,,,"127,305.00","1,344,045.48","1,344,045.48",,,,,,,,,,,"217,953.67","217,953.67",,,,,"13,828,018.24",,,,"36,809,025.30","9,572,842.74","71,506,298.47","600,333,889.97","151,632,217.25",,"31,351,291.45","52,714,461.44","45,522,883.95",,"97,452,222.22","97,452,222.22","195,000,000.00",
支付其他与经营活动有关的现金,"9,593,542.52","18,976,905.93","7,497,176.72","11,245,765.08","20,561,049.40","10,408,518.45","16,158,973.19","22,347,744.22","34,101,361.53","12,715,319.81","35,190,083.34","53,749,912.15","59,822,929.16","15,179,192.47","38,384,022.39","71,546,922.56","75,075,228.97","24,007,328.18","39,606,935.36","53,449,240.84","79,039,824.03","19,805,915.17","53,876,733.71","57,539,589.78","101,404,384.72","24,081,723.59","55,831,911.18","75,825,835.54","122,768,957.23","31,691,089.97","71,592,469.55","108,408,520.16","189,522,383.41","35,658,492.96","51,337,257.93","98,101,013.93","171,791,778.76","59,648,076.86","80,898,719.62","128,854,922.94","405,291,677.74","169,680,478.85"
筹资活动现金流入小计,"56,089,461.32","57,000,000.00","85,000,000.00","110,000,000.00","210,140,000.00","437,127,305.00","458,344,045.48","531,344,045.48","669,900,000.00","91,290,000.00","167,683,000.00","289,633,000.00","520,764,110.96","71,000,000.00","237,327,500.00","443,905,000.00","662,906,400.00","770,341,800.00","876,914,089.27","1,257,813,039.27","1,522,192,085.60","136,000,000.00","526,077,001.55","838,071,641.55","1,265,266,755.37","433,102,320.00","810,102,320.00","1,279,022,320.00","1,503,331,345.30","702,372,842.74","1,075,556,298.47","2,361,643,889.97","3,004,000,907.05","263,705,307.66","740,402,797.66","1,720,440,321.44","2,510,662,703.95","551,252,800.00","2,213,420,977.67","3,390,435,346.67","4,235,974,383.34","1,163,049,979.00"
经营活动现金流出小计,"162,155,290.38","286,750,090.19","140,651,390.83","188,073,342.62","335,973,249.89","118,536,744.90","234,645,224.15","377,115,368.18","486,046,691.64","197,432,804.98","378,759,073.17","597,345,669.57","952,092,679.96","167,538,963.47","455,869,215.95","721,886,116.94","880,741,257.82","261,949,916.99","532,097,953.13","722,225,388.84","1,107,008,833.38","258,173,473.53","547,799,647.33","750,142,815.35","1,052,831,105.58","269,232,054.89","509,281,975.52","734,179,594.72","995,577,620.71","300,816,265.43","519,571,727.23","815,932,443.79","1,653,116,059.46","467,341,354.15","909,810,590.65","1,443,423,766.22","2,017,396,930.52","513,258,897.04","1,036,488,163.96","1,971,953,584.73","2,744,283,882.37","901,742,938.87"
偿还债务支付的现金,"13,750,000.00","24,800,000.00","62,100,000.00","75,200,000.00","114,100,000.00","77,662,908.75","77,600,000.00","92,662,908.75","172,740,000.00",,,"56,060,000.00","204,060,000.00","35,000,000.00","165,940,000.00","254,118,600.00","435,440,000.00","49,000,000.00","200,800,000.00","366,450,000.00","630,050,000.00","62,500,000.00","229,600,000.00","671,600,000.00","996,492,415.39","224,774,440.00","643,965,280.00","1,002,987,040.00","1,143,400,000.00","299,600,000.00","867,600,000.00","1,208,100,000.00","707,300,000.00","301,249,904.50","536,117,851.31","1,495,800,000.00","2,165,800,000.00","379,287,020.00","1,071,708,620.00","2,042,173,420.00","3,060,439,580.00","894,293,600.00"
经营活动产生的现金流量净额,"29,296,585.52","20,706,938.10","7,021,294.73","8,486,278.47","21,635,440.98","-26,943,553.56","-18,939,758.15","-16,841,300.26","16,185,636.20","-57,850,874.65","-54,806,935.59","-47,053,527.00","-120,196,282.28","3,176,603.46","-47,867,064.82","-36,812,062.23","-78,603,301.03","-15,711,970.90","-41,337,423.15","-44,829,688.76","-30,549,921.30","13,657,900.58","55,658,928.52","109,516,908.88","163,025,531.16","-19,032,967.87","66,793,951.39","51,301,629.52","129,720,781.04","-49,922,784.70","-21,425,598.77","-48,338,186.13","106,672,317.42","-130,619,867.12","-10,746,122.54","-121,353,469.79","90,406,467.67","16,507,293.82","-5,033,438.37","-191,261,425.63","269,592,306.90","27,999,837.96"
分配股利、利润或偿还利息支付的现金,"1,313,710.60","2,790,261.70","2,056,803.90","3,215,239.47","4,443,726.51","1,388,539.94","17,124,626.02","17,228,191.21","20,562,929.62","2,832,455.85","31,045,512.45","36,223,050.09","45,845,077.09","7,463,326.71","37,693,981.82","46,663,309.38","64,006,176.72","9,396,653.46","55,581,467.42","69,766,405.21","91,106,392.27","14,106,190.77","50,328,156.35","68,456,714.99","92,207,272.33","27,424,276.76","41,517,263.40","59,548,458.78","94,690,829.01","20,700,542.66","37,667,193.88","59,167,266.08","74,842,908.82","48,210,586.75","70,664,767.50","101,802,386.03","87,475,285.24","35,754,371.10","89,106,054.85","117,857,288.01","123,293,590.12","45,357,108.32"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","39,000,000.00",,,,,,"105,000,000.00",,"511,000,000.00","26,535,704.04"
支付其他与筹资活动有关的现金,"1,800,000.00","2,110,000.00","1,519,766.00","2,826,466.00","3,004,081.71","25,917,224.38","27,676,975.38","27,676,975.38","27,676,975.38",,"741,520.00","2,048,301.45","1,805,000.00","11,018.89","1,213,899.28","1,958,804.61",,"22,079,654.40","2,052,622.58","2,073,172.51","8,192,929.85","100,000.00","100,000.00","1,400,000.00","53,775,939.55","23,492,010.00","101,208,611.73","102,636,966.41","167,571,009.67","19,847,856.75","21,317,954.94","22,313,790.85","65,410,279.00","6,672,907.46","3,381,849.35","63,750,022.02","116,162,372.17","140,558,014.38","228,719,534.00","281,838,098.19","198,776,466.34","89,662,603.60"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,657.53","690,000.00","1,460,239.18","201,386.35"
筹资活动现金流出小计,"16,863,710.60","29,700,261.70","65,676,569.90","81,241,705.47","121,547,808.22","104,968,673.07","122,401,601.40","137,568,075.34","220,979,905.00","2,832,455.85","31,787,032.45","94,331,351.54","251,710,077.09","42,474,345.60","204,847,881.10","302,740,713.99","499,446,176.72","80,476,307.86","258,434,090.00","438,289,577.72","729,349,322.12","76,706,190.77","280,028,156.35","741,456,714.99","1,142,475,627.27","275,690,726.76","786,691,155.13","1,165,172,465.19","1,405,661,838.68","340,148,399.41","926,585,148.82","1,289,581,056.93","847,553,187.82","356,133,398.71","610,164,468.16","1,661,352,408.05","2,369,437,657.41","555,599,405.48","1,389,534,208.85","2,441,868,806.20","3,382,509,636.46","1,029,313,311.92"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,,,,,,,,"16,000.00","16,000.00","16,000.00","105,727.63",,,,"105,151.00",,450.00,450.00,"1,030.00","59,000.00","62,080.77","109,000.00","245,701.26",,,"28,000.00","120,597.88","2,200,000.00","2,350,118.65","2,350,118.65","23,505,247.14","603,970.00","8,360,052.91","11,600,185.31","22,961,073.02","3,167,291.77","6,004,150.27","8,076,015.12","10,585,682.44","485,474.73"
筹资活动产生的现金流量净额,"39,225,750.72","27,299,738.30","19,323,430.10","28,758,294.53","88,592,191.78","332,158,631.93","335,942,444.08","393,775,970.14","448,920,095.00","88,457,544.15","135,895,967.55","195,301,648.46","269,054,033.87","28,525,654.40","32,479,618.90","141,164,286.01","163,460,223.28","689,865,492.14","618,479,999.27","819,523,461.55","792,842,763.48","59,293,809.23","246,048,845.20","96,614,926.56","122,791,128.10","157,411,593.24","23,411,164.87","113,849,854.81","97,669,506.62","362,224,443.33","148,971,149.65","1,072,062,833.04","2,156,447,719.23","-92,428,091.05","130,238,329.50","59,087,913.39","141,225,046.54","-4,346,605.48","823,886,768.82","948,566,540.47","853,464,746.88","133,736,667.08"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,800,000.00","15,450,000.00","21,835,160.44",,,"53,123,632.39","50,415,880.90",
四、汇率变动对现金的影响,,,,,"32,609.00","-82,305.00","-6,579.71",,"-107,921.98","-2,688.61","-20,870.17","-20,870.17","-181,222.94","22,109.00",,"-49,117.03","-6,437.87","-156,560.71","477,976.29","-447,833.15","-136,108.36","-17,259.19","-10,541.39","-6,554.67","-34,887.08","-142,809.43","79,351.55","-129,845.33","-744,684.79","46,494.61","42,478.70","65,884.43",-552.04,"-232,886.52","444,947.54","-899,242.36","-450,736.32","-480,106.89","206,548.24","-2,590,991.01","-9,763,794.14","-931,359.46"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,"21,300,000.00",,"17,730,000.00","17,730,000.00","34,730,000.00",,,"6,800,000.00","139,029,714.00","1,000,000.00","6,150,000.00","18,485,000.00","28,000,000.00","11,892,800.00","82,237,702.20","83,867,702.20",,"7,500,000.00","8,227,288.57","8,227,288.57","7,500,000.00",,,"8,035,000.00","20,300,754.00",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,,,,,,,,,"16,000.00","16,000.00","16,000.00","105,727.63",,,,"21,405,151.00",,"17,730,450.00","17,730,450.00","34,731,030.00","59,000.00","62,080.77","6,909,000.00","139,275,415.26","1,000,000.00","6,150,000.00","18,513,000.00","28,120,597.88","14,092,800.00","84,587,820.85","88,217,820.85","62,505,247.14","8,103,970.00","23,387,341.48","35,277,473.88","52,296,233.46","3,167,291.77","111,304,807.80","69,924,647.51","593,762,556.52","27,222,565.12"
五、现金及现金等价物净增加额,"40,344,466.28","-33,005,670.99","6,656,698.92","-8,194,851.07","67,685,012.64","263,623,685.02","254,659,568.53","265,447,510.66","230,053,250.37","-27,905,344.02","-60,073,313.68","-75,486,952.02","-51,346,850.90","-49,506,236.20","-131,953,068.74","-162,741,975.77","-101,592,710.28","582,946,776.23","293,913,378.43","276,047,379.59","327,386,304.69","-91,593,509.93","46,867,922.49","-136,080,136.52","-188,464,384.90","-82,625,275.20","-152,183,213.79","-159,295,098.08","-120,978,257.75","273,547,622.66","-69,755,286.45","395,991,600.11","1,480,532,377.75","-465,775,303.39","-124,114,084.04","-428,428,548.21","-297,339,813.83","-281,033,862.08","-73,429,116.47","-274,054,161.81","-18,105,262.90","75,355,143.25"
购建固定资产、无形资产和其他长期资产支付的现金,"24,421,069.96","79,232,667.39","13,209,982.99","27,572,418.15","36,097,186.20","39,801,223.90","59,875,371.00","109,025,992.53","232,483,392.16","58,525,324.91","141,157,475.47","220,730,203.31","194,997,107.18","67,630,603.06","116,565,622.82","159,084,466.28","180,796,767.99","90,265,184.30","232,437,623.98","371,113,239.05","319,179,475.53","164,586,960.55","254,891,390.61","329,114,417.29","592,401,962.54","218,432,691.14","244,001,720.57","318,213,776.05","348,036,318.49","52,893,330.58","252,463,688.07","305,594,040.82","310,541,524.98","177,710,785.70","118,908,009.38","265,695,770.45","455,299,371.45","295,881,735.30","600,419,898.17","779,291,567.98","881,926,035.34","96,281,214.11"
期初现金及现金等价物余额,"11,620,310.91","51,964,777.19","18,959,106.20","18,959,106.20","18,959,106.20","86,644,118.84","86,644,118.84","86,644,118.84","86,644,118.84","316,697,369.21","316,697,369.21","316,697,369.21","316,697,369.21","265,350,518.31","265,350,518.31","265,350,518.31","265,350,518.31","163,757,808.03","163,757,808.03","163,757,808.03","163,757,808.03","491,144,112.72","491,144,112.72","491,144,112.72","491,144,112.72","302,730,238.09","302,679,727.82","302,679,727.82","302,679,727.82","181,701,470.07","181,701,470.07","181,701,470.07","181,701,470.07","1,730,319,326.81","1,662,233,847.84","1,662,233,847.82","1,662,233,847.82","1,364,894,033.99","1,364,894,033.99","1,364,894,033.99","1,264,894,033.99","1,246,788,771.09"
投资支付的现金,"3,756,800.00","1,779,680.00","6,478,042.92","6,478,042.92","6,478,042.92","1,707,864.45","2,461,166.69","2,461,166.69","2,461,166.69",,,"3,000,000.00","5,132,000.00","13,600,000.00",,"106,856,250.00","5,882,000.00",,"69,000,000.00","144,698,000.00","13,852,000.00",,,"20,000,000.00","20,000,000.00","3,428,400.00","4,615,961.03","24,615,961.03","23,684,200.00",,"510,000.00","10,272,000.00","4,621,078.71","500,000.00","3,500,000.00","3,500,000.00","4,500,000.00",,"105,000,000.00","20,000,000.00","538,854,026.85","9,500,000.00"
期末现金及现金等价物余额,"51,964,777.19","18,959,106.20","25,615,805.12","10,764,255.13","86,644,118.84","350,267,803.86","341,303,687.37","352,091,629.50","316,697,369.21","288,792,025.19","256,624,055.53","241,210,417.19","265,350,518.31","215,844,282.11","133,397,449.57","102,608,542.54","163,757,808.03","746,704,584.26","457,671,186.46","439,805,187.62","491,144,112.72","399,550,602.79","538,012,035.21","355,063,976.20","302,679,727.82","220,104,962.89","150,496,514.03","143,384,629.74","181,701,470.07","455,249,092.73","111,946,183.62","577,693,070.18","1,662,233,847.82","1,264,544,023.42","1,538,119,763.80","1,233,805,299.61","1,364,894,033.99","1,083,860,171.91","1,291,464,917.52","1,090,839,872.18","1,246,788,771.09","1,322,143,914.34"
